Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.015, 0.0, 73, 30.40969121034911, 0, 0, 0.0, 0, 0
0.054, 0.0, 73, 30.40969121034911, 3, 0, 0.0, 0, 0
0.09399999999999999, 0.0009773843811168245, 73, 30.40969121034911, 13, 66, 0.01039770618209388, 0, 79
0.134, 0.002932153143350474, 71, 28.4096912103491, 75, 139, 0.0218817398757498, 0, 131
0.168, 0.005131268000863328, 64, 21.4096912103491, 62, 188, 0.03054326190990076, 0, 68
0.208, 0.00757472895365539, 50, 7.409691210349102, 53, 215, 0.03641696612334322, 0, 35
0.248, 0.01050688209700586, 26, 16.5903087896509, 60, 230, 0.04236646006857203, 1, 23
0.29, 0.01319468914507713, 13, 29.5903087896509, 69, 211, 0.04549892808647288, 1, 20
0.33, 0.0158824961931484, 9, 33.5903087896509, 139, 138, 0.04812877634287394, 1, 146
0.365, 0.01832595714594046, 9, 33.5903087896509, 199, 79, 0.0502081017696999, 1, 119
0.403, 0.02052507200345331, 9, 33.5903087896509, 226, 53, 0.05093069976043005, 1, 64
0.438, 0.02272418686096617, 10, 32.5903087896509, 177, 39, 0.05188170516202321, 1, 67
0.474, 0.02492330171847903, 13, 29.5903087896509, 193, 81, 0.05258080531324689, 1, 38
0.516, 0.02785545486182949, 23, 19.5903087896509, 235, 68, 0.05398343965470832, 1, 54
0.5550000000000001, 0.03078760800517997, 36, 6.590308789650898, 224, 52, 0.05547316757690083, 1, 18
0.591, 0.03274237676741362, 56, 13.4096912103491, 195, 52, 0.05540165273674048, 2, 36
0.634, 0.03543018381548488, 68, 25.40969121034911, 187, 70, 0.05588357068688468, 2, 26
0.675, 0.03836233695883537, 77, 34.4096912103491, 147, 135, 0.0568330917908672, 2, 101
0.709, 0.04056145181634822, 80, 37.4096912103491, 76, 205, 0.05720938196946152, 2, 148
0.748, 0.04324925886441948, 80, 37.4096912103491, 48, 223, 0.05781986479200465, 2, 40
0.783, 0.04544837372193234, 78, 35.40969121034911, 61, 181, 0.05804390002801066, 2, 48
0.824, 0.04789183467472441, 70, 27.4096912103491, 61, 194, 0.05812115858583059, 2, 5
0.866, 0.05106833391335409, 53, 10.4096912103491, 62, 232, 0.05897036248655207, 2, 45
0.906, 0.05375614096142534, 32, 10.5903087896509, 56, 213, 0.05933348891989553, 3, 26
0.9449999999999999, 0.0561996019142174, 17, 25.5903087896509, 70, 208, 0.05947047821610308, 3, 15
0.984, 0.05888740896228867, 11, 31.5903087896509, 125, 141, 0.05984492780720394, 3, 110
1.023, 0.06108652381980153, 9, 33.5903087896509, 204, 61, 0.05971312201349123, 3, 159
1.06, 0.0635299847725936, 9, 33.5903087896509, 209, 51, 0.0599339478986732, 3, 37
1.101, 0.06621779182066485, 13, 29.5903087896509, 173, 65, 0.06014331682167562, 3, 62
1.138, 0.06841690667817772, 18, 24.5903087896509, 199, 59, 0.06012030463811751, 3, 32
1.174, 0.07110471372624899, 35, 7.590308789650898, 242, 59, 0.06056619567823595, 3, 47
1.214, 0.07354817467904105, 53, 10.4096912103491, 230, 58, 0.06058333993331225, 4, 11
1.254, 0.07623598172711232, 70, 27.4096912103491, 180, 71, 0.06079424380152497, 4, 52
1.29, 0.07867944267990438, 78, 35.40969121034911, 136, 133, 0.06099181603093363, 4, 100
1.331, 0.08136724972797564, 80, 37.4096912103491, 80, 207, 0.06113241902928298, 4, 139
1.37, 0.0840550567760469, 80, 37.4096912103491, 45, 226, 0.06135405604091014, 4, 69
1.408, 0.08625417163355976, 77, 34.4096912103491, 56, 167, 0.06126006508065325, 4, 66
1.443, 0.08820894039579342, 69, 26.4096912103491, 70, 199, 0.06112885682314166, 4, 40
1.485, 0.09138543963442309, 54, 11.4096912103491, 66, 230, 0.06153901658883711, 4, 42
1.523, 0.09382890058721516, 38, 4.590308789650898, 56, 215, 0.06160794523126406, 5, 18
1.564, 0.09676105373056563, 21, 21.5903087896509, 70, 193, 0.06186768141340514, 5, 28
1.605, 0.09944886077863691, 12, 30.5903087896509, 128, 135, 0.0619619070271881, 5, 111
1.643, 0.1016479756361497, 10, 32.5903087896509, 201, 62, 0.0618673010566949, 5, 159
1.684, 0.104335782684221, 11, 31.5903087896509, 212, 50, 0.06195711560820726, 5, 28
1.721, 0.1067792436370131, 15, 27.5903087896509, 178, 65, 0.06204488299652125, 5, 45
1.76, 0.1089783584945259, 24, 18.5903087896509, 217, 65, 0.06191952187188974, 5, 31
1.798, 0.1119105116378764, 40, 2.590308789650898, 240, 57, 0.06224166386978665, 5, 40
1.837, 0.1145983186859477, 59, 16.4096912103491, 209, 63, 0.06238340701466939, 6, 32
1.879, 0.1170417796387397, 74, 31.4096912103491, 194, 67, 0.06228939842402327, 6, 17
1.914, 0.119729586686811, 79, 36.4096912103491, 156, 134, 0.06255464299206427, 6, 106
1.955, 0.1221730476396031, 80, 37.4096912103491, 58, 205, 0.06249260748828801, 6, 171
1.995, 0.1246165085923951, 78, 35.40969121034911, 53, 215, 0.0624644153345339, 6, 24
2.036, 0.1273043156404664, 76, 33.4096912103491, 61, 161, 0.06252667762301884, 6, 63
2.076, 0.1297477765932584, 70, 27.4096912103491, 66, 194, 0.06249892899482584, 6, 31
2.115, 0.1324355836413297, 57, 14.4096912103491, 64, 243, 0.06261729722994312, 6, 55
2.156, 0.1353677367846802, 36, 6.590308789650898, 59, 218, 0.06278651984447132, 7, 35
2.194, 0.1378111977374723, 20, 22.5903087896509, 72, 191, 0.06281276104716148, 7, 30
2.233, 0.1404990047855436, 13, 29.5903087896509, 114, 144, 0.06291939309697428, 7, 93
2.273, 0.1431868118336148, 10, 32.5903087896509, 202, 69, 0.06299463785024848, 7, 168
2.306, 0.1451415805958485, 10, 32.5903087896509, 216, 44, 0.06294084154199846, 7, 39
2.345, 0.1475850415486405, 13, 29.5903087896509, 186, 54, 0.06293605183310895, 7, 34
2.384, 0.1500285025014326, 21, 21.5903087896509, 195, 71, 0.06293141883449353, 7, 26
2.425, 0.152960655644783, 36, 6.590308789650898, 236, 68, 0.06307655902877651, 7, 45
2.465, 0.1556484626928543, 55, 12.4096912103491, 218, 52, 0.06314339257316605, 8, 29
2.504, 0.1583362697409256, 72, 29.40969121034911, 194, 76, 0.06323333456107251, 8, 43
2.543, 0.1607797306937176, 77, 34.4096912103491, 148, 129, 0.06322443204629085, 8, 98
2.579, 0.1632231916465097, 77, 34.4096912103491, 82, 199, 0.06328933371326472, 8, 143
2.614, 0.1654223065040225, 78, 35.40969121034911, 51, 226, 0.06328320830299256, 8, 55
2.654, 0.1678657674568146, 77, 34.4096912103491, 41, 188, 0.06325010077498666, 8, 50
2.694, 0.1703092284096066, 73, 30.40969121034911, 76, 188, 0.06321797639554814, 8, 34
2.735, 0.1732413815529572, 56, 13.4096912103491, 78, 237, 0.06334236985482894, 8, 51
2.779, 0.1761735346963076, 36, 6.590308789650898, 49, 214, 0.06339457887596533, 9, 35
2.82, 0.1788613417443789, 16, 26.5903087896509, 66, 188, 0.06342600771077266, 9, 34
2.86, 0.1815491487924502, 11, 31.5903087896509, 143, 147, 0.06347872335400356, 9, 110
2.897, 0.1839926097452422, 8, 34.5903087896509, 197, 71, 0.06351142897661106, 9, 141
2.934, 0.1861917246027551, 9, 33.5903087896509, 208, 36, 0.06346002883529484, 9, 49
2.976, 0.1886351855555471, 13, 29.5903087896509, 182, 80, 0.06338547901732094, 9, 73
3.014, 0.1910786465083392, 18, 24.5903087896509, 209, 67, 0.06339702936573961, 9, 26
3.056, 0.1942551457469689, 38, 4.590308789650898, 229, 50, 0.06356516549311808, 9, 53
3.095, 0.1966986066997609, 58, 15.4096912103491, 218, 61, 0.06355366936987429, 10, 19
3.134, 0.1993864137478322, 73, 30.40969121034911, 195, 75, 0.06362042557365419, 10, 29
3.175, 0.2020742207959035, 78, 35.40969121034911, 149, 106, 0.06364542387272549, 10, 84
