Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.014, 0.0, 0.65, 0.2291385351546599, 0, 0, 0.0, 0, 0
0.05, 0.0, 0.77, 0.3491385351546599, 0, 0, 0.0, 0, 0
0.08699999999999999, 0.0004886921905584122, 0.77, 0.3491385351546599, 3, 17, 5.617151615613935e-06, 0, 11
0.124, 0.002199114857512855, 0.77, 0.3491385351546599, 27, 144, 1.77347972380069e-05, 0, 150
0.165, 0.004153883619746504, 0.71, 0.2891385351546599, 52, 175, 2.517505224088791e-05, 0, 62
0.204, 0.006597344572538566, 0.4699999999999999, 0.04913853515465988, 35, 210, 3.233992437518904e-05, 0, 51
0.246, 0.009285151620609833, 0.2, 0.2208614648453401, 29, 222, 3.77445187829668e-05, 1, 24
0.286, 0.0117286125734019, 0.08, 0.3408614648453401, 45, 183, 4.10091348720346e-05, 1, 54
0.324, 0.01392772743091475, 0.07000000000000001, 0.3508614648453401, 102, 131, 4.298681305837885e-05, 1, 80
0.361, 0.0158824961931484, 0.07000000000000001, 0.3508614648453401, 184, 69, 4.399583433005096e-05, 1, 169
0.396, 0.01783726495538205, 0.07000000000000001, 0.3508614648453401, 196, 41, 4.504359837217688e-05, 1, 48
0.433, 0.01930334152705728, 0.07000000000000001, 0.3508614648453401, 179, 28, 4.458046542045563e-05, 1, 34
0.4680000000000001, 0.02150245638457014, 0.08, 0.3408614648453401, 192, 36, 4.594541962514987e-05, 1, 23
0.506, 0.02419026343264141, 0.11, 0.3108614648453401, 217, 58, 4.780684472854033e-05, 1, 47
0.5460000000000001, 0.02638937829015426, 0.2, 0.2208614648453401, 207, 32, 4.83321946706122e-05, 1, 21
0.5859999999999999, 0.02858849314766712, 0.4, 0.02086146484534012, 202, 29, 4.878582448407359e-05, 1, 23
0.626, 0.03103195410045918, 0.54, 0.1191385351546599, 193, 44, 4.957181166207537e-05, 2, 23
0.665, 0.03323106895797204, 0.64, 0.2191385351546598, 180, 39, 4.997153226762713e-05, 2, 18
0.705, 0.03567452991076409, 0.6600000000000001, 0.2391385351546599, 142, 80, 5.06021700861902e-05, 2, 63
0.744, 0.03787364476827695, 0.65, 0.2291385351546599, 73, 188, 5.090543651650129e-05, 2, 194
0.784, 0.0398284135305106, 0.65, 0.2291385351546599, 58, 205, 5.080154787054924e-05, 2, 32
0.8199999999999999, 0.04202752838802345, 0.6899999999999999, 0.2691385351546598, 27, 172, 5.125308340002861e-05, 2, 57
0.857, 0.0439822971502571, 0.6899999999999999, 0.2691385351546598, 42, 179, 5.132123354755787e-05, 2, 18
0.8949999999999999, 0.04618141200776996, 0.64, 0.2191385351546598, 44, 208, 5.15993430254413e-05, 2, 34
0.934, 0.04862487296056202, 0.4600000000000001, 0.03913853515465988, 43, 221, 5.206089182073022e-05, 2, 17
0.9779999999999999, 0.05131268000863329, 0.22, 0.2008614648453401, 29, 209, 5.246695297406267e-05, 3, 25
1.016, 0.05351179486614615, 0.11, 0.3108614648453401, 47, 185, 5.266908943518321e-05, 3, 37
1.056, 0.05571090972365899, 0.07000000000000001, 0.3508614648453401, 88, 127, 5.27565432989195e-05, 3, 99
1.09, 0.05742133239061344, 0.08, 0.3408614648453401, 169, 81, 5.268012145927838e-05, 3, 126
1.13, 0.0601091394386847, 0.07000000000000001, 0.3508614648453401, 210, 53, 5.319392870680063e-05, 3, 75
1.168, 0.06181956210563914, 0.08, 0.3408614648453401, 191, 36, 5.29277072822253e-05, 3, 34
1.204, 0.06377433086787279, 0.1, 0.3208614648453401, 177, 22, 5.29687133454093e-05, 3, 31
1.242, 0.06621779182066485, 0.15, 0.2708614648453401, 208, 59, 5.331545235158202e-05, 3, 67
1.285, 0.06890559886873614, 0.28, 0.1408614648453401, 223, 40, 5.362303413909427e-05, 3, 38
1.324, 0.07110471372624899, 0.49, 0.06913853515465989, 190, 34, 5.370446656061101e-05, 4, 42
1.364, 0.07305948248848264, 0.67, 0.2491385351546599, 175, 36, 5.356267044610164e-05, 4, 16
1.404, 0.07574728953655391, 0.7199999999999999, 0.2991385351546599, 133, 119, 5.395106092347145e-05, 4, 116
1.446, 0.07819075048934597, 0.73, 0.3091385351546599, 64, 181, 5.407382468142874e-05, 4, 141
1.486, 0.08038986534685881, 0.74, 0.3191385351546599, 54, 203, 5.409815972197767e-05, 4, 35
1.527, 0.08210028801381325, 0.74, 0.3191385351546599, 18, 170, 5.376574198678012e-05, 4, 68
1.566, 0.08454374896660532, 0.67, 0.2491385351546599, 80, 198, 5.398706830562281e-05, 4, 88
1.606, 0.087720248205235, 0.42, 0.000861464845340123, 51, 232, 5.462032889491594e-05, 4, 57
1.646, 0.08967501696746865, 0.2, 0.2208614648453401, 41, 198, 5.448056923904535e-05, 5, 49
1.681, 0.09114109353914388, 0.11, 0.3108614648453401, 18, 179, 5.421837807206656e-05, 5, 41
1.722, 0.09382890058721516, 0.08, 0.3408614648453401, 134, 137, 5.448832786714004e-05, 5, 140
1.76, 0.09602801544472801, 0.08, 0.3408614648453401, 198, 85, 5.456137241177727e-05, 5, 135
1.801, 0.09822713030224087, 0.08, 0.3408614648453401, 182, 29, 5.454032776359848e-05, 5, 50
1.834, 0.09993755296919531, 0.08, 0.3408614648453401, 172, 30, 5.449157740959397e-05, 5, 37
1.87, 0.1021366678267082, 0.11, 0.3108614648453401, 191, 64, 5.461853894476373e-05, 5, 59
1.905, 0.104335782684221, 0.16, 0.2608614648453401, 212, 35, 5.476943972924988e-05, 5, 35
1.948, 0.1067792436370131, 0.33, 0.09086146484534012, 216, 26, 5.481480679518125e-05, 5, 29
1.994, 0.1094670506850844, 0.62, 0.1991385351546599, 200, 50, 5.489822000254981e-05, 6, 37
2.03, 0.1116661655425972, 0.8199999999999999, 0.3991385351546599, 179, 46, 5.500796332147645e-05, 6, 18
2.069, 0.1138652804001101, 0.8699999999999999, 0.4491385351546599, 143, 95, 5.503396829391497e-05, 6, 70
2.107, 0.1160643952576229, 0.8800000000000001, 0.4591385351546599, 62, 178, 5.508514250480442e-05, 6, 165
2.144, 0.1180191640198565, 0.8800000000000001, 0.4591385351546599, 33, 213, 5.50462518749331e-05, 6, 52
2.182, 0.1202182788773694, 0.8699999999999999, 0.4491385351546599, 28, 165, 5.509545319769451e-05, 6, 74
2.219, 0.1221730476396031, 0.86, 0.4391385351546599, 44, 185, 5.505770511023122e-05, 6, 22
2.258, 0.1246165085923951, 0.77, 0.3491385351546599, 45, 227, 5.518888777342566e-05, 6, 49
2.294, 0.126815623449908, 0.61, 0.1891385351546599, 37, 208, 5.528144003919266e-05, 6, 19
2.334, 0.1290147383074208, 0.38, 0.04086146484534012, 33, 196, 5.527623749246821e-05, 7, 25
2.376, 0.1314581992602129, 0.23, 0.1908614648453401, 40, 183, 5.532752494116703e-05, 7, 16
2.414, 0.1334129680224465, 0.11, 0.3108614648453401, 96, 117, 5.52663496364733e-05, 7, 81
