Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.014, 0.0, 79, 36.4096912103491, 0, 0, 0.0, 0, 0
0.05, 0.0, 81, 38.4096912103491, 0, 0, 0.0, 0, 0
0.08599999999999998, 0.0007330382858376185, 81, 38.4096912103491, 18, 7, 0.008523700998111844, 0, 25
0.121, 0.002199114857512855, 81, 38.4096912103491, 58, 129, 0.0181745029546517, 0, 143
0.158, 0.00439822971502571, 80, 37.4096912103491, 56, 180, 0.02783689693054247, 0, 60
0.198, 0.007086036763096979, 74, 31.4096912103491, 65, 216, 0.03578806446008575, 0, 51
0.238, 0.009773843811168245, 53, 10.4096912103491, 61, 234, 0.04106657063516069, 0, 22
0.278, 0.01270599695451872, 29, 13.5903087896509, 57, 219, 0.04570502501625437, 1, 24
0.318, 0.01514945790731078, 16, 26.5903087896509, 68, 180, 0.04763980473997101, 1, 44
0.354, 0.01734857276482363, 11, 31.5903087896509, 113, 153, 0.04900726769724191, 1, 72
0.389, 0.0197920337176157, 9, 33.5903087896509, 199, 80, 0.05087926405556735, 1, 156
0.429, 0.02223549467040776, 10, 32.5903087896509, 216, 38, 0.05183098990771039, 1, 70
0.466, 0.02467895562319982, 15, 27.5903087896509, 189, 76, 0.05295913223862623, 1, 66
0.504, 0.02712241657599188, 25, 17.5903087896509, 209, 79, 0.0538143186031585, 1, 22
0.544, 0.02981022362406315, 36, 6.590308789650898, 218, 51, 0.05479820519129255, 1, 40
0.581, 0.032009338481576, 54, 11.4096912103491, 212, 60, 0.0550935257858451, 2, 10
0.62, 0.03469714552964727, 68, 25.40969121034911, 187, 70, 0.05596313795104399, 2, 33
0.659, 0.03738495257771854, 78, 35.40969121034911, 144, 119, 0.05672982181747881, 2, 101
0.697, 0.04007275962578981, 80, 37.4096912103491, 79, 204, 0.05749319888922498, 2, 134
0.738, 0.04276056667386107, 79, 36.4096912103491, 50, 215, 0.0579411472545543, 2, 56
0.774, 0.04471533543609471, 77, 34.4096912103491, 51, 180, 0.05777175120942469, 2, 36
0.8110000000000001, 0.04715879638888679, 68, 25.40969121034911, 73, 209, 0.05814894745855337, 2, 47
0.851, 0.04984660343695805, 47, 4.409691210349102, 60, 232, 0.0585741520998332, 2, 37
0.8880000000000001, 0.05229006438975011, 27, 15.5903087896509, 58, 219, 0.05888520764611499, 3, 10
0.925, 0.05473352534254218, 17, 25.5903087896509, 72, 176, 0.05917137874869423, 3, 43
0.967, 0.05742133239061344, 12, 30.5903087896509, 124, 133, 0.05938090216195806, 3, 98
1.007, 0.0601091394386847, 10, 32.5903087896509, 199, 65, 0.0596913003363304, 3, 153
1.041, 0.06206390820091836, 10, 32.5903087896509, 215, 52, 0.0596195083582309, 3, 36
1.082, 0.06499606134426884, 14, 28.5903087896509, 183, 74, 0.06007029699100633, 3, 58
1.122, 0.06743952229706089, 22, 20.5903087896509, 213, 71, 0.06010652611146247, 3, 29
1.158, 0.07012732934513216, 37, 5.590308789650898, 230, 47, 0.0605590063429466, 3, 39
1.204, 0.07305948248848264, 58, 15.4096912103491, 211, 59, 0.06068063329608194, 4, 32
1.241, 0.07574728953655391, 71, 28.4096912103491, 197, 77, 0.06103730019061555, 4, 39
1.278, 0.07794640439406675, 79, 36.4096912103491, 150, 106, 0.06099092675592077, 4, 71
1.317, 0.08063421144213802, 80, 37.4096912103491, 79, 205, 0.06122567307679425, 4, 167
1.35, 0.08283332629965088, 80, 37.4096912103491, 51, 228, 0.06135801948122287, 4, 60
1.384, 0.08503244115716374, 80, 37.4096912103491, 48, 185, 0.06143962511355761, 4, 45
1.422, 0.08698720991939739, 75, 32.4096912103491, 68, 178, 0.0611724401683526, 4, 30
1.464, 0.09016370915802707, 64, 21.4096912103491, 68, 232, 0.06158723303143924, 4, 53
1.502, 0.09260717011081912, 50, 7.409691210349102, 68, 228, 0.06165590553316852, 4, 3
1.541, 0.09505063106361117, 29, 13.5903087896509, 50, 199, 0.06168113631642517, 5, 54
1.578, 0.09773843811168245, 17, 25.5903087896509, 65, 202, 0.06193817370829052, 5, 9
1.614, 0.09993755296919531, 11, 31.5903087896509, 122, 147, 0.06191917779999709, 5, 116
1.652, 0.1023810139219874, 9, 33.5903087896509, 196, 91, 0.06197397937166306, 5, 135
1.687, 0.1045801287795002, 8, 34.5903087896509, 210, 51, 0.06199177758120937, 5, 56
1.727, 0.1070235897322923, 10, 32.5903087896509, 192, 65, 0.06197081049930069, 5, 33
1.761, 0.1094670506850844, 11, 31.5903087896509, 202, 74, 0.06216186864570378, 5, 21
1.802, 0.1123992038284348, 19, 23.5903087896509, 216, 64, 0.06237469690812143, 5, 25
1.837, 0.1143539725906685, 32, 10.5903087896509, 214, 52, 0.06225039335365731, 5, 12
1.878, 0.1175304718292981, 53, 10.4096912103491, 219, 52, 0.06258278585159647, 6, 8
1.915, 0.119729586686811, 66, 23.4096912103491, 194, 76, 0.06252197738214673, 6, 35
1.957, 0.1224173937348823, 77, 34.4096912103491, 134, 118, 0.06255359925134504, 6, 101
2.004, 0.1253495468782327, 79, 36.4096912103491, 73, 224, 0.0625496740909345, 6, 170
2.04, 0.1277930078310248, 79, 36.4096912103491, 50, 215, 0.06264363128971803, 6, 33
2.078, 0.1299921226885377, 78, 35.40969121034911, 54, 184, 0.0625563631802395, 6, 41
2.115, 0.1324355836413297, 71, 28.4096912103491, 70, 207, 0.06261729722994312, 6, 32
2.154, 0.1353677367846802, 57, 14.4096912103491, 71, 226, 0.06284481744878376, 6, 26
2.191, 0.1380555438327514, 37, 5.590308789650898, 53, 218, 0.06301028928925215, 7, 24
2.228, 0.1402546586902643, 20, 22.5903087896509, 60, 195, 0.06295092400819763, 7, 25
2.263, 0.1424537735477772, 12, 30.5903087896509, 117, 150, 0.0629490824338388, 7, 83
2.302, 0.1451415805958485, 10, 32.5903087896509, 195, 75, 0.06305020877317482, 7, 175
2.341, 0.1475850415486405, 10, 32.5903087896509, 211, 43, 0.06304358887169606, 7, 54
2.382, 0.1500285025014326, 13, 29.5903087896509, 175, 69, 0.06298425797709175, 7, 67
2.42, 0.1522276173589454, 20, 22.5903087896509, 209, 63, 0.0629039741152667, 7, 37
2.462, 0.1551597705022959, 44, 1.409691210349102, 229, 50, 0.06302184017152554, 7, 38
2.501, 0.1578475775503672, 62, 19.4096912103491, 210, 67, 0.06311378550594449, 8, 33
2.537, 0.1605353845984384, 73, 30.40969121034911, 191, 70, 0.06327764469784723, 8, 20
2.573, 0.1629788455512305, 77, 34.4096912103491, 150, 101, 0.06334195318741955, 8, 65
2.61, 0.1651779604087433, 78, 35.40969121034911, 82, 194, 0.06328657486925032, 8, 158
2.652, 0.1678657674568146, 79, 36.4096912103491, 46, 217, 0.06329780070015634, 8, 74
2.685, 0.1700648823143275, 79, 36.4096912103491, 65, 187, 0.06333887609472157, 8, 42
2.721, 0.1722639971718403, 77, 34.4096912103491, 76, 191, 0.06330907650563775, 8, 18
2.76, 0.1749518042199116, 68, 25.40969121034911, 64, 218, 0.06338833486228681, 8, 40
2.798, 0.1773952651727036, 51, 8.409691210349102, 55, 228, 0.06340073808888622, 8, 21
2.838, 0.1800830722207749, 30, 12.5903087896509, 53, 209, 0.06345421854149925, 9, 24
2.878, 0.1827708792688462, 15, 27.5903087896509, 76, 199, 0.06350621239362273, 9, 18
2.917, 0.1854586863169175, 10, 32.5903087896509, 125, 139, 0.06357856918646469, 9, 115
2.952, 0.1874134550791511, 9, 33.5903087896509, 193, 75, 0.06348694277749022, 9, 142
2.991, 0.1901012621272224, 9, 33.5903087896509, 227, 47, 0.06355776065771392, 9, 61
3.03, 0.1923003769847352, 11, 31.5903087896509, 173, 70, 0.06346547095205784, 9, 66
3.068, 0.1949881840328065, 15, 27.5903087896509, 199, 71, 0.06355547067562142, 9, 39
3.105, 0.1974316449855986, 23, 19.5903087896509, 244, 51, 0.06358507084882402, 9, 73
3.145, 0.2001194520336698, 40, 2.590308789650898, 216, 63, 0.0636309863382098, 9, 30
3.188, 0.2030516051770203, 60, 17.4096912103491, 198, 63, 0.06369247339304273, 10, 29
3.227, 0.2054950661298124, 75, 32.4096912103491, 194, 70, 0.06367990893393628, 10, 4
3.264, 0.2079385270826045, 81, 38.4096912103491, 138, 129, 0.06370665658168029, 10, 106
3.301, 0.2103819880353964, 81, 38.4096912103491, 80, 202, 0.06373280461538821, 10, 142
3.337, 0.2128254489881885, 81, 38.4096912103491, 56, 222, 0.06377747946904061, 10, 55
3.375, 0.2150245638457014, 80, 37.4096912103491, 51, 180, 0.06371098188020783, 10, 51
3.414, 0.2172236787032143, 78, 35.40969121034911, 60, 198, 0.06362732240867436, 10, 27
3.452, 0.2201558318465647, 63, 20.4096912103491, 73, 242, 0.06377631281766071, 10, 57
3.487, 0.2228436388946359, 49, 6.409691210349102, 59, 233, 0.0639069798952211, 10, 17
3.524, 0.225287099847428, 29, 13.5903087896509, 54, 194, 0.0639293699907571, 11, 46
3.562, 0.2274862147049409, 20, 22.5903087896509, 66, 185, 0.06386474303900645, 11, 15
3.598, 0.2296853295624538, 13, 29.5903087896509, 111, 136, 0.06383694540368365, 11, 84
3.635, 0.2318844444199666, 10, 32.5903087896509, 193, 73, 0.06379214426959193, 11, 146
3.677, 0.2350609436585963, 11, 31.5903087896509, 215, 56, 0.06392737113369495, 11, 58
3.711, 0.2370157124208299, 15, 27.5903087896509, 191, 79, 0.0638684215631447, 11, 49
3.746, 0.239459173373622, 24, 18.5903087896509, 197, 67, 0.06392396512910359, 11, 16
3.783, 0.2419026343264141, 39, 3.590308789650898, 222, 54, 0.0639446561793323, 11, 38
3.82, 0.2443460952792061, 55, 12.4096912103491, 213, 56, 0.06396494640816915, 12, 6
3.858, 0.246545210136719, 70, 27.4096912103491, 190, 72, 0.0639049274589733, 12, 35
3.895, 0.2492330171847903, 76, 33.4096912103491, 159, 123, 0.06398793765976643, 12, 64
3.935, 0.2521651703281407, 77, 34.4096912103491, 81, 202, 0.06408263540740553, 12, 158
