Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
8.538, 0.333043727865558, 12, 30.5903087896509, 101, 151, 0.03900722978045889, 17, 67
8.574, 0.3352428427230708, 9, 33.5903087896509, 193, 67, 0.03909993500385711, 17, 173
8.612, 0.3374419575805836, 10, 32.5903087896509, 207, 42, 0.0391827633047589, 17, 74
8.648, 0.3396410724380965, 14, 28.5903087896509, 167, 45, 0.0392739445464959, 17, 42
8.685, 0.3418401872956094, 21, 21.5903087896509, 189, 68, 0.03935983733973625, 17, 40
8.721, 0.3440393021531222, 34, 8.590308789650898, 214, 51, 0.0394495243840296, 17, 41
8.757, 0.346238417010635, 53, 10.4096912103491, 205, 41, 0.03953847402199784, 18, 18
8.794, 0.3486818779634271, 70, 27.4096912103491, 196, 68, 0.03964997475135628, 18, 29
8.83, 0.3511253389162192, 78, 35.40969121034911, 143, 113, 0.03976504404487194, 18, 89
8.866, 0.3530801076784529, 80, 37.4096912103491, 77, 184, 0.0398240590659207, 18, 154
8.904, 0.3555235686312449, 80, 37.4096912103491, 43, 209, 0.03992852298194574, 18, 63
8.942, 0.3574783373934785, 78, 35.40969121034911, 54, 175, 0.03997744770671869, 18, 42
8.983000000000001, 0.3599217983462706, 72, 29.40969121034911, 47, 191, 0.04006699302530008, 18, 18
9.019, 0.3623652592990627, 57, 14.4096912103491, 59, 210, 0.04017798639528359, 18, 30
9.061999999999999, 0.3648087202518548, 39, 3.590308789650898, 57, 213, 0.0402569764126964, 18, 7
9.098000000000001, 0.3672521812046468, 24, 18.5903087896509, 50, 188, 0.04036625425419287, 19, 33
9.138, 0.3694512960621597, 14, 28.5903087896509, 55, 185, 0.04043021405801705, 19, 6
9.176, 0.3718947570149517, 9, 33.5903087896509, 115, 141, 0.04052907116553528, 19, 107
9.212999999999999, 0.3740938718724646, 8, 34.5903087896509, 191, 56, 0.04060500074595296, 19, 153
9.257999999999999, 0.3770260250158151, 8, 34.5903087896509, 194, 51, 0.04072434921320103, 19, 22
9.292999999999999, 0.3789807937780487, 10, 32.5903087896509, 171, 56, 0.04078131860303979, 19, 33
9.327999999999999, 0.3811799086355616, 11, 31.5903087896509, 198, 57, 0.040864055385459, 19, 31
9.362, 0.382890331302516, 18, 24.5903087896509, 207, 54, 0.0408983477144324, 19, 14
9.401999999999999, 0.3855781383505873, 31, 11.5903087896509, 219, 45, 0.04101022530850748, 19, 21
9.439, 0.3880215993033794, 51, 8.409691210349102, 205, 53, 0.04110833767384038, 20, 18
9.476000000000001, 0.3902207141608922, 69, 26.4096912103491, 185, 48, 0.04117989807523133, 20, 25
9.512, 0.3924198290184051, 78, 35.40969121034911, 135, 120, 0.04125523854272551, 20, 92
9.552, 0.3951076360664763, 80, 37.4096912103491, 84, 198, 0.04136386474732793, 20, 159
9.587, 0.3973067509239891, 80, 37.4096912103491, 47, 199, 0.04144223958735676, 20, 47
9.621, 0.3987728274956644, 78, 35.40969121034911, 40, 167, 0.04144816832924482, 20, 44
9.662000000000001, 0.4014606345437358, 73, 30.40969121034911, 59, 192, 0.04155046931729825, 20, 42
9.702, 0.4041484415918069, 59, 16.4096912103491, 59, 222, 0.04165619888598298, 20, 30
9.742000000000001, 0.4068362486398782, 41, 1.590308789650898, 50, 212, 0.04176106021760194, 20, 16
9.781000000000001, 0.409035363497391, 21, 21.5903087896509, 46, 189, 0.04181938078901862, 21, 30
9.815, 0.4112344783549039, 14, 28.5903087896509, 56, 188, 0.04189857140651084, 21, 10
9.853999999999999, 0.4134335932124168, 10, 32.5903087896509, 108, 125, 0.04195591569032036, 21, 104
9.890000000000001, 0.4156327080699295, 9, 33.5903087896509, 187, 69, 0.04202555187764707, 21, 143
9.923999999999999, 0.417343130736884, 9, 33.5903087896509, 201, 52, 0.04205392288763443, 21, 35
9.964, 0.4197865916896761, 10, 32.5903087896509, 172, 52, 0.04213032835103132, 21, 29
10.004, 0.4224743987377474, 15, 27.5903087896509, 205, 57, 0.04223054765471286, 21, 35
10.043, 0.4249178596905395, 24, 18.5903087896509, 213, 52, 0.04230985359858006, 21, 14
10.079, 0.4271169745480522, 39, 3.590308789650898, 197, 48, 0.04237691978847627, 21, 20
10.118, 0.4295604355008444, 56, 13.4096912103491, 200, 58, 0.04245507368065273, 22, 10
10.156, 0.4317595503583572, 71, 28.4096912103491, 192, 58, 0.04251275604158696, 22, 9
10.191, 0.4337143191205909, 79, 36.4096912103491, 135, 93, 0.04255856335203521, 22, 69
10.227, 0.4361577800733829, 80, 37.4096912103491, 86, 195, 0.0426476757674179, 22, 164
10.263, 0.4383568949308958, 80, 37.4096912103491, 52, 217, 0.04271235456795242, 22, 68
10.296, 0.4400673175978503, 78, 35.40969121034911, 40, 171, 0.04274158096327217, 22, 58
10.333, 0.4425107785506423, 76, 33.4096912103491, 64, 175, 0.0428250051824874, 22, 24
10.366, 0.4444655473128759, 68, 25.40969121034911, 65, 206, 0.04287724747374841, 22, 28
10.401, 0.446909008265668, 55, 12.4096912103491, 50, 226, 0.04296788849780483, 22, 41
10.438, 0.4491081231231809, 39, 3.590308789650898, 51, 193, 0.04302626203517733, 22, 31
10.474, 0.4510628918854145, 24, 18.5903087896509, 44, 186, 0.04306500781796968, 23, 19
10.512, 0.4535063528382066, 16, 26.5903087896509, 62, 194, 0.04314177633544583, 23, 23
10.553, 0.4561941598862778, 10, 32.5903087896509, 124, 131, 0.04322886002902282, 23, 121
10.586, 0.4581489286485115, 9, 33.5903087896509, 184, 64, 0.04327875766564438, 23, 138
10.622, 0.4603480435060243, 9, 33.5903087896509, 209, 54, 0.04333911160855059, 23, 37
10.659, 0.4625471583635372, 10, 32.5903087896509, 178, 49, 0.04339498624294372, 23, 34
