Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.009, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.51, 0.07812753978200597, 2.9, 0, 0, 230, 22.65698653678173, 0, 0, 22.65698653678173, 0, 0, 0, 0, 0
0.05600000000000001, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 2.9, 0, 0, 230, 103.8569865367817, 0, 0, 103.8569865367817, 0, 0, 0, 0, 0
0.107, 0.001954768762233649, 0.01826886693676308, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 2.9, 0, 0, 230, 103.8569865367817, 0, 0, 103.8569865367817, 93, 56, 93, 56, 0
0.157, 0.006108652381980153, 0.03890861389796276, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.9, 0, 0, 230, 106.7569865367817, 0, 0, 106.7569865367817, 137, 184, 44, 128, 0
0.205, 0.01026253600172666, 0.0500611512279349, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.9, 0, 0, 230, 106.7569865367817, 0, 0, 106.7569865367817, 129, 239, 8, 55, 0
0.255, 0.01539380400258998, 0.06036785883368622, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.9, 0, 0, 230, 83.55698653678173, 0, 0, 83.55698653678173, 143, 344, 14, 105, 0
0.307, 0.02223549467040776, 0.07242832140197965, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.28, -0.151872460217994, 2.9, 0, 0, 230, -44.04301346321827, 0, 0, -44.04301346321827, 134, 347, 9, 3, 1
0.355, 0.02736676267127109, 0.07708947231343968, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.9, 0, 0, 230, -99.14301346321828, 0, 0, -99.14301346321828, 158, 284, 24, 63, 1
0.406, 0.03298672286269283, 0.08124808586870156, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 248, 214, 90, 70, 1
0.455, 0.03811799086355616, 0.08377580409572783, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.9, 0, 0, 230, -99.14301346321828, 0, 0, -99.14301346321828, 302, 128, 54, 86, 1
0.509, 0.04422664324553631, 0.08688927946077861, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.9, 0, 0, 230, -99.14301346321828, 0, 0, -99.14301346321828, 351, 119, 49, 9, 1
0.5550000000000001, 0.04960225734167884, 0.08937343665167358, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 2.9, 0, 0, 230, -73.04301346321828, 0, 0, -73.04301346321828, 341, 144, 10, 25, 1
0.607, 0.05546656362837979, 0.09137819378645764, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.49, 0.05812753978200597, 2.9, 0, 0, 230, 16.85698653678173, 0, 0, 16.85698653678173, 310, 143, 31, 1, 2
0.656, 0.06084217772452232, 0.09274722214104013, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.9, 0, 0, 230, 83.55698653678173, 0, 0, 83.55698653678173, 271, 179, 39, 36, 2
0.7069999999999999, 0.06719517620178168, 0.09504268203929517, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.9, 0, 0, 230, 98.05698653678173, 0, 0, 98.05698653678173, 193, 277, 78, 98, 2
0.755, 0.07257079029792423, 0.09612025205023077, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 2.9, 0, 0, 230, 103.8569865367817, 0, 0, 103.8569865367817, 122, 322, 71, 45, 2
0.807, 0.07794640439406675, 0.09658786170268494, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 2.9, 0, 0, 230, 80.65698653678174, 0, 0, 80.65698653678174, 121, 329, 1, 7, 2
0.866, 0.08454374896660532, 0.09762557617390915, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.2, -0.2318724602179941, 2.9, 0, 0, 230, -67.24301346321827, 0, 0, -67.24301346321827, 148, 323, 27, 6, 3
0.927, 0.09138543963442309, 0.09858191977823418, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 189, 262, 41, 61, 3
0.977, 0.09724974592112405, 0.09953914628569503, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 268, 181, 79, 81, 3
1.025, 0.101892321731429, 0.09940714315261362, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 338, 98, 70, 83, 3
1.076, 0.1080009741134091, 0.1003726525217557, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 2.9, 0, 0, 230, -90.44301346321827, 0, 0, -90.44301346321827, 348, 133, 10, 35, 3
1.125, 0.1133765882095517, 0.1007791895196015, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.36, -0.07187246021799404, 2.9, 0, 0, 230, -20.84301346321827, 0, 0, -20.84301346321827, 331, 135, 17, 2, 3
1.176, 0.1194852405915318, 0.1016030957410985, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 2.9, 0, 0, 230, 77.75698653678173, 0, 0, 77.75698653678173, 299, 166, 32, 31, 4
1.226, 0.1248608546876743, 0.1018440902835843, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.9, 0, 0, 230, 106.7569865367817, 0, 0, 106.7569865367817, 213, 248, 86, 82, 4
1.27, 0.1297477765932584, 0.102163603616739, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 2.9, 0, 0, 230, 103.8569865367817, 0, 0, 103.8569865367817, 159, 296, 54, 48, 4
1.321, 0.135123390689401, 0.1022887136180174, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 2.9, 0, 0, 230, 100.9569865367817, 0, 0, 100.9569865367817, 110, 332, 49, 36, 4
1.376, 0.1414763891666604, 0.1028171432897241, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 2.9, 0, 0, 230, 8.15698653678173, 0, 0, 8.15698653678173, 134, 338, 24, 6, 4
1.425, 0.1470963493580821, 0.1032255083214611, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 2.9, 0, 0, 230, -90.44301346321827, 0, 0, -90.44301346321827, 153, 316, 19, 22, 5
1.475, 0.1527163095495039, 0.1035364810505111, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 224, 226, 71, 90, 5
1.525, 0.1580919236456464, 0.103666835177473, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 319, 139, 95, 87, 5
1.576, 0.1642005760276265, 0.1041881827586463, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 2.9, 0, 0, 230, -93.34301346321828, 0, 0, -93.34301346321828, 340, 115, 21, 24, 5
1.627, 0.1700648823143275, 0.1045266639915965, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.37, -0.06187246021799403, 2.9, 0, 0, 230, -17.94301346321827, 0, 0, -17.94301346321827, 327, 139, 13, 24, 5
1.685, 0.1764178807915868, 0.1046990390454521, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.74, 0.308127539782006, 2.9, 0, 0, 230, 89.35698653678173, 0, 0, 89.35698653678173, 296, 166, 31, 27, 6
1.736, 0.182526533173567, 0.1051420121967552, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.9, 0, 0, 230, 106.7569865367817, 0, 0, 106.7569865367817, 209, 249, 87, 83, 6
1.785, 0.1876578011744303, 0.1051304208260114, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 2.9, 0, 0, 230, 100.9569865367817, 0, 0, 100.9569865367817, 144, 319, 65, 70, 6
1.846, 0.1944994918422481, 0.1053626716371875, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.9, 0, 0, 230, 83.55698653678173, 0, 0, 83.55698653678173, 107, 333, 37, 14, 6
1.899, 0.200363798128949, 0.1055101622585303, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.3, -0.131872460217994, 2.9, 0, 0, 230, -38.24301346321827, 0, 0, -38.24301346321827, 147, 323, 40, 10, 7
1.949, 0.2059837583203708, 0.1056868949822323, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.9, 0, 0, 230, -96.24301346321827, 0, 0, -96.24301346321827, 164, 289, 17, 34, 7
1.997, 0.2113593724165133, 0.1058384438740677, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 247, 225, 83, 64, 7
2.046, 0.2167349865126558, 0.1059310784519334, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.9, 0, 0, 230, -102.0430134632183, 0, 0, -102.0430134632183, 316, 119, 69, 106, 7
2.096, 0.2223549467040776, 0.1060853753359149, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.9, 0, 0, 230, -96.24301346321827, 0, 0, -96.24301346321827, 350, 119, 34, 0, 7
2.15, 0.2287079451813369, 0.1063757884564358, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4699999999999999, 0.03812753978200597, 2.9, 0, 0, 230, 11.05698653678173, 0, 0, 11.05698653678173, 339, 139, 11, 20, 8
2.202, 0.2343279053727587, 0.1064159424944408, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.76, 0.328127539782006, 2.9, 0, 0, 230, 95.15698653678173, 0, 0, 95.15698653678173, 298, 156, 41, 17, 8
2.253, 0.2401922116594597, 0.1066099474742386, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.9, 0, 0, 230, 98.05698653678173, 0, 0, 98.05698653678173, 234, 250, 64, 94, 8
2.297, 0.2453234796603229, 0.106801689011895, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 2.9, 0, 0, 230, 103.8569865367817, 0, 0, 103.8569865367817, 132, 299, 102, 49, 8
2.347, 0.2509434398517447, 0.1069209373036833, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 2.9, 0, 0, 230, 109.6569865367817, 0, 0, 109.6569865367817, 119, 343, 13, 44, 8
2.396, 0.2565634000431664, 0.1070798831565803, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 2.9, 0, 0, 230, 77.75698653678173, 0, 0, 77.75698653678173, 127, 345, 8, 2, 8
