Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.009, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 2.0, 0, 0, 200, 53.6255079564012, 0, 0, 53.6255079564012, 0, 0, 0, 0, 0
0.05700000000000001, 0.0002443460952792061, 0.004286773601389581, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.58, 0.148127539782006, 2.0, 0, 0, 200, 29.62550795640119, 0, 0, 29.62550795640119, 3, 0, 3, 0, 0
0.104, 0.001710422666954443, 0.01644637179763887, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.58, 0.148127539782006, 2.0, 0, 0, 200, 29.62550795640119, 0, 0, 29.62550795640119, 39, 99, 36, 99, 0
0.156, 0.005864306286700947, 0.03759170696603171, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5600000000000001, 0.128127539782006, 2.0, 0, 0, 200, 25.62550795640119, 0, 0, 25.62550795640119, 189, 190, 150, 91, 0
0.206, 0.01099557428756428, 0.05337657421147707, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.54, 0.108127539782006, 2.0, 0, 0, 200, 21.6255079564012, 0, 0, 21.6255079564012, 170, 236, 19, 46, 0
0.257, 0.01637118838370681, 0.0637011221155907, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.39, -0.04187246021799403, 2.0, 0, 0, 200, -8.374492043598806, 0, 0, -8.374492043598806, 199, 234, 29, 2, 1
0.308, 0.02125811028929093, 0.06901983860159394, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.29, -0.141872460217994, 2.0, 0, 0, 200, -28.37449204359881, 0, 0, -28.37449204359881, 191, 208, 8, 26, 1
0.358, 0.02614503219487506, 0.07303081618680184, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.25, -0.181872460217994, 2.0, 0, 0, 200, -36.37449204359881, 0, 0, -36.37449204359881, 209, 158, 18, 50, 1
0.403, 0.03005456971934235, 0.07457709607777259, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.31, -0.121872460217994, 2.0, 0, 0, 200, -24.37449204359881, 0, 0, -24.37449204359881, 236, 164, 27, 6, 1
0.456, 0.03567452991076409, 0.07823361822535984, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.48, 0.04812753978200597, 2.0, 0, 0, 200, 9.625507956401194, 0, 0, 9.625507956401194, 235, 185, 1, 21, 2
0.505, 0.04080579791162743, 0.08080356022104439, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5899999999999999, 0.158127539782006, 2.0, 0, 0, 200, 31.6255079564012, 0, 0, 31.6255079564012, 209, 190, 26, 5, 2
0.558, 0.04520402762665313, 0.0810108021983031, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5699999999999999, 0.138127539782006, 2.0, 0, 0, 200, 27.6255079564012, 0, 0, 27.6255079564012, 165, 224, 44, 34, 2
0.609, 0.05033529562751646, 0.08265237377260503, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.43, -0.001872460217994032, 2.0, 0, 0, 200, -0.3744920435988064, 0, 0, -0.3744920435988064, 168, 229, 3, 5, 3
0.659, 0.05571090972365899, 0.08453855800251745, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.28, -0.151872460217994, 2.0, 0, 0, 200, -30.37449204359881, 0, 0, -30.37449204359881, 198, 217, 30, 12, 3
0.709, 0.06059783162924313, 0.08546943812305095, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 2.0, 0, 0, 200, -38.37449204359881, 0, 0, -38.37449204359881, 220, 178, 22, 39, 3
0.763, 0.06548475353482725, 0.08582536505219823, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.31, -0.121872460217994, 2.0, 0, 0, 200, -24.37449204359881, 0, 0, -24.37449204359881, 219, 162, 1, 16, 3
0.809, 0.06988298324985296, 0.08638193232367485, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 2.0, 0, 0, 200, 5.625507956401194, 0, 0, 5.625507956401194, 249, 167, 30, 5, 4
0.859, 0.07525859734599548, 0.08761187118276542, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5899999999999999, 0.158127539782006, 2.0, 0, 0, 200, 31.6255079564012, 0, 0, 31.6255079564012, 197, 206, 52, 39, 4
0.9040000000000001, 0.07941248096574199, 0.08784566478511282, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.61, 0.178127539782006, 2.0, 0, 0, 200, 35.62550795640119, 0, 0, 35.62550795640119, 187, 213, 10, 7, 4
0.958, 0.08478809506188455, 0.08850531843620516, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.51, 0.07812753978200597, 2.0, 0, 0, 200, 15.62550795640119, 0, 0, 15.62550795640119, 153, 240, 34, 27, 4
1.007, 0.08918632477691023, 0.08856636025512437, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.32, -0.111872460217994, 2.0, 0, 0, 200, -22.37449204359881, 0, 0, -22.37449204359881, 184, 226, 31, 14, 5
1.058, 0.09431759277777358, 0.08914706311698826, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 2.0, 0, 0, 200, -38.37449204359881, 0, 0, -38.37449204359881, 200, 186, 16, 40, 5
1.104, 0.09871582249279928, 0.08941650588115877, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 2.0, 0, 0, 200, -38.37449204359881, 0, 0, -38.37449204359881, 235, 160, 35, 26, 5
1.155, 0.1038470904936626, 0.08991090086031395, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.35, -0.08187246021799403, 2.0, 0, 0, 200, -16.37449204359881, 0, 0, -16.37449204359881, 237, 163, 2, 3, 5
1.207, 0.1092227045898051, 0.09049105599818157, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5600000000000001, 0.128127539782006, 2.0, 0, 0, 200, 25.62550795640119, 0, 0, 25.62550795640119, 232, 175, 5, 12, 6
1.255, 0.1136209343048308, 0.09053460900783335, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.65, 0.218127539782006, 2.0, 0, 0, 200, 43.6255079564012, 0, 0, 43.6255079564012, 205, 193, 27, 18, 6
1.301, 0.1182635101151358, 0.09090200623761396, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.64, 0.208127539782006, 2.0, 0, 0, 200, 41.6255079564012, 0, 0, 41.6255079564012, 154, 248, 51, 55, 6
1.351, 0.1229060859254407, 0.09097415686561117, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.45, 0.01812753978200597, 2.0, 0, 0, 200, 3.625507956401194, 0, 0, 3.625507956401194, 151, 231, 3, 17, 6
1.405, 0.1282817000215832, 0.09130370108297738, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.23, -0.201872460217994, 2.0, 0, 0, 200, -40.37449204359881, 0, 0, -40.37449204359881, 178, 232, 27, 1, 7
1.449, 0.1324355836413297, 0.09139791831699773, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.16, -0.271872460217994, 2.0, 0, 0, 200, -54.37449204359881, 0, 0, -54.37449204359881, 209, 180, 31, 52, 7
1.498, 0.1375668516421931, 0.09183367933390725, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 2.0, 0, 0, 200, -50.37449204359881, 0, 0, -50.37449204359881, 254, 144, 45, 36, 7
1.555, 0.1429424657383356, 0.09192441526581066, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.42, -0.01187246021799403, 2.0, 0, 0, 200, -2.374492043598806, 0, 0, -2.374492043598806, 253, 150, 1, 6, 7
1.605, 0.1478293876439197, 0.09210553747284717, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 2.0, 0, 0, 200, 51.6255079564012, 0, 0, 51.6255079564012, 242, 170, 11, 20, 8
1.656, 0.1524719634542246, 0.09207244169941101, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.0, 0, 0, 200, 67.6255079564012, 0, 0, 67.6255079564012, 166, 222, 76, 52, 8
