Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.008, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.2, -0.2318724602179941, 2.6, 0, 0, 210, -60.28683965667845, 0, 0, -60.28683965667845, 0, 0, 0, 0, 0
0.05899999999999999, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.6, 0, 0, 210, 100.9131603433216, 0, 0, 100.9131603433216, 0, 0, 0, 0, 1
0.104, 0.001954768762233649, 0.01879585348301586, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.6, 0, 0, 210, 100.9131603433216, 0, 0, 100.9131603433216, 49, 26, 49, 26, 1
0.153, 0.005619960191421741, 0.03673176595700484, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.6, 0, 0, 210, 100.9131603433216, 0, 0, 100.9131603433216, 130, 195, 81, 169, 1
0.202, 0.009285151620609833, 0.04596609713173184, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.6, 0, 0, 210, 100.9131603433216, 0, 0, 100.9131603433216, 81, 235, 49, 40, 1
0.252, 0.01490511181203158, 0.0591472690953634, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.6, 0, 0, 210, 74.91316034332155, 0, 0, 74.91316034332155, 124, 341, 43, 106, 1
0.312, 0.02101376419401173, 0.06735180831414016, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 2.6, 0, 0, 210, -49.88683965667845, 0, 0, -49.88683965667845, 131, 294, 7, 47, 2
0.363, 0.02638937829015426, 0.07269801181860679, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.6, 0, 0, 210, -86.28683965667845, 0, 0, -86.28683965667845, 160, 262, 29, 32, 2
0.4109999999999999, 0.03078760800517997, 0.07490902191041355, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.6, 0, 0, 210, -91.48683965667846, 0, 0, -91.48683965667846, 228, 161, 68, 101, 2
0.462, 0.0359188760060433, 0.07774648486156559, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.6, 0, 0, 210, -88.88683965667845, 0, 0, -88.88683965667845, 312, 105, 84, 56, 2
0.512, 0.04178318229274424, 0.0816077779155161, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 2.6, 0, 0, 210, -75.88683965667845, 0, 0, -75.88683965667845, 314, 138, 2, 33, 2
0.5620000000000001, 0.04691445029360758, 0.08347766956157933, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.35, -0.08187246021799403, 2.6, 0, 0, 210, -21.28683965667845, 0, 0, -21.28683965667845, 296, 122, 18, 16, 2
0.613, 0.05204571829447091, 0.08490329248690196, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5899999999999999, 0.158127539782006, 2.6, 0, 0, 210, 41.11316034332155, 0, 0, 41.11316034332155, 256, 161, 40, 39, 3
0.6630000000000001, 0.05668829410477583, 0.08550270604038586, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.6, 0, 0, 210, 74.91316034332155, 0, 0, 74.91316034332155, 187, 212, 69, 51, 3
