Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.01, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 2.6, 0, 0, 220, -49.88683965667845, 0, 0, -49.88683965667845, 0, 0, 0, 0, 0
0.05600000000000001, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 2.6, 0, 0, 220, 7.313160343321552, 0, 0, 7.313160343321552, 0, 0, 0, 0, 1
0.105, 0.001710422666954443, 0.01628973968528041, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 2.6, 0, 0, 220, 7.313160343321552, 0, 0, 7.313160343321552, 18, 32, 18, 32, 1
0.15, 0.005131268000863328, 0.03420845333908885, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4699999999999999, 0.03812753978200597, 2.6, 0, 0, 220, 9.913160343321552, 0, 0, 9.913160343321552, 173, 181, 155, 149, 1
0.198, 0.01001818990644745, 0.05059691871943157, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.45, 0.01812753978200597, 2.6, 0, 0, 220, 4.713160343321552, 0, 0, 4.713160343321552, 205, 219, 32, 38, 1
0.244, 0.0158824961931484, 0.06509219751290328, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.43, -0.001872460217994032, 2.6, 0, 0, 220, -0.4868396566784483, 0, 0, -0.4868396566784483, 246, 254, 41, 35, 2
0.29, 0.02101376419401173, 0.07246125584141976, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.38, -0.05187246021799403, 2.6, 0, 0, 220, -13.48683965667845, 0, 0, -13.48683965667845, 240, 230, 6, 24, 2
0.34, 0.02614503219487506, 0.0768971535143384, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.37, -0.06187246021799403, 2.6, 0, 0, 220, -16.08683965667845, 0, 0, -16.08683965667845, 217, 194, 23, 36, 2
0.4, 0.03249803067213442, 0.08124507668033605, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.48, 0.04812753978200597, 2.6, 0, 0, 220, 12.51316034332155, 0, 0, 12.51316034332155, 229, 205, 12, 11, 3
0.451, 0.03787364476827695, 0.08397703939750988, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5699999999999999, 0.138127539782006, 2.6, 0, 0, 220, 35.91316034332155, 0, 0, 35.91316034332155, 219, 220, 10, 15, 3
0.508, 0.04447098934081551, 0.08754131760003053, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5600000000000001, 0.128127539782006, 2.6, 0, 0, 220, 33.31316034332156, 0, 0, 33.31316034332156, 192, 265, 27, 45, 3
0.561, 0.04960225734167884, 0.08841757101903537, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4, -0.03187246021799403, 2.6, 0, 0, 220, -8.286839656678449, 0, 0, -8.286839656678449, 176, 247, 16, 18, 4
0.609, 0.05473352534254218, 0.08987442584982295, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.21, -0.221872460217994, 2.6, 0, 0, 220, -57.68683965667845, 0, 0, -57.68683965667845, 201, 235, 25, 12, 4
0.658, 0.06035348553396391, 0.09172262239204242, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 2.6, 0, 0, 220, -68.08683965667846, 0, 0, -68.08683965667846, 250, 181, 49, 54, 4
0.706, 0.06524040743954805, 0.09240850912117285, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.21, -0.221872460217994, 2.6, 0, 0, 220, -57.68683965667845, 0, 0, -57.68683965667845, 290, 153, 40, 28, 4
0.761, 0.07159340591680739, 0.09407806296558135, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.48, 0.04812753978200597, 2.6, 0, 0, 220, 12.51316034332155, 0, 0, 12.51316034332155, 279, 152, 11, 1, 5
0.8110000000000001, 0.07672467391767073, 0.09460502332635109, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.73, 0.298127539782006, 2.6, 0, 0, 220, 77.51316034332156, 0, 0, 77.51316034332156, 266, 193, 13, 41, 5
0.8609999999999999, 0.08234463410909248, 0.0956383671418031, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 2.6, 0, 0, 220, 90.51316034332157, 0, 0, 90.51316034332157, 171, 260, 95, 67, 5
0.9140000000000001, 0.08723155601467658, 0.09543933918454767, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 2.6, 0, 0, 220, 82.71316034332155, 0, 0, 82.71316034332155, 119, 295, 52, 35, 5
0.968, 0.09334020839665675, 0.09642583512051317, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.41, -0.02187246021799403, 2.6, 0, 0, 220, -5.686839656678448, 0, 0, -5.686839656678448, 134, 318, 15, 23, 6
1.021, 0.09944886077863691, 0.09740338959709785, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 2.6, 0, 0, 220, -83.68683965667847, 0, 0, -83.68683965667847, 159, 287, 25, 31, 6
1.071, 0.1045801287795002, 0.09764717906582653, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.6, 0, 0, 220, -91.48683965667846, 0, 0, -91.48683965667846, 257, 185, 98, 102, 6
1.118, 0.1089783584945259, 0.09747617038866363, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.6, 0, 0, 220, -88.88683965667845, 0, 0, -88.88683965667845, 291, 124, 34, 61, 6
