Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.01, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 2.8, 0, 0, 220, -81.72428886103832, 0, 0, -81.72428886103832, 0, 0, 0, 0, 0
0.062, 0.0004886921905584122, 0.007882132105780845, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.8, 0, 0, 220, 94.67571113896167, 0, 0, 94.67571113896167, 3, 3, 3, 3, 1
0.111, 0.002443460952792061, 0.02201316173686542, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.8, 0, 0, 220, 94.67571113896167, 0, 0, 94.67571113896167, 51, 73, 48, 70, 1
0.161, 0.006352998477259359, 0.03945961787117614, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.76, 0.328127539782006, 2.8, 0, 0, 220, 91.87571113896167, 0, 0, 91.87571113896167, 150, 197, 99, 124, 1
0.215, 0.01148426647812269, 0.05341519292150089, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.8, 0, 0, 220, 80.67571113896166, 0, 0, 80.67571113896166, 106, 271, 44, 74, 1
0.265, 0.01685988057426522, 0.06362219084628386, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4699999999999999, 0.03812753978200597, 2.8, 0, 0, 220, 10.67571113896167, 0, 0, 10.67571113896167, 170, 334, 64, 63, 1
0.324, 0.02345722514680379, 0.0723988430456907, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 2.8, 0, 0, 220, -87.32428886103833, 0, 0, -87.32428886103833, 164, 266, 6, 68, 2
0.371, 0.02834414705238792, 0.0763993182005065, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.8, 0, 0, 220, -95.72428886103832, 0, 0, -95.72428886103832, 227, 213, 63, 53, 2
0.421, 0.03347541505325124, 0.07951405000772266, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.8, 0, 0, 220, -95.72428886103832, 0, 0, -95.72428886103832, 292, 117, 65, 96, 2
0.475, 0.0395840674352314, 0.08333487881101346, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 2.8, 0, 0, 220, -78.92428886103833, 0, 0, -78.92428886103833, 339, 127, 47, 10, 2
0.5390000000000001, 0.04642575810304917, 0.08613313191660328, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5899999999999999, 0.158127539782006, 2.8, 0, 0, 220, 44.27571113896167, 0, 0, 44.27571113896167, 309, 137, 30, 10, 3
0.585, 0.05155702610391249, 0.08813166855369658, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.8, 0, 0, 220, 103.0757111389617, 0, 0, 103.0757111389617, 273, 146, 36, 9, 3
0.632, 0.05668829410477583, 0.08969666788730352, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.8, 0, 0, 220, 108.6757111389617, 0, 0, 108.6757111389617, 187, 256, 86, 110, 3
0.681, 0.06157521601035993, 0.09041881939847274, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 2.8, 0, 0, 220, 105.8757111389617, 0, 0, 105.8757111389617, 126, 299, 61, 43, 3
