Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.009, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.2, -0.2318724602179941, 2.5, 0, 0, 210, -57.96811505449852, 0, 0, -57.96811505449852, 0, 0, 0, 0, 0
0.061, 0.0004886921905584122, 0.008011347386203481, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.5, 0, 0, 210, 97.03188494550149, 0, 0, 97.03188494550149, 3, 3, 3, 3, 1
0.11, 0.002199114857512855, 0.01999195325011686, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 2.5, 0, 0, 210, 99.53188494550149, 0, 0, 99.53188494550149, 38, 82, 35, 79, 1
0.162, 0.006352998477259359, 0.03921603998308246, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.5, 0, 0, 210, 97.03188494550149, 0, 0, 97.03188494550149, 139, 190, 101, 108, 1
0.211, 0.01026253600172666, 0.04863761138259079, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 2.5, 0, 0, 210, 97.03188494550149, 0, 0, 97.03188494550149, 79, 250, 60, 60, 1
0.26, 0.01563815009786919, 0.06014673114565074, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.5, 0, 0, 210, 92.03188494550149, 0, 0, 92.03188494550149, 129, 338, 50, 88, 1
0.311, 0.02150245638457014, 0.06913973114009691, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.54, 0.108127539782006, 2.5, 0, 0, 210, 27.03188494550149, 0, 0, 27.03188494550149, 115, 319, 14, 19, 1
0.361, 0.02614503219487506, 0.07242391189716082, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 2.5, 0, 0, 210, -70.46811505449852, 0, 0, -70.46811505449852, 125, 278, 10, 41, 2
0.41, 0.03127630019573838, 0.07628365901399605, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.5, 0, 0, 210, -85.46811505449851, 0, 0, -85.46811505449851, 213, 191, 88, 87, 2
0.458, 0.03567452991076409, 0.07789198670472509, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.5, 0, 0, 210, -87.96811505449851, 0, 0, -87.96811505449851, 267, 137, 54, 54, 2
0.505, 0.04056145181634822, 0.08031970656702615, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.5, 0, 0, 210, -85.46811505449851, 0, 0, -85.46811505449851, 311, 111, 44, 26, 2
0.552, 0.04593706591249076, 0.08321932230523688, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 2.5, 0, 0, 210, -62.96811505449852, 0, 0, -62.96811505449852, 308, 133, 3, 22, 2
0.602, 0.05082398781807487, 0.08442522893367919, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.44, 0.008127539782005968, 2.5, 0, 0, 210, 2.031884945501492, 0, 0, 2.031884945501492, 279, 139, 29, 6, 3
0.65, 0.0559552558189382, 0.08608500895221262, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.65, 0.218127539782006, 2.5, 0, 0, 210, 54.53188494550149, 0, 0, 54.53188494550149, 246, 169, 33, 30, 3
0.7, 0.06084217772452232, 0.0869173967493176, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.5, 0, 0, 210, 84.53188494550149, 0, 0, 84.53188494550149, 173, 255, 73, 86, 3
0.75, 0.06621779182066485, 0.08829038909421982, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 2.5, 0, 0, 210, 67.03188494550149, 0, 0, 67.03188494550149, 129, 264, 44, 9, 3
0.801, 0.07110471372624899, 0.08876992974562919, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.43, -0.001872460217994032, 2.5, 0, 0, 210, -0.468115054498508, 0, 0, -0.468115054498508, 136, 294, 7, 30, 4
0.851, 0.07648032782239151, 0.08987112552572446, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 2.5, 0, 0, 210, -77.96811505449852, 0, 0, -77.96811505449852, 159, 269, 23, 25, 4
0.9, 0.08161159582325485, 0.09067955091472761, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 2.5, 0, 0, 210, -90.46811505449851, 0, 0, -90.46811505449851, 241, 162, 82, 107, 4
0.95, 0.08625417163355976, 0.09079386487743133, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.5, 0, 0, 210, -85.46811505449851, 0, 0, -85.46811505449851, 296, 110, 55, 52, 4
1.0, 0.0916297857297023, 0.0916297857297023, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.19, -0.241872460217994, 2.5, 0, 0, 210, -60.46811505449852, 0, 0, -60.46811505449852, 308, 124, 12, 14, 4
1.057, 0.09749409201640326, 0.09223660550274669, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.61, 0.178127539782006, 2.5, 0, 0, 210, 44.53188494550149, 0, 0, 44.53188494550149, 297, 145, 11, 21, 5
1.101, 0.1021366678267082, 0.09276718240391297, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 2.5, 0, 0, 210, 94.53188494550149, 0, 0, 94.53188494550149, 246, 166, 51, 21, 5
1.15, 0.1070235897322923, 0.09306399107155851, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.86, 0.428127539782006, 2.5, 0, 0, 210, 107.0318849455015, 0, 0, 107.0318849455015, 161, 255, 85, 89, 5
