Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.497, 0.03836233695883537, 0.07718780072200275, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 285, 110, 46, 41, 2
0.544, 0.04324925886441948, 0.07950231408900641, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 2.3, 0, 0, 200, -64.83066585013862, 0, 0, -64.83066585013862, 294, 128, 9, 18, 2
0.5949999999999999, 0.04838052686528282, 0.08131180985761819, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.34, -0.09187246021799403, 2.3, 0, 0, 200, -21.13066585013863, 0, 0, -21.13066585013863, 265, 130, 29, 2, 2
0.644, 0.05302310267558773, 0.08233401036581945, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5699999999999999, 0.138127539782006, 2.3, 0, 0, 200, 31.76933414986137, 0, 0, 31.76933414986137, 235, 162, 30, 32, 3
0.693, 0.05791002458117185, 0.08356424903488001, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.73, 0.298127539782006, 2.3, 0, 0, 200, 68.56933414986137, 0, 0, 68.56933414986137, 187, 204, 48, 42, 3
0.74, 0.06230825429619756, 0.08420034364351023, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 2.3, 0, 0, 200, 73.16933414986138, 0, 0, 73.16933414986138, 156, 247, 31, 43, 3
0.795, 0.0676838683923401, 0.0851369413740127, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6, 0.168127539782006, 2.3, 0, 0, 200, 38.66933414986137, 0, 0, 38.66933414986137, 121, 271, 35, 24, 3
0.8449999999999999, 0.07257079029792423, 0.08588259206854937, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.23, -0.201872460217994, 2.3, 0, 0, 200, -46.43066585013862, 0, 0, -46.43066585013862, 147, 276, 26, 5, 4
0.9, 0.07770205829878756, 0.08633562033198617, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 188, 193, 41, 83, 4
0.9459999999999999, 0.08210028801381325, 0.08678677379895692, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 264, 131, 76, 62, 4
0.994, 0.08698720991939739, 0.08751228362112414, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.13, -0.301872460217994, 2.3, 0, 0, 200, -69.43066585013863, 0, 0, -69.43066585013863, 282, 111, 18, 20, 4
1.044, 0.09187413182498151, 0.08800204197795164, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.42, -0.01187246021799403, 2.3, 0, 0, 200, -2.730665850138627, 0, 0, -2.730665850138627, 287, 130, 5, 19, 4
1.093, 0.09676105373056563, 0.0885279540078368, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 2.3, 0, 0, 200, 59.36933414986137, 0, 0, 59.36933414986137, 256, 153, 31, 23, 5
1.143, 0.1016479756361497, 0.08893086232384054, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 2.3, 0, 0, 200, 91.56933414986137, 0, 0, 91.56933414986137, 175, 228, 81, 75, 5
1.193, 0.1065348975417339, 0.08929999793942487, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 2.3, 0, 0, 200, 91.56933414986137, 0, 0, 91.56933414986137, 97, 279, 78, 51, 5
1.246, 0.1119105116378764, 0.08981581993409019, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5300000000000001, 0.09812753978200597, 2.3, 0, 0, 200, 22.56933414986138, 0, 0, 22.56933414986138, 105, 296, 8, 17, 5
1.299, 0.1167974335434605, 0.08991334375939994, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 2.3, 0, 0, 200, -71.73066585013863, 0, 0, -71.73066585013863, 129, 285, 24, 11, 6
1.354, 0.1221730476396031, 0.09023120209719576, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 211, 179, 82, 106, 6
1.405, 0.1270599695451872, 0.09043414202504428, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 282, 92, 71, 87, 6
1.454, 0.1319468914507713, 0.09074751819172718, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.3, 0, 0, 200, -76.33066585013862, 0, 0, -76.33066585013862, 280, 129, 2, 37, 6
1.506, 0.1370781594516346, 0.09102135421755287, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.27, -0.161872460217994, 2.3, 0, 0, 200, -37.23066585013862, 0, 0, -37.23066585013862, 295, 123, 15, 6, 6
1.555, 0.1417207352619395, 0.09113873650285502, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.54, 0.108127539782006, 2.3, 0, 0, 200, 24.86933414986137, 0, 0, 24.86933414986137, 262, 135, 33, 12, 7
1.604, 0.1468520032628029, 0.09155361799426615, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.3, 0, 0, 200, 66.26933414986137, 0, 0, 66.26933414986137, 205, 196, 57, 61, 7
1.653, 0.151738925168387, 0.09179608298148036, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.76, 0.328127539782006, 2.3, 0, 0, 200, 75.46933414986137, 0, 0, 75.46933414986137, 152, 238, 53, 42, 7
1.699, 0.1554041165975751, 0.09146799093441736, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.73, 0.298127539782006, 2.3, 0, 0, 200, 68.56933414986137, 0, 0, 68.56933414986137, 116, 262, 36, 24, 7
1.754, 0.1615127689795552, 0.09208253647637129, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4699999999999999, 0.03812753978200597, 2.3, 0, 0, 200, 8.769334149861372, 0, 0, 8.769334149861372, 136, 284, 20, 22, 7
1.814, 0.167132729170977, 0.09213491134011962, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 2.3, 0, 0, 200, -67.13066585013863, 0, 0, -67.13066585013863, 165, 245, 29, 39, 8
1.865, 0.1720196510765611, 0.0922357378426601, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 2.3, 0, 0, 200, -74.03066585013862, 0, 0, -74.03066585013862, 209, 161, 44, 84, 8
1.91, 0.1759291886010284, 0.09210952282776358, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 2.3, 0, 0, 200, -74.03066585013862, 0, 0, -74.03066585013862, 267, 128, 58, 33, 8
1.96, 0.1810604566018917, 0.09237778398055701, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.22, -0.211872460217994, 2.3, 0, 0, 200, -48.73066585013863, 0, 0, -48.73066585013863, 291, 128, 24, 0, 8
2.012, 0.1861917246027551, 0.09254061858983851, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.61, 0.178127539782006, 2.3, 0, 0, 200, 40.96933414986137, 0, 0, 40.96933414986137, 266, 137, 25, 9, 9
2.056, 0.1910786465083392, 0.09293708487759687, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 2.3, 0, 0, 200, 66.26933414986137, 0, 0, 66.26933414986137, 239, 181, 27, 44, 9
2.109, 0.1959655684139234, 0.09291871427876877, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 2.3, 0, 0, 200, 73.16933414986138, 0, 0, 73.16933414986138, 135, 249, 104, 68, 9
2.158, 0.2001194520336698, 0.0927337590517469, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.3, 0, 0, 200, 77.76933414986137, 0, 0, 77.76933414986137, 98, 265, 37, 16, 9
2.204, 0.2045176817486955, 0.09279386649214862, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.65, 0.218127539782006, 2.3, 0, 0, 200, 50.16933414986138, 0, 0, 50.16933414986138, 133, 274, 35, 9, 9
2.255, 0.2101376419401173, 0.09318742436368838, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.36, -0.07187246021799404, 2.3, 0, 0, 200, -16.53066585013863, 0, 0, -16.53066585013863, 144, 276, 11, 2, 10
2.304, 0.2150245638457014, 0.09332663361358568, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.13, -0.301872460217994, 2.3, 0, 0, 200, -69.43066585013863, 0, 0, -69.43066585013863, 172, 236, 28, 40, 10
2.354, 0.2199114857512855, 0.09342034229026572, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.3, 0, 0, 200, -76.33066585013862, 0, 0, -76.33066585013862, 239, 135, 67, 101, 10
2.409, 0.2247984076568696, 0.09331606793560383, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 2.3, 0, 0, 200, -64.83066585013862, 0, 0, -64.83066585013862, 281, 117, 42, 18, 10
2.455, 0.2291966373718954, 0.09335911909242173, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.48, 0.04812753978200597, 2.3, 0, 0, 200, 11.06933414986137, 0, 0, 11.06933414986137, 279, 137, 2, 20, 11
2.504, 0.2345722514680379, 0.09367901416455187, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 2.3, 0, 0, 200, 63.96933414986137, 0, 0, 63.96933414986137, 242, 156, 37, 19, 11
2.551, 0.2389704811830636, 0.09367717804118525, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 2.3, 0, 0, 200, 80.06933414986136, 0, 0, 80.06933414986136, 161, 236, 81, 80, 11
2.601, 0.2436130569933685, 0.09366130603359036, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.3, 0, 0, 200, 77.76933414986137, 0, 0, 77.76933414986137, 109, 277, 52, 41, 11
2.651, 0.2484999788989527, 0.09373820403581767, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5699999999999999, 0.138127539782006, 2.3, 0, 0, 200, 31.76933414986137, 0, 0, 31.76933414986137, 128, 277, 19, 0, 11
2.704, 0.253631246899816, 0.09379853805466565, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.16, -0.271872460217994, 2.3, 0, 0, 200, -62.53066585013863, 0, 0, -62.53066585013863, 139, 266, 11, 11, 12
2.752, 0.2585181688054001, 0.09393828808335758, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 196, 210, 57, 56, 12
2.801, 0.2631607446157051, 0.09395242578211532, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 263, 119, 67, 91, 12
2.85, 0.2678033204260099, 0.09396607734245963, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 2.3, 0, 0, 200, -67.13066585013863, 0, 0, -67.13066585013863, 299, 113, 36, 6, 12
2.903, 0.2736676267127109, 0.09427062580527416, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 2.3, 0, 0, 200, 6.469334149861372, 0, 0, 6.469334149861372, 268, 133, 31, 20, 13
2.95, 0.2778215103324574, 0.09417678316354488, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.73, 0.298127539782006, 2.3, 0, 0, 200, 68.56933414986137, 0, 0, 68.56933414986137, 257, 137, 11, 4, 13
2.999, 0.2824640861427623, 0.09418609074450226, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.3, 0, 0, 200, 84.66933414986137, 0, 0, 84.66933414986137, 164, 231, 93, 94, 13
3.045, 0.2871066619530672, 0.09428790211923388, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 2.3, 0, 0, 200, 77.76933414986137, 0, 0, 77.76933414986137, 112, 287, 52, 56, 13
3.094, 0.2915048916680929, 0.09421618993797443, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.64, 0.208127539782006, 2.3, 0, 0, 200, 47.86933414986136, 0, 0, 47.86933414986136, 114, 278, 2, 9, 13
3.145, 0.2968805057642355, 0.0943976170951464, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.32, -0.111872460217994, 2.3, 0, 0, 200, -25.73066585013863, 0, 0, -25.73066585013863, 148, 266, 34, 12, 14
3.203, 0.3025004659556572, 0.09444285543417335, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.13, -0.301872460217994, 2.3, 0, 0, 200, -69.43066585013863, 0, 0, -69.43066585013863, 183, 220, 35, 46, 14
3.252, 0.3071430417659621, 0.09444742981733151, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 2.3, 0, 0, 200, -74.03066585013862, 0, 0, -74.03066585013862, 236, 142, 53, 78, 14
3.299, 0.3115412714809878, 0.09443506258896265, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 2.3, 0, 0, 200, -60.23066585013862, 0, 0, -60.23066585013862, 275, 121, 39, 21, 14
3.359, 0.3174055777676888, 0.09449406899901422, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 2.3, 0, 0, 200, 6.469334149861372, 0, 0, 6.469334149861372, 279, 136, 4, 15, 15
3.404, 0.3220481535779936, 0.09460874076909333, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.73, 0.298127539782006, 2.3, 0, 0, 200, 68.56933414986137, 0, 0, 68.56933414986137, 248, 158, 31, 22, 15
3.451, 0.3264463832930194, 0.09459472132512875, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 2.3, 0, 0, 200, 84.66933414986137, 0, 0, 84.66933414986137, 167, 235, 81, 77, 15
3.504, 0.331821997389162, 0.09469805861562842, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 2.3, 0, 0, 200, 63.96933414986137, 0, 0, 63.96933414986137, 113, 281, 54, 46, 15
3.559, 0.3371976114853044, 0.09474504396889703, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.34, -0.09187246021799403, 2.3, 0, 0, 200, -21.13066585013863, 0, 0, -21.13066585013863, 130, 273, 17, 8, 16
3.605, 0.3418401872956094, 0.09482390771029387, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.3, 0, 0, 200, -76.33066585013862, 0, 0, -76.33066585013862, 157, 254, 27, 19, 16
3.654, 0.3459940709153559, 0.09468912723463488, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 221, 151, 64, 103, 16
3.704, 0.3511253389162192, 0.09479625780675464, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 289, 111, 68, 40, 16
3.753, 0.3562566069170825, 0.09492582118760527, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 287, 128, 2, 17, 16
3.8, 0.3606548366321082, 0.09490916753476533, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.3, 0, 0, 200, -76.33066585013862, 0, 0, -76.33066585013862, 288, 115, 1, 13, 16
3.845, 0.3648087202518548, 0.09487873088474766, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 2.3, 0, 0, 200, -71.73066585013863, 0, 0, -71.73066585013863, 270, 123, 18, 8, 16
3.893, 0.3696956421574388, 0.09496420296877442, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 2.3, 0, 0, 200, -64.83066585013862, 0, 0, -64.83066585013862, 267, 129, 3, 6, 16
3.945, 0.3745825640630231, 0.09495122029480939, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.23, -0.201872460217994, 2.3, 0, 0, 200, -46.43066585013862, 0, 0, -46.43066585013862, 255, 131, 12, 2, 16
3.995, 0.3794694859686071, 0.09498610412230468, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.36, -0.07187246021799404, 2.3, 0, 0, 200, -16.53066585013863, 0, 0, -16.53066585013863, 258, 135, 3, 4, 16
4.044, 0.384112061778912, 0.09498320024206528, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.44, 0.008127539782005968, 2.3, 0, 0, 200, 1.869334149861372, 0, 0, 1.869334149861372, 234, 182, 24, 47, 17
4.09, 0.388754637589217, 0.09505003364039533, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.39, -0.04187246021799403, 2.3, 0, 0, 200, -9.630665850138627, 0, 0, -9.630665850138627, 199, 190, 35, 8, 18
4.14, 0.3933972133995219, 0.09502348149746906, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 2.3, 0, 0, 200, -60.23066585013862, 0, 0, -60.23066585013862, 197, 200, 2, 10, 18
4.191, 0.3985284814003852, 0.09509150116926396, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 234, 170, 37, 30, 18
4.236, 0.4029267111154109, 0.09511962018777407, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 265, 123, 31, 47, 18
4.286, 0.4075692869257159, 0.09509316073861779, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 293, 112, 28, 11, 18
4.331, 0.4122118627360207, 0.09517706366567092, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 285, 126, 8, 14, 18
4.381, 0.4170987846416049, 0.09520629642583994, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 280, 118, 5, 8, 18
4.425, 0.4214970143566306, 0.09525356256647019, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 276, 117, 4, 1, 18
4.473, 0.4261395901669355, 0.0952693025188767, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 287, 128, 11, 11, 18
4.515, 0.430293473786682, 0.09530309496936479, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 280, 116, 7, 12, 18
4.561, 0.434936049596987, 0.09535980039398968, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 273, 115, 7, 1, 18
4.61, 0.4395786254072918, 0.09535328099941253, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 281, 129, 8, 14, 18
4.655, 0.4439768551223175, 0.09537633837214125, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 2.3, 0, 0, 200, -74.03066585013862, 0, 0, -74.03066585013862, 271, 123, 10, 6, 18
4.705, 0.4488637770279017, 0.09540144038850196, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 2.3, 0, 0, 200, -67.13066585013863, 0, 0, -67.13066585013863, 272, 120, 1, 3, 18
4.751, 0.4532620067429274, 0.09540349542052775, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 2.3, 0, 0, 200, -64.83066585013862, 0, 0, -64.83066585013862, 283, 128, 11, 8, 18
4.805, 0.4586376208390699, 0.09545007717774608, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.16, -0.271872460217994, 2.3, 0, 0, 200, -62.53066585013863, 0, 0, -62.53066585013863, 268, 141, 15, 13, 18
4.855, 0.4635245427446541, 0.09547364423164863, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 2.3, 0, 0, 200, -67.13066585013863, 0, 0, -67.13066585013863, 255, 132, 13, 9, 18
4.904, 0.4681671185549589, 0.09546637817189211, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 2.3, 0, 0, 200, -76.33066585013862, 0, 0, -76.33066585013862, 267, 141, 12, 9, 18
4.949, 0.4725653482699846, 0.09548703743584252, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 269, 127, 2, 14, 18
4.998, 0.4772079240802896, 0.09547977672674861, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 281, 110, 12, 17, 18
5.046, 0.4823391920811529, 0.09558842490708541, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 286, 131, 5, 21, 18
5.096, 0.4869817678914578, 0.09556157140727194, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 283, 114, 3, 17, 18
5.144, 0.491868689797042, 0.09561988526381064, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 270, 123, 13, 9, 18
5.199, 0.4967556117026261, 0.09554830000050512, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 280, 118, 10, 5, 18
5.245, 0.501398187512931, 0.09559545996433384, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 279, 122, 1, 4, 18
5.295, 0.5062851094185151, 0.09561569582974789, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 287, 114, 8, 8, 18
5.344, 0.5114163774193785, 0.09569917242129089, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 273, 124, 14, 10, 18
5.396, 0.5163032993249627, 0.09568259809580479, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 2.3, 0, 0, 200, -78.63066585013863, 0, 0, -78.63066585013863, 281, 123, 8, 1, 18
5.444, 0.5204571829447091, 0.09560198070255494, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 273, 117, 8, 6, 18
5.492, 0.5253441048502933, 0.09565624633108033, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 2.3, 0, 0, 200, -80.93066585013863, 0, 0, -80.93066585013863, 272, 125, 1, 8, 18
