Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
2.628, 0.1622458072653929, 0.77, 0.344096912103491, 123, 186, 6.173736958348282e-05, 6, 205
2.722, 0.168354459647373, 0.8100000000000001, 0.384096912103491, 67, 177, 6.184954432306137e-05, 6, 66
2.821, 0.1751961503151908, 0.48, 0.05409691210349101, 50, 229, 6.210427164664686e-05, 6, 63
2.923, 0.1817934948877294, 0.1, 0.325903087896509, 58, 193, 6.219414809706786e-05, 7, 46
3.023, 0.1883908394602679, 0.07000000000000001, 0.355903087896509, 191, 87, 6.231916621246044e-05, 7, 185
3.123, 0.1947438379375273, 0.07000000000000001, 0.355903087896509, 193, 80, 6.235793721982943e-05, 7, 58
3.222, 0.2010968364147866, 0.12, 0.305903087896509, 209, 50, 6.241366741613489e-05, 7, 55
3.319, 0.2076941809873252, 0.5300000000000001, 0.104096912103491, 212, 58, 6.257733684462949e-05, 8, 10
3.417, 0.2142915255598638, 0.8, 0.374096912103491, 115, 176, 6.271335251971431e-05, 8, 199
3.516, 0.2204001779418439, 0.7199999999999999, 0.2940969121034911, 81, 183, 6.268491977868144e-05, 8, 65
3.617, 0.2272418686096617, 0.18, 0.245903087896509, 47, 236, 6.282606265127501e-05, 9, 82
3.712, 0.2333505209916418, 0.08, 0.345903087896509, 171, 91, 6.286382569817937e-05, 9, 264
3.809, 0.239459173373622, 0.14, 0.285903087896509, 201, 62, 6.286667717868786e-05, 9, 76
3.907, 0.2463008640414397, 0.61, 0.184096912103491, 203, 54, 6.30409173384796e-05, 10, 5
4.009, 0.2531425547092576, 0.8299999999999999, 0.4040969121034911, 98, 185, 6.314356565459156e-05, 10, 230
4.109, 0.2590068609959585, 0.71, 0.284096912103491, 46, 178, 6.303403772108993e-05, 10, 55
4.207, 0.2658485516637763, 0.15, 0.275903087896509, 58, 219, 6.319195428185792e-05, 11, 56
4.301, 0.2719572040457565, 0.08, 0.345903087896509, 169, 128, 6.323115648587687e-05, 11, 192
4.397, 0.2780658564277366, 0.12, 0.305903087896509, 215, 67, 6.32399036678955e-05, 11, 124
4.495, 0.2846632010002752, 0.39, 0.03590308789650898, 207, 52, 6.332885450506678e-05, 11, 23
4.592, 0.2907718533822553, 0.8, 0.374096912103491, 211, 44, 6.33213966424772e-05, 12, 13
4.688, 0.2973691979547938, 0.8, 0.374096912103491, 93, 170, 6.343199615076659e-05, 12, 210
4.785, 0.3034778503367741, 0.8100000000000001, 0.384096912103491, 59, 186, 6.342274824175007e-05, 12, 86
4.882, 0.3100751949093126, 0.73, 0.3040969121034911, 66, 221, 6.351396864180922e-05, 12, 41
4.982, 0.3166725394818512, 0.34, 0.08590308789650898, 59, 205, 6.35633359056305e-05, 13, 24
5.078, 0.3227811918638313, 0.08, 0.345903087896509, 162, 118, 6.356463014254259e-05, 13, 184
5.174, 0.3288898442458115, 0.09, 0.335903087896509, 192, 58, 6.356587635210889e-05, 13, 98
5.271, 0.33548718881835, 0.42, 0.005903087896508978, 221, 52, 6.364773075665909e-05, 13, 35
5.368, 0.3418401872956094, 0.7199999999999999, 0.2940969121034911, 217, 62, 6.36811079164697e-05, 14, 16
5.466, 0.3484375318681479, 0.73, 0.3040969121034911, 123, 185, 6.374634684744748e-05, 14, 203
5.568, 0.3545461842501281, 0.73, 0.3040969121034911, 43, 185, 6.36756796426236e-05, 14, 93
5.662, 0.3611435288226666, 0.08, 0.345903087896509, 50, 221, 6.378373875356175e-05, 15, 47
5.758, 0.3672521812046468, 0.08, 0.345903087896509, 159, 90, 6.378120548882369e-05, 15, 235
5.856, 0.373360833586627, 0.07000000000000001, 0.355903087896509, 196, 62, 6.375697294853603e-05, 15, 72
5.952, 0.3802025242544447, 0.07000000000000001, 0.355903087896509, 217, 52, 6.387811227393224e-05, 15, 41
6.049, 0.3865555227317041, 0.07000000000000001, 0.355903087896509, 221, 57, 6.390403748251018e-05, 15, 11
6.146, 0.3929085212089634, 0.07000000000000001, 0.355903087896509, 227, 54, 6.392914435550984e-05, 15, 4
6.238, 0.3985284814003852, 0.12, 0.305903087896509, 201, 65, 6.388722048739743e-05, 15, 39
6.34, 0.405370172068203, 0.5600000000000001, 0.134096912103491, 201, 75, 6.393851294451151e-05, 16, 6
6.444, 0.4122118627360207, 0.74, 0.314096912103491, 72, 191, 6.396832134326828e-05, 16, 216
6.54, 0.4183205151180009, 0.23, 0.195903087896509, 53, 196, 6.396338151651389e-05, 17, 43
6.643, 0.4256508979763771, 0.08, 0.345903087896509, 181, 94, 6.407510130609319e-05, 17, 216
6.737, 0.4312708581677988, 0.09, 0.335903087896509, 210, 61, 6.401526765144706e-05, 17, 72
6.834, 0.4376238566450581, 0.08, 0.345903087896509, 211, 49, 6.403626816579722e-05, 17, 7
6.931, 0.4442212012175967, 0.08, 0.345903087896509, 210, 50, 6.409193496141922e-05, 17, 5
7.026, 0.4503298535995769, 0.08, 0.345903087896509, 197, 57, 6.409476994016181e-05, 17, 18
7.13, 0.4571715442673947, 0.08, 0.345903087896509, 220, 61, 6.411943117354765e-05, 17, 27
7.231, 0.4640132349352125, 0.09, 0.335903087896509, 215, 73, 6.416999515076924e-05, 17, 20
7.328, 0.4698775412219135, 0.1, 0.325903087896509, 219, 61, 6.412084350735718e-05, 17, 19
7.43, 0.4767192318897312, 0.24, 0.185903087896509, 213, 54, 6.416140402284403e-05, 17, 15
7.527, 0.4830722303669905, 0.54, 0.114096912103491, 207, 52, 6.417858779952046e-05, 18, 7
7.622, 0.4894252288442499, 0.6800000000000001, 0.254096912103491, 82, 187, 6.421217906641957e-05, 18, 230
7.724, 0.4960225734167885, 0.09, 0.335903087896509, 50, 189, 6.421835492190427e-05, 19, 63
7.827, 0.5028642640846063, 0.1, 0.325903087896509, 189, 123, 6.42473826606115e-05, 19, 199
7.918, 0.5087285703713071, 0.18, 0.245903087896509, 212, 36, 6.424963000395393e-05, 19, 114
8.015000000000001, 0.5150815688485665, 0.22, 0.205903087896509, 199, 51, 6.426469979395715e-05, 19, 26
8.111000000000001, 0.521434567325826, 0.14, 0.285903087896509, 194, 57, 6.428733415433683e-05, 19, 12
8.209, 0.5280319118983644, 0.09, 0.335903087896509, 199, 57, 6.432353659378299e-05, 19, 13
8.301, 0.5338962181850654, 0.08, 0.345903087896509, 224, 63, 6.431709651669263e-05, 19, 23
8.401, 0.5402492166623248, 0.08, 0.345903087896509, 204, 67, 6.430772725417508e-05, 19, 19
8.499000000000001, 0.5466022151395842, 0.07000000000000001, 0.355903087896509, 204, 59, 6.431370927633652e-05, 19, 13
8.597, 0.5531995597121226, 0.12, 0.305903087896509, 207, 48, 6.434797716786351e-05, 19, 13
8.696, 0.559552558189382, 0.5300000000000001, 0.104096912103491, 199, 56, 6.434597035296482e-05, 20, 18
8.795999999999999, 0.5661499027619206, 0.7199999999999999, 0.2940969121034911, 86, 188, 6.436447280149164e-05, 20, 197
8.896000000000001, 0.5725029012391801, 0.5, 0.07409691210349102, 50, 180, 6.435509231555531e-05, 20, 74
8.996, 0.579588938002277, 0.06, 0.365903087896509, 65, 217, 6.442740529149366e-05, 21, 63
9.09, 0.5856975903842571, 0.06, 0.365903087896509, 184, 93, 6.443317826009429e-05, 21, 225
9.192, 0.5920505888615164, 0.06, 0.365903087896509, 187, 60, 6.440933299189692e-05, 21, 50
9.292, 0.5988922795293342, 0.05, 0.375903087896509, 223, 69, 6.445246228253705e-05, 21, 47
9.394, 0.6054896241018728, 0.05, 0.375903087896509, 222, 66, 6.445493124354618e-05, 21, 9
9.491, 0.6115982764838529, 0.05, 0.375903087896509, 211, 52, 6.443981419069149e-05, 21, 26
9.59, 0.6179512749611122, 0.04, 0.385903087896509, 206, 51, 6.443704639844757e-05, 21, 4
9.683999999999999, 0.6240599273430925, 0.05, 0.375903087896509, 203, 51, 6.444237167937757e-05, 21, 11
9.782, 0.6309016180109102, 0.13, 0.295903087896509, 206, 64, 6.449617849222147e-05, 21, 9
9.875999999999999, 0.6372546164881696, 0.38, 0.04590308789650898, 216, 59, 6.452557882626262e-05, 21, 20
9.976000000000001, 0.6433632688701499, 0.35, 0.07590308789650897, 212, 60, 6.449110554031173e-05, 21, 6
10.07, 0.6494719212521299, 0.36, 0.06590308789650898, 222, 59, 6.449572207071796e-05, 21, 9
10.166, 0.6558249197293893, 0.39, 0.03590308789650898, 192, 59, 6.451159942252502e-05, 21, 28
10.264, 0.6624222643019278, 0.39, 0.03590308789650898, 205, 62, 6.453841234430318e-05, 21, 17
10.36, 0.6690196088744663, 0.4600000000000001, 0.03409691210349102, 192, 66, 6.457718232379018e-05, 22, 18
10.46, 0.6751282612564466, 0.4600000000000001, 0.03409691210349102, 99, 191, 6.454381082757616e-05, 22, 187
10.562, 0.6817256058289852, 0.55, 0.124096912103491, 56, 193, 6.454512458142255e-05, 22, 79
10.664, 0.6888116425920821, 0.49, 0.06409691210349102, 58, 208, 6.459223955289593e-05, 22, 30
10.76, 0.694675948878783, 0.54, 0.114096912103491, 53, 189, 6.456096179170848e-05, 22, 28
10.857, 0.7012732934513216, 0.54, 0.114096912103491, 66, 218, 6.459181113118923e-05, 22, 46
10.955, 0.707626291928581, 0.5699999999999999, 0.144096912103491, 59, 198, 6.459391071917672e-05, 22, 23
11.054, 0.7144679825963987, 0.5899999999999999, 0.164096912103491, 62, 230, 6.463433893580591e-05, 22, 32
11.152, 0.7208209810736581, 0.64, 0.214096912103491, 60, 219, 6.463602771463936e-05, 22, 15
11.254, 0.7271739795509174, 0.4699999999999999, 0.04409691210349102, 57, 217, 6.46147129510323e-05, 22, 6
11.356, 0.733771324123456, 0.17, 0.255903087896509, 59, 187, 6.461529800312222e-05, 23, 30
11.453, 0.7403686686959945, 0.19, 0.235903087896509, 175, 119, 6.464408178608178e-05, 23, 177
11.548, 0.7462329749826954, 0.18, 0.245903087896509, 191, 62, 6.46201052115254e-05, 23, 79
11.645, 0.7528303195552342, 0.22, 0.205903087896509, 220, 61, 6.464837437142416e-05, 23, 35
11.748, 0.7596720102230519, 0.23, 0.195903087896509, 197, 62, 6.466394366896935e-05, 23, 29
11.843, 0.7655363165097527, 0.24, 0.185903087896509, 211, 47, 6.464040500800073e-05, 23, 31
11.943, 0.7721336610822915, 0.23, 0.195903087896509, 221, 55, 6.465156669867634e-05, 23, 18
12.038, 0.7784866595595508, 0.2, 0.225903087896509, 198, 54, 6.466910280441525e-05, 23, 41
12.144, 0.7853283502273685, 0.2, 0.225903087896509, 193, 62, 6.466801302926287e-05, 23, 12
12.24, 0.7916813487046279, 0.25, 0.175903087896509, 211, 61, 6.467984875037809e-05, 23, 20
12.337, 0.7980343471818872, 0.22, 0.205903087896509, 209, 72, 6.468625656009461e-05, 23, 14
12.432, 0.8043873456591465, 0.21, 0.215903087896509, 209, 60, 6.47029718194294e-05, 23, 16
12.527, 0.8102516519458474, 0.19, 0.235903087896509, 209, 55, 6.468042244319049e-05, 23, 4
12.627, 0.8170933426136655, 0.18, 0.245903087896509, 205, 60, 6.471001367020396e-05, 23, 8
12.733, 0.8239350332814832, 0.34, 0.08590308789650898, 217, 57, 6.470863372979526e-05, 23, 12
12.834, 0.8302880317587423, 0.8, 0.374096912103491, 204, 63, 6.469440796000797e-05, 24, 18
12.927, 0.836885376331281, 0.8, 0.374096912103491, 85, 177, 6.473933444196495e-05, 24, 208
13.027, 0.8432383748085403, 0.7800000000000001, 0.3540969121034911, 82, 204, 6.473005103312659e-05, 24, 56
13.122, 0.8495913732857996, 0.8199999999999999, 0.394096912103491, 45, 198, 6.47455702854595e-05, 24, 40
13.225, 0.8561887178583383, 0.8199999999999999, 0.394096912103491, 67, 212, 6.474016770195375e-05, 24, 24
13.32, 0.8627860624308768, 0.8199999999999999, 0.394096912103491, 48, 212, 6.47737284107265e-05, 24, 23
13.421, 0.8691390609081362, 0.8100000000000001, 0.384096912103491, 75, 229, 6.475963496819434e-05, 24, 36
13.516, 0.8754920593853955, 0.8199999999999999, 0.394096912103491, 46, 222, 6.477449388764395e-05, 24, 35
13.616, 0.8820894039579342, 0.16, 0.265903087896509, 54, 226, 6.478329935061208e-05, 25, 17
13.71, 0.8879537102446351, 0.02, 0.405903087896509, 181, 93, 6.476686435044749e-05, 25, 226
13.805, 0.8943067087218944, 0.0, 0.425903087896509, 213, 48, 6.478136245721799e-05, 25, 105
13.898, 0.9006597071991537, 0.0, 0.425903087896509, 217, 52, 6.480498684696746e-05, 25, 7
13.991, 0.9065240134858549, 0.0, 0.425903087896509, 215, 68, 6.479336812850081e-05, 25, 21
14.086, 0.9128770119631142, 0.0, 0.425903087896509, 202, 55, 6.480739826516499e-05, 25, 25
14.183, 0.9192300104403733, 0.0, 0.425903087896509, 216, 54, 6.481209972786952e-05, 25, 15
14.276, 0.9253386628223536, 0.0, 0.425903087896509, 204, 55, 6.481778248965772e-05, 25, 13
14.371, 0.9314473152043337, 0.0, 0.425903087896509, 205, 55, 6.481437027376897e-05, 25, 2
14.467, 0.9378003136815931, 0.0, 0.425903087896509, 214, 57, 6.4823412848662e-05, 25, 10
14.56, 0.9441533121588524, 0.0, 0.425903087896509, 206, 62, 6.484569451640469e-05, 25, 14
14.653, 0.9500176184455535, 0.0, 0.425903087896509, 217, 48, 6.483434234938602e-05, 25, 27
14.746, 0.9558819247322544, 0.0, 0.425903087896509, 211, 57, 6.482313337394917e-05, 25, 18
14.84, 0.962479269304793, 0.0, 0.425903087896509, 214, 56, 6.485709361892137e-05, 25, 7
14.94, 0.9690766138773316, 0.0, 0.425903087896509, 226, 62, 6.486456585524309e-05, 25, 17
15.038, 0.9751852662593116, 0.0, 0.425903087896509, 205, 57, 6.484806930837291e-05, 25, 27
15.139, 0.9817826108318503, 0.0, 0.425903087896509, 213, 66, 6.485121942214481e-05, 25, 18
15.23, 0.9876469171185512, 0.0, 0.425903087896509, 214, 58, 6.484877985020034e-05, 25, 9
15.327, 0.9942442616910897, 0.0, 0.425903087896509, 200, 57, 6.486881070601486e-05, 25, 11
15.423, 1.000597260168349, 0.0, 0.425903087896509, 214, 51, 6.48769539109349e-05, 25, 18
15.516, 1.006705912550329, 0.0, 0.425903087896509, 208, 57, 6.488179379674717e-05, 25, 11
15.613, 1.012814564932309, 0.0, 0.425903087896509, 222, 58, 6.486995227901808e-05, 25, 10
15.706, 1.01892321731429, 0.0, 0.425903087896509, 202, 56, 6.487477507413026e-05, 25, 22
15.803, 1.025276215791549, 0.0, 0.425903087896509, 197, 52, 6.487858101572794e-05, 25, 8
15.896, 1.031384868173529, 0.0, 0.425903087896509, 213, 64, 6.488329568278366e-05, 25, 27
15.993, 1.037737866650788, 0.0, 0.425903087896509, 202, 57, 6.488700473024375e-05, 25, 18
16.09, 1.044335211223327, 0.0, 0.425903087896509, 212, 50, 6.4905855265589e-05, 25, 16
16.186, 1.050688209700587, 0.0, 0.425903087896509, 225, 55, 6.491339489068247e-05, 25, 15
16.284, 1.056796862082567, 0.0, 0.425903087896509, 218, 61, 6.489786674542905e-05, 25, 14
16.38, 1.063149860559826, 0.0, 0.425903087896509, 204, 49, 6.490536389254125e-05, 25, 27
16.479, 1.069502859037085, 0.0, 0.425903087896509, 209, 53, 6.490095631027886e-05, 25, 11
16.575, 1.075611511419065, 0.0, 0.425903087896509, 197, 49, 6.489360551547906e-05, 25, 16
16.672, 1.082453202086883, 0.0, 0.425903087896509, 211, 67, 6.492641567219788e-05, 25, 32
16.768, 1.088806200564143, 0.0, 0.425903087896509, 217, 58, 6.493357589242262e-05, 25, 15
16.863, 1.094670506850844, 0.0, 0.425903087896509, 211, 62, 6.491552552042007e-05, 25, 13
16.96, 1.101023505328103, 0.0, 0.425903087896509, 217, 56, 6.491883875755323e-05, 25, 13
17.055, 1.107376503805362, 0.0, 0.425903087896509, 207, 55, 6.492972757580544e-05, 25, 10
17.156, 1.113973848377901, 0.0, 0.425903087896509, 214, 52, 6.493202660164963e-05, 25, 10
17.255, 1.120571192950439, 0.0, 0.425903087896509, 204, 61, 6.494182514925757e-05, 25, 17
17.349, 1.12667984533242, 0.0, 0.425903087896509, 225, 64, 6.494206267406879e-05, 25, 23
17.455, 1.133521536000237, 0.0, 0.425903087896509, 215, 54, 6.493964686337652e-05, 25, 22
17.549, 1.139630188382218, 0.0, 0.425903087896509, 204, 58, 6.493989334903514e-05, 25, 10
17.643, 1.145983186859477, 0.0, 0.425903087896509, 220, 49, 6.495398667230497e-05, 25, 22
17.743, 1.152336185336736, 0.0, 0.425903087896509, 214, 65, 6.494596096132199e-05, 25, 23
17.836, 1.158689183813995, 0.0, 0.425903087896509, 194, 64, 6.496351109071514e-05, 25, 21
17.932, 1.164553490100697, 0.0, 0.425903087896509, 218, 47, 6.494275541493958e-05, 25, 44
18.026, 1.170906488577956, 0.0, 0.425903087896509, 214, 55, 6.495653437135003e-05, 25, 15
18.123, 1.177259487055215, 0.0, 0.425903087896509, 216, 68, 6.495941549717017e-05, 25, 16
18.216, 1.183123793341916, 0.0, 0.425903087896509, 204, 52, 6.49497031918048e-05, 25, 31
18.31, 1.189476791819175, 0.0, 0.425903087896509, 213, 54, 6.496323275910298e-05, 25, 15
18.405, 1.195585444201156, 0.0, 0.425903087896509, 215, 52, 6.495981766917446e-05, 25, 1
18.501, 1.202182788773694, 0.0, 0.425903087896509, 214, 61, 6.497934105041318e-05, 25, 7
18.599, 1.208535787250953, 0.0, 0.425903087896509, 225, 63, 6.497853579498649e-05, 25, 7
18.696, 1.214644439632934, 0.0, 0.425903087896509, 198, 59, 6.496814503813294e-05, 25, 28
18.799, 1.221486130300752, 0.0, 0.425903087896509, 203, 66, 6.497612268209752e-05, 25, 12
18.896, 1.227839128778011, 0.0, 0.425903087896509, 210, 56, 6.497878539257044e-05, 25, 13
18.994, 1.23419212725527, 0.0, 0.425903087896509, 207, 61, 6.497799975019849e-05, 25, 7
19.089, 1.24054512573253, 0.0, 0.425903087896509, 209, 57, 6.49874339008083e-05, 25, 9
19.185, 1.246898124209789, 0.0, 0.425903087896509, 218, 56, 6.499338671930096e-05, 25, 8
19.276, 1.25276243049649, 0.0, 0.425903087896509, 206, 62, 6.499078805231841e-05, 25, 18
19.373, 1.25887108287847, 0.0, 0.425903087896509, 217, 66, 6.498069905943685e-05, 25, 14
19.466, 1.265224081355729, 0.0, 0.425903087896509, 198, 47, 6.499661365230295e-05, 25, 36
19.561, 1.271577079832989, 0.0, 0.425903087896509, 206, 64, 6.500572975987878e-05, 25, 21
19.656, 1.277685732214969, 0.0, 0.425903087896509, 204, 68, 6.500232662876318e-05, 25, 5
19.753, 1.283794384596949, 0.0, 0.425903087896509, 208, 57, 6.499237506186145e-05, 25, 16
19.848, 1.290147383074208, 0.0, 0.425903087896509, 215, 50, 6.500137963896657e-05, 25, 13
19.943, 1.296500381551468, 0.0, 0.425903087896509, 202, 62, 6.501029842809344e-05, 25, 25
20.039, 1.302609033933448, 0.0, 0.425903087896509, 207, 55, 6.50036944924122e-05, 25, 9
20.136, 1.308962032410707, 0.0, 0.425903087896509, 198, 54, 6.500606040974906e-05, 25, 10
20.233, 1.315315030887966, 0.0, 0.425903087896509, 204, 54, 6.500840364196939e-05, 25, 5
20.329, 1.321912375460505, 0.0, 0.425903087896509, 205, 56, 6.502594202668627e-05, 25, 13
20.426, 1.328265373937765, 0.0, 0.425903087896509, 220, 68, 6.50281687035036e-05, 25, 17
20.522, 1.334374026319745, 0.0, 0.425903087896509, 209, 53, 6.502163660070874e-05, 25, 29
20.616, 1.340482678701725, 0.0, 0.425903087896509, 221, 57, 6.502147257963353e-05, 25, 18
20.712, 1.346835677178984, 0.0, 0.425903087896509, 214, 55, 6.502682875526188e-05, 25, 8
20.809, 1.353188675656243, 0.0, 0.425903087896509, 202, 63, 6.502901031554825e-05, 25, 22
20.907, 1.359786020228782, 0.0, 0.425903087896509, 208, 60, 6.503974842056643e-05, 25, 13
20.999, 1.365650326515483, 0.0, 0.425903087896509, 211, 58, 6.50340647895368e-05, 25, 3
21.095, 1.371758978897463, 0.0, 0.425903087896509, 199, 56, 6.502768328501841e-05, 25, 13
21.194, 1.378356323470002, 0.0, 0.425903087896509, 207, 56, 6.503521390346333e-05, 25, 10
21.291, 1.384709321947261, 0.0, 0.425903087896509, 216, 55, 6.503730787409054e-05, 25, 10
21.385, 1.390817974329241, 0.0, 0.425903087896509, 212, 50, 6.503708086645974e-05, 25, 10
21.484, 1.39741531890178, 0.0, 0.425903087896509, 207, 62, 6.504446652866224e-05, 25, 20
21.579, 1.40352397128376, 0.0, 0.425903087896509, 217, 57, 6.504119612974465e-05, 25, 15
21.676, 1.409876969761019, 0.0, 0.425903087896509, 213, 54, 6.50432261377108e-05, 25, 9
21.769, 1.416229968238279, 0.0, 0.425903087896509, 204, 56, 6.505718995995585e-05, 25, 8
21.866, 1.422338620620259, 0.0, 0.425903087896509, 214, 57, 6.504795667338602e-05, 25, 11
21.963, 1.428447273002239, 0.0, 0.425903087896509, 189, 68, 6.503880494478162e-05, 25, 32
22.062, 1.435288963670057, 0.0, 0.425903087896509, 211, 54, 6.50570648023777e-05, 25, 34
22.168, 1.442375000433154, 0.0, 0.425903087896509, 217, 60, 6.506563516930503e-05, 25, 12
22.262, 1.448239306719855, 0.0, 0.425903087896509, 198, 61, 6.505432156678891e-05, 25, 16
22.359, 1.454592305197114, 0.0, 0.425903087896509, 227, 55, 6.505623262208122e-05, 25, 29
22.455, 1.460945303674373, 0.0, 0.425903087896509, 204, 52, 6.50610244343965e-05, 25, 23
22.552, 1.467542648246912, 0.0, 0.425903087896509, 216, 67, 6.50737250907641e-05, 25, 29
22.649, 1.473406954533613, 0.0, 0.425903087896509, 200, 63, 6.505395180951091e-05, 25, 20
22.744, 1.479759953010872, 0.0, 0.425903087896509, 205, 58, 6.506155262974289e-05, 25, 15
22.838, 1.486112951488132, 0.0, 0.425903087896509, 212, 59, 6.507193937683386e-05, 25, 3
22.933, 1.492221603870112, 0.0, 0.425903087896509, 211, 61, 6.506874826102612e-05, 25, 3
23.035, 1.49906329453793, 0.0, 0.425903087896509, 200, 56, 6.50776337980434e-05, 25, 12
23.128, 1.50517194691991, 0.0, 0.425903087896509, 216, 72, 6.50800738031784e-05, 25, 31
23.225, 1.511524945397169, 0.0, 0.425903087896509, 212, 52, 6.508180604508802e-05, 25, 26
23.32, 1.517633597779149, 0.0, 0.425903087896509, 218, 56, 6.507862769207328e-05, 25, 8
23.414, 1.52374225016113, 0.0, 0.425903087896509, 218, 59, 6.507825447002347e-05, 25, 4
23.509, 1.529850902543109, 0.0, 0.425903087896509, 217, 62, 6.507511602123057e-05, 25, 6
23.605, 1.536203901020369, 0.01, 0.415903087896509, 220, 53, 6.507959758612026e-05, 25, 9
23.702, 1.542556899497628, 0.0, 0.425903087896509, 209, 58, 6.508129691577203e-05, 25, 15
23.795, 1.548665551879608, 0.0, 0.425903087896509, 214, 56, 6.508365420801043e-05, 25, 9
23.896, 1.555018550356868, 0.0, 0.425903087896509, 217, 44, 6.507442878962454e-05, 25, 9
23.992, 1.561371548834127, 0.01, 0.415903087896509, 220, 52, 6.507884081502699e-05, 25, 7
24.09, 1.568213239501945, 0.05, 0.375903087896509, 211, 52, 6.509810043594624e-05, 25, 14
