Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.011, 0.0, 0.27, 0.1439296110215429, 0, 0, 0.0, 1, 0
0.04699999999999999, 0.0, 0.7, 0.2860703889784571, 0, 3, 0.0, 2, 0
0.08200000000000001, 0.0004886921905584122, 0.7, 0.2860703889784571, 3, 14, 5.959660860468443e-06, 2, 10
0.118, 0.002199114857512855, 0.71, 0.2960703889784571, 78, 102, 1.863656658909199e-05, 2, 118
0.154, 0.00439822971502571, 0.73, 0.3160703889784571, 76, 189, 2.855993321445267e-05, 2, 134
0.194, 0.006352998477259359, 0.7199999999999999, 0.3060703889784571, 40, 200, 3.274741483123381e-05, 2, 49
0.24, 0.009040805525330626, 0.4600000000000001, 0.04607038897845712, 36, 217, 3.767002302221094e-05, 2, 25
0.28, 0.0119729586686811, 0.14, 0.2739296110215429, 64, 215, 4.276056667386107e-05, 3, 36
0.315, 0.01392772743091475, 0.09, 0.3239296110215429, 56, 171, 4.421500771718968e-05, 3, 42
0.352, 0.01637118838370681, 0.07000000000000001, 0.3439296110215429, 81, 134, 4.650905790825799e-05, 3, 84
0.388, 0.01832595714594046, 0.07000000000000001, 0.3439296110215429, 196, 67, 4.723184831427954e-05, 3, 137
0.427, 0.02076941809873252, 0.07000000000000001, 0.3439296110215429, 205, 49, 4.86403234162354e-05, 3, 60
0.4640000000000001, 0.02296853295624538, 0.07000000000000001, 0.3439296110215429, 177, 48, 4.95011486125978e-05, 3, 32
0.5, 0.02516764781375823, 0.08, 0.3339296110215429, 198, 49, 5.033529562751645e-05, 3, 21
0.537, 0.02736676267127109, 0.14, 0.2739296110215429, 216, 53, 5.096231409920128e-05, 3, 23
0.5789999999999999, 0.02981022362406315, 0.3, 0.1139296110215429, 204, 44, 5.148570574104171e-05, 3, 20
0.617, 0.032009338481576, 0.49, 0.07607038897845713, 188, 49, 5.187899267678445e-05, 4, 15
0.659, 0.03469714552964727, 0.63, 0.2160703889784571, 183, 62, 5.265120717700649e-05, 4, 24
0.698, 0.03714060648243933, 0.71, 0.2960703889784571, 142, 115, 5.321003794045749e-05, 4, 64
