Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
3.385, 0.1996307598431114, 0.63, 0.2365656097648311, 189, 40, 5.897511369072715e-05, 8, 26
3.485, 0.20622810441565, 0.75, 0.3565656097648311, 89, 183, 5.917592666159254e-05, 8, 229
3.587, 0.2120924107023509, 0.7800000000000001, 0.3865656097648311, 37, 166, 5.912807658275744e-05, 8, 61
3.687, 0.2184454091796103, 0.45, 0.05656560976483114, 44, 215, 5.924746655264722e-05, 8, 62
3.788, 0.2243097154663112, 0.09, 0.3034343902351689, 52, 189, 5.921586997526695e-05, 9, 35
3.89, 0.2309070600388498, 0.07000000000000001, 0.3234343902351688, 178, 88, 5.935914139816191e-05, 9, 218
3.991, 0.2365270202302716, 0.07000000000000001, 0.3234343902351688, 200, 60, 5.926510153602394e-05, 9, 55
4.091, 0.2431243648028101, 0.14, 0.2534343902351688, 207, 54, 5.942907963891716e-05, 9, 26
4.192, 0.2489886710895111, 0.52, 0.1265656097648311, 205, 43, 5.939615245455893e-05, 10, 5
4.292, 0.2550973234714911, 0.8, 0.4065656097648311, 125, 162, 5.943553668953663e-05, 10, 183
4.391, 0.2612059758534714, 0.77, 0.3765656097648311, 36, 169, 5.94866717953704e-05, 10, 112
4.489, 0.2673146282354515, 0.31, 0.08343439023516886, 51, 213, 5.954881448773702e-05, 11, 61
4.587, 0.2731789345221525, 0.1, 0.2934343902351689, 171, 76, 5.955503259693753e-05, 11, 213
4.683, 0.2790432408088534, 0.21, 0.1834343902351689, 188, 58, 5.958642767645813e-05, 11, 80
4.781, 0.2853962392861127, 0.7199999999999999, 0.3265656097648311, 215, 42, 5.969383795986461e-05, 12, 45
4.877, 0.2912605455728137, 0.8, 0.4065656097648311, 98, 153, 5.97212519115878e-05, 12, 206
4.973, 0.2966361596689562, 0.79, 0.3965656097648311, 30, 184, 5.964933836094033e-05, 12, 124
5.077, 0.3032335042414948, 0.44, 0.04656560976483114, 38, 212, 5.972690648837794e-05, 12, 41
5.183, 0.3098308488140333, 0.09, 0.3034343902351689, 44, 184, 5.977828454833753e-05, 13, 44
5.28, 0.3156951551007343, 0.08, 0.3134343902351688, 163, 91, 5.979074907210878e-05, 13, 169
5.377, 0.3213151152921561, 0.08, 0.3134343902351688, 170, 44, 5.975732105117278e-05, 13, 87
5.48, 0.3276681137694154, 0.09, 0.3034343902351689, 214, 40, 5.979345141777653e-05, 13, 56
5.577, 0.3337767661513956, 0.22, 0.1734343902351688, 191, 57, 5.984880153333254e-05, 13, 49
5.681, 0.3401297646286549, 0.74, 0.3465656097648311, 198, 46, 5.987146006489262e-05, 14, 20
5.776, 0.3459940709153559, 0.71, 0.3165656097648311, 86, 166, 5.990202058783862e-05, 14, 192
5.871, 0.3516140311067776, 0.77, 0.3765656097648311, 39, 171, 5.988997293591853e-05, 14, 92
5.967, 0.3577226834887577, 0.27, 0.1234343902351689, 53, 220, 5.99501732007303e-05, 15, 63
6.068, 0.3638313358707379, 0.07000000000000001, 0.3234343902351688, 187, 94, 5.995902041376696e-05, 15, 253
6.161, 0.3692069499668804, 0.07000000000000001, 0.3234343902351688, 181, 45, 5.992646485422503e-05, 15, 50
6.254, 0.3750712562535814, 0.07000000000000001, 0.3234343902351688, 203, 45, 5.997301826888094e-05, 15, 22
6.349, 0.3806912164450031, 0.07000000000000001, 0.3234343902351688, 181, 56, 5.996081531658578e-05, 15, 33
6.447, 0.3867998688269833, 0.3, 0.09343439023516886, 185, 55, 5.999687743554883e-05, 15, 10
6.55, 0.3931528673042426, 0.62, 0.2265656097648312, 206, 42, 6.00233385197317e-05, 16, 32
6.647, 0.3992615196862228, 0.73, 0.3365656097648311, 97, 167, 6.00664239034486e-05, 16, 209
6.74, 0.4046371337823653, 0.54, 0.1465656097648311, 46, 172, 6.00351830537634e-05, 16, 84
6.842, 0.4109901322596247, 0.09, 0.3034343902351689, 48, 215, 6.006871269506354e-05, 17, 49
6.937, 0.4168544385463257, 0.4, 0.006565609764831137, 151, 100, 6.009145719278156e-05, 17, 204
7.033, 0.4224743987377474, 0.45, 0.05656560976483114, 197, 38, 6.007029699100633e-05, 18, 138
7.131, 0.429071743310286, 0.5699999999999999, 0.1765656097648311, 89, 160, 6.016992614083383e-05, 18, 234
7.229, 0.4346917035017077, 0.8100000000000001, 0.4165656097648311, 41, 186, 6.013165078181045e-05, 18, 76
7.324, 0.4405560097884087, 0.8100000000000001, 0.4165656097648311, 44, 200, 6.015237708743975e-05, 18, 24
7.423, 0.4466646621703888, 0.8100000000000001, 0.4165656097648311, 55, 189, 6.017306509098596e-05, 18, 27
7.522, 0.452773314552369, 0.8100000000000001, 0.4165656097648311, 51, 216, 6.019320852863187e-05, 18, 33
7.619, 0.4586376208390699, 0.8100000000000001, 0.4165656097648311, 58, 203, 6.019656396365269e-05, 18, 24
7.713, 0.4640132349352125, 0.8100000000000001, 0.4165656097648311, 50, 197, 6.015989043630396e-05, 18, 15
7.808, 0.4701218873171926, 0.8199999999999999, 0.4265656097648312, 46, 202, 6.021028269943551e-05, 18, 12
7.903, 0.4759861936038936, 0.8100000000000001, 0.4165656097648311, 53, 197, 6.022854531239954e-05, 18, 12
8.0, 0.4818504998905945, 0.8100000000000001, 0.4165656097648311, 53, 198, 6.023131248632431e-05, 18, 2
8.102, 0.4882034983678539, 0.8199999999999999, 0.4265656097648312, 65, 221, 6.025715852479065e-05, 18, 39
8.199, 0.4938234585592756, 0.8100000000000001, 0.4165656097648311, 38, 200, 6.022971808260466e-05, 18, 50
8.292999999999999, 0.4996877648459765, 0.79, 0.3965656097648311, 48, 197, 6.025416192523531e-05, 18, 13
8.390000000000001, 0.5055520711326774, 0.19, 0.2034343902351688, 52, 176, 6.025650430663617e-05, 19, 24
8.484, 0.5111720313240991, 0.19, 0.2034343902351688, 165, 79, 6.02513002503653e-05, 19, 183
8.581, 0.5170363376108002, 0.2, 0.1934343902351689, 176, 53, 6.025362284241932e-05, 19, 64
8.673, 0.5229006438975011, 0.2, 0.1934343902351689, 220, 55, 6.029063114233843e-05, 19, 47
8.772, 0.5290092962794813, 0.21, 0.1834343902351689, 194, 54, 6.030657732324229e-05, 19, 25
8.868, 0.5348736025661823, 0.21, 0.1834343902351689, 200, 47, 6.031502058707514e-05, 19, 11
8.962999999999999, 0.5407379088528832, 0.22, 0.1734343902351688, 211, 46, 6.033001326039084e-05, 19, 13
9.058, 0.5463578690443049, 0.23, 0.1634343902351689, 199, 61, 6.031771572580094e-05, 19, 23
9.154999999999999, 0.5522221753310058, 0.21, 0.1834343902351689, 210, 47, 6.031918900393291e-05, 19, 28
9.253, 0.5580864816177068, 0.22, 0.1734343902351688, 189, 49, 6.031411235466408e-05, 19, 21
9.351000000000001, 0.5641951339996869, 0.19, 0.2034343902351688, 198, 61, 6.033527259113325e-05, 19, 16
9.449, 0.5703037863816672, 0.21, 0.1834343902351689, 203, 52, 6.035599390217664e-05, 19, 15
9.542999999999999, 0.5759237465730889, 0.22, 0.1734343902351688, 199, 60, 6.035038735964465e-05, 19, 13
9.638, 0.5815437067645107, 0.21, 0.1834343902351689, 205, 45, 6.033862904798823e-05, 19, 22
9.73, 0.5874080130512116, 0.19, 0.2034343902351688, 196, 43, 6.037081326322832e-05, 19, 8
9.827999999999999, 0.5932723193379124, 0.2, 0.1934343902351689, 177, 51, 6.036551885815146e-05, 19, 28
9.923, 0.5993809717198926, 0.19, 0.2034343902351688, 190, 57, 6.040320182604985e-05, 19, 26
10.018, 0.6050009319113144, 0.19, 0.2034343902351688, 208, 46, 6.039138869148677e-05, 19, 23
10.113, 0.6106208921027361, 0.19, 0.2034343902351688, 204, 51, 6.037979749854011e-05, 19, 7
10.218, 0.6172182366752748, 0.2, 0.1934343902351689, 201, 52, 6.040499478129524e-05, 19, 5
10.318, 0.623571235152534, 0.23, 0.1634343902351689, 220, 50, 6.043528156159469e-05, 19, 20
10.411, 0.6289468492486766, 0.25, 0.1434343902351689, 196, 56, 6.041176152614317e-05, 19, 30
10.51, 0.6350555016306567, 0.22, 0.1734343902351688, 201, 49, 6.042392974601873e-05, 19, 9
10.606, 0.6409198079173577, 0.21, 0.1834343902351689, 191, 45, 6.04299272032206e-05, 19, 12
10.699, 0.6465397681087794, 0.22, 0.1734343902351688, 191, 56, 6.042992504989058e-05, 19, 9
10.796, 0.6526484204907596, 0.23, 0.1634343902351689, 208, 46, 6.045279923034084e-05, 19, 29
10.89, 0.6582683806821814, 0.23, 0.1634343902351689, 206, 60, 6.044705056769343e-05, 19, 18
10.99, 0.6643770330641615, 0.21, 0.1834343902351689, 197, 53, 6.045286925060615e-05, 19, 17
11.088, 0.6704856854461417, 0.16, 0.2334343902351689, 196, 45, 6.046948822566213e-05, 19, 9
11.186, 0.6765943378281217, 0.18, 0.2134343902351689, 198, 47, 6.048581600465956e-05, 19, 9
11.283, 0.6824586441148227, 0.21, 0.1834343902351689, 198, 47, 6.04855662602874e-05, 19, 7
11.376, 0.6880786043062445, 0.16, 0.2334343902351689, 190, 47, 6.048510937994412e-05, 19, 7
11.473, 0.6939429105929454, 0.14, 0.2534343902351688, 205, 45, 6.048486974574613e-05, 19, 15
11.569, 0.6998072168796464, 0.17, 0.2234343902351688, 207, 55, 6.048986229403114e-05, 19, 11
11.666, 0.7056715231663474, 0.12, 0.2734343902351688, 207, 51, 6.048958710495005e-05, 19, 12
11.762, 0.7117801755483275, 0.2, 0.1934343902351689, 199, 62, 6.051523342529565e-05, 19, 24
11.86, 0.7174001357397493, 0.2, 0.1934343902351689, 192, 40, 6.048905023100753e-05, 19, 25
11.957, 0.7235087881217294, 0.2, 0.1934343902351689, 184, 41, 6.050922372850459e-05, 19, 11
12.054, 0.7296174405037096, 0.31, 0.08343439023516886, 208, 51, 6.052907254883936e-05, 19, 34
12.151, 0.7352374006951312, 0.8199999999999999, 0.4265656097648312, 205, 60, 6.050838619826608e-05, 20, 14
12.248, 0.7413460530771115, 0.85, 0.4565656097648311, 90, 176, 6.052792725972497e-05, 20, 211
12.341, 0.7467216671732539, 0.8299999999999999, 0.4365656097648312, 38, 182, 6.050738734083575e-05, 20, 77
12.44, 0.7533190117457924, 0.27, 0.1234343902351689, 44, 196, 6.055619065480647e-05, 21, 20
12.539, 0.7591833180324935, 0.02, 0.3734343902351689, 174, 93, 6.054576266309065e-05, 21, 228
12.638, 0.7652919704144735, 0.0, 0.3934343902351689, 203, 40, 6.055483228473442e-05, 21, 89
12.73, 0.7709119306058954, 0.01, 0.3834343902351689, 202, 37, 6.055867483157073e-05, 21, 5
12.826, 0.7767762368925963, 0.03, 0.3634343902351689, 202, 59, 6.056262567383412e-05, 21, 19
12.919, 0.7826405431792972, 0.04, 0.3534343902351689, 199, 53, 6.058058233449161e-05, 21, 12
13.018, 0.7887491955612774, 0.09, 0.3034343902351689, 211, 48, 6.058912241214298e-05, 21, 15
13.11, 0.7941248096574199, 0.15, 0.2434343902351689, 188, 49, 6.057397480224408e-05, 21, 27
