Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
2.395, 0.1390329282138683, 0.08, 0.3339296110215429, 165, 50, 5.805132702040429e-05, 7, 45
2.494, 0.1456302727864068, 0.23, 0.1839296110215429, 214, 46, 5.839225051580065e-05, 7, 54
2.592, 0.1514945790731078, 0.7, 0.2860703889784571, 203, 55, 5.844698266709406e-05, 8, 21
2.689, 0.1573588853598088, 0.77, 0.3560703889784571, 98, 174, 5.851948135359195e-05, 8, 220
2.785, 0.1627344994559513, 0.79, 0.3760703889784571, 28, 169, 5.843249531632003e-05, 8, 71
2.882, 0.1690874979332107, 0.64, 0.2260703889784571, 58, 207, 5.86701935923701e-05, 8, 68
2.986, 0.17544049641047, 0.19, 0.2239296110215429, 52, 192, 5.87543524482485e-05, 9, 29
3.082, 0.181304802697171, 0.08, 0.3339296110215429, 169, 114, 5.882699633263172e-05, 9, 180
3.182, 0.1874134550791511, 0.09, 0.3239296110215429, 178, 58, 5.8898005995962e-05, 9, 86
3.277, 0.1927890691752936, 0.2, 0.2139296110215429, 213, 35, 5.883096404494771e-05, 9, 52
3.376, 0.199142067652553, 0.71, 0.2960703889784571, 192, 51, 5.898757928096948e-05, 10, 31
3.474, 0.2052507200345332, 0.76, 0.3460703889784571, 86, 170, 5.908195740775279e-05, 10, 210
3.568, 0.2111150263212341, 0.79, 0.3760703889784571, 47, 183, 5.916900961917996e-05, 10, 68
3.669, 0.2172236787032143, 0.73, 0.3160703889784571, 58, 210, 5.920514546285479e-05, 10, 38
3.77, 0.2235766771804736, 0.23, 0.1839296110215429, 59, 212, 5.930415840330864e-05, 11, 9
3.871, 0.2294409834671746, 0.07000000000000001, 0.3439296110215429, 170, 78, 5.9271760131019e-05, 11, 232
3.968, 0.2350609436585963, 0.11, 0.3039296110215429, 182, 47, 5.923914910750914e-05, 11, 63
4.064, 0.2414139421358557, 0.45, 0.03607038897845711, 215, 40, 5.940303694287786e-05, 12, 44
4.161, 0.2472782484225566, 0.75, 0.3360703889784571, 111, 172, 5.942760115898981e-05, 12, 219
4.262, 0.2531425547092576, 0.5300000000000001, 0.1160703889784571, 52, 184, 5.939524981446681e-05, 12, 106
4.366, 0.2599842453770754, 0.08, 0.3339296110215429, 50, 208, 5.954746802040205e-05, 13, 37
4.464, 0.2658485516637763, 0.08, 0.3339296110215429, 166, 85, 5.955388702145527e-05, 13, 217
4.562, 0.2717128579504773, 0.08, 0.3339296110215429, 200, 66, 5.956003023903492e-05, 13, 82
4.657, 0.2773328181418989, 0.17, 0.2439296110215428, 200, 40, 5.955181836845585e-05, 13, 22
4.754, 0.2831971244285999, 0.67, 0.2560703889784572, 197, 44, 5.957028279945307e-05, 14, 5
4.855, 0.2897944690011385, 0.8299999999999999, 0.4160703889784571, 90, 165, 5.968990092711399e-05, 14, 225
4.953, 0.2956587752878395, 0.7800000000000001, 0.3660703889784571, 48, 181, 5.969286801692699e-05, 14, 67
5.056, 0.3020117737650988, 0.37, 0.04392961102154288, 40, 212, 5.973334133012238e-05, 15, 37
5.161, 0.3083647722423581, 0.12, 0.2939296110215428, 181, 75, 5.974903550520406e-05, 15, 280
5.259, 0.3139847324337799, 0.32, 0.09392961102154288, 169, 72, 5.970426553218861e-05, 15, 15
5.357, 0.3203377309110392, 0.75, 0.3360703889784571, 209, 48, 5.979797104928863e-05, 16, 66
5.451, 0.3262020371977402, 0.79, 0.3760703889784571, 127, 150, 5.984260451251884e-05, 16, 175
5.55, 0.331821997389162, 0.84, 0.4260703889784571, 89, 174, 5.978774727732647e-05, 16, 140
5.647, 0.3381749958664213, 0.3, 0.1139296110215429, 43, 220, 5.988577932821343e-05, 17, 65
5.746, 0.3440393021531222, 0.08, 0.3339296110215429, 180, 95, 5.987457399114552e-05, 17, 257
5.841, 0.349659262344544, 0.07000000000000001, 0.3439296110215429, 184, 40, 5.986291086193186e-05, 17, 61
5.939, 0.3560122608218034, 0.15, 0.2639296110215429, 206, 44, 5.994481576390021e-05, 17, 29
6.037, 0.361632221013225, 0.45, 0.03607038897845711, 194, 50, 5.990263723922893e-05, 18, 18
6.131, 0.3677408733952052, 0.67, 0.2560703889784572, 91, 168, 5.998056979207393e-05, 18, 210
6.227, 0.3731164874913477, 0.42, 0.006070388978457117, 59, 169, 5.991914043541797e-05, 18, 46
6.329, 0.3799581781591655, 0.07000000000000001, 0.3439296110215429, 49, 213, 6.003447276965801e-05, 19, 52
6.426, 0.3858224844458665, 0.18, 0.2339296110215429, 161, 120, 6.004084725270252e-05, 19, 205
6.523, 0.391198098542009, 0.19, 0.2239296110215429, 188, 30, 5.997211383443339e-05, 19, 114
6.627, 0.3977954431145476, 0.16, 0.2539296110215429, 201, 36, 6.002647398740722e-05, 19, 25
6.725, 0.4036597494012485, 0.14, 0.2739296110215429, 195, 54, 6.002375455780648e-05, 19, 21
6.821, 0.4097684017832287, 0.09, 0.3239296110215429, 194, 63, 6.007453478716151e-05, 19, 15
6.919, 0.4156327080699295, 0.08, 0.3339296110215429, 186, 49, 6.007121087872953e-05, 19, 14
7.014, 0.4217413604519098, 0.07000000000000001, 0.3439296110215429, 211, 59, 6.012850876132161e-05, 19, 32
7.113, 0.4273613206433315, 0.08, 0.3339296110215429, 205, 51, 6.008172650686511e-05, 19, 13
7.205, 0.4329812808347533, 0.1, 0.3139296110215429, 206, 46, 6.009455667380337e-05, 19, 7
7.304, 0.4390899332167334, 0.27, 0.1439296110215429, 199, 50, 6.011636544588353e-05, 19, 11
7.4, 0.4449542395034344, 0.63, 0.2160703889784571, 194, 48, 6.012895128424789e-05, 20, 5
7.499, 0.4513072379806937, 0.7199999999999999, 0.3060703889784571, 84, 175, 6.018232270712012e-05, 20, 220
7.597, 0.4569271981721155, 0.24, 0.1739296110215429, 72, 182, 6.014574149955449e-05, 21, 48
7.696, 0.4632801966493748, 0.08, 0.3339296110215429, 150, 94, 6.019753074965889e-05, 21, 151
7.795, 0.4691445029360757, 0.07000000000000001, 0.3439296110215429, 178, 48, 6.018531147351838e-05, 21, 105
7.894, 0.4754975014133351, 0.08, 0.3339296110215429, 211, 51, 6.023530547420004e-05, 21, 37
7.996, 0.4816061537953153, 0.08, 0.3339296110215429, 208, 46, 6.023088466674778e-05, 21, 6
8.093999999999999, 0.4874704600820162, 0.08, 0.3339296110215429, 207, 48, 6.022615024487475e-05, 21, 5
8.194000000000001, 0.4933347663687171, 0.07000000000000001, 0.3439296110215429, 205, 56, 6.020683016459815e-05, 21, 4
8.291, 0.4996877648459765, 0.08, 0.3339296110215429, 210, 57, 6.026869676106338e-05, 21, 10
8.390000000000001, 0.5055520711326774, 0.14, 0.2739296110215429, 199, 51, 6.025650430663617e-05, 21, 16
8.491, 0.5116607235146576, 0.49, 0.07607038897845713, 218, 58, 6.025918307792458e-05, 22, 22
8.593999999999999, 0.5182580680871962, 0.71, 0.2960703889784571, 86, 187, 6.030463906064653e-05, 22, 259
8.689, 0.523878028278618, 0.12, 0.2939296110215428, 42, 189, 6.029209670602117e-05, 23, 47
8.792999999999999, 0.5302310267558773, 0.08, 0.3339296110215429, 172, 117, 6.030149286430994e-05, 23, 199
8.891999999999999, 0.535850986947299, 0.08, 0.3339296110215429, 198, 45, 6.026214428107277e-05, 23, 96
8.993, 0.5422039854245584, 0.07000000000000001, 0.3439296110215429, 206, 38, 6.029178087674395e-05, 23, 21
9.093, 0.5480682917112594, 0.08, 0.3339296110215429, 205, 53, 6.027364914893427e-05, 23, 15
9.193, 0.5546656362837979, 0.08, 0.3339296110215429, 209, 49, 6.033565063459131e-05, 23, 6
9.291, 0.5602855964752197, 0.39, 0.02392961102154288, 199, 64, 6.030412188948656e-05, 23, 21
9.395, 0.5668829410477581, 0.7199999999999999, 0.3060703889784571, 191, 59, 6.033879095771775e-05, 24, 15
9.49, 0.5729915934297384, 0.76, 0.3460703889784571, 97, 180, 6.037846084612628e-05, 24, 210
9.585000000000001, 0.5783672075258809, 0.76, 0.3460703889784571, 43, 169, 6.034086672153165e-05, 24, 59
9.68, 0.5844758599078611, 0.06, 0.3539296110215429, 53, 218, 6.037973759378731e-05, 25, 59
9.779999999999999, 0.5905845122898413, 0.04, 0.3739296110215429, 186, 89, 6.038696444681403e-05, 25, 253
9.877000000000001, 0.5959601263859838, 0.05, 0.3639296110215429, 167, 48, 6.033817215611864e-05, 25, 49
9.973000000000001, 0.6023131248632431, 0.04, 0.3739296110215429, 214, 47, 6.039437730504794e-05, 25, 52
10.071, 0.6079330850546648, 0.05, 0.3639296110215429, 195, 45, 6.03647190005625e-05, 25, 23
10.176, 0.6145304296272034, 0.04, 0.3739296110215429, 202, 54, 6.039017586745317e-05, 25, 12
10.27, 0.6201503898186251, 0.04, 0.3739296110215429, 191, 47, 6.038465334163829e-05, 25, 21
10.37, 0.6265033882958845, 0.06, 0.3539296110215429, 205, 55, 6.041498440654624e-05, 25, 25
10.47, 0.6328563867731438, 0.14, 0.2739296110215429, 199, 58, 6.04447360814846e-05, 25, 6
10.567, 0.6382320008692863, 0.25, 0.1639296110215429, 194, 51, 6.039859949553197e-05, 25, 20
10.664, 0.6443406532512665, 0.26, 0.1539296110215429, 189, 46, 6.042204175274443e-05, 25, 5
10.76, 0.6504493056332468, 0.25, 0.1639296110215429, 221, 56, 6.045067896219765e-05, 25, 42
10.859, 0.6560692658246685, 0.3, 0.1139296110215429, 199, 51, 6.0417097875004e-05, 25, 31
10.961, 0.662666610397207, 0.37, 0.04392961102154288, 205, 60, 6.04567658422778e-05, 25, 16
11.057, 0.6682865705886289, 0.38, 0.03392961102154288, 187, 52, 6.044013480949886e-05, 25, 24
11.154, 0.6743952229706089, 0.41, 0.003929611021542883, 190, 45, 6.046218602928178e-05, 25, 11
11.248, 0.6802595292573098, 0.38, 0.03392961102154288, 213, 50, 6.047826540338814e-05, 25, 29
11.347, 0.6858794894487317, 0.4600000000000001, 0.04607038897845712, 214, 49, 6.044588785130269e-05, 26, 1
11.445, 0.692232487925991, 0.4699999999999999, 0.05607038897845712, 82, 173, 6.048339780917352e-05, 26, 240
11.545, 0.6980967942126918, 0.6600000000000001, 0.2460703889784571, 68, 177, 6.046745727264547e-05, 26, 34
11.643, 0.7044497926899512, 0.7199999999999999, 0.3060703889784571, 55, 208, 6.050414778750762e-05, 26, 46
11.74, 0.7103140989766522, 0.7199999999999999, 0.3060703889784571, 58, 219, 6.050375630124806e-05, 26, 14
11.836, 0.7159340591680739, 0.73, 0.3160703889784571, 45, 194, 6.048783872660307e-05, 26, 31
11.933, 0.7220427115500542, 0.7800000000000001, 0.3660703889784571, 53, 189, 6.050806264560916e-05, 26, 12
12.031, 0.7281513639320343, 0.7800000000000001, 0.3660703889784571, 59, 215, 6.052292942665067e-05, 26, 32
12.127, 0.7340156702187352, 0.76, 0.3460703889784571, 51, 191, 6.052739096386041e-05, 26, 33
12.223, 0.739635630410157, 0.75, 0.3360703889784571, 53, 199, 6.051179173772044e-05, 26, 11
12.321, 0.7457442827921371, 0.21, 0.2039296110215429, 41, 201, 6.052627893775969e-05, 27, 13
12.422, 0.7518529351741173, 0.23, 0.1839296110215429, 154, 98, 6.05259165330959e-05, 27, 207
12.527, 0.7579615875560974, 0.24, 0.1739296110215429, 170, 63, 6.050623354004131e-05, 27, 64
12.625, 0.7640702399380777, 0.21, 0.2039296110215429, 205, 47, 6.05204150446002e-05, 27, 53
12.719, 0.7699345462247786, 0.2, 0.2139296110215429, 210, 58, 6.053420443625903e-05, 27, 15
12.816, 0.7757988525114795, 0.17, 0.2439296110215428, 204, 52, 6.053361832954741e-05, 27, 13
12.916, 0.7821518509887389, 0.21, 0.2039296110215429, 209, 48, 6.05568172025967e-05, 27, 7
13.012, 0.7877718111801606, 0.23, 0.1839296110215429, 192, 53, 6.054194675531514e-05, 27, 22
13.11, 0.7938804635621408, 0.4600000000000001, 0.04607038897845712, 203, 60, 6.055533665615109e-05, 28, 20
13.209, 0.7999891159441209, 0.8100000000000001, 0.3960703889784572, 94, 188, 6.05639424592415e-05, 28, 226
13.307, 0.8056090761355426, 0.8100000000000001, 0.3960703889784572, 51, 172, 6.054024769937195e-05, 28, 47
13.406, 0.8119620746128021, 0.8, 0.3860703889784571, 50, 215, 6.056706509121304e-05, 28, 45
13.502, 0.818070726994782, 0.8100000000000001, 0.3960703889784572, 57, 194, 6.0588855502502e-05, 28, 28
13.596, 0.8234463410909246, 0.8100000000000001, 0.3960703889784572, 45, 199, 6.0565338415043e-05, 28, 21
13.692, 0.8295549934729049, 0.8, 0.3860703889784571, 57, 201, 6.05868385533819e-05, 28, 14
13.788, 0.8351749536643265, 0.76, 0.3460703889784571, 56, 206, 6.057259600118411e-05, 28, 5
13.886, 0.8412836060463068, 0.7, 0.2860703889784571, 51, 200, 6.058502131976859e-05, 28, 13
13.987, 0.8476366045235661, 0.01, 0.4039296110215429, 53, 176, 6.060174480042654e-05, 29, 25
14.082, 0.853500910810267, 0.03, 0.3839296110215429, 162, 92, 6.060935313238653e-05, 29, 174
14.18, 0.859365217096968, 0.02, 0.3939296110215429, 212, 44, 6.060403505620366e-05, 29, 117
14.276, 0.8652295233836689, 0.04, 0.3739296110215429, 200, 43, 6.060727958697596e-05, 29, 14
14.372, 0.871338175765649, 0.03, 0.3839296110215429, 196, 53, 6.062748231044037e-05, 29, 14
14.467, 0.876958135957071, 0.08, 0.3339296110215429, 205, 50, 6.061782926363938e-05, 29, 14
14.564, 0.8830667883390511, 0.13, 0.2839296110215429, 198, 43, 6.063353394253303e-05, 29, 16
