Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.011, 0.0, 0.64, 0.2260703889784571, 0, 0, 0.0, 0, 0
0.049, 0.0, 0.7, 0.2860703889784571, 0, 0, 0.0, 0, 0
0.08599999999999998, 0.0007330382858376185, 0.7, 0.2860703889784571, 17, 14, 8.523700998111842e-06, 0, 21
0.126, 0.002687807048071267, 0.71, 0.2960703889784571, 81, 150, 2.133180196881958e-05, 0, 206
0.164, 0.004886921905584122, 0.74, 0.3260703889784571, 57, 169, 2.979830430234221e-05, 0, 47
0.203, 0.006841690667817772, 0.67, 0.2560703889784572, 29, 203, 3.370290969368361e-05, 0, 51
0.243, 0.00952949771588904, 0.42, 0.006070388978457117, 69, 228, 3.921603998308247e-05, 0, 55
0.283, 0.01246165085923951, 0.17, 0.2439296110215428, 60, 212, 4.403410197611136e-05, 1, 24
0.321, 0.01441641962147316, 0.09, 0.3239296110215429, 42, 177, 4.49109645528759e-05, 1, 48
0.361, 0.01685988057426522, 0.07000000000000001, 0.3439296110215429, 113, 119, 4.670327028882333e-05, 1, 121
0.396, 0.01905899543177808, 0.07000000000000001, 0.3439296110215429, 195, 67, 4.812877634287394e-05, 1, 150
0.435, 0.02125811028929093, 0.07000000000000001, 0.3439296110215429, 209, 43, 4.886921905584122e-05, 1, 34
0.472, 0.02321287905152459, 0.07000000000000001, 0.3439296110215429, 165, 54, 4.917982849899277e-05, 1, 49
0.512, 0.02590068609959585, 0.08, 0.3339296110215429, 190, 61, 5.058727753827315e-05, 1, 44
0.55, 0.0280998009571087, 0.11, 0.3039296110215429, 233, 49, 5.10905471947431e-05, 1, 44
0.591, 0.03078760800517997, 0.18, 0.2339296110215429, 203, 38, 5.209409137932313e-05, 1, 42
0.631, 0.03323106895797204, 0.39, 0.02392961102154288, 198, 45, 5.266413464020925e-05, 1, 10
0.6720000000000001, 0.0359188760060433, 0.61, 0.1960703889784571, 204, 59, 5.345070834232634e-05, 2, 27
0.709, 0.03787364476827695, 0.71, 0.2960703889784571, 183, 53, 5.341839882690684e-05, 2, 23
0.751, 0.04056145181634822, 0.71, 0.2960703889784571, 141, 109, 5.40099225250975e-05, 2, 82
0.7890000000000001, 0.04300491276914028, 0.7, 0.2860703889784571, 64, 190, 5.450559286329566e-05, 2, 170
0.8289999999999999, 0.04520402762665313, 0.71, 0.2960703889784571, 44, 215, 5.452838073178906e-05, 2, 61
0.865, 0.04740314248416599, 0.73, 0.3160703889784571, 36, 175, 5.480132079094334e-05, 2, 57
0.91, 0.05009094953223726, 0.65, 0.2360703889784571, 66, 205, 5.5044999485975e-05, 2, 60
0.949, 0.05229006438975011, 0.52, 0.1060703889784571, 55, 211, 5.510017322418348e-05, 2, 24
0.991, 0.05497787143782138, 0.34, 0.07392961102154288, 38, 192, 5.54771659312022e-05, 3, 37
1.029, 0.05717698629533423, 0.15, 0.2639296110215429, 63, 173, 5.556558434920723e-05, 3, 35
1.069, 0.05986479334340551, 0.08, 0.3339296110215429, 123, 141, 5.600074213602011e-05, 3, 75
1.106, 0.06206390820091836, 0.07000000000000001, 0.3439296110215429, 198, 82, 5.611564936791895e-05, 3, 161
1.143, 0.06450736915371041, 0.07000000000000001, 0.3439296110215429, 216, 39, 5.643689339782188e-05, 3, 60
1.182, 0.06670648401122326, 0.09, 0.3239296110215429, 176, 52, 5.643526566093339e-05, 3, 47
1.222, 0.06890559886873614, 0.15, 0.2639296110215429, 190, 58, 5.638756044904757e-05, 3, 17
1.262, 0.07134905982152818, 0.34, 0.07392961102154288, 219, 42, 5.65364974814011e-05, 3, 47
1.31, 0.07452555906015787, 0.52, 0.1060703889784571, 197, 52, 5.688973974057853e-05, 4, 34
1.344, 0.07648032782239151, 0.65, 0.2360703889784571, 179, 52, 5.690500582023178e-05, 4, 15
1.381, 0.07843509658462517, 0.7, 0.2860703889784571, 140, 94, 5.679587008300158e-05, 4, 65
1.419, 0.08112290363269643, 0.71, 0.2960703889784571, 79, 192, 5.716906528026529e-05, 4, 178
1.459, 0.08356636458548849, 0.74, 0.3260703889784571, 40, 218, 5.727646647394687e-05, 4, 60
1.495, 0.08527678725244295, 0.7800000000000001, 0.3660703889784571, 30, 163, 5.704132926584813e-05, 4, 75
1.539, 0.087720248205235, 0.76, 0.3460703889784571, 72, 176, 5.699821195921702e-05, 4, 32
1.579, 0.09040805525330626, 0.61, 0.1960703889784571, 63, 222, 5.725652644287919e-05, 4, 63
1.621, 0.09309586230137754, 0.31, 0.1039296110215429, 43, 214, 5.74311303524846e-05, 5, 31
1.661, 0.09553932325416959, 0.15, 0.2639296110215429, 56, 192, 5.751915909341938e-05, 5, 35
1.702, 0.09822713030224087, 0.09, 0.3239296110215429, 127, 132, 5.771276751012977e-05, 5, 132
1.739, 0.1004262451597537, 0.08, 0.3339296110215429, 198, 56, 5.77494221735214e-05, 5, 141
1.781, 0.1026253600172666, 0.1, 0.3139296110215429, 177, 36, 5.762232454647198e-05, 5, 33
1.816, 0.1048244748747794, 0.11, 0.3039296110215429, 184, 58, 5.772272845527501e-05, 5, 26
1.854, 0.1070235897322923, 0.23, 0.1839296110215429, 200, 54, 5.772577655463445e-05, 5, 19
1.894, 0.1097113967803635, 0.37, 0.04392961102154288, 226, 41, 5.792576387558794e-05, 5, 40
1.933, 0.1121548577331556, 0.6, 0.1860703889784571, 197, 52, 5.802113695455541e-05, 6, 36
1.973, 0.1143539725906685, 0.75, 0.3360703889784571, 183, 65, 5.795943871802761e-05, 6, 28
2.023, 0.1175304718292981, 0.85, 0.4360703889784571, 131, 140, 5.809711904562439e-05, 6, 124
2.059, 0.119729586686811, 0.85, 0.4360703889784571, 52, 205, 5.814938644332734e-05, 6, 146
