Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.014, 0.0, 0.62, 0.2060703889784571, 49.45689335482971, 0, 0, 0.0, 0, 0
0.052, 0.0, 0.73, 0.3160703889784571, 75.85689335482972, 0, 0, 0.0, 0, 0
0.08799999999999999, 0.0009773843811168245, 0.73, 0.3160703889784571, 75.85689335482972, 17, 27, 1.110664069450937e-05, 0, 29
0.135, 0.00439822971502571, 0.74, 0.3260703889784571, 78.2568933548297, 162, 191, 3.257947937056082e-05, 0, 321
0.175, 0.00757472895365539, 0.77, 0.3560703889784571, 85.45689335482971, 128, 189, 4.328416544945937e-05, 0, 39
0.214, 0.01099557428756428, 0.76, 0.3460703889784571, 83.05689335482972, 99, 266, 5.138118825964614e-05, 0, 99
0.254, 0.01514945790731078, 0.75, 0.3360703889784571, 80.6568933548297, 136, 331, 5.964353506815268e-05, 0, 106
0.298, 0.0197920337176157, 0.67, 0.2560703889784572, 61.4568933548297, 127, 297, 6.641622052891175e-05, 0, 29
0.338, 0.02345722514680379, 0.31, -0.1039296110215429, -24.94310664517029, 120, 257, 6.940007439882777e-05, 1, 45
0.375, 0.02712241657599188, 0.13, -0.2839296110215429, -68.1431066451703, 155, 232, 7.232644420264501e-05, 1, 61
0.419, 0.03127630019573838, 0.08, -0.3339296110215429, -80.1431066451703, 196, 189, 7.464510786572407e-05, 1, 89
0.458, 0.03518583772020568, 0.07000000000000001, -0.3439296110215429, -82.54310664517028, 289, 117, 7.682497318822201e-05, 1, 163
0.502, 0.03933972133995219, 0.08, -0.3339296110215429, -80.1431066451703, 281, 111, 7.836597876484501e-05, 1, 19
0.5430000000000001, 0.0434936049596987, 0.12, -0.2939296110215428, -70.54310664517029, 291, 131, 8.009871999944512e-05, 1, 31
0.5779999999999999, 0.04691445029360758, 0.18, -0.2339296110215429, -56.1431066451703, 282, 115, 8.116686902008231e-05, 1, 24
0.618, 0.05057964172279567, 0.31, -0.1039296110215429, -24.94310664517029, 258, 138, 8.184408045759817e-05, 1, 41
0.657, 0.05448917924726296, 0.4600000000000001, 0.04607038897845712, 11.05689335482971, 230, 165, 8.293634588624499e-05, 2, 56
0.694, 0.05839871677173027, 0.6, 0.1860703889784571, 44.65689335482971, 213, 192, 8.414800687569201e-05, 2, 47
0.734, 0.06230825429619756, 0.67, 0.2560703889784572, 61.4568933548297, 187, 244, 8.488862983133183e-05, 2, 81
0.769, 0.06548475353482725, 0.6899999999999999, 0.2760703889784571, 66.25689335482971, 128, 241, 8.515572631316937e-05, 2, 55
0.808, 0.06890559886873614, 0.6, 0.1860703889784571, 44.65689335482971, 123, 240, 8.527920652071305e-05, 2, 22
0.851, 0.07354817467904105, 0.36, -0.05392961102154288, -12.94310664517029, 157, 268, 8.642558716691076e-05, 3, 70
0.8880000000000001, 0.07721336610822914, 0.15, -0.2639296110215429, -63.34310664517029, 177, 243, 8.69519888606184e-05, 3, 38
0.9300000000000001, 0.08112290363269643, 0.09, -0.3239296110215429, -77.74310664517029, 223, 158, 8.722892863730801e-05, 3, 136
0.9709999999999999, 0.08527678725244295, 0.14, -0.2739296110215429, -65.74310664517029, 272, 119, 8.78236737924232e-05, 3, 87
1.012, 0.08894197868163102, 0.2, -0.2139296110215429, -51.34310664517029, 274, 121, 8.788733071307412e-05, 3, 13
1.052, 0.09285151620609835, 0.45, 0.03607038897845711, 8.656893354829707, 254, 152, 8.826189753431402e-05, 4, 54
1.091, 0.09676105373056563, 0.62, 0.2060703889784571, 49.45689335482971, 241, 164, 8.869024173287411e-05, 4, 29
1.13, 0.1009149373503121, 0.77, 0.3560703889784571, 85.45689335482971, 184, 217, 8.93052542923116e-05, 4, 101
1.171, 0.1045801287795002, 0.79, 0.3760703889784571, 90.25689335482971, 131, 263, 8.930839349231444e-05, 4, 102
1.211, 0.1082453202086883, 0.64, 0.2260703889784571, 54.25689335482971, 105, 287, 8.938507036225294e-05, 4, 54
1.252, 0.112643549923714, 0.32, -0.09392961102154288, -22.54310664517029, 126, 279, 8.997088652053835e-05, 5, 19
1.292, 0.1165530874481813, 0.13, -0.2839296110215429, -68.1431066451703, 163, 246, 9.021136799394839e-05, 5, 71
1.332, 0.1204626249726486, 0.09, -0.3239296110215429, -77.74310664517029, 202, 178, 9.04374061356221e-05, 5, 109
1.375, 0.1243721624971159, 0.09, -0.3239296110215429, -77.74310664517029, 276, 116, 9.04524818160843e-05, 5, 136
1.413, 0.128037353926304, 0.12, -0.2939296110215428, -70.54310664517029, 270, 119, 9.061383858903326e-05, 5, 9
1.454, 0.1321912375460505, 0.22, -0.1939296110215429, -46.5431066451703, 288, 136, 9.09155691513415e-05, 5, 32
1.498, 0.1365894672610762, 0.4600000000000001, 0.04607038897845712, 11.05689335482971, 262, 143, 9.118121980045142e-05, 6, 30
1.542, 0.1407433508808227, 0.65, 0.2360703889784571, 56.65689335482971, 235, 180, 9.127324959845831e-05, 6, 61
1.581, 0.14465288840529, 0.74, 0.3260703889784571, 78.2568933548297, 166, 224, 9.149455307102468e-05, 6, 106
1.62, 0.1483180798344781, 0.7, 0.2860703889784571, 68.65689335482971, 123, 259, 9.155437026819635e-05, 6, 87
1.661, 0.1522276173589454, 0.5600000000000001, 0.1460703889784571, 35.05689335482971, 129, 276, 9.164817420767335e-05, 6, 20
1.703, 0.1563815009786919, 0.31, -0.1039296110215429, -24.94310664517029, 144, 261, 9.182707045137517e-05, 7, 27
