Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.013, 0.0, 0.09, -0.3308614648453401, -72.78952226597484, 0, 0, 0.0, 0, 0
0.045, 0.0, 0.61, 0.1891385351546599, 41.61047773402518, 0, 0, 0.0, 1, 0
0.085, 0.0007330382858376185, 0.61, 0.1891385351546599, 41.61047773402518, 7, 16, 8.623979833383746e-06, 1, 23
0.122, 0.002932153143350474, 0.62, 0.1991385351546599, 43.81047773402518, 142, 121, 2.403404215861044e-05, 1, 222
0.162, 0.006108652381980153, 0.7, 0.2791385351546599, 61.41047773402518, 121, 185, 3.770773075296391e-05, 1, 95
0.199, 0.008552113334772216, 0.7, 0.2791385351546599, 61.41047773402518, 81, 213, 4.297544389332772e-05, 1, 74
0.238, 0.0119729586686811, 0.6899999999999999, 0.2691385351546598, 59.21047773402518, 111, 238, 5.030654902807185e-05, 1, 48
0.276, 0.01514945790731078, 0.62, 0.1991385351546599, 43.81047773402518, 119, 240, 5.488934024387964e-05, 1, 19
0.317, 0.01832595714594046, 0.48, 0.05913853515465988, 13.01047773402518, 96, 195, 5.781059036574278e-05, 1, 68
0.357, 0.02125811028929093, 0.28, -0.1408614648453401, -30.98952226597483, 120, 179, 5.9546527420983e-05, 2, 39
0.397, 0.02443460952792061, 0.15, -0.2708614648453401, -59.58952226597483, 176, 163, 6.15481348310343e-05, 2, 67
0.437, 0.02736676267127109, 0.11, -0.3108614648453401, -68.38952226597484, 194, 121, 6.262417087247387e-05, 2, 66
0.4779999999999999, 0.03054326190990077, 0.09, -0.3308614648453401, -72.78952226597484, 230, 101, 6.389803746841164e-05, 2, 56
0.515, 0.03371976114853044, 0.11, -0.3108614648453401, -68.38952226597484, 245, 102, 6.547526436607854e-05, 2, 22
0.5510000000000001, 0.03665191429188092, 0.13, -0.2908614648453401, -63.98952226597483, 233, 78, 6.651890071121765e-05, 2, 37
0.589, 0.03933972133995219, 0.23, -0.1908614648453401, -41.98952226597483, 210, 100, 6.679069837003768e-05, 2, 43
0.631, 0.04276056667386107, 0.38, -0.04086146484534012, -8.989522265974827, 202, 108, 6.776634972085748e-05, 2, 18
0.6720000000000001, 0.04593706591249076, 0.55, 0.1291385351546599, 28.41047773402518, 195, 121, 6.835872903644457e-05, 3, 20
0.713, 0.04886921905584122, 0.64, 0.2191385351546598, 48.21047773402518, 163, 174, 6.854027918070299e-05, 3, 83
0.753, 0.05229006438975011, 0.6800000000000001, 0.2591385351546599, 57.01047773402518, 114, 219, 6.944231658665353e-05, 3, 94
0.7930000000000001, 0.05546656362837979, 0.6800000000000001, 0.2591385351546599, 57.01047773402518, 99, 205, 6.994522525646882e-05, 3, 24
0.8309999999999999, 0.05815437067645107, 0.5899999999999999, 0.1691385351546599, 37.21047773402518, 98, 199, 6.998119214976059e-05, 3, 20
0.875, 0.06157521601035993, 0.35, -0.07086146484534011, -15.58952226597483, 118, 207, 7.037167544041136e-05, 4, 33
0.915, 0.06499606134426884, 0.19, -0.2308614648453401, -50.78952226597483, 141, 204, 7.103394682433754e-05, 4, 21
0.9539999999999999, 0.06792821448761933, 0.13, -0.2908614648453401, -63.98952226597483, 184, 149, 7.120357912748356e-05, 4, 107
0.993, 0.07061602153569058, 0.12, -0.3008614648453401, -66.18952226597483, 209, 80, 7.111381826353533e-05, 4, 94
1.033, 0.07403686686959947, 0.15, -0.2708614648453401, -59.58952226597483, 227, 98, 7.1671700745014e-05, 4, 35
1.073, 0.07696902001294993, 0.28, -0.1408614648453401, -30.98952226597483, 224, 103, 7.173254428047523e-05, 4, 7
1.115, 0.08063421144213802, 0.48, 0.05913853515465988, 13.01047773402518, 215, 109, 7.231767842344219e-05, 5, 15
1.154, 0.08356636458548849, 0.62, 0.1991385351546599, 43.81047773402518, 183, 135, 7.241452737044063e-05, 5, 53
1.194, 0.08649851772883896, 0.71, 0.2891385351546599, 63.61047773402518, 135, 196, 7.244431970589527e-05, 5, 112
1.233, 0.08967501696746865, 0.7, 0.2791385351546599, 61.41047773402518, 88, 214, 7.27291297384174e-05, 5, 66
1.278, 0.09285151620609835, 0.51, 0.08913853515465988, 19.61047773402518, 98, 206, 7.265376854937272e-05, 5, 20
1.323, 0.09676105373056563, 0.27, -0.1508614648453401, -33.18952226597483, 120, 218, 7.313760675023858e-05, 6, 36
1.359, 0.09944886077863691, 0.13, -0.2908614648453401, -63.98952226597483, 157, 162, 7.317796966787116e-05, 6, 75
1.402, 0.1028697061125458, 0.11, -0.3108614648453401, -68.38952226597484, 201, 120, 7.337354216301412e-05, 6, 103
1.438, 0.1055575131606171, 0.13, -0.2908614648453401, -63.98952226597483, 230, 78, 7.340578105745275e-05, 6, 73
1.481, 0.1084896663039675, 0.2, -0.2208614648453401, -48.58952226597483, 207, 96, 7.325433241321236e-05, 6, 33
1.518, 0.111421819447318, 0.35, -0.07086146484534011, -15.58952226597483, 226, 109, 7.340040806806192e-05, 6, 29
1.558, 0.1150870108765061, 0.52, 0.09913853515465988, 21.81047773402518, 222, 128, 7.386842803370096e-05, 7, 28
1.598, 0.1180191640198565, 0.64, 0.2191385351546598, 48.21047773402518, 141, 155, 7.38542953816374e-05, 7, 104
1.642, 0.1214400093537654, 0.6800000000000001, 0.2591385351546599, 57.01047773402518, 131, 195, 7.395859278548444e-05, 7, 55
1.684, 0.1246165085923951, 0.61, 0.1891385351546599, 41.61047773402518, 100, 216, 7.400030201448642e-05, 7, 53
1.725, 0.1277930078310248, 0.44, 0.01913853515465988, 4.210477734025173, 101, 213, 7.408290309044916e-05, 7, 1
1.764, 0.1312138531649337, 0.26, -0.1608614648453401, -35.38952226597484, 137, 198, 7.438427050166308e-05, 8, 50
1.801, 0.133901660213005, 0.18, -0.2408614648453401, -52.98952226597484, 171, 158, 7.434850650361185e-05, 8, 62
1.842, 0.1373225055469139, 0.17, -0.2508614648453401, -55.18952226597484, 201, 112, 7.455076305478494e-05, 8, 89
1.884, 0.1400103125949851, 0.22, -0.2008614648453401, -44.18952226597483, 200, 93, 7.431545254510886e-05, 8, 22
1.921, 0.1429424657383356, 0.32, -0.1008614648453401, -22.18952226597483, 191, 114, 7.441044546503673e-05, 8, 34
1.969, 0.1468520032628029, 0.48, 0.05913853515465988, 13.01047773402518, 215, 128, 7.458202298771096e-05, 9, 44
2.008, 0.1500285025014326, 0.6, 0.1791385351546599, 39.41047773402518, 176, 155, 7.471538969194849e-05, 9, 67
2.046, 0.152960655644783, 0.67, 0.2491385351546599, 54.81047773402518, 132, 180, 7.476082876089102e-05, 9, 67
2.085, 0.1558928087881335, 0.64, 0.2191385351546598, 48.21047773402518, 126, 209, 7.476873323171871e-05, 9, 31
2.124, 0.1593136541220424, 0.54, 0.1191385351546599, 26.21047773402518, 109, 211, 7.500642849437026e-05, 9, 24
2.167, 0.1622458072653929, 0.35, -0.07086146484534011, -15.58952226597483, 108, 186, 7.487116163608347e-05, 10, 33
2.205, 0.1654223065040225, 0.2, -0.2208614648453401, -48.58952226597483, 146, 182, 7.502145419683561e-05, 10, 38
2.246, 0.1685988057426522, 0.14, -0.2808614648453402, -61.78952226597484, 194, 138, 7.506625366992531e-05, 10, 98
2.282, 0.1712866127907235, 0.15, -0.2708614648453401, -59.58952226597483, 211, 90, 7.505986537717945e-05, 10, 63
2.323, 0.174218765934074, 0.21, -0.2108614648453401, -46.38952226597484, 197, 102, 7.499731637282565e-05, 10, 22
2.359, 0.1771509190774244, 0.34, -0.08086146484534012, -17.78952226597483, 216, 114, 7.509576900272338e-05, 10, 32
2.399, 0.1803274183160541, 0.5, 0.07913853515465988, 17.41047773402518, 216, 116, 7.516774419176913e-05, 11, 6
2.443, 0.1839926097452422, 0.62, 0.1991385351546599, 43.81047773402518, 167, 165, 7.531420783677537e-05, 11, 102
2.484, 0.1871691089838719, 0.6800000000000001, 0.2591385351546599, 57.01047773402518, 116, 204, 7.534988284374875e-05, 11, 89
2.525, 0.1903456082225016, 0.63, 0.2091385351546599, 46.01047773402518, 102, 196, 7.538439929604023e-05, 11, 24
2.571, 0.1935221074611313, 0.4600000000000001, 0.03913853515465988, 8.610477734025174, 113, 198, 7.527114253641823e-05, 11, 8
2.608, 0.1969429527950401, 0.3, -0.1208614648453401, -26.58952226597483, 131, 215, 7.551493588766878e-05, 12, 41
2.652, 0.200363798128949, 0.17, -0.2508614648453401, -55.18952226597484, 166, 153, 7.555196007878923e-05, 12, 102
2.693, 0.2032959512722995, 0.14, -0.2808614648453402, -61.78952226597484, 193, 111, 7.549051291210526e-05, 12, 69
2.731, 0.20622810441565, 0.19, -0.2308614648453401, -50.78952226597483, 211, 99, 7.551376946746612e-05, 12, 30
2.771, 0.2091602575590005, 0.35, -0.07086146484534011, -15.58952226597483, 213, 98, 7.548186848033217e-05, 12, 2
2.813, 0.2128254489881885, 0.49, 0.06913853515465989, 15.21047773402517, 210, 133, 7.565782047216087e-05, 13, 35
2.856, 0.2162462943220974, 0.5899999999999999, 0.1691385351546599, 37.21047773402518, 162, 166, 7.571648960857753e-05, 13, 79
2.895, 0.2191784474654479, 0.62, 0.1991385351546599, 43.81047773402518, 131, 193, 7.570930827822036e-05, 13, 62
