Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
2.873, 0.2802649712852494, 0.2, -0.2139296110215429, -45.78093675861019, 139, 275, 9.755133006796012e-05, 9, 40
2.973, 0.2902831611916969, 0.08, -0.3339296110215429, -71.46093675861017, 240, 167, 9.763981203891586e-05, 9, 200
3.075, 0.3005456971934235, 0.09, -0.3239296110215429, -69.32093675861019, 287, 130, 9.773843811168243e-05, 9, 85
3.177, 0.3115412714809878, 0.54, 0.1260703889784571, 26.97906324138982, 294, 137, 9.806146411110728e-05, 10, 16
3.281, 0.3222924996732728, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 169, 265, 9.822996027835199e-05, 10, 248
3.378, 0.331821997389162, 0.64, 0.2260703889784571, 48.37906324138983, 122, 306, 9.823031302225044e-05, 10, 88
3.474, 0.3420845333908886, 0.18, -0.2339296110215429, -50.06093675861019, 180, 252, 9.846992901292129e-05, 11, 108
3.576, 0.3518583772020568, 0.09, -0.3239296110215429, -69.32093675861019, 242, 145, 9.839440078357294e-05, 11, 162
3.674, 0.3623652592990627, 0.18, -0.2339296110215429, -50.06093675861019, 282, 140, 9.862962964046345e-05, 11, 50
3.775, 0.3723834492055102, 0.6600000000000001, 0.2460703889784571, 52.65906324138983, 245, 156, 9.86446223060954e-05, 12, 51
3.875, 0.3826459852072368, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 165, 259, 9.874735102122239e-05, 12, 172
3.976, 0.3933972133995219, 0.67, 0.2560703889784572, 54.79906324138983, 127, 290, 9.894296111657995e-05, 12, 83
4.075, 0.4034154033059693, 0.1, -0.3139296110215429, -67.18093675861019, 163, 268, 9.899764498305997e-05, 13, 60
4.175, 0.4134335932124168, 0.08, -0.3339296110215429, -71.46093675861017, 251, 161, 9.902601035027947e-05, 13, 190
4.271, 0.4234517831188642, 0.12, -0.2939296110215428, -62.90093675861018, 287, 153, 9.914581669839949e-05, 13, 46
4.371, 0.4334699730253116, 0.54, 0.1260703889784571, 26.97906324138982, 268, 139, 9.916952025287388e-05, 14, 34
4.47, 0.4434881629317592, 0.79, 0.3760703889784571, 80.47906324138983, 177, 241, 9.921435412343607e-05, 14, 191
4.575, 0.4544837372193234, 0.7199999999999999, 0.3060703889784571, 65.49906324138984, 127, 305, 9.934070758892315e-05, 14, 113
4.675, 0.4649906193163293, 0.19, -0.2239296110215429, -47.92093675861018, 155, 267, 9.946323407835919e-05, 15, 62
4.776, 0.4750088092227768, 0.08, -0.3339296110215429, -71.46093675861017, 248, 163, 9.945745586741557e-05, 15, 188
4.877, 0.4852713452245034, 0.14, -0.2739296110215429, -58.62093675861018, 286, 127, 9.950201870504477e-05, 15, 84
4.974, 0.49553388122623, 0.51, 0.09607038897845712, 20.55906324138983, 269, 156, 9.962482533699839e-05, 16, 50
5.078, 0.5060407633232359, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 175, 243, 9.965355717275225e-05, 16, 177
5.176, 0.5160589532296833, 0.7199999999999999, 0.3060703889784571, 65.49906324138984, 133, 299, 9.970227071670852e-05, 16, 96
5.275, 0.5263214892314101, 0.25, -0.1639296110215429, -35.08093675861018, 143, 283, 9.977658563628626e-05, 17, 27
5.373, 0.535850986947299, 0.12, -0.2939296110215428, -62.90093675861018, 254, 163, 9.973031582864303e-05, 17, 215
5.478, 0.5468465612348633, 0.54, 0.1260703889784571, 26.97906324138982, 286, 146, 9.98259513024577e-05, 18, 62
5.576, 0.55710909723659, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 173, 259, 9.991196148432387e-05, 18, 214
5.673, 0.566638594952479, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 124, 298, 9.988341176669822e-05, 18, 102
5.773, 0.5771454770494849, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 128, 291, 9.997323350935126e-05, 18, 15
5.873, 0.5874080130512116, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 119, 285, 0.0001000183914611291, 18, 9
5.973, 0.5976705490529382, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 113, 303, 0.0001000620373435356, 18, 26
6.07, 0.6076887389593857, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 136, 300, 0.000100113466055912, 18, 28
6.165, 0.6174625827705539, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 121, 300, 0.0001001561367024418, 18, 16
6.267, 0.6277251187722806, 0.79, 0.3760703889784571, 80.47906324138983, 131, 286, 0.0001001635740820617, 18, 21
6.364, 0.6377433086787279, 0.79, 0.3760703889784571, 80.47906324138983, 117, 295, 0.0001002110793021257, 18, 23
6.459, 0.647272806394617, 0.8, 0.3860703889784571, 82.61906324138982, 142, 291, 0.0001002125416309982, 18, 31
6.56, 0.6572909963010646, 0.86, 0.4460703889784571, 95.45906324138983, 127, 293, 0.0001001967982166257, 18, 19
6.666, 0.6682865705886289, 0.84, 0.4260703889784571, 91.17906324138984, 106, 312, 0.0001002530108893833, 18, 41
6.764, 0.6787934526856346, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 114, 294, 0.0001003538516684853, 18, 29
6.863, 0.6888116425920821, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 126, 299, 0.0001003659686131549, 18, 17
6.959, 0.6983411403079711, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 121, 290, 0.0001003507889507072, 18, 19
7.058, 0.708848022404977, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 123, 297, 0.0001004318535569534, 18, 12
7.157, 0.7191105584067037, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 124, 306, 0.0001004765346383546, 18, 13
7.256, 0.7291287483131511, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 128, 297, 0.0001004863214323527, 18, 12
7.357, 0.7391469382195987, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 120, 299, 0.0001004685249720808, 18, 11
7.456, 0.7496538203166044, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 122, 289, 0.0001005436990767978, 18, 8
7.556, 0.7594276641277727, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 121, 286, 0.000100506572806746, 18, 1
7.66, 0.7704232384153369, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 118, 302, 0.0001005774462683207, 18, 17
7.76, 0.7806857744170637, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 124, 296, 0.0001006038369094154, 18, 13
7.864, 0.7911926565140694, 0.8, 0.3860703889784571, 82.61906324138982, 126, 291, 0.0001006094425882591, 18, 7
7.963, 0.8014551925157962, 0.84, 0.4260703889784571, 91.17906324138984, 131, 289, 0.0001006473932582941, 18, 4
8.066000000000001, 0.8117177285175227, 0.84, 0.4260703889784571, 91.17906324138984, 113, 299, 0.00010063448159156, 18, 28
8.163, 0.8219802645192495, 0.75, 0.3360703889784571, 71.91906324138983, 115, 307, 0.0001006958550188962, 18, 8
8.263, 0.8319984544256968, 0.77, 0.3560703889784571, 76.19906324138983, 147, 268, 0.0001006896350509133, 18, 65
8.372999999999999, 0.8434827209038197, 0.71, 0.2960703889784571, 63.35906324138983, 131, 295, 0.0001007384116689143, 18, 46
8.472, 0.853500910810267, 0.73, 0.3160703889784571, 67.63906324138983, 145, 264, 0.000100743733570617, 18, 49
8.577, 0.864007792907273, 0.75, 0.3360703889784571, 71.91906324138983, 134, 283, 0.0001007354311422727, 18, 30
8.678000000000001, 0.8745146750042787, 0.76, 0.3460703889784571, 74.05906324138982, 136, 274, 0.0001007737583549526, 18, 13
8.779, 0.8850215571012846, 0.77, 0.3560703889784571, 76.19906324138983, 135, 286, 0.0001008112036793809, 18, 16
8.882, 0.8955284391982905, 0.08, -0.3339296110215429, -71.46093675861017, 137, 296, 0.0001008250888536693, 19, 12
8.98, 0.9053022830094585, 0.44, 0.02607038897845712, 5.579063241389823, 249, 163, 0.0001008131718273339, 20, 229
9.093999999999999, 0.9167865494875814, 0.8, 0.3860703889784571, 82.61906324138982, 171, 228, 0.0001008122442805785, 20, 126
9.195, 0.9275377776798665, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 136, 316, 0.0001008741465665978, 20, 113
9.292999999999999, 0.9375559675863141, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 131, 281, 0.0001008884071436903, 20, 46
9.391999999999999, 0.9478185035880406, 0.73, 0.3160703889784571, 67.63906324138983, 134, 291, 0.0001009176430566483, 20, 12
9.494999999999999, 0.9583253856850465, 0.63, 0.2160703889784571, 46.23906324138983, 140, 286, 0.0001009294771653551, 20, 13
9.593999999999999, 0.9683435755914939, 0.61, 0.1960703889784571, 41.95906324138983, 165, 241, 0.0001009322050856258, 20, 70
9.696, 0.9788504576884998, 0.65, 0.2360703889784571, 50.51906324138983, 169, 257, 0.0001009540488540119, 20, 23
9.797000000000001, 0.9891129936902264, 0.6800000000000001, 0.2660703889784571, 56.93906324138982, 164, 267, 0.0001009608036838038, 20, 12
9.896000000000001, 0.9993755296919529, 0.18, -0.2339296110215429, -50.06093675861019, 148, 264, 0.0001009878263633744, 21, 19
9.996, 1.0093937195984, 0.18, -0.2339296110215429, -50.06093675861019, 265, 164, 0.0001009797638653862, 21, 211
10.095, 1.019411909504848, 0.25, -0.1639296110215429, -35.08093675861018, 245, 155, 0.0001009818632496135, 21, 25
10.197, 1.030163137697133, 0.17, -0.2439296110215428, -52.20093675861019, 229, 174, 0.0001010260996074466, 21, 34
10.297, 1.040181327603581, 0.18, -0.2339296110215429, -50.06093675861019, 268, 155, 0.0001010179010977547, 21, 58
10.397, 1.050443863605307, 0.2, -0.2139296110215429, -45.78093675861019, 255, 164, 0.0001010333618933641, 21, 20
10.495, 1.060462053511755, 0.18, -0.2339296110215429, -50.06093675861019, 252, 162, 0.0001010445024784902, 21, 10
10.596, 1.070724589513481, 0.19, -0.2239296110215429, -47.92093675861018, 257, 160, 0.0001010498857600492, 21, 10
10.696, 1.080987125515208, 0.19, -0.2239296110215429, -47.92093675861018, 260, 162, 0.0001010646153249072, 21, 4
10.797, 1.091494007612214, 0.21, -0.2039296110215429, -43.64093675861018, 255, 160, 0.0001010923411699744, 21, 5
10.896, 1.101512197518661, 0.21, -0.2039296110215429, -43.64093675861018, 241, 170, 0.0001010932633552369, 21, 22
10.996, 1.111774733520388, 0.2, -0.2139296110215429, -45.78093675861019, 251, 162, 0.0001011071965733347, 21, 15
11.095, 1.121792923426835, 0.15, -0.2639296110215429, -56.48093675861018, 256, 166, 0.0001011079696644286, 21, 8
11.196, 1.13254415161912, 0.22, -0.1939296110215429, -41.50093675861018, 274, 146, 0.0001011561407305395, 21, 39
11.294, 1.142562341525568, 0.24, -0.1739296110215429, -37.22093675861018, 252, 168, 0.0001011654277957825, 21, 47
11.399, 1.153069223622574, 0.18, -0.2339296110215429, -50.06093675861019, 241, 173, 0.0001011552963964009, 21, 10
11.497, 1.1633317596243, 0.22, -0.1939296110215429, -41.50093675861018, 248, 157, 0.0001011856797098635, 21, 22
11.596, 1.173349949530748, 0.23, -0.1839296110215429, -39.36093675861018, 251, 163, 0.0001011857493558768, 21, 16
11.697, 1.183856831627754, 0.23, -0.1839296110215429, -39.36093675861018, 255, 163, 0.0001012102959415024, 21, 7
11.798, 1.193875021534201, 0.23, -0.1839296110215429, -39.36093675861018, 261, 168, 0.0001011930006385999, 21, 7
11.902, 1.204626249726486, 0.23, -0.1839296110215429, -39.36093675861018, 252, 167, 0.0001012120861810188, 21, 9
12.006, 1.215377477918771, 0.24, -0.1739296110215429, -37.22093675861018, 245, 175, 0.0001012308410726946, 21, 14
12.104, 1.22515132172994, 0.21, -0.2039296110215429, -43.64093675861018, 242, 170, 0.0001012187146174768, 21, 7
12.208, 1.236146896017504, 0.21, -0.2039296110215429, -43.64093675861018, 268, 164, 0.0001012571179568728, 21, 28
12.308, 1.246165085923951, 0.22, -0.1939296110215429, -41.50093675861018, 245, 166, 0.0001012483820217705, 21, 29
12.413, 1.256916314116236, 0.19, -0.2239296110215429, -47.92093675861018, 236, 162, 0.000101258061235498, 21, 15
12.51, 1.266690157927405, 0.18, -0.2339296110215429, -50.06093675861019, 255, 158, 0.0001012542092667789, 21, 24
12.608, 1.276952693929131, 0.2, -0.2139296110215429, -45.78093675861019, 262, 157, 0.0001012811464093537, 21, 10
12.706, 1.287215229930858, 0.2, -0.2139296110215429, -45.78093675861019, 267, 167, 0.0001013076680254099, 21, 13
12.806, 1.297233419837305, 0.21, -0.2039296110215429, -43.64093675861018, 264, 164, 0.00010129887707616, 21, 7
12.903, 1.307251609743753, 0.21, -0.2039296110215429, -43.64093675861018, 257, 167, 0.0001013137727461639, 21, 5
13.007, 1.317758491840759, 0.2, -0.2139296110215429, -45.78093675861019, 249, 162, 0.0001013114854955607, 21, 16
13.107, 1.328021027842485, 0.22, -0.1939296110215429, -41.50093675861018, 256, 160, 0.0001013215097156089, 21, 10
13.206, 1.338283563844212, 0.21, -0.2039296110215429, -43.64093675861018, 261, 161, 0.0001013390552661072, 21, 8
13.306, 1.348546099845939, 0.21, -0.2039296110215429, -43.64093675861018, 253, 179, 0.0001013487223693025, 21, 28
13.417, 1.359786020228782, 0.21, -0.2039296110215429, -43.64093675861018, 257, 161, 0.00010134799286195, 21, 23
13.519, 1.370292902325788, 0.22, -0.1939296110215429, -41.50093675861018, 246, 155, 0.0001013605224000139, 21, 15
13.619, 1.380311092232235, 0.22, -0.1939296110215429, -41.50093675861018, 245, 172, 0.0001013518681424654, 21, 20
13.72, 1.390817974329241, 0.19, -0.2239296110215429, -47.92093675861018, 245, 169, 0.0001013715724729768, 21, 3
13.824, 1.401324856426247, 0.2, -0.2139296110215429, -45.78093675861019, 253, 153, 0.0001013689855632413, 21, 24
13.924, 1.411587392427974, 0.27, -0.1439296110215429, -30.80093675861018, 253, 166, 0.0001013780086489496, 21, 16
14.025, 1.4218499284297, 0.21, -0.2039296110215429, -43.64093675861018, 237, 182, 0.0001013796740413333, 21, 33
14.122, 1.431868118336148, 0.2, -0.2139296110215429, -45.78093675861019, 263, 158, 0.000101392728957382, 21, 48
14.224, 1.442375000433154, 0.19, -0.2239296110215429, -47.92093675861018, 263, 153, 0.0001014043166783713, 21, 8
14.322, 1.452393190339602, 0.23, -0.1839296110215429, -39.36093675861018, 266, 161, 0.000101409942070912, 21, 13
14.424, 1.463144418531886, 0.24, -0.1739296110215429, -37.22093675861018, 251, 175, 0.0001014381876408684, 21, 29
14.523, 1.473162608438334, 0.23, -0.1839296110215429, -39.36093675861018, 245, 172, 0.0001014365219609126, 21, 8
14.623, 1.48342514444006, 0.26, -0.1539296110215429, -32.94093675861018, 280, 172, 0.0001014446518799193, 21, 37
14.723, 1.493932026537066, 0.24, -0.1739296110215429, -37.22093675861018, 239, 194, 0.0001014692675770608, 21, 63
14.825, 1.503950216443514, 0.11, -0.3039296110215429, -65.04093675861019, 246, 171, 0.0001014468948697142, 21, 34
14.928, 1.514701444635799, 0.01, -0.4039296110215429, -86.44093675861019, 277, 134, 0.0001014671385742095, 21, 67
15.024, 1.524230942351688, 0.0, -0.413929611021543, -88.58093675861019, 300, 117, 0.0001014530712427907, 21, 40
15.122, 1.534493478353414, 0.01, -0.4039296110215429, -86.44093675861019, 298, 125, 0.00010147424139356, 21, 14
15.221, 1.544511668259862, 0.02, -0.3939296110215429, -84.30093675861018, 296, 127, 0.0001014724175980463, 21, 5
15.322, 1.554774204261589, 0.02, -0.3939296110215429, -84.30093675861018, 296, 114, 0.000101473319688134, 21, 12
15.418, 1.564792394168036, 0.04, -0.3739296110215429, -80.02093675861017, 295, 123, 0.0001014912695659642, 21, 11
15.518, 1.575054930169763, 0.09, -0.3239296110215429, -69.32093675861019, 283, 131, 0.0001014985777915816, 21, 19
