Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
5.511, 0.5510004448546098, 0.75, 0.3360703889784571, 71.91906324138983, 199, 220, 9.998193519408634e-05, 18, 169
5.611, 0.5610186347610573, 0.8, 0.3860703889784571, 82.61906324138982, 126, 286, 9.998549897719789e-05, 18, 138
5.712, 0.5715255168580632, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 114, 294, 0.0001000569882454592, 18, 22
5.81, 0.5815437067645107, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 121, 289, 0.0001000935811987109, 18, 17
5.912, 0.5918062427662373, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 127, 283, 0.0001001025444462512, 18, 8
6.008, 0.6020687787679639, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 110, 315, 0.0001002111815525905, 18, 47
6.108, 0.6123313147696906, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 124, 315, 0.0001002507064128504, 18, 17
6.21, 0.622349504676138, 0.8, 0.3860703889784571, 82.61906324138982, 124, 279, 0.0001002173115420512, 18, 33
6.309, 0.6326120406778647, 0.8, 0.3860703889784571, 82.61906324138982, 130, 280, 0.0001002713648245149, 18, 7
6.41, 0.6431189227748705, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 125, 288, 0.0001003305651754868, 18, 10
6.512, 0.6533814587765972, 0.8, 0.3860703889784571, 82.61906324138982, 133, 285, 0.0001003349905983718, 18, 12
6.612, 0.663643994778324, 0.85, 0.4360703889784571, 93.31906324138982, 122, 300, 0.0001003696301842595, 18, 28
6.707, 0.6731734924942129, 0.85, 0.4360703889784571, 93.31906324138982, 111, 293, 0.0001003687926784274, 18, 18
6.808, 0.6839247206864979, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 114, 305, 0.0001004589777741625, 18, 18
6.911, 0.6944316027835039, 0.84, 0.4260703889784571, 91.17906324138984, 127, 305, 0.0001004820724618006, 18, 11
7.009, 0.7042054465946721, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 121, 306, 0.000100471600313122, 18, 9
7.118, 0.7154453669775155, 0.8, 0.3860703889784571, 82.61906324138982, 121, 296, 0.0001005121336017864, 18, 15
7.215, 0.7252192107886838, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 128, 293, 0.0001005154831307947, 18, 9
7.311, 0.7349930545998521, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 129, 300, 0.0001005324927643075, 18, 8
7.414, 0.7457442827921371, 0.84, 0.4260703889784571, 91.17906324138984, 122, 296, 0.0001005859566754973, 18, 11
7.517, 0.7562511648891429, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 114, 295, 0.0001006054496327182, 18, 6
7.618, 0.7667580469861489, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 130, 295, 0.0001006508331564911, 18, 15
7.718, 0.7767762368925963, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 118, 290, 0.0001006447573066334, 18, 18
7.818, 0.787038772894323, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 132, 297, 0.0001006700911862782, 18, 22
7.916, 0.7973013088960496, 0.8, 0.3860703889784571, 82.61906324138982, 113, 284, 0.0001007202259848471, 18, 32
8.013, 0.8070751527072179, 0.85, 0.4360703889784571, 93.31906324138982, 131, 297, 0.0001007207229136675, 18, 30
8.119, 0.818070726994782, 0.84, 0.4260703889784571, 91.17906324138984, 114, 317, 0.0001007600353485383, 18, 35
8.218, 0.8278445708059504, 0.79, 0.3760703889784571, 80.47906324138983, 112, 305, 0.0001007355282071003, 18, 9
8.317, 0.8381071068076771, 0.77, 0.3560703889784571, 76.19906324138983, 132, 288, 0.0001007703627278679, 18, 37
8.412000000000001, 0.8478809506188453, 0.75, 0.3360703889784571, 71.91906324138983, 137, 289, 0.000100794216668907, 18, 6
8.512, 0.858143486620572, 0.71, 0.2960703889784571, 63.35906324138983, 145, 276, 0.0001008157291612514, 18, 23
8.608000000000001, 0.8679173304317402, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 149, 267, 0.0001008268274200442, 18, 14
8.707000000000001, 0.8781798664334667, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 120, 293, 0.0001008590635619004, 18, 60
8.811, 0.8889310946257519, 0.7, 0.2860703889784571, 61.21906324138983, 136, 293, 0.0001008887861338954, 18, 16
8.919, 0.8999266689133162, 0.08, -0.3339296110215429, -71.46093675861017, 155, 267, 0.0001008999516664779, 19, 44
9.019, 0.9099448588197637, 0.67, 0.2560703889784572, 54.79906324138983, 258, 167, 0.0001008919901119596, 20, 200
9.116, 0.9197187026309319, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 151, 248, 0.0001008905992355125, 20, 160
9.217000000000001, 0.9302255847279376, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 123, 287, 0.0001009249847811585, 20, 93
9.317, 0.9404881207296643, 0.8, 0.3860703889784571, 82.61906324138982, 127, 293, 0.0001009432350251867, 20, 6
9.414, 0.9505063106361117, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 137, 304, 0.0001009673157675921, 20, 16
9.519, 0.9612575388283968, 0.74, 0.3260703889784571, 69.77906324138982, 145, 293, 0.0001009830380111773, 20, 16
9.615, 0.9712757287348442, 0.6800000000000001, 0.2660703889784571, 56.93906324138982, 142, 282, 0.0001010167164570821, 20, 12
9.712999999999999, 0.9810495725460127, 0.7, 0.2860703889784571, 61.21906324138983, 156, 259, 0.0001010037653192642, 20, 39
9.814, 0.9913121085477393, 0.6, 0.1860703889784571, 39.81906324138983, 139, 283, 0.000101009996795164, 20, 39
9.917, 1.002307682835303, 0.2, -0.2139296110215429, -45.78093675861019, 169, 244, 0.0001010696463482206, 21, 70
10.021, 1.012814564932309, 0.21, -0.2039296110215429, -43.64093675861018, 276, 163, 0.0001010692111498163, 21, 184
10.119, 1.022832754838757, 0.17, -0.2439296110215428, -52.20093675861019, 257, 175, 0.0001010804185036819, 21, 28
10.219, 1.032850944745204, 0.2, -0.2139296110215429, -45.78093675861019, 264, 153, 0.000101071625868011, 21, 29
10.318, 1.043113480746931, 0.19, -0.2239296110215429, -47.92093675861018, 253, 157, 0.0001010964800103635, 21, 11
10.417, 1.053131670653378, 0.23, -0.1839296110215429, -39.36093675861018, 263, 163, 0.0001010974052657558, 21, 13
10.519, 1.063638552750384, 0.2, -0.2139296110215429, -45.78093675861019, 260, 176, 0.0001011159380882579, 21, 16
10.621, 1.07414543484739, 0.23, -0.1839296110215429, -39.36093675861018, 252, 157, 0.0001011341149465578, 21, 28
10.728, 1.085141009134954, 0.16, -0.2539296110215429, -54.34093675861018, 253, 169, 0.0001011503550647795, 21, 14
10.829, 1.095403545136681, 0.21, -0.2039296110215429, -43.64093675861018, 258, 160, 0.0001011546352513326, 21, 19
10.927, 1.105421735043129, 0.18, -0.2339296110215429, -50.06093675861019, 249, 169, 0.0001011642477389154, 21, 20
11.03, 1.115928617140135, 0.24, -0.1739296110215429, -37.22093675861018, 262, 148, 0.0001011721321069932, 21, 31
11.13, 1.12643549923714, 0.19, -0.2239296110215429, -47.92093675861018, 237, 175, 0.000101207142788602, 21, 50
11.237, 1.136942381334146, 0.12, -0.2939296110215428, -62.90093675861018, 253, 167, 0.0001011784623417412, 21, 26
11.338, 1.147449263431152, 0.14, -0.2739296110215429, -58.62093675861018, 282, 147, 0.0001012038510699552, 21, 53
11.433, 1.15722310724232, 0.21, -0.2039296110215429, -43.64093675861018, 267, 150, 0.0001012177999862083, 21, 20
11.53, 1.167241297148768, 0.23, -0.1839296110215429, -39.36093675861018, 250, 169, 0.0001012351515306824, 21, 37
11.635, 1.177992525341053, 0.19, -0.2239296110215429, -47.92093675861018, 246, 163, 0.0001012455973649379, 21, 3
11.738, 1.188499407438059, 0.16, -0.2539296110215429, -54.34093675861018, 258, 164, 0.0001012522923358373, 21, 12
11.837, 1.198761943439785, 0.18, -0.2339296110215429, -50.06093675861019, 266, 150, 0.0001012724460116402, 21, 22
11.938, 1.209024479441512, 0.18, -0.2339296110215429, -50.06093675861019, 254, 157, 0.0001012752956476388, 21, 20
12.039, 1.219287015443238, 0.21, -0.2039296110215429, -43.64093675861018, 255, 156, 0.0001012780974701585, 21, 1
12.143, 1.230038243635523, 0.2, -0.2139296110215429, -45.78093675861019, 231, 168, 0.0001012960754043913, 21, 37
12.247, 1.240789471827809, 0.04, -0.3739296110215429, -80.02093675861017, 255, 156, 0.0001013137480058634, 21, 37
12.349, 1.251052007829535, 0.0, -0.413929611021543, -88.58093675861019, 302, 114, 0.0001013079607927391, 21, 83
12.445, 1.261070197735983, 0.0, -0.413929611021543, -88.58093675861019, 295, 127, 0.0001013314743058243, 21, 18
12.548, 1.271821425928268, 0.01, -0.4039296110215429, -86.44093675861019, 298, 122, 0.0001013565050946978, 21, 12
12.654, 1.282817000215832, 0.0, -0.413929611021543, -88.58093675861019, 298, 119, 0.0001013764027355644, 21, 3
12.752, 1.292590844027, 0.01, -0.4039296110215429, -86.44093675861019, 304, 120, 0.0001013637738415151, 21, 6
12.851, 1.302853380028727, 0.03, -0.3839296110215429, -82.16093675861018, 301, 121, 0.0001013814784864, 21, 2
12.95, 1.312627223839895, 0.06, -0.3539296110215429, -75.74093675861018, 286, 133, 0.0001013611755860923, 21, 30
13.049, 1.322889759841622, 0.06, -0.3539296110215429, -75.74093675861018, 274, 129, 0.0001013786313006071, 21, 18
13.143, 1.33266360365279, 0.1, -0.3139296110215429, -67.18093675861019, 283, 139, 0.000101397215525587, 21, 18
