Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.014, 0.0, 0.85, 0.4291385351546599, 90.11909238247858, 0, 0, 0.0, 0, 0
0.04699999999999999, 0.0, 0.5699999999999999, 0.1491385351546599, 31.31909238247858, 0, 0, 0.0, 0, 0
0.08599999999999998, 0.0007330382858376185, 0.58, 0.1591385351546599, 33.41909238247858, 12, 18, 8.523700998111842e-06, 0, 20
0.127, 0.003176499238629679, 0.61, 0.1891385351546599, 39.71909238247858, 125, 150, 2.501180502858015e-05, 0, 250
0.167, 0.006597344572538566, 0.6600000000000001, 0.2391385351546599, 50.21909238247858, 133, 183, 3.950505732059021e-05, 0, 45
0.206, 0.00952949771588904, 0.64, 0.2191385351546598, 46.01909238247858, 114, 218, 4.625969764994679e-05, 0, 53
0.246, 0.01319468914507713, 0.61, 0.1891385351546599, 39.71909238247858, 129, 236, 5.363694774421598e-05, 0, 37
0.284, 0.0161268422884276, 0.6, 0.1791385351546599, 37.61909238247858, 122, 198, 5.678465594516762e-05, 0, 36
0.319, 0.01881464933649887, 0.61, 0.1891385351546599, 39.71909238247858, 115, 189, 5.89800919639463e-05, 0, 27
0.36, 0.02174680247984935, 0.62, 0.1991385351546599, 41.81909238247857, 124, 180, 6.040778466624818e-05, 0, 17
0.4, 0.02492330171847903, 0.64, 0.2191385351546598, 46.01909238247858, 114, 200, 6.230825429619756e-05, 0, 28
0.437, 0.02785545486182949, 0.65, 0.2291385351546599, 48.11909238247858, 113, 219, 6.374245963805376e-05, 0, 22
0.477, 0.03127630019573838, 0.6800000000000001, 0.2591385351546599, 54.41909238247858, 118, 213, 6.556876351307837e-05, 0, 10
0.517, 0.03420845333908886, 0.6899999999999999, 0.2691385351546598, 56.51909238247858, 111, 209, 6.616722115877923e-05, 0, 13
0.557, 0.03714060648243933, 0.7, 0.2791385351546599, 58.61909238247858, 99, 197, 6.667972438498984e-05, 0, 22
0.591, 0.0395840674352314, 0.5600000000000001, 0.1391385351546599, 29.21909238247858, 99, 209, 6.697811748770118e-05, 0, 9
0.631, 0.04300491276914028, 0.25, -0.1708614648453401, -35.88090761752143, 103, 221, 6.815358600497667e-05, 1, 17
0.669, 0.04593706591249076, 0.1, -0.3208614648453401, -67.38090761752144, 140, 171, 6.866527042225822e-05, 1, 84
0.706, 0.04886921905584122, 0.08, -0.3408614648453401, -71.58090761752144, 198, 126, 6.921985701960514e-05, 1, 93
0.743, 0.05155702610391249, 0.08, -0.3408614648453401, -71.58090761752144, 228, 81, 6.939034468898048e-05, 1, 85
0.781, 0.05448917924726296, 0.1, -0.3208614648453401, -67.38090761752144, 225, 82, 6.976847534860816e-05, 1, 5
0.8209999999999999, 0.05766567848589265, 0.19, -0.2308614648453401, -48.48090761752143, 236, 95, 7.023834163933333e-05, 1, 25
0.8609999999999999, 0.06084217772452232, 0.34, -0.08086146484534012, -16.98090761752143, 227, 99, 7.066455020269724e-05, 1, 12
0.8970000000000001, 0.06377433086787279, 0.49, 0.06913853515465989, 14.51909238247858, 206, 115, 7.109735882705998e-05, 2, 35
0.9350000000000001, 0.06670648401122326, 0.63, 0.2091385351546599, 43.91909238247858, 160, 172, 7.13438331670837e-05, 2, 86
0.976, 0.06988298324985296, 0.6800000000000001, 0.2591385351546599, 54.41909238247858, 119, 186, 7.16014172641936e-05, 2, 71
1.019, 0.07305948248848264, 0.61, 0.1891385351546599, 39.71909238247858, 105, 195, 7.169723502304478e-05, 2, 28
1.057, 0.0759916356318331, 0.42, -0.000861464845340123, -0.1809076175214258, 109, 203, 7.189369501592537e-05, 3, 10
1.1, 0.07941248096574199, 0.19, -0.2308614648453401, -48.48090761752143, 149, 196, 7.219316451431089e-05, 3, 49
1.136, 0.08234463410909248, 0.11, -0.3108614648453401, -65.28090761752143, 169, 153, 7.24864736875814e-05, 3, 54
1.177, 0.08552113334772214, 0.11, -0.3108614648453401, -65.28090761752143, 220, 86, 7.266026622576224e-05, 3, 94
1.219, 0.08869763258635183, 0.13, -0.2908614648453401, -61.08090761752143, 222, 82, 7.276261902079725e-05, 3, 43
1.256, 0.0916297857297023, 0.21, -0.2108614648453401, -44.28090761752143, 217, 101, 7.295365105868018e-05, 3, 22
1.293, 0.09480628496833198, 0.37, -0.05086146484534013, -10.68090761752143, 229, 106, 7.332272619360555e-05, 3, 20
1.337, 0.09822713030224087, 0.54, 0.1191385351546599, 25.01909238247858, 186, 131, 7.346830987452569e-05, 4, 64
1.373, 0.1009149373503121, 0.67, 0.2491385351546599, 52.31909238247859, 147, 167, 7.349959020416033e-05, 4, 73
1.41, 0.1036027443983834, 0.6800000000000001, 0.2591385351546599, 54.41909238247858, 120, 191, 7.347712368679675e-05, 4, 56
1.447, 0.1065348975417339, 0.62, 0.1991385351546599, 41.81909238247857, 96, 210, 7.362467003575251e-05, 4, 45
1.487, 0.1094670506850844, 0.45, 0.02913853515465987, 6.119092382478574, 110, 198, 7.361603946542323e-05, 4, 18
1.527, 0.1128878960189932, 0.25, -0.1708614648453401, -35.88090761752143, 139, 196, 7.39278952318227e-05, 5, 35
1.566, 0.1158200491623437, 0.17, -0.2508614648453401, -52.68090761752143, 169, 166, 7.39591629389168e-05, 5, 63
1.6, 0.118507856210415, 0.14, -0.2808614648453402, -58.98090761752144, 196, 121, 7.406741013150936e-05, 5, 73
1.641, 0.1214400093537654, 0.19, -0.2308614648453401, -48.48090761752143, 211, 91, 7.400366200716968e-05, 5, 44
1.679, 0.1243721624971159, 0.3, -0.1208614648453401, -25.38090761752143, 218, 109, 7.407514145152824e-05, 5, 24
1.737, 0.1292590844027, 0.54, 0.1191385351546599, 25.01909238247858, 203, 132, 7.441513206833623e-05, 6, 30
1.779, 0.1326799297366089, 0.64, 0.2191385351546598, 46.01909238247858, 161, 150, 7.458118591152835e-05, 6, 64
1.817, 0.135123390689401, 0.7, 0.2791385351546599, 58.61909238247858, 117, 189, 7.436620291106274e-05, 6, 68
1.859, 0.1385442360233099, 0.64, 0.2191385351546598, 46.01909238247858, 102, 222, 7.452621625783211e-05, 6, 63
1.903, 0.142209427452498, 0.4, -0.02086146484534012, -4.380907617521426, 110, 206, 7.472907380583185e-05, 7, 20
1.946, 0.1453859266911277, 0.22, -0.2008614648453401, -42.18090761752143, 129, 188, 7.471013704580044e-05, 7, 33
1.98, 0.1480737337391989, 0.14, -0.2808614648453402, -58.98090761752144, 182, 159, 7.478471400969643e-05, 7, 80
2.017, 0.1510058868825494, 0.15, -0.2708614648453401, -56.88090761752143, 203, 94, 7.486657753225057e-05, 7, 93
2.055, 0.1536936939306206, 0.17, -0.2508614648453401, -52.68090761752143, 212, 93, 7.479011870103196e-05, 7, 12
2.091, 0.1566258470739711, 0.28, -0.1408614648453401, -29.58090761752143, 206, 115, 7.49047570894171e-05, 7, 28
2.129, 0.1598023463126008, 0.38, -0.04086146484534012, -8.580907617521426, 214, 122, 7.505981508341982e-05, 7, 17
2.169, 0.1627344994559513, 0.51, 0.08913853515465988, 18.71909238247857, 174, 145, 7.50274317454824e-05, 8, 57
2.205, 0.1656666525993018, 0.58, 0.1591385351546599, 33.41909238247858, 150, 162, 7.51322687525178e-05, 8, 43
2.243, 0.1685988057426522, 0.61, 0.1891385351546599, 39.71909238247858, 129, 180, 7.51666543658726e-05, 8, 51
2.281, 0.1712866127907235, 0.5600000000000001, 0.1391385351546599, 29.21909238247858, 121, 179, 7.509277193806378e-05, 8, 15
2.319, 0.174218765934074, 0.49, 0.06913853515465989, 14.51909238247858, 134, 198, 7.512667784996722e-05, 8, 31
2.357, 0.1773952651727036, 0.34, -0.08086146484534012, -16.98090761752143, 148, 199, 7.526315874955606e-05, 9, 18
2.394, 0.1805717644113333, 0.27, -0.1508614648453401, -31.68090761752143, 161, 164, 7.542680217683094e-05, 9, 47
2.437, 0.183748263649963, 0.24, -0.1808614648453401, -37.98090761752142, 175, 124, 7.539936957323063e-05, 9, 56
2.47, 0.1859473785074759, 0.28, -0.1408614648453401, -29.58090761752143, 184, 115, 7.528233947671087e-05, 9, 24
2.507, 0.1888795316508263, 0.36, -0.06086146484534012, -12.78090761752143, 186, 122, 7.534085825721034e-05, 9, 6
2.543, 0.1918116847941768, 0.4699999999999999, 0.04913853515465988, 10.31909238247857, 195, 158, 7.54273239458029e-05, 10, 56
