Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.016, 0.0, 0.08, -0.3339296110215429, -80.1431066451703, 0, 0, 0.0, 0, 0
0.05700000000000001, 0.0004886921905584122, 0.5899999999999999, 0.1760703889784571, 42.25689335482971, 3, 3, 8.573547202779162e-06, 1, 6
0.09800000000000001, 0.001466076571675237, 0.5899999999999999, 0.1760703889784571, 42.25689335482971, 67, 71, 1.495996501709425e-05, 1, 72
0.138, 0.00439822971502571, 0.6, 0.1860703889784571, 44.65689335482971, 179, 196, 3.187122981902689e-05, 1, 287
0.178, 0.008307767239493009, 0.65, 0.2360703889784571, 56.65689335482971, 159, 207, 4.667284966007308e-05, 1, 32
0.222, 0.01221730476396031, 0.6, 0.1860703889784571, 44.65689335482971, 155, 258, 5.503290434216355e-05, 1, 54
0.262, 0.01661553447898602, 0.4, -0.01392961102154288, -3.343106645170292, 166, 278, 6.341807053048099e-05, 2, 38
0.305, 0.02101376419401173, 0.23, -0.1839296110215429, -44.14310664517029, 166, 231, 6.889758752134993e-05, 2, 39
0.346, 0.02467895562319982, 0.15, -0.2639296110215429, -63.34310664517029, 214, 161, 7.13264613387278e-05, 2, 130
0.385, 0.02834414705238792, 0.14, -0.2739296110215429, -65.74310664517029, 262, 133, 7.362116117503355e-05, 2, 76
0.428, 0.03274237676741362, 0.22, -0.1939296110215429, -46.5431066451703, 252, 134, 7.65008802976954e-05, 2, 8
0.469, 0.03665191429188092, 0.4699999999999999, 0.05607038897845712, 13.45689335482971, 275, 146, 7.814907098482072e-05, 3, 38
0.509, 0.04080579791162743, 0.7, 0.2860703889784571, 68.65689335482971, 244, 170, 8.016856171243109e-05, 3, 51
0.545, 0.04447098934081551, 0.75, 0.3360703889784571, 80.6568933548297, 180, 226, 8.159814557947801e-05, 3, 112
0.585, 0.04813618077000362, 0.73, 0.3160703889784571, 75.85689335482972, 99, 280, 8.228406969231388e-05, 3, 116
0.628, 0.05204571829447091, 0.5699999999999999, 0.1560703889784571, 37.45689335482971, 103, 271, 8.28753476026607e-05, 3, 27
0.67, 0.0561996019142174, 0.15, -0.2639296110215429, -63.34310664517029, 146, 259, 8.38800028570409e-05, 4, 55
0.71, 0.06035348553396391, 0.06, -0.3539296110215429, -84.94310664517029, 185, 233, 8.500490920276606e-05, 4, 61
0.747, 0.064018676963152, 0.06, -0.3539296110215429, -84.94310664517029, 225, 151, 8.570104011131461e-05, 4, 104
0.7890000000000001, 0.0676838683923401, 0.08, -0.3339296110215429, -80.1431066451703, 291, 91, 8.578437058598238e-05, 4, 145
0.827, 0.07159340591680739, 0.26, -0.1539296110215429, -36.94310664517029, 297, 114, 8.657001924644183e-05, 4, 34
0.868, 0.07574728953655391, 0.63, 0.2160703889784571, 51.85689335482971, 263, 147, 8.726646259971648e-05, 5, 77
0.909, 0.0799011731563004, 0.73, 0.3160703889784571, 75.85689335482972, 234, 181, 8.790008047997844e-05, 5, 59
0.9549999999999999, 0.0840550567760469, 0.79, 0.3760703889784571, 90.25689335482971, 142, 258, 8.801576625764074e-05, 5, 151
0.994, 0.08796459430051421, 0.77, 0.3560703889784571, 85.45689335482971, 92, 291, 8.849556770675473e-05, 5, 99
1.035, 0.0916297857297023, 0.5600000000000001, 0.1460703889784571, 35.05689335482971, 104, 286, 8.853119394174136e-05, 5, 8
1.078, 0.09627236154000723, 0.22, -0.1939296110215429, -46.5431066451703, 134, 286, 8.930645782932025e-05, 6, 29
1.118, 0.1001818990644745, 0.09, -0.3239296110215429, -77.74310664517029, 185, 213, 8.960813869809884e-05, 6, 113
1.155, 0.1036027443983834, 0.08, -0.3339296110215429, -80.1431066451703, 238, 156, 8.969934579946617e-05, 6, 106
1.198, 0.1077566280181299, 0.09, -0.3239296110215429, -77.74310664517029, 284, 93, 8.994710185152748e-05, 6, 126
1.238, 0.111421819447318, 0.17, -0.2439296110215428, -58.5431066451703, 283, 113, 9.000146966665428e-05, 6, 20
1.279, 0.1158200491623437, 0.44, 0.02607038897845712, 6.256893354829708, 281, 144, 9.055515962653926e-05, 7, 32
1.318, 0.119729586686811, 0.65, 0.2360703889784571, 56.65689335482971, 244, 158, 9.084187153779288e-05, 7, 47
1.355, 0.1231504320207199, 0.76, 0.3460703889784571, 83.05689335482972, 184, 218, 9.088592769056817e-05, 7, 103
1.398, 0.1273043156404664, 0.74, 0.3260703889784571, 78.2568933548297, 125, 265, 9.106174223209326e-05, 7, 124
1.438, 0.1309695070696545, 0.61, 0.1960703889784571, 47.05689335482971, 97, 271, 9.107754316387656e-05, 7, 37
1.479, 0.1348790445941218, 0.33, -0.08392961102154288, -20.14310664517029, 138, 273, 9.119610858290857e-05, 8, 43
1.52, 0.1390329282138683, 0.15, -0.2639296110215429, -63.34310664517029, 184, 242, 9.146903171965018e-05, 8, 68
1.559, 0.1429424657383356, 0.09, -0.3239296110215429, -77.74310664517029, 221, 164, 9.168856044793817e-05, 8, 114
1.602, 0.1470963493580821, 0.09, -0.3239296110215429, -77.74310664517029, 268, 115, 9.182044279530718e-05, 8, 99
1.643, 0.1510058868825494, 0.16, -0.2539296110215429, -60.94310664517029, 283, 119, 9.190863474287852e-05, 8, 20
1.685, 0.1549154244070167, 0.4600000000000001, 0.04607038897845712, 11.05689335482971, 270, 136, 9.193793733354106e-05, 9, 27
1.729, 0.1595580002173216, 0.6899999999999999, 0.2760703889784571, 66.25689335482971, 258, 162, 9.228340093540867e-05, 9, 35
1.769, 0.1634675377417889, 0.74, 0.3260703889784571, 78.2568933548297, 167, 215, 9.240674829948496e-05, 9, 146
1.809, 0.167132729170977, 0.7199999999999999, 0.3060703889784571, 73.4568933548297, 109, 278, 9.238956836427693e-05, 9, 118
1.849, 0.1710422666954443, 0.71, 0.2960703889784571, 71.05689335482971, 124, 278, 9.250528215005101e-05, 9, 15
1.889, 0.17544049641047, 0.5, 0.08607038897845712, 20.65689335482971, 142, 282, 9.287479958203811e-05, 9, 21
1.93, 0.1793500339349373, 0.21, -0.2039296110215429, -48.94310664517029, 139, 260, 9.292747872276543e-05, 10, 19
1.969, 0.1827708792688462, 0.09, -0.3239296110215429, -77.74310664517029, 186, 192, 9.282421496640234e-05, 10, 121
2.038, 0.1893682238413847, 0.09, -0.3239296110215429, -77.74310664517029, 275, 116, 9.291865742953128e-05, 10, 170
2.078, 0.1932777613658521, 0.14, -0.2739296110215429, -65.74310664517029, 278, 112, 9.301143472851399e-05, 10, 10
2.119, 0.1976759910808778, 0.31, -0.1039296110215429, -24.94310664517029, 289, 134, 9.3287395507729e-05, 10, 36
2.159, 0.201585528605345, 0.61, 0.1960703889784571, 47.05689335482971, 262, 155, 9.336986040080827e-05, 11, 44
2.198, 0.2054950661298124, 0.74, 0.3260703889784571, 78.2568933548297, 199, 197, 9.349184082339052e-05, 11, 99
2.237, 0.2091602575590005, 0.79, 0.3760703889784571, 90.25689335482971, 145, 251, 9.350033864953083e-05, 11, 107
2.275, 0.2128254489881885, 0.76, 0.3460703889784571, 83.05689335482972, 94, 277, 9.354964790689607e-05, 11, 78
2.315, 0.2164906404173767, 0.6, 0.1860703889784571, 44.65689335482971, 110, 296, 9.351647534227933e-05, 11, 32
2.362, 0.2213775623229608, 0.22, -0.1939296110215429, -46.5431066451703, 141, 269, 9.372462418414933e-05, 12, 60
2.405, 0.2255314459427073, 0.09, -0.3239296110215429, -77.74310664517029, 175, 229, 9.37760689990467e-05, 12, 62
2.448, 0.229929675657733, 0.09, -0.3239296110215429, -77.74310664517029, 225, 158, 9.39255211020151e-05, 12, 126
2.485, 0.2331061748963626, 0.09, -0.3239296110215429, -77.74310664517029, 283, 88, 9.380530176916e-05, 12, 136
2.529, 0.2372600585161092, 0.2, -0.2139296110215429, -51.34310664517029, 287, 124, 9.381576058367306e-05, 12, 44
2.572, 0.2416582882311348, 0.5699999999999999, 0.1560703889784571, 37.45689335482971, 276, 140, 9.39573437912655e-05, 13, 30
2.614, 0.2458121718508814, 0.76, 0.3460703889784571, 83.05689335482972, 245, 156, 9.403679106766694e-05, 13, 33
2.654, 0.2497217093753487, 0.8, 0.3860703889784571, 92.65689335482971, 143, 238, 9.409258077443432e-05, 13, 160
2.692, 0.2533869008045367, 0.7800000000000001, 0.3660703889784571, 87.85689335482971, 113, 295, 9.412589182932273e-05, 13, 114
2.737, 0.2577851305195625, 0.61, 0.1960703889784571, 47.05689335482971, 106, 289, 9.41852870002055e-05, 13, 17
2.78, 0.261939014139309, 0.25, -0.1639296110215429, -39.34310664517029, 133, 277, 9.422266695658596e-05, 14, 34
2.817, 0.265604205568497, 0.12, -0.2939296110215428, -70.54310664517029, 166, 236, 9.428619296006284e-05, 14, 64
2.857, 0.2697580891882436, 0.09, -0.3239296110215429, -77.74310664517029, 215, 175, 9.442005221849616e-05, 14, 120
2.895, 0.2731789345221525, 0.09, -0.3239296110215429, -77.74310664517029, 278, 95, 9.436232625981088e-05, 14, 141
2.935, 0.2768441259513405, 0.14, -0.2739296110215429, -65.74310664517029, 276, 117, 9.432508550301211e-05, 14, 18
2.976, 0.2809980095710871, 0.33, -0.08392961102154288, -20.14310664517029, 281, 139, 9.442137418383304e-05, 14, 37
