Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.016, 0.0, 0.67, 0.2491385351546599, 59.79324843711836, 0, 0, 0.0, 0, 0
0.054, 0.0, 0.74, 0.3191385351546599, 76.59324843711836, 0, 0, 0.0, 0, 0
0.09399999999999999, 0.0009773843811168245, 0.74, 0.3191385351546599, 76.59324843711836, 74, 49, 1.039770618209388e-05, 0, 123
0.132, 0.003909537524467298, 0.75, 0.3291385351546599, 78.99324843711837, 154, 163, 2.961770851869165e-05, 0, 179
0.169, 0.006597344572538566, 0.75, 0.3291385351546599, 78.99324843711837, 95, 190, 3.903754184934063e-05, 0, 71
0.207, 0.009285151620609833, 0.73, 0.3091385351546599, 74.19324843711838, 68, 260, 4.485580493048229e-05, 0, 120
0.244, 0.01270599695451872, 0.58, 0.1591385351546599, 38.19324843711837, 109, 284, 5.207375801032262e-05, 0, 62
0.284, 0.01685988057426522, 0.29, -0.1308614648453401, -31.40675156288163, 130, 249, 5.936577666994797e-05, 1, 62
0.326, 0.02028072590817411, 0.11, -0.3108614648453401, -74.60675156288163, 160, 190, 6.221081566924573e-05, 1, 90
0.364, 0.02370157124208299, 0.08, -0.3408614648453401, -81.80675156288164, 204, 137, 6.511420670901922e-05, 1, 92
0.401, 0.02638937829015426, 0.09, -0.3308614648453401, -79.40675156288163, 252, 90, 6.580892341684354e-05, 1, 100
0.44, 0.03005456971934235, 0.14, -0.2808614648453402, -67.40675156288162, 257, 94, 6.830584027123264e-05, 1, 4
0.476, 0.03323106895797204, 0.32, -0.1008614648453401, -24.20675156288163, 267, 111, 6.981317007977319e-05, 1, 26
0.518, 0.03714060648243933, 0.5, 0.07913853515465988, 18.99324843711837, 248, 123, 7.170001251436164e-05, 2, 24
0.553, 0.04031710572106901, 0.5899999999999999, 0.1691385351546599, 40.59324843711837, 192, 160, 7.290615862761125e-05, 2, 93
0.591, 0.0434936049596987, 0.63, 0.2091385351546599, 50.19324843711837, 140, 212, 7.359324020253585e-05, 2, 102
0.631, 0.04667010419832837, 0.6600000000000001, 0.2391385351546599, 57.39324843711837, 123, 234, 7.396213026676447e-05, 2, 49
0.67, 0.05057964172279567, 0.58, 0.1591385351546599, 38.19324843711837, 128, 225, 7.549200257133681e-05, 2, 14
0.718, 0.05448917924726296, 0.39, -0.03086146484534012, -7.406751562881629, 136, 223, 7.589022179284536e-05, 3, 10
0.756, 0.05791002458117185, 0.24, -0.1808614648453401, -43.40675156288163, 155, 214, 7.660056161530667e-05, 3, 26
0.795, 0.06133086991508073, 0.15, -0.2708614648453401, -65.00675156288164, 202, 156, 7.714574832085627e-05, 3, 94
0.8359999999999999, 0.06499606134426884, 0.14, -0.2808614648453402, -67.40675156288162, 232, 122, 7.774648486156559e-05, 3, 75
0.873, 0.06817256058289852, 0.22, -0.2008614648453401, -48.20675156288163, 247, 110, 7.808998921294217e-05, 3, 26
0.915, 0.07183775201208659, 0.38, -0.04086146484534012, -9.80675156288163, 240, 127, 7.851120438479411e-05, 3, 17
0.95, 0.07501425125071628, 0.5600000000000001, 0.1391385351546599, 33.39324843711837, 224, 148, 7.896236973759608e-05, 4, 36
0.99, 0.07843509658462517, 0.65, 0.2291385351546599, 54.99324843711837, 168, 179, 7.922737028750017e-05, 4, 75
1.029, 0.08161159582325485, 0.6899999999999999, 0.2691385351546598, 64.59324843711837, 141, 226, 7.931156056681715e-05, 4, 82
1.068, 0.08527678725244295, 0.61, 0.1891385351546599, 45.39324843711837, 112, 242, 7.984717907532111e-05, 4, 52
