Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
7.431, 0.7481877437449293, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 130, 291, 0.000100684664748342, 18, 6
7.53, 0.7584502797466558, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 121, 306, 0.0001007238087312956, 18, 23
7.628, 0.7684684696531034, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 125, 291, 0.0001007431134836265, 18, 18
7.729, 0.7789753517501092, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 131, 299, 0.0001007860462867265, 18, 13
7.827, 0.7889935416565566, 0.8, 0.3860703889784571, 82.61906324138982, 121, 302, 0.0001008040809577816, 18, 15
7.926, 0.7987673854677249, 0.85, 0.4360703889784571, 93.31906324138982, 119, 303, 0.0001007781208008737, 18, 5
8.025, 0.8090299214694515, 0.8299999999999999, 0.4160703889784571, 89.03906324138983, 108, 308, 0.0001008136973793709, 18, 15
8.129, 0.8195368035664574, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 126, 300, 0.0001008164354245857, 18, 21
8.23, 0.8300436856634633, 0.76, 0.3460703889784571, 74.05906324138982, 126, 289, 0.0001008558548801292, 18, 13
8.334, 0.8407949138557484, 0.74, 0.3260703889784571, 69.77906324138982, 151, 289, 0.0001008873186771956, 18, 27
8.432, 0.8505687576669166, 0.73, 0.3160703889784571, 67.63906324138983, 131, 285, 0.0001008739038978791, 18, 26
8.529, 0.8608312936686431, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 141, 275, 0.0001009299207021507, 18, 23
8.631, 0.87109382967037, 0.79, 0.3760703889784571, 80.47906324138983, 122, 291, 0.0001009261765346275, 18, 38
8.733000000000001, 0.881845057862655, 0.23, -0.1839296110215429, -39.36093675861018, 130, 297, 0.0001009784790865287, 19, 15
8.833, 0.8921075938643817, 0.09, -0.3239296110215429, -69.32093675861019, 242, 177, 0.0001009971237251649, 19, 221
8.941000000000001, 0.9026144759613874, 0.21, -0.2039296110215429, -43.64093675861018, 262, 127, 0.0001009522957120442, 19, 83
9.042, 0.9131213580583935, 0.33, -0.08392961102154288, -17.96093675861018, 244, 170, 0.0001009866576043346, 19, 66
9.143000000000001, 0.9231395479648407, 0.58, 0.1660703889784571, 35.53906324138983, 195, 191, 0.0001009668104522411, 20, 65
9.243, 0.9336464300618466, 0.8100000000000001, 0.3960703889784572, 84.75906324138982, 168, 265, 0.0001010111900964889, 20, 100
9.340999999999999, 0.9439089660635734, 0.8, 0.3860703889784571, 82.61906324138982, 127, 308, 0.0001010500980691118, 20, 86
9.436999999999999, 0.9536828098747415, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 131, 299, 0.0001010578372231367, 20, 10
9.539, 0.9639453458764681, 0.73, 0.3160703889784571, 67.63906324138983, 127, 285, 0.0001010530816517945, 20, 17
9.640000000000001, 0.974452227973474, 0.75, 0.3360703889784571, 71.91906324138983, 156, 267, 0.0001010842560138459, 20, 47
9.741, 0.9847147639752007, 0.79, 0.3760703889784571, 80.47906324138983, 136, 279, 0.0001010896996176164, 20, 35
9.842000000000001, 0.9952216460722065, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 131, 307, 0.0001011198583694581, 20, 29
9.938000000000001, 1.004995489883375, 0.8199999999999999, 0.4060703889784571, 86.89906324138983, 116, 292, 0.0001011265334960128, 20, 28
10.041, 1.015502371980381, 0.21, -0.2039296110215429, -43.64093675861018, 124, 300, 0.000101135581314648, 21, 17
10.139, 1.025764907982107, 0.2, -0.2139296110215429, -45.78093675861019, 216, 195, 0.0001011702246752251, 21, 195
10.238, 1.035294405697996, 0.21, -0.2039296110215429, -43.64093675861018, 227, 162, 0.0001011227198376632, 21, 51
10.343, 1.046289979985561, 0.19, -0.2239296110215429, -47.92093675861018, 250, 171, 0.000101159236196999, 21, 41
10.447, 1.056796862082567, 0.19, -0.2239296110215429, -47.92093675861018, 256, 156, 0.000101157926876861, 21, 15
10.543, 1.066815051989014, 0.19, -0.2239296110215429, -47.92093675861018, 251, 162, 0.0001011870484671359, 21, 9
10.644, 1.077077587990741, 0.19, -0.2239296110215429, -47.92093675861018, 255, 164, 0.0001011910548657216, 21, 4
10.745, 1.087584470087746, 0.2, -0.2139296110215429, -45.78093675861019, 252, 168, 0.0001012177263925311, 21, 11
10.849, 1.098091352184752, 0.2, -0.2139296110215429, -45.78093675861019, 245, 168, 0.0001012159048930549, 21, 9
10.953, 1.108842580377037, 0.19, -0.2239296110215429, -47.92093675861018, 262, 163, 0.0001012364265842269, 21, 18
11.054, 1.119105116378764, 0.18, -0.2339296110215429, -50.06093675861019, 275, 165, 0.0001012398332168232, 21, 12
11.152, 1.129123306285211, 0.19, -0.2239296110215429, -47.92093675861018, 265, 148, 0.0001012485030743554, 21, 26
11.25, 1.139141496191659, 0.21, -0.2039296110215429, -43.64093675861018, 256, 168, 0.000101257021883703, 21, 29
11.347, 1.149404032193386, 0.27, -0.1439296110215429, -30.80093675861018, 252, 174, 0.0001012958519602878, 21, 12
11.444, 1.158933529909275, 0.22, -0.1939296110215429, -41.50093675861018, 236, 175, 0.0001012699694083603, 21, 18
11.549, 1.169929104196839, 0.17, -0.2439296110215428, -52.20093675861019, 243, 159, 0.0001013013338121776, 21, 25
11.65, 1.180435986293845, 0.16, -0.2539296110215429, -54.34093675861018, 259, 157, 0.0001013249773642785, 21, 21
11.748, 1.190209830105013, 0.18, -0.2339296110215429, -50.06093675861019, 272, 156, 0.000101311698170328, 21, 11
11.848, 1.200716712202019, 0.09, -0.3239296110215429, -69.32093675861019, 263, 160, 0.0001013434092000354, 21, 12
11.95, 1.210979248203746, 0.01, -0.4039296110215429, -86.44093675861019, 287, 137, 0.0001013371755819034, 21, 42
12.05, 1.221486130300752, 0.0, -0.413929611021543, -88.58093675861019, 312, 112, 0.0001013681435934234, 21, 53
12.146, 1.23125997411192, 0.0, -0.413929611021543, -88.58093675861019, 284, 124, 0.0001013716428545957, 21, 41
12.243, 1.241033817923088, 0.0, -0.413929611021543, -88.58093675861019, 302, 113, 0.0001013668069854682, 21, 30
12.346, 1.251540700020094, 0.0, -0.413929611021543, -88.58093675861019, 294, 118, 0.0001013721610254409, 21, 12
12.443, 1.261558889926541, 0.0, -0.413929611021543, -88.58093675861019, 309, 116, 0.0001013870360786419, 21, 16
12.54, 1.271577079832989, 0.0, -0.413929611021543, -88.58093675861019, 299, 126, 0.0001014016810074154, 21, 21
12.637, 1.281350923644157, 0.0, -0.413929611021543, -88.58093675861019, 298, 124, 0.0001013967653433692, 21, 6
12.735, 1.291613459645884, 0.0, -0.413929611021543, -88.58093675861019, 295, 116, 0.0001014223368390957, 21, 17
12.83, 1.301142957361773, 0.0, -0.413929611021543, -88.58093675861019, 289, 117, 0.0001014141042370828, 21, 7
12.93, 1.311405493363499, 0.0, -0.413929611021543, -88.58093675861019, 296, 119, 0.0001014234720312064, 21, 8
13.03, 1.321912375460505, 0.0, -0.413929611021543, -88.58093675861019, 309, 119, 0.0001014514486155415, 21, 14
13.124, 1.331441873176394, 0.0, -0.413929611021543, -88.58093675861019, 290, 123, 0.0001014509199311486, 21, 24
13.223, 1.341460063082842, 0.0, -0.413929611021543, -88.58093675861019, 306, 125, 0.0001014489951662136, 21, 17
13.321, 1.35123390689401, 0.01, -0.4039296110215429, -86.44093675861019, 289, 113, 0.000101436371660837, 21, 29
13.418, 1.361496442895737, 0.03, -0.3839296110215429, -82.16093675861018, 292, 131, 0.0001014679119761318, 21, 24
13.52, 1.372003324992742, 0.19, -0.2239296110215429, -47.92093675861018, 293, 126, 0.0001014795358722443, 21, 8
