Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.017, 0.0, 0.5300000000000001, 0.1160703889784571, 30.17830113439885, 0, 0, 0.0, 0, 0
0.055, 0.0, 0.5300000000000001, 0.1160703889784571, 30.17830113439885, 0, 0, 0.0, 0, 0
0.08899999999999999, 0.0009773843811168245, 0.54, 0.1260703889784571, 32.77830113439885, 19, 38, 1.098184697884072e-05, 0, 34
0.127, 0.003176499238629679, 0.54, 0.1260703889784571, 32.77830113439885, 139, 171, 2.501180502858015e-05, 0, 264
0.166, 0.006841690667817772, 0.5899999999999999, 0.1760703889784571, 45.77830113439886, 172, 207, 4.121500402299862e-05, 0, 80
0.206, 0.01075122819228507, 0.64, 0.2260703889784571, 58.77830113439885, 158, 212, 5.219042811788867e-05, 0, 20
0.247, 0.01466076571675237, 0.55, 0.1360703889784571, 35.37830113439886, 175, 269, 5.935532678847112e-05, 0, 74
0.282, 0.01857030324121967, 0.49, 0.07607038897845713, 19.77830113439885, 158, 287, 6.585213915326122e-05, 0, 46
0.32, 0.02223549467040776, 0.49, 0.07607038897845713, 19.77830113439885, 166, 217, 6.948592084502422e-05, 0, 79
0.355, 0.02541199390903743, 0.52, 0.1060703889784571, 27.57830113439885, 185, 200, 7.158308143390827e-05, 0, 46
0.397, 0.02932153143350473, 0.5600000000000001, 0.1460703889784571, 37.97830113439886, 170, 216, 7.385776179724114e-05, 0, 29
0.432, 0.03274237676741362, 0.61, 0.1960703889784571, 50.97830113439886, 157, 235, 7.579253881345745e-05, 0, 30
0.473, 0.03689626038716012, 0.63, 0.2160703889784571, 56.17830113439886, 160, 262, 7.800477883120534e-05, 0, 35
0.51, 0.04080579791162743, 0.71, 0.2960703889784571, 76.97830113439885, 146, 270, 8.001136845417141e-05, 0, 26
0.55, 0.04447098934081551, 0.7199999999999999, 0.3060703889784571, 79.57830113439886, 137, 249, 8.085634425602821e-05, 0, 32
0.5859999999999999, 0.04813618077000362, 0.74, 0.3260703889784571, 84.77830113439886, 124, 270, 8.214365319113243e-05, 0, 34
0.628, 0.05180137219919169, 0.7199999999999999, 0.3060703889784571, 79.57830113439886, 106, 282, 8.248626146368105e-05, 0, 29
0.669, 0.0559552558189382, 0.35, -0.06392961102154287, -16.62169886560115, 115, 290, 8.36401432271124e-05, 1, 14
0.705, 0.0596204472481263, 0.09, -0.3239296110215429, -84.22169886560116, 140, 267, 8.456801028103021e-05, 1, 43
0.746, 0.06377433086787279, 0.07000000000000001, -0.3439296110215429, -89.42169886560116, 190, 220, 8.548837917945415e-05, 1, 99
0.7800000000000001, 0.06695083010650248, 0.07000000000000001, -0.3439296110215429, -89.42169886560116, 249, 140, 8.583439757243907e-05, 1, 129
0.816, 0.07012732934513216, 0.07000000000000001, -0.3439296110215429, -89.42169886560116, 282, 90, 8.594035458962276e-05, 1, 97
0.857, 0.07403686686959947, 0.08, -0.3339296110215429, -86.82169886560116, 299, 100, 8.639074313838911e-05, 1, 28
0.892, 0.07794640439406675, 0.1, -0.3139296110215429, -81.62169886560115, 303, 123, 8.738386142832596e-05, 1, 28
0.932, 0.08185594191853406, 0.21, -0.2039296110215429, -53.02169886560115, 289, 117, 8.782826386108804e-05, 1, 18
0.976, 0.08600982553828056, 0.36, -0.05392961102154288, -14.02169886560115, 251, 134, 8.812482124823827e-05, 1, 54
1.019, 0.09016370915802707, 0.5600000000000001, 0.1460703889784571, 37.97830113439886, 225, 167, 8.848254088128268e-05, 2, 59
1.055, 0.09358455449193595, 0.6899999999999999, 0.2760703889784571, 71.77830113439886, 191, 205, 8.870573885491559e-05, 2, 58
1.092, 0.09749409201640326, 0.61, 0.1960703889784571, 50.97830113439886, 158, 256, 8.928030404432532e-05, 2, 85
1.131, 0.1011592834455913, 0.5300000000000001, 0.1160703889784571, 30.17830113439885, 125, 258, 8.944233726400647e-05, 2, 54
1.176, 0.1055575131606171, 0.35, -0.06392961102154287, -16.62169886560115, 174, 244, 8.975979010256552e-05, 3, 62
1.216, 0.1094670506850844, 0.15, -0.2639296110215429, -68.62169886560115, 198, 221, 9.002224562918121e-05, 3, 48
1.255, 0.1128878960189932, 0.12, -0.2939296110215428, -76.42169886560116, 217, 158, 8.995051475616991e-05, 3, 79
1.291, 0.1163087413529021, 0.13, -0.2839296110215429, -73.82169886560115, 269, 120, 9.009197626096213e-05, 3, 84
1.329, 0.1202182788773694, 0.23, -0.1839296110215429, -47.82169886560115, 284, 124, 9.045769667221174e-05, 3, 28
1.369, 0.1243721624971159, 0.49, 0.07607038897845713, 19.77830113439885, 269, 144, 9.084891343836079e-05, 4, 38
1.406, 0.128037353926304, 0.6800000000000001, 0.2660703889784571, 69.17830113439885, 246, 170, 9.106497434303272e-05, 4, 50
1.446, 0.1321912375460505, 0.74, 0.3260703889784571, 84.77830113439886, 173, 224, 9.141855985204048e-05, 4, 121
1.482, 0.1353677367846802, 0.74, 0.3260703889784571, 84.77830113439886, 95, 278, 9.134125289114724e-05, 4, 134
1.522, 0.1390329282138683, 0.58, 0.1660703889784571, 43.17830113439885, 99, 277, 9.134883588296207e-05, 4, 4
1.562, 0.1431868118336148, 0.25, -0.1639296110215429, -42.62169886560115, 143, 284, 9.166889361947169e-05, 5, 45
1.602, 0.1473406954533613, 0.1, -0.3139296110215429, -81.62169886560115, 191, 238, 9.197296844779107e-05, 5, 94
1.642, 0.1510058868825494, 0.08, -0.3339296110215429, -86.82169886560116, 222, 155, 9.196460833285588e-05, 5, 122
1.68, 0.1544267322164583, 0.08, -0.3339296110215429, -86.82169886560116, 276, 112, 9.192067393836801e-05, 5, 94
1.714, 0.1576032314550879, 0.11, -0.3039296110215429, -79.02169886560116, 282, 105, 9.195054343937453e-05, 5, 19
1.758, 0.1620014611701137, 0.22, -0.1939296110215429, -50.42169886560115, 284, 123, 9.21510018032501e-05, 5, 18
1.8, 0.1663996908851394, 0.48, 0.06607038897845712, 17.17830113439885, 298, 131, 9.244427271396631e-05, 6, 23
1.836, 0.1698205362190483, 0.63, 0.2160703889784571, 56.17830113439886, 232, 170, 9.249484543521147e-05, 6, 99
1.872, 0.1734857276482364, 0.7, 0.2860703889784571, 74.37830113439886, 167, 229, 9.267399981209207e-05, 6, 117
1.911, 0.1773952651727036, 0.71, 0.2960703889784571, 76.97830113439885, 125, 273, 9.282850087530282e-05, 6, 103
1.961, 0.1817934948877294, 0.5899999999999999, 0.1760703889784571, 45.77830113439886, 113, 257, 9.270448489940305e-05, 6, 32
2.002, 0.1859473785074759, 0.36, -0.05392961102154288, -14.02169886560115, 136, 268, 9.288080844529263e-05, 7, 38
2.046, 0.1905899543177808, 0.12, -0.2939296110215428, -76.42169886560116, 191, 249, 9.315247034104633e-05, 7, 69
2.082, 0.1940107996516897, 0.09, -0.3239296110215429, -84.22169886560116, 231, 159, 9.31848221189672e-05, 7, 117
2.121, 0.1974316449855986, 0.09, -0.3239296110215429, -84.22169886560116, 264, 99, 9.30842267730309e-05, 7, 93
2.161, 0.2013411825100659, 0.16, -0.2539296110215429, -66.02169886560116, 282, 109, 9.317037598799899e-05, 7, 28
2.197, 0.205006373939254, 0.43, 0.01607038897845712, 4.178301134398851, 277, 130, 9.331195900739825e-05, 8, 26
2.236, 0.2089159114637212, 0.62, 0.2060703889784571, 53.57830113439885, 275, 147, 9.343287632545675e-05, 8, 19
2.273, 0.2125811028929093, 0.62, 0.2060703889784571, 53.57830113439885, 196, 217, 9.352446233739961e-05, 8, 114
2.309, 0.2162462943220974, 0.6600000000000001, 0.2460703889784571, 63.97830113439886, 139, 264, 9.365365713386636e-05, 8, 144
2.345, 0.2191784474654479, 0.7, 0.2860703889784571, 74.37830113439886, 119, 244, 9.34662888978456e-05, 8, 40
2.383, 0.2228436388946359, 0.6600000000000001, 0.2460703889784571, 63.97830113439886, 136, 262, 9.351390637626352e-05, 8, 29
2.422, 0.2269975225143825, 0.52, 0.1060703889784571, 27.57830113439885, 136, 282, 9.37231719712562e-05, 8, 30
2.466, 0.2313957522294082, 0.24, -0.1739296110215429, -45.22169886560115, 153, 244, 9.383444940365296e-05, 9, 47
2.502, 0.2345722514680379, 0.11, -0.3039296110215429, -79.02169886560116, 188, 218, 9.375389746923977e-05, 9, 62
2.545, 0.2389704811830636, 0.09, -0.3239296110215429, -84.22169886560116, 246, 160, 9.389802796976959e-05, 9, 120
2.58, 0.2421469804216933, 0.11, -0.3039296110215429, -79.02169886560116, 280, 80, 9.385541876809818e-05, 9, 112
2.616, 0.2453234796603229, 0.21, -0.2039296110215429, -53.02169886560115, 285, 95, 9.377808855516932e-05, 9, 21
2.656, 0.2497217093753487, 0.48, 0.06607038897845712, 17.17830113439885, 282, 149, 9.402172792746562e-05, 10, 52
2.692, 0.2533869008045367, 0.64, 0.2260703889784571, 58.77830113439885, 249, 164, 9.412589182932273e-05, 10, 44
2.73, 0.2570520922337249, 0.6800000000000001, 0.2660703889784571, 69.17830113439885, 173, 213, 9.415827554348896e-05, 10, 119
2.769, 0.260717283662913, 0.65, 0.2360703889784571, 61.37830113439886, 121, 268, 9.415575430224374e-05, 10, 119
2.806, 0.2643824750921011, 0.62, 0.2060703889784571, 53.57830113439885, 123, 268, 9.42204116507844e-05, 10, 3
2.848, 0.2685363587118475, 0.48, 0.06607038897845712, 17.17830113439885, 151, 252, 9.42894517948903e-05, 10, 45
