Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.04100000000000001, 0.0, 0.79, 0.3760703889784571, 78.974781685476, 0, 0, 0.0, 0, 0
0.142, 0.002443460952792061, 0.79, 0.3760703889784571, 78.974781685476, 95, 132, 1.720747149853564e-05, 0, 199
0.238, 0.01001818990644745, 0.8299999999999999, 0.4160703889784571, 87.374781685476, 107, 256, 4.209323490103971e-05, 0, 154
0.335, 0.02028072590817411, 0.34, -0.07392961102154288, -15.52521831452401, 110, 295, 6.053948032290779e-05, 1, 68
0.442, 0.03054326190990077, 0.06, -0.3539296110215429, -74.32521831452402, 239, 165, 6.910240251108771e-05, 1, 253
0.5390000000000001, 0.0398284135305106, 0.06, -0.3539296110215429, -74.32521831452402, 257, 117, 7.389316053898071e-05, 1, 69
0.6390000000000001, 0.04984660343695805, 0.07000000000000001, -0.3439296110215429, -72.22521831452402, 273, 131, 7.800720412669492e-05, 1, 25
0.738, 0.05937610115284709, 0.5300000000000001, 0.1160703889784571, 24.37478168547599, 265, 117, 8.045542161632399e-05, 2, 23
0.84, 0.06914994496401533, 0.77, 0.3560703889784571, 74.774781685476, 169, 228, 8.232136305239921e-05, 2, 201
0.941, 0.0791681348704628, 0.7800000000000001, 0.3660703889784571, 76.87478168547599, 118, 294, 8.413191803449818e-05, 2, 119
1.041, 0.08894197868163102, 0.33, -0.08392961102154288, -17.62521831452401, 133, 278, 8.543898048187419e-05, 3, 30
1.143, 0.09896016858807849, 0.07000000000000001, -0.3439296110215429, -72.22521831452402, 230, 179, 8.657932509893131e-05, 3, 182
1.243, 0.1082453202086883, 0.07000000000000001, -0.3439296110215429, -72.22521831452402, 272, 112, 8.708392615340975e-05, 3, 116
1.336, 0.1175304718292981, 0.26, -0.1539296110215429, -32.32521831452401, 271, 126, 8.797191005186987e-05, 3, 18
1.433, 0.1270599695451872, 0.6800000000000001, 0.2660703889784571, 55.874781685476, 222, 184, 8.86671106386512e-05, 4, 105
1.531, 0.1365894672610762, 0.73, 0.3160703889784571, 66.374781685476, 135, 255, 8.921585059508573e-05, 4, 154
1.633, 0.1466076571675237, 0.45, 0.03607038897845711, 7.574781685475995, 137, 272, 8.977811216627291e-05, 4, 23
1.732, 0.1558928087881335, 0.1, -0.3139296110215429, -65.92521831452401, 193, 178, 9.000739537421103e-05, 5, 149
1.831, 0.165910998694581, 0.11, -0.3039296110215429, -63.82521831452401, 283, 123, 9.061223303909392e-05, 5, 137
1.932, 0.1759291886010284, 0.5899999999999999, 0.1760703889784571, 36.974781685476, 268, 149, 9.106065662579111e-05, 6, 37
2.034, 0.1857030324121967, 0.7800000000000001, 0.3660703889784571, 76.87478168547599, 156, 246, 9.129942596469846e-05, 6, 202
2.131, 0.1952325301280857, 0.67, 0.2560703889784572, 53.77478168547601, 116, 291, 9.16154528991486e-05, 6, 84
2.23, 0.205006373939254, 0.14, -0.2739296110215429, -57.52521831452402, 162, 237, 9.193110938979999e-05, 7, 96
2.329, 0.2142915255598638, 0.09, -0.3239296110215429, -68.02521831452402, 242, 153, 9.201010114206259e-05, 7, 165
2.425, 0.2238210232757528, 0.17, -0.2439296110215428, -51.22521831452401, 262, 133, 9.229732918587745e-05, 7, 40
2.524, 0.2333505209916418, 0.62, 0.2060703889784571, 43.27478168547599, 232, 155, 9.245266283345558e-05, 8, 53
2.624, 0.2433687108980893, 0.8, 0.3860703889784571, 81.07478168547599, 151, 247, 9.274722214104013e-05, 8, 166
2.725, 0.2531425547092576, 0.63, 0.2160703889784571, 45.374781685476, 112, 288, 9.289635035202112e-05, 8, 85
2.825, 0.2631607446157051, 0.12, -0.2939296110215428, -61.72521831452401, 171, 227, 9.31542458816655e-05, 9, 118
2.927, 0.272690242331594, 0.08, -0.3339296110215429, -70.12521831452401, 253, 134, 9.316373157895253e-05, 9, 167
3.037, 0.2834414705238791, 0.19, -0.2239296110215429, -47.025218314524, 286, 131, 9.332942723868262e-05, 9, 40
3.137, 0.2932153143350474, 0.65, 0.2360703889784571, 49.574781685476, 243, 156, 9.346997587983658e-05, 10, 65
3.232, 0.3025004659556572, 0.7800000000000001, 0.3660703889784571, 76.87478168547599, 151, 242, 9.359544119915137e-05, 10, 174
3.325, 0.3115412714809878, 0.55, 0.1360703889784571, 28.574781685476, 121, 285, 9.369662300180083e-05, 10, 74
3.424, 0.3215594613874353, 0.08, -0.3339296110215429, -70.12521831452401, 182, 217, 9.39133940967977e-05, 11, 127
3.527, 0.3313333051986035, 0.08, -0.3339296110215429, -70.12521831452401, 285, 120, 9.394196348131654e-05, 11, 195
3.627, 0.3408628029144926, 0.07000000000000001, -0.3439296110215429, -72.22521831452402, 267, 144, 9.397926741507929e-05, 11, 36
