Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.039, 0.0, 0.6600000000000001, 0.2460703889784571, 123.0351944892286, 0, 0, 0.0, 0, 0
0.138, 0.002199114857512855, 0.71, 0.2960703889784571, 148.0351944892286, 95, 119, 1.593561490951344e-05, 0, 201
0.236, 0.008552113334772216, 0.79, 0.3760703889784571, 188.0351944892286, 46, 296, 3.623776836767887e-05, 0, 230
0.335, 0.01832595714594046, 0.08, -0.3339296110215429, -166.9648055107714, 41, 395, 5.470434968937451e-05, 1, 106
0.434, 0.0280998009571087, 0.5699999999999999, 0.1560703889784571, 78.03519448922856, 139, 268, 6.474608515462835e-05, 2, 202
0.534, 0.03738495257771854, 0.52, 0.1060703889784571, 53.03519448922856, 98, 279, 7.000927449010961e-05, 2, 45
0.634, 0.0476474885794452, 0.51, 0.09607038897845712, 48.03519448922856, 152, 254, 7.51537674754656e-05, 2, 80
0.734, 0.05693264020005504, 0.6800000000000001, 0.2660703889784571, 133.0351944892286, 151, 241, 7.756490490470713e-05, 2, 22
0.832, 0.06646213791594407, 0.74, 0.3260703889784571, 163.0351944892286, 53, 341, 7.988237730281739e-05, 2, 193
0.934, 0.07648032782239151, 0.8100000000000001, 0.3960703889784572, 198.0351944892286, 35, 373, 8.188471929592239e-05, 2, 59
1.035, 0.08649851772883896, 0.86, 0.4460703889784571, 223.0351944892285, 18, 403, 8.357344708100381e-05, 2, 47
1.134, 0.09627236154000723, 0.26, -0.1539296110215429, -76.96480551077144, 0, 429, 8.489626238095875e-05, 3, 52
1.239, 0.1062905514464547, 0.21, -0.2039296110215429, -101.9648055107715, 81, 293, 8.578737001328061e-05, 3, 191
1.336, 0.1158200491623437, 0.16, -0.2539296110215429, -126.9648055107715, 250, 140, 8.669165356462852e-05, 3, 352
1.432, 0.1248608546876743, 0.2, -0.2139296110215429, -106.9648055107715, 362, 85, 8.719333427910218e-05, 3, 169
1.531, 0.1348790445941218, 0.23, -0.1839296110215429, -91.96480551077144, 298, 93, 8.809865747493259e-05, 3, 70
1.631, 0.1441641962147316, 0.19, -0.2239296110215429, -111.9648055107714, 278, 107, 8.839006512245961e-05, 3, 34
1.734, 0.1541823861211791, 0.21, -0.2039296110215429, -101.9648055107715, 307, 92, 8.891717769387489e-05, 3, 44
1.828, 0.1637118838370681, 0.22, -0.1939296110215429, -96.96480551077144, 307, 104, 8.955792332443552e-05, 3, 12
1.93, 0.1734857276482364, 0.22, -0.1939296110215429, -96.96480551077144, 290, 101, 8.988897805608101e-05, 3, 19
2.027, 0.1832595714594046, 0.22, -0.1939296110215429, -96.96480551077144, 302, 97, 9.040926071011574e-05, 3, 14
2.124, 0.1925447230800144, 0.22, -0.1939296110215429, -96.96480551077144, 295, 114, 9.065194118644747e-05, 3, 25
2.224, 0.2025629129864619, 0.22, -0.1939296110215429, -96.96480551077144, 302, 101, 9.108044648671846e-05, 3, 20
2.324, 0.2120924107023509, 0.2, -0.2139296110215429, -106.9648055107715, 291, 101, 9.12617946223541e-05, 3, 13
2.424, 0.2221106006087984, 0.22, -0.1939296110215429, -96.96480551077144, 306, 103, 9.162978572970228e-05, 3, 20
2.525, 0.2318844444199666, 0.21, -0.2039296110215429, -101.9648055107715, 285, 118, 9.183542353266006e-05, 3, 34
2.623, 0.2411695960405765, 0.25, -0.1639296110215429, -81.96480551077144, 312, 94, 9.194418453700971e-05, 3, 51
2.726, 0.2511877859470239, 0.22, -0.1939296110215429, -96.96480551077144, 281, 112, 9.214518926890092e-05, 3, 53
2.821, 0.2604729375676337, 0.19, -0.2239296110215429, -111.9648055107714, 308, 98, 9.233354752486129e-05, 3, 41
2.921, 0.2700024352835228, 0.22, -0.1939296110215429, -96.96480551077144, 301, 84, 9.243493162736145e-05, 3, 17
3.017, 0.279776279094691, 0.7199999999999999, 0.3060703889784571, 153.0351944892286, 286, 113, 9.273327116164765e-05, 4, 45
3.115, 0.28930577681058, 0.8, 0.3860703889784571, 193.0351944892286, 175, 233, 9.287504873533869e-05, 4, 218
3.218, 0.2990796206217483, 0.7800000000000001, 0.3660703889784571, 183.0351944892286, 69, 377, 9.293959621558368e-05, 4, 255
