Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.021, 0.0, 0.74, 0.3260703889784571, 74.99618946504514, 0, 0, 0.0, 0, 0
0.05600000000000001, 0.0, 0.74, 0.3260703889784571, 74.99618946504514, 0, 0, 0.0, 0, 0
0.09199999999999999, 0.0004886921905584122, 0.74, 0.3260703889784571, 74.99618946504514, 6, 25, 5.311871636504481e-06, 0, 9
0.135, 0.003665191429188091, 0.77, 0.3560703889784571, 81.89618946504513, 136, 173, 2.714956614213401e-05, 0, 293
0.172, 0.006352998477259359, 0.8, 0.3860703889784571, 88.79618946504513, 146, 188, 3.693603765848464e-05, 0, 32
0.208, 0.00952949771588904, 0.8100000000000001, 0.3960703889784572, 91.09618946504513, 120, 258, 4.581489286485115e-05, 0, 78
0.246, 0.01368338133563554, 0.8199999999999999, 0.4060703889784571, 93.39618946504514, 111, 336, 5.562350136437213e-05, 0, 100
0.283, 0.01710422666954443, 0.8199999999999999, 0.4060703889784571, 93.39618946504514, 104, 290, 6.043896349662344e-05, 0, 32
0.326, 0.02125811028929093, 0.77, 0.3560703889784571, 81.89618946504513, 106, 278, 6.520892726776361e-05, 0, 30
0.369, 0.02565634000431665, 0.37, -0.04392961102154288, -10.10381053495486, 115, 285, 6.952937670546516e-05, 1, 20
0.408, 0.02956587752878395, 0.09, -0.3239296110215429, -74.50381053495486, 131, 263, 7.246538609996064e-05, 1, 31
0.446, 0.03298672286269283, 0.06, -0.3539296110215429, -81.40381053495487, 187, 197, 7.396126202397496e-05, 1, 115
0.488, 0.03714060648243933, 0.06, -0.3539296110215429, -81.40381053495487, 274, 140, 7.610780016893305e-05, 1, 151
0.526, 0.04080579791162743, 0.05, -0.3639296110215429, -83.70381053495485, 279, 99, 7.757756256963388e-05, 1, 52
0.5620000000000001, 0.04422664324553631, 0.06, -0.3539296110215429, -81.40381053495487, 289, 114, 7.869509474294718e-05, 1, 22
0.6, 0.04838052686528282, 0.06, -0.3539296110215429, -81.40381053495487, 302, 123, 8.063421144213804e-05, 1, 25
0.6390000000000001, 0.05204571829447091, 0.06, -0.3539296110215429, -81.40381053495487, 272, 116, 8.144869842640205e-05, 1, 34
0.681, 0.0559552558189382, 0.1, -0.3139296110215429, -72.20381053495486, 271, 116, 8.21663081041677e-05, 1, 5
0.722, 0.05986479334340551, 0.29, -0.1239296110215429, -28.50381053495486, 276, 121, 8.291522623740375e-05, 1, 7
0.765, 0.064018676963152, 0.61, 0.1960703889784571, 45.09618946504514, 258, 142, 8.368454504987191e-05, 2, 27
0.806, 0.06817256058289852, 0.6800000000000001, 0.2660703889784571, 61.19618946504513, 208, 186, 8.458134067357134e-05, 2, 105
0.8459999999999999, 0.07208209810736581, 0.7800000000000001, 0.3660703889784571, 84.19618946504514, 144, 254, 8.520342565882483e-05, 2, 124
0.882, 0.07550294344127471, 0.79, 0.3760703889784571, 86.49618946504514, 118, 283, 8.560424426448378e-05, 2, 62
0.925, 0.07941248096574199, 0.67, 0.2560703889784572, 58.89618946504513, 118, 296, 8.585133077377513e-05, 2, 11
0.968, 0.0840550567760469, 0.24, -0.1739296110215429, -40.00381053495486, 122, 285, 8.683373633889143e-05, 3, 11
1.008, 0.087720248205235, 0.11, -0.3039296110215429, -69.90381053495486, 147, 229, 8.702405575916169e-05, 3, 72
1.046, 0.09138543963442309, 0.08, -0.3339296110215429, -76.80381053495487, 215, 164, 8.73665770883586e-05, 3, 136
1.086, 0.09505063106361117, 0.08, -0.3339296110215429, -76.80381053495487, 283, 123, 8.752360134770829e-05, 3, 109
1.126, 0.09920451468335768, 0.11, -0.3039296110215429, -69.90381053495486, 283, 125, 8.8103476628204e-05, 3, 8
1.163, 0.1028697061125458, 0.19, -0.2239296110215429, -51.50381053495487, 289, 133, 8.845202589212878e-05, 3, 17
1.204, 0.1070235897322923, 0.36, -0.05392961102154288, -12.40381053495486, 254, 144, 8.889002469459491e-05, 3, 43
1.246, 0.1109331272567596, 0.54, 0.1260703889784571, 28.99618946504514, 228, 165, 8.903140229274445e-05, 4, 42
1.288, 0.1153313569717853, 0.6899999999999999, 0.2760703889784571, 63.49618946504513, 186, 203, 8.954297901536124e-05, 4, 82
1.328, 0.1189965484009734, 0.71, 0.2960703889784571, 68.09618946504513, 151, 234, 8.960583463928721e-05, 4, 71
1.369, 0.1229060859254407, 0.58, 0.1660703889784571, 38.19618946504514, 136, 274, 8.977800286737814e-05, 4, 58
1.41, 0.1270599695451872, 0.31, -0.1039296110215429, -23.90381053495486, 139, 254, 9.011345357814696e-05, 5, 21
1.45, 0.1309695070696545, 0.14, -0.2739296110215429, -63.00381053495486, 179, 232, 9.032379797907208e-05, 5, 60
1.488, 0.1346346984988426, 0.1, -0.3139296110215429, -72.20381053495486, 223, 170, 9.048030813094259e-05, 5, 110
1.528, 0.1380555438327514, 0.11, -0.3039296110215429, -69.90381053495486, 275, 110, 9.03504868015389e-05, 5, 102
1.569, 0.1424537735477772, 0.19, -0.2239296110215429, -51.50381053495487, 264, 131, 9.079271736633345e-05, 5, 16
1.609, 0.1463633110722445, 0.45, 0.03607038897845711, 8.296189465045137, 277, 151, 9.096538910642913e-05, 6, 39
1.649, 0.1502728485967117, 0.6, 0.1860703889784571, 42.79618946504513, 233, 157, 9.112968380637462e-05, 6, 39
1.69, 0.1541823861211791, 0.7, 0.2860703889784571, 65.79618946504514, 176, 210, 9.123218113679236e-05, 6, 123
1.729, 0.1580919236456464, 0.73, 0.3160703889784571, 72.69618946504514, 144, 260, 9.143546769557338e-05, 6, 80
1.766, 0.1615127689795552, 0.65, 0.2360703889784571, 54.29618946504513, 116, 266, 9.145683407675833e-05, 6, 36
1.81, 0.165910998694581, 0.4600000000000001, 0.04607038897845712, 10.59618946504514, 140, 275, 9.166353519037623e-05, 6, 29
1.85, 0.1700648823143275, 0.18, -0.2339296110215429, -53.80381053495486, 189, 253, 9.192696341314997e-05, 7, 74
1.889, 0.1737300737435156, 0.12, -0.2939296110215428, -67.60381053495486, 200, 184, 9.196933496215753e-05, 7, 74
1.926, 0.1771509190774244, 0.11, -0.3039296110215429, -69.90381053495486, 237, 134, 9.197867034134187e-05, 7, 79
1.981, 0.182526533173567, 0.19, -0.2239296110215429, -51.50381053495487, 277, 124, 9.213858312648512e-05, 7, 65
2.021, 0.1864360706980343, 0.45, 0.03607038897845711, 8.296189465045137, 267, 145, 9.224941647601895e-05, 8, 28
2.068, 0.1910786465083392, 0.6899999999999999, 0.2760703889784571, 63.49618946504513, 246, 175, 9.239779811815241e-05, 8, 50
2.105, 0.1949881840328065, 0.7800000000000001, 0.3660703889784571, 84.19618946504514, 185, 222, 9.263096628636889e-05, 8, 94
2.145, 0.1986533754619946, 0.76, 0.3460703889784571, 79.59618946504513, 96, 268, 9.261229625267813e-05, 8, 121
2.188, 0.2028072590817411, 0.6600000000000001, 0.2460703889784571, 56.59618946504514, 97, 290, 9.269070341944291e-05, 8, 51
2.228, 0.2067167966062084, 0.27, -0.1439296110215429, -33.10381053495486, 139, 278, 9.278132702253519e-05, 9, 51
2.268, 0.2111150263212341, 0.11, -0.3039296110215429, -69.90381053495486, 168, 243, 9.30842267730309e-05, 9, 59
2.31, 0.2147802177504222, 0.07000000000000001, -0.3439296110215429, -79.10381053495486, 205, 159, 9.297844924260701e-05, 9, 104
2.349, 0.2184454091796103, 0.09, -0.3239296110215429, -74.50381053495486, 275, 116, 9.299506563627514e-05, 9, 132
2.389, 0.2221106006087984, 0.12, -0.2939296110215428, -67.60381053495486, 285, 116, 9.297220619874357e-05, 9, 15
2.433, 0.2267531764191033, 0.34, -0.07392961102154288, -17.00381053495486, 285, 131, 9.319900387139471e-05, 9, 18
2.475, 0.2309070600388498, 0.63, 0.2160703889784571, 49.69618946504514, 264, 138, 9.329578183387872e-05, 10, 18
2.51, 0.2343279053727587, 0.7800000000000001, 0.3660703889784571, 84.19618946504514, 197, 195, 9.335773122420663e-05, 10, 122
2.551, 0.238237442897226, 0.79, 0.3760703889784571, 86.49618946504514, 134, 265, 9.338982473431047e-05, 10, 133
2.588, 0.2419026343264141, 0.7199999999999999, 0.3060703889784571, 70.39618946504513, 93, 281, 9.347087879691426e-05, 10, 65
2.637, 0.2467895562319982, 0.42, 0.006070388978457117, 1.396189465045137, 133, 291, 9.358724165035957e-05, 10, 50
2.677, 0.2509434398517447, 0.12, -0.2939296110215428, -67.60381053495486, 150, 263, 9.374054533124569e-05, 11, 47
2.716, 0.2543642851856536, 0.08, -0.3339296110215429, -76.80381053495487, 198, 175, 9.365400780031429e-05, 11, 119
2.756, 0.2577851305195625, 0.08, -0.3339296110215429, -76.80381053495487, 274, 116, 9.353596898387607e-05, 11, 132
2.796, 0.261939014139309, 0.12, -0.2939296110215428, -67.60381053495486, 282, 113, 9.368348145182724e-05, 11, 42
2.84, 0.2663372438543347, 0.26, -0.1539296110215429, -35.40381053495486, 281, 147, 9.378071966701926e-05, 11, 45
2.886, 0.2709798196646396, 0.55, 0.1360703889784571, 31.29618946504514, 247, 144, 9.389460140839903e-05, 12, 39
2.923, 0.2746450110938277, 0.7, 0.2860703889784571, 65.79618946504514, 221, 187, 9.395997642621541e-05, 12, 62
2.961, 0.2780658564277366, 0.74, 0.3260703889784571, 74.99618946504514, 157, 241, 9.390944154938756e-05, 12, 131
3.0, 0.2819753939522039, 0.71, 0.2960703889784571, 68.09618946504513, 121, 268, 9.399179798406797e-05, 12, 69
3.041, 0.2858849314766712, 0.52, 0.1060703889784571, 24.39618946504514, 131, 269, 9.401017148197013e-05, 12, 8
3.084, 0.290527507286976, 0.31, -0.1039296110215429, -23.90381053495486, 154, 270, 9.420476889979771e-05, 13, 21
3.128, 0.2949257370020018, 0.17, -0.2439296110215428, -56.10381053495487, 192, 210, 9.428572154795456e-05, 13, 96
3.166, 0.2981022362406315, 0.14, -0.2739296110215429, -63.00381053495486, 233, 136, 9.41573708909133e-05, 13, 112
3.206, 0.3020117737650988, 0.19, -0.2239296110215429, -51.50381053495487, 271, 136, 9.420205045698651e-05, 13, 44
3.251, 0.3064100034801245, 0.38, -0.03392961102154288, -7.803810534954862, 259, 142, 9.42510007628805e-05, 13, 16
3.292, 0.3103195410045918, 0.5899999999999999, 0.1760703889784571, 40.49618946504514, 245, 161, 9.426474514112751e-05, 14, 29
3.331, 0.3142290785290591, 0.7, 0.2860703889784571, 65.79618946504514, 186, 214, 9.433475788924019e-05, 14, 103
3.369, 0.3178942699582472, 0.7, 0.2860703889784571, 65.79618946504514, 151, 243, 9.435864350200273e-05, 14, 72
3.41, 0.3220481535779936, 0.62, 0.2060703889784571, 47.39618946504513, 122, 276, 9.444227377653773e-05, 14, 66
3.453, 0.325957691102461, 0.3, -0.1139296110215429, -26.20381053495486, 145, 258, 9.439840460540429e-05, 15, 33
3.498, 0.3306002669127659, 0.11, -0.3039296110215429, -69.90381053495486, 171, 237, 9.451122553252313e-05, 15, 47
3.538, 0.3345098044372332, 0.08, -0.3339296110215429, -76.80381053495487, 235, 165, 9.454771182510832e-05, 15, 140
3.578, 0.3381749958664213, 0.08, -0.3339296110215429, -76.80381053495487, 277, 106, 9.451509107501991e-05, 15, 95
3.616, 0.3418401872956094, 0.08, -0.3339296110215429, -76.80381053495487, 267, 121, 9.453545002644065e-05, 15, 11
3.653, 0.3455053787247975, 0.09, -0.3239296110215429, -74.50381053495486, 286, 130, 9.45812698398022e-05, 15, 35
3.692, 0.3494149162492648, 0.14, -0.2739296110215429, -63.00381053495486, 290, 126, 9.464109324194604e-05, 15, 8
3.732, 0.3535687998690113, 0.21, -0.2039296110215429, -46.90381053495486, 263, 130, 9.473976416640175e-05, 15, 30
3.768, 0.356745299107641, 0.28, -0.1339296110215429, -30.80381053495486, 251, 138, 9.467762715170938e-05, 15, 18
3.808, 0.3608991827273875, 0.32, -0.09392961102154288, -21.60381053495486, 243, 172, 9.477394504395679e-05, 15, 45
3.852, 0.365053066347134, 0.39, -0.02392961102154288, -5.503810534954862, 210, 179, 9.476974723445847e-05, 15, 40
3.89, 0.368718257776322, 0.35, -0.06392961102154287, -14.70381053495486, 205, 184, 9.478618451833471e-05, 15, 10
3.935, 0.3728721413960685, 0.19, -0.2239296110215429, -51.50381053495487, 216, 179, 9.475785041831475e-05, 15, 14
3.977, 0.3772703711110943, 0.1, -0.3139296110215429, -72.20381053495486, 232, 184, 9.486305534601314e-05, 15, 19
4.013, 0.3809355625402824, 0.07000000000000001, -0.3439296110215429, -79.10381053495486, 249, 130, 9.492538313986604e-05, 15, 62
4.053, 0.3843564078741912, 0.08, -0.3339296110215429, -76.80381053495487, 287, 105, 9.483257041060726e-05, 15, 73
4.092, 0.3882659453986585, 0.08, -0.3339296110215429, -76.80381053495487, 283, 122, 9.488415087943755e-05, 15, 15
4.135, 0.3926641751136843, 0.08, -0.3339296110215429, -76.80381053495487, 285, 138, 9.496110643619932e-05, 15, 20
4.172, 0.3965737126381516, 0.08, -0.3339296110215429, -76.80381053495487, 281, 126, 9.5056019328416e-05, 15, 12
4.213, 0.4004832501626188, 0.09, -0.3239296110215429, -74.50381053495486, 269, 110, 9.505892479530473e-05, 15, 31
4.253, 0.4039040954965277, 0.11, -0.3039296110215429, -69.90381053495486, 265, 117, 9.496922066694751e-05, 15, 7
4.296, 0.4083023252115535, 0.15, -0.2639296110215429, -60.70381053495487, 278, 137, 9.504244069170241e-05, 15, 33
4.334, 0.4119675166407416, 0.23, -0.1839296110215429, -42.30381053495487, 264, 138, 9.505480310123248e-05, 15, 10
4.375, 0.4158770541652089, 0.29, -0.1239296110215429, -28.50381053495486, 241, 145, 9.505761238061917e-05, 15, 34
4.419, 0.4202752838802345, 0.31, -0.1039296110215429, -23.90381053495486, 236, 164, 9.510642314556112e-05, 15, 26
