Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
5.112, 0.5099503008477032, 0.8699999999999999, 0.4560703889784572, 91.21407779569143, 119, 300, 9.975553615956635e-05, 12, 22
5.214, 0.5204571829447091, 0.89, 0.4760703889784571, 95.21407779569143, 121, 291, 9.981917586204624e-05, 12, 6
5.313, 0.5304753728511566, 0.89, 0.4760703889784571, 95.21407779569143, 115, 322, 9.984479067403662e-05, 12, 37
5.413, 0.5407379088528832, 0.8100000000000001, 0.3960703889784572, 79.21407779569143, 118, 308, 9.989615903434014e-05, 12, 18
5.513, 0.5510004448546098, 0.17, -0.2439296110215428, -48.78592220430858, 132, 282, 9.994566385898965e-05, 13, 40
5.615, 0.5615073269516158, 0.17, -0.2439296110215428, -48.78592220430858, 248, 159, 0.0001000013048889788, 13, 221
5.714, 0.5715255168580632, 0.18, -0.2339296110215429, -46.78592220430858, 262, 162, 0.0001000219665484885, 13, 22
5.814, 0.5817880528597898, 0.2, -0.2139296110215429, -42.78592220430858, 247, 174, 0.0001000667445579274, 13, 18
5.912, 0.5918062427662373, 0.17, -0.2439296110215428, -48.78592220430858, 246, 167, 0.0001001025444462512, 13, 14
6.012, 0.6018244326726848, 0.19, -0.2239296110215429, -44.78592220430857, 252, 165, 0.0001001038643833474, 13, 9
6.107, 0.6118426225791321, 0.17, -0.2439296110215428, -48.78592220430858, 254, 178, 0.0001001871004714479, 13, 14
6.205, 0.6216164663903005, 0.18, -0.2339296110215429, -46.78592220430858, 260, 161, 0.0001001799301193071, 13, 24
6.305, 0.6321233484873062, 0.18, -0.2339296110215429, -46.78592220430858, 259, 158, 0.0001002574700217773, 13, 1
6.402, 0.6421415383937537, 0.17, -0.2439296110215428, -48.78592220430858, 248, 172, 0.0001003032706019609, 13, 27
6.499, 0.6519153822049221, 0.19, -0.2239296110215429, -44.78592220430857, 257, 172, 0.000100310106509451, 13, 10
6.599, 0.6621779182066486, 0.19, -0.2239296110215429, -44.78592220430857, 241, 155, 0.0001003451914239504, 13, 34
6.696, 0.672196108113096, 0.19, -0.2239296110215429, -44.78592220430857, 255, 170, 0.000100387710291681, 13, 28
6.793, 0.6822142980195435, 0.2, -0.2139296110215429, -42.78592220430858, 247, 161, 0.0001004290148711237, 13, 16
6.889, 0.6919881418307117, 0.1, -0.3139296110215429, -62.78592220430858, 254, 173, 0.000100448271422661, 13, 20
6.989, 0.7022506778324384, 0.15, -0.2639296110215429, -52.78592220430858, 278, 148, 0.0001004794216386377, 13, 47
7.086, 0.7122688677388858, 0.15, -0.2639296110215429, -52.78592220430858, 255, 158, 0.0001005177628759364, 13, 32
7.183, 0.7220427115500542, 0.21, -0.2039296110215429, -40.78592220430858, 269, 165, 0.0001005210513086529, 13, 18
7.284, 0.73254959364706, 0.17, -0.2439296110215428, -48.78592220430858, 266, 166, 0.0001005696861129956, 13, 5
7.387, 0.7430564757440658, 0.03, -0.3839296110215429, -76.78592220430858, 271, 160, 0.0001005897489838996, 13, 12
7.489, 0.7533190117457924, 0.01, -0.4039296110215429, -80.78592220430858, 289, 111, 0.0001005900669977023, 13, 70
7.592, 0.7640702399380777, 0.0, -0.413929611021543, -82.78592220430857, 288, 123, 0.000100641496303751, 13, 19
7.694, 0.7745771220350834, 0.01, -0.4039296110215429, -80.78592220430858, 290, 128, 0.0001006728778314379, 13, 2
7.797, 0.7850840041320893, 0.02, -0.3939296110215429, -78.78592220430858, 300, 131, 0.0001006905225255982, 13, 10
7.897, 0.7953465401338159, 0.06, -0.3539296110215429, -70.78592220430858, 288, 129, 0.0001007150234435629, 13, 12
7.996, 0.8053647300402634, 0.06, -0.3539296110215429, -70.78592220430858, 283, 137, 0.0001007209517308984, 13, 12
8.099, 0.8158716121372692, 0.48, 0.06607038897845712, 13.21407779569142, 279, 135, 0.0001007373270943659, 14, 8
