Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.04100000000000001, 0.0, 0.55, 0.1360703889784571, 29.11906324138982, 0, 0, 0.0, 0, 0
0.141, 0.001954768762233649, 0.54, 0.1260703889784571, 26.97906324138982, 92, 86, 1.386360824279184e-05, 0, 123
0.241, 0.01148426647812269, 0.39, -0.02392961102154288, -5.120936758610177, 199, 258, 4.765255800050908e-05, 1, 327
0.338, 0.02223549467040776, 0.21, -0.2039296110215429, -43.64093675861018, 214, 190, 6.578548719055551e-05, 1, 88
0.439, 0.0317649923862968, 0.35, -0.06392961102154287, -13.68093675861018, 253, 157, 7.235761363621139e-05, 1, 66
0.542, 0.04276056667386107, 0.55, 0.1360703889784571, 29.11906324138982, 219, 196, 7.889403445361821e-05, 2, 67
0.644, 0.05326744877086693, 0.5899999999999999, 0.1760703889784571, 37.67906324138983, 180, 239, 8.271342976842691e-05, 2, 87
0.746, 0.06377433086787279, 0.32, -0.09392961102154288, -20.10093675861018, 165, 247, 8.548837917945415e-05, 3, 18
0.8449999999999999, 0.07354817467904105, 0.17, -0.2439296110215428, -52.20093675861019, 237, 188, 8.703925997519651e-05, 3, 132
0.9449999999999999, 0.08381071068076771, 0.35, -0.06392961102154287, -13.68093675861018, 262, 145, 8.868858273097111e-05, 3, 69
1.045, 0.09431759277777358, 0.6800000000000001, 0.2660703889784571, 56.93906324138982, 214, 198, 9.025606964380247e-05, 4, 114
1.149, 0.1050688209700586, 0.73, 0.3160703889784571, 67.63906324138983, 147, 277, 9.144370841606497e-05, 4, 136
1.248, 0.1153313569717853, 0.22, -0.1939296110215429, -41.50093675861018, 147, 281, 9.241294629149463e-05, 5, 3
1.346, 0.1251052007829535, 0.08, -0.3339296110215429, -71.46093675861017, 247, 165, 9.294591440041124e-05, 5, 209
1.449, 0.1356120828799594, 0.13, -0.2839296110215429, -60.76093675861018, 286, 138, 9.359011930984085e-05, 5, 73
1.543, 0.1451415805958485, 0.5300000000000001, 0.1160703889784571, 24.83906324138982, 260, 148, 9.406453700314222e-05, 6, 37
1.647, 0.1558928087881335, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 187, 244, 9.465258578514481e-05, 6, 165
1.744, 0.165910998694581, 0.71, 0.2960703889784571, 63.35906324138983, 127, 294, 9.513245337992029e-05, 6, 111
1.845, 0.1761735346963076, 0.2, -0.2139296110215429, -45.78093675861019, 148, 270, 9.548701067550549e-05, 7, 43
1.95, 0.1866804167933135, 0.08, -0.3339296110215429, -71.46093675861017, 254, 158, 9.573354707349411e-05, 7, 214
2.051, 0.1969429527950401, 0.12, -0.2939296110215428, -62.90093675861018, 278, 136, 9.602289263531944e-05, 7, 50
2.152, 0.207449834892046, 0.48, 0.06607038897845712, 14.13906324138982, 264, 145, 9.639862216173141e-05, 8, 22
2.249, 0.2172236787032143, 0.7800000000000001, 0.3660703889784571, 78.33906324138983, 189, 234, 9.658678466127801e-05, 8, 166
2.346, 0.2274862147049409, 0.76, 0.3460703889784571, 74.05906324138982, 120, 308, 9.696769595266023e-05, 8, 137
2.447, 0.2377487507066676, 0.27, -0.1439296110215429, -30.80093675861018, 151, 279, 9.715927695409382e-05, 9, 58
2.548, 0.247766940613115, 0.09, -0.3239296110215429, -69.32093675861019, 239, 173, 9.723977261111264e-05, 9, 183
2.647, 0.2577851305195625, 0.12, -0.2939296110215428, -62.90093675861018, 288, 137, 9.738765792201075e-05, 9, 86
2.749, 0.2687807048071267, 0.5600000000000001, 0.1460703889784571, 31.25906324138983, 281, 156, 9.777399229069722e-05, 10, 18
2.853, 0.2792875869041326, 0.8, 0.3860703889784571, 82.61906324138982, 172, 252, 9.78925996859911e-05, 10, 202
2.96, 0.2902831611916969, 0.67, 0.2560703889784572, 54.79906324138983, 116, 305, 9.806863553773542e-05, 10, 111
3.057, 0.3003013510981443, 0.16, -0.2539296110215429, -54.34093675861018, 163, 256, 9.823400428463994e-05, 11, 100
3.159, 0.3108082331951502, 0.08, -0.3339296110215429, -71.46093675861017, 251, 146, 9.838817131850275e-05, 11, 189
3.26, 0.3210707691968768, 0.18, -0.2339296110215429, -50.06093675861019, 275, 144, 9.848796601131191e-05, 11, 29
3.365, 0.3315776512938827, 0.7, 0.2860703889784571, 61.21906324138983, 243, 157, 9.853719206356098e-05, 12, 47
3.465, 0.3420845333908886, 0.8, 0.3860703889784571, 82.61906324138982, 150, 277, 9.872569506230549e-05, 12, 209
3.574, 0.3530801076784529, 0.5, 0.08607038897845712, 18.41906324138982, 128, 295, 9.879130041366897e-05, 12, 38
3.678, 0.3640756819660171, 0.12, -0.2939296110215428, -62.90093675861018, 209, 210, 9.898740673355551e-05, 13, 161
3.776, 0.373360833586627, 0.09, -0.3239296110215429, -69.32093675861019, 255, 133, 9.887733940323809e-05, 13, 117
3.879, 0.384112061778912, 0.25, -0.1639296110215429, -35.08093675861018, 282, 138, 9.902347558105491e-05, 13, 38
3.978, 0.3941302516853594, 0.71, 0.2960703889784571, 63.35906324138983, 232, 194, 9.907748911145285e-05, 14, 105
4.078, 0.4046371337823653, 0.77, 0.3560703889784571, 76.19906324138983, 157, 267, 9.922440749935392e-05, 14, 142
4.179, 0.4151440158793712, 0.5699999999999999, 0.1560703889784571, 33.39906324138983, 128, 295, 9.934051588403234e-05, 14, 61
4.279, 0.4254065518810979, 0.14, -0.2739296110215429, -58.62093675861018, 189, 234, 9.941728251486278e-05, 15, 122
4.379, 0.4354247417875453, 0.1, -0.3139296110215429, -67.18093675861019, 269, 149, 9.943474350023871e-05, 15, 165
4.48, 0.4459316238845512, 0.3, -0.1139296110215429, -24.38093675861018, 286, 151, 9.953830890280161e-05, 15, 22
