Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
0.012, 0.0, 61, 18.4096912103491, 0, 0, 0.0, 0, 0
0.051, 0.0002443460952792061, 70, 27.4096912103491, 3, 0, 0.004791099907435415, 0, 3
0.08899999999999999, 0.0009773843811168245, 70, 27.4096912103491, 12, 18, 0.01098184697884073, 0, 27
0.126, 0.002932153143350474, 70, 27.4096912103491, 76, 150, 0.02327105669325773, 0, 177
0.159, 0.004886921905584122, 69, 26.4096912103491, 70, 185, 0.03073535789675548, 0, 53
0.194, 0.006841690667817772, 61, 18.4096912103491, 50, 187, 0.03526644674132872, 0, 16
0.235, 0.009285151620609833, 44, 1.409691210349102, 54, 217, 0.03951128349195674, 0, 33
0.272, 0.01221730476396031, 16, 26.5903087896509, 72, 223, 0.044916561632207, 1, 30
0.31, 0.01490511181203158, 10, 32.5903087896509, 62, 211, 0.04808100584526314, 1, 22
0.346, 0.01710422666954443, 9, 33.5903087896509, 101, 158, 0.04943418112585096, 1, 66
0.387, 0.0197920337176157, 8, 34.5903087896509, 194, 71, 0.05114220598867105, 1, 200
0.422, 0.02174680247984935, 8, 34.5903087896509, 218, 42, 0.0515327072982212, 1, 64
0.459, 0.02443460952792061, 9, 33.5903087896509, 180, 71, 0.05323444341594906, 1, 68
0.495, 0.02638937829015426, 11, 31.5903087896509, 199, 67, 0.05331187533364497, 1, 14
0.532, 0.02907718533822553, 16, 26.5903087896509, 241, 59, 0.05465636341771716, 1, 58
0.5709999999999999, 0.0317649923862968, 24, 18.5903087896509, 216, 64, 0.0556304595206599, 1, 27
0.6109999999999999, 0.03420845333908886, 36, 6.590308789650898, 196, 63, 0.0559876486728132, 1, 24
0.648, 0.03665191429188092, 53, 10.4096912103491, 203, 56, 0.05656159612944586, 2, 13
0.6870000000000001, 0.03933972133995219, 68, 25.40969121034911, 208, 62, 0.05726305871899882, 2, 15
0.727, 0.04178318229274424, 78, 35.40969121034911, 144, 125, 0.05747342818809386, 2, 104
0.761, 0.04422664324553631, 80, 37.4096912103491, 88, 195, 0.05811648258283352, 2, 148
0.799, 0.04667010419832837, 80, 37.4096912103491, 54, 227, 0.0584106435523509, 2, 69
0.833, 0.04886921905584122, 80, 37.4096912103491, 50, 182, 0.058666529478801, 2, 47
0.8710000000000001, 0.05082398781807487, 76, 33.4096912103491, 64, 178, 0.0583513063353328, 2, 29
0.908, 0.05351179486614615, 67, 24.4096912103491, 75, 218, 0.05893369478650455, 2, 54
0.9449999999999999, 0.0561996019142174, 54, 11.4096912103491, 58, 239, 0.05947047821610308, 2, 42
0.9869999999999999, 0.05888740896228867, 34, 8.590308789650898, 48, 205, 0.0596630283305863, 3, 45
1.026, 0.06157521601035993, 19, 23.5903087896509, 79, 205, 0.06001483041945413, 3, 16
1.068, 0.06450736915371041, 12, 30.5903087896509, 139, 141, 0.06040015838362399, 3, 137
1.105, 0.06646213791594407, 9, 33.5903087896509, 199, 69, 0.06014673114565074, 3, 135
1.138, 0.06890559886873614, 9, 33.5903087896509, 229, 43, 0.06054973538553265, 3, 59
1.175, 0.07110471372624899, 12, 30.5903087896509, 175, 59, 0.06051464997978638, 3, 61
1.217, 0.07379252077432024, 15, 27.5903087896509, 197, 61, 0.06063477467076437, 3, 18
1.256, 0.07648032782239151, 26, 16.5903087896509, 229, 65, 0.06089198075031171, 3, 42
1.296, 0.07941248096574199, 43, 0.4096912103491022, 228, 62, 0.06127506247356635, 3, 4
1.337, 0.08210028801381325, 63, 20.4096912103491, 211, 57, 0.06140634855184237, 4, 24
1.376, 0.08429940287132611, 75, 32.4096912103491, 192, 63, 0.06126410092392888, 4, 24
1.416, 0.08723155601467658, 80, 37.4096912103491, 139, 140, 0.06160420622505409, 4, 129
1.449, 0.08943067087218942, 80, 37.4096912103491, 77, 192, 0.06171888949081397, 4, 126
1.489, 0.09187413182498151, 80, 37.4096912103491, 52, 215, 0.06170190183007489, 4, 47
1.522, 0.09382890058721516, 81, 38.4096912103491, 53, 180, 0.06164842351328197, 4, 29
1.56, 0.09627236154000723, 79, 36.4096912103491, 66, 196, 0.06171305226923539, 4, 22
1.6, 0.09920451468335768, 70, 27.4096912103491, 69, 231, 0.06200282167709855, 4, 41
1.641, 0.101892321731429, 60, 17.4096912103491, 53, 218, 0.0620916037363979, 4, 29
1.679, 0.104335782684221, 43, 0.4096912103491022, 61, 203, 0.06214162161061406, 4, 23
1.715, 0.1062905514464547, 23, 19.5903087896509, 60, 199, 0.0619769979279619, 5, 6
1.752, 0.1089783584945259, 13, 29.5903087896509, 60, 197, 0.06220225941468374, 5, 3
1.789, 0.111421819447318, 9, 33.5903087896509, 106, 155, 0.06228162070839462, 5, 82
1.827, 0.1141096264953893, 8, 34.5903087896509, 206, 84, 0.06245737629742161, 5, 174
1.864, 0.1165530874481813, 8, 34.5903087896509, 230, 46, 0.06252848039065519, 5, 67
1.896, 0.118507856210415, 8, 34.5903087896509, 182, 63, 0.06250414357089397, 5, 58
1.934, 0.1207069710679278, 8, 34.5903087896509, 170, 63, 0.06241311844256868, 5, 25
1.969, 0.1229060859254407, 10, 32.5903087896509, 211, 56, 0.06242056166858339, 5, 51
2.016, 0.1260825851640704, 17, 25.5903087896509, 238, 68, 0.06254096486313014, 5, 43
2.053, 0.1287703922121416, 33, 9.590308789650898, 216, 59, 0.06272303566105291, 5, 25
2.094, 0.1314581992602129, 51, 8.409691210349102, 207, 49, 0.06277850967536434, 6, 29
2.129, 0.1336573141177257, 68, 25.40969121034911, 194, 73, 0.0627793866217594, 6, 22
2.169, 0.136345121165797, 78, 35.40969121034911, 135, 109, 0.06286082119216091, 6, 103
2.203, 0.1385442360233099, 79, 36.4096912103491, 77, 200, 0.06288889515356781, 6, 143
2.24, 0.1409876969761019, 79, 36.4096912103491, 54, 236, 0.06294093615004551, 6, 74
2.276, 0.1431868118336148, 79, 36.4096912103491, 57, 192, 0.06291160449631582, 6, 42
2.313, 0.1456302727864068, 76, 33.4096912103491, 73, 188, 0.06296163976930689, 6, 34
2.35, 0.1480737337391989, 68, 25.40969121034911, 75, 215, 0.06301009946348891, 6, 29
2.389, 0.1507615407872702, 52, 9.409691210349102, 58, 227, 0.06310654700178743, 6, 34
2.426, 0.1532050017400622, 32, 10.5903087896509, 60, 214, 0.06315127854083356, 7, 8
2.464, 0.1556484626928543, 18, 24.5903087896509, 72, 186, 0.06316901895002204, 7, 35
2.5, 0.1580919236456464, 12, 30.5903087896509, 104, 140, 0.06323676945825854, 7, 87
2.536, 0.1605353845984384, 10, 32.5903087896509, 194, 79, 0.06330259645048832, 7, 142
2.575, 0.1627344994559513, 9, 33.5903087896509, 211, 50, 0.06319786386638883, 7, 62
2.616, 0.1651779604087433, 13, 29.5903087896509, 176, 53, 0.06314142217459607, 7, 39
2.656, 0.1678657674568146, 22, 20.5903087896509, 206, 84, 0.06320247268705369, 7, 54
2.693, 0.1705535745048859, 39, 3.590308789650898, 235, 54, 0.06333218511135755, 7, 56
2.73, 0.1729970354576779, 58, 15.4096912103491, 220, 51, 0.06336887745702489, 8, 23
2.768, 0.1751961503151908, 72, 29.40969121034911, 180, 73, 0.06329340690577703, 8, 59
2.806, 0.1781283034585413, 79, 36.4096912103491, 160, 128, 0.06348122004937323, 8, 69
2.846, 0.1808161105066125, 80, 37.4096912103491, 87, 208, 0.06353341901145906, 8, 164
2.881, 0.1830152253641254, 80, 37.4096912103491, 43, 221, 0.0635248959958783, 8, 58
2.921, 0.1854586863169175, 79, 36.4096912103491, 63, 162, 0.06349150507254963, 8, 71
2.956, 0.1876578011744303, 74, 31.4096912103491, 81, 203, 0.06348369457863001, 8, 54
2.998, 0.1905899543177808, 60, 17.4096912103491, 57, 236, 0.06357236635016037, 8, 70
3.036, 0.1930334152705729, 36, 6.590308789650898, 60, 213, 0.06358149383088698, 9, 27
3.077, 0.1959655684139234, 20, 22.5903087896509, 71, 210, 0.06368721755408624, 9, 15
3.116, 0.1984090293667154, 13, 29.5903087896509, 120, 140, 0.06367427129868913, 9, 115
3.154, 0.2006081442242282, 10, 32.5903087896509, 208, 63, 0.06360435771218397, 9, 168
3.188, 0.2028072590817411, 11, 31.5903087896509, 217, 46, 0.06361582781735918, 9, 34
3.227, 0.2054950661298124, 14, 28.5903087896509, 172, 71, 0.06367990893393628, 9, 75
3.263, 0.207449834892046, 22, 20.5903087896509, 197, 58, 0.06357641277721299, 9, 32
3.306, 0.2106263341306756, 40, 2.590308789650898, 233, 63, 0.06371032490341067, 9, 43
3.347, 0.2135584872740261, 58, 15.4096912103491, 223, 63, 0.0638059418207428, 10, 8
3.381, 0.2155132560362599, 73, 30.40969121034911, 193, 59, 0.0637424596380538, 10, 22
3.418, 0.2179567169890519, 79, 36.4096912103491, 149, 98, 0.06376732504068222, 10, 71
3.457, 0.2208888701324023, 80, 37.4096912103491, 98, 199, 0.0638961151670241, 10, 178
3.498, 0.2233323310851944, 80, 37.4096912103491, 55, 213, 0.06384572072189663, 10, 60
3.536, 0.2257757920379865, 78, 35.40969121034911, 41, 177, 0.06385061992024505, 10, 53
3.575, 0.2282192529907785, 64, 21.4096912103491, 91, 197, 0.06383755328413385, 10, 66
3.615, 0.231151406134129, 51, 8.409691210349102, 68, 242, 0.06394229768578947, 10, 64
3.652, 0.2335948670869211, 40, 2.590308789650898, 44, 225, 0.06396354520452384, 10, 35
3.69, 0.2357939819444339, 22, 20.5903087896509, 57, 196, 0.06390080811502274, 11, 35
3.729, 0.2384817889925052, 13, 29.5903087896509, 86, 191, 0.0639532821111572, 11, 43
3.766, 0.240680903850018, 9, 33.5903087896509, 118, 142, 0.06390889640202284, 11, 56
3.802, 0.2431243648028101, 8, 34.5903087896509, 189, 87, 0.06394643997969755, 11, 158
3.839, 0.2455678257556022, 7, 35.5903087896509, 219, 50, 0.06396661259588489, 11, 61
3.879, 0.2482556328036734, 9, 33.5903087896509, 176, 73, 0.06399990533737392, 11, 65
