Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
3.019, 0.0, 4, 38.5903087896509, 0, 0, 0.0, 1, 0
3.052, 0.0, 81, 38.4096912103491, 0, 0, 0.0, 2, 0
3.092, 0.0004886921905584122, 81, 38.4096912103491, 3, 9, 0.0001580505144108707, 2, 12
3.128, 0.002443460952792061, 81, 38.4096912103491, 83, 154, 0.0007811575936036002, 2, 214
3.167, 0.004642575810304916, 82, 39.40969121034911, 55, 197, 0.001465922264068493, 2, 76
3.205, 0.006841690667817772, 82, 39.40969121034911, 40, 202, 0.002134692876074188, 2, 26
3.243, 0.00952949771588904, 81, 38.4096912103491, 87, 207, 0.002938482181896097, 2, 52
3.282, 0.01246165085923951, 78, 35.40969121034911, 74, 223, 0.003796968573808504, 2, 27
3.318, 0.01466076571675237, 68, 25.40969121034911, 51, 220, 0.004418555068340074, 2, 23
3.356, 0.01710422666954443, 51, 8.409691210349102, 46, 206, 0.005096611045752214, 2, 19
3.396, 0.0197920337176157, 29, 13.5903087896509, 70, 201, 0.005828042908602974, 3, 34
3.433, 0.02223549467040776, 14, 28.5903087896509, 66, 201, 0.006476986504633778, 3, 6
3.471, 0.02467895562319982, 9, 33.5903087896509, 94, 162, 0.007110041954249445, 3, 67
3.505, 0.02687807048071267, 7, 35.5903087896509, 190, 78, 0.007668493717749694, 3, 172
3.542, 0.02932153143350473, 8, 34.5903087896509, 219, 47, 0.008278241511435555, 3, 68
3.581, 0.03127630019573838, 9, 33.5903087896509, 182, 50, 0.008733957049912981, 3, 41
3.618, 0.03396410724380966, 12, 30.5903087896509, 206, 68, 0.009387536551633405, 3, 41
3.655, 0.03689626038716012, 21, 21.5903087896509, 243, 65, 0.01009473608403834, 3, 46
3.691, 0.03933972133995219, 32, 10.5903087896509, 220, 57, 0.01065828267134982, 3, 27
3.734, 0.04178318229274424, 51, 8.409691210349102, 194, 49, 0.01118992562740874, 4, 38
3.771, 0.04422664324553631, 67, 24.4096912103491, 204, 76, 0.01172809420459727, 4, 30
3.81, 0.04691445029360758, 76, 33.4096912103491, 147, 133, 0.01231350401407023, 4, 115
3.854, 0.05009094953223726, 79, 36.4096912103491, 72, 200, 0.01299713272761735, 4, 149
3.891, 0.05253441048502932, 79, 36.4096912103491, 55, 216, 0.01350151901439972, 4, 37
3.932, 0.05473352534254218, 73, 30.40969121034911, 62, 185, 0.01392002170461398, 4, 41
3.969, 0.05717698629533423, 57, 14.4096912103491, 64, 207, 0.01440589223868336, 4, 22
4.005, 0.0596204472481263, 38, 4.590308789650898, 60, 229, 0.01488650368242854, 5, 28
4.04, 0.06181956210563914, 22, 20.5903087896509, 63, 207, 0.01530187180832652, 5, 18
4.076, 0.06426302305843122, 13, 29.5903087896509, 110, 158, 0.01576619800255918, 5, 93
4.111, 0.06670648401122326, 10, 32.5903087896509, 189, 84, 0.01622634006597501, 5, 157
4.151, 0.06939429105929453, 10, 32.5903087896509, 226, 50, 0.0167174876076354, 5, 83
4.191, 0.07159340591680739, 14, 28.5903087896509, 179, 61, 0.01708265471648948, 5, 54
4.228, 0.07403686686959947, 20, 22.5903087896509, 197, 65, 0.01751108487928086, 5, 14
4.267, 0.07672467391767073, 37, 5.590308789650898, 242, 63, 0.01798094068846279, 5, 51
4.305, 0.07941248096574199, 51, 8.409691210349102, 231, 53, 0.01844656933002137, 6, 14
4.341, 0.08161159582325485, 68, 25.40969121034911, 188, 68, 0.01880018332717227, 6, 50
4.382, 0.08429940287132611, 77, 34.4096912103491, 148, 127, 0.01923765469450619, 6, 101
4.415, 0.08674286382411818, 77, 34.4096912103491, 93, 191, 0.0196473077744322, 6, 136
4.454, 0.08918632477691023, 77, 34.4096912103491, 45, 220, 0.02002387175054114, 6, 69
4.492, 0.0916297857297023, 76, 33.4096912103491, 43, 187, 0.02039843849726231, 6, 34
4.531, 0.09382890058721516, 67, 24.4096912103491, 71, 195, 0.02070821023774336, 6, 38
4.573, 0.09676105373056563, 50, 7.409691210349102, 65, 224, 0.02115920702614599, 6, 32
4.611, 0.0996932068739161, 28, 14.5903087896509, 56, 219, 0.02162073452047628, 7, 9
4.648, 0.101892321731429, 14, 28.5903087896509, 55, 190, 0.02192175596631432, 7, 32
4.691, 0.104335782684221, 10, 32.5903087896509, 115, 138, 0.0222416931750631, 7, 115
4.724, 0.1067792436370131, 9, 33.5903087896509, 203, 71, 0.02260356554551504, 7, 125
4.765, 0.1094670506850844, 9, 33.5903087896509, 219, 57, 0.02297314809760427, 7, 60
4.805, 0.1116661655425972, 10, 32.5903087896509, 179, 60, 0.02323957659575384, 7, 42
4.842, 0.1141096264953893, 14, 28.5903087896509, 206, 61, 0.02356663083341373, 7, 23
4.88, 0.1170417796387397, 24, 18.5903087896509, 236, 69, 0.02398397123744667, 7, 43
4.914, 0.1192408944962526, 38, 4.590308789650898, 217, 60, 0.0242655462955337, 7, 24
4.951, 0.1214400093537654, 52, 9.409691210349102, 198, 55, 0.02452837999470117, 8, 27
4.993, 0.1243721624971159, 73, 30.40969121034911, 197, 75, 0.02490930552716121, 8, 26
5.03, 0.126815623449908, 78, 35.40969121034911, 132, 130, 0.02521185356857018, 8, 115
5.07, 0.1292590844027, 78, 35.40969121034911, 78, 208, 0.02549488844234715, 8, 138
