Tempo (s), Distância (m), Refletância (%), Erro (%), Correção (deg/s), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
1.125, 0.07574728953655391, 0.41, -0.01086146484534012, -2.498136914428228, 130, 183, 6.733092403249236e-05, 5, 13
1.167, 0.07892378877518357, 0.31, -0.1108614648453401, -25.49813691442823, 147, 172, 6.762963905328499e-05, 5, 30
1.205, 0.08161159582325485, 0.26, -0.1608614648453401, -36.99813691442822, 156, 126, 6.772746541348949e-05, 5, 53
1.244, 0.08454374896660532, 0.28, -0.1408614648453401, -32.39813691442823, 172, 119, 6.796121299566344e-05, 5, 24
1.281, 0.08698720991939739, 0.33, -0.09086146484534012, -20.89813691442823, 176, 108, 6.79057064163914e-05, 5, 17
1.323, 0.09016370915802707, 0.42, -0.000861464845340123, -0.1981369144282283, 178, 131, 6.815095174454048e-05, 5, 26
1.36, 0.09285151620609835, 0.5, 0.07913853515465988, 18.20186308557177, 166, 144, 6.827317368095466e-05, 6, 28
1.399, 0.09578366934944881, 0.54, 0.1191385351546599, 27.40186308557177, 145, 156, 6.846581082876969e-05, 6, 26
1.437, 0.09847147639752007, 0.54, 0.1191385351546599, 27.40186308557177, 121, 175, 6.852573166146144e-05, 6, 42
1.477, 0.1014036295408705, 0.5, 0.07913853515465988, 18.20186308557177, 119, 179, 6.865513171352101e-05, 6, 14
1.516, 0.104335782684221, 0.42, -0.000861464845340123, -0.1981369144282283, 125, 169, 6.882307564922231e-05, 7, 10
1.557, 0.1072679358275715, 0.34, -0.08086146484534012, -18.59813691442823, 144, 157, 6.889398575951926e-05, 7, 33
1.594, 0.1099557428756428, 0.3, -0.1208614648453401, -27.79813691442823, 160, 141, 6.898101811520875e-05, 7, 29
1.634, 0.1131322421142724, 0.32, -0.1008614648453401, -23.19813691442822, 172, 128, 6.923637828290847e-05, 7, 29
1.673, 0.1155757030670645, 0.34, -0.08086146484534012, -18.59813691442823, 166, 123, 6.908290679441991e-05, 7, 12
1.711, 0.118507856210415, 0.38, -0.04086146484534012, -9.398136914428228, 170, 126, 6.926233559930743e-05, 7, 7
1.749, 0.1214400093537654, 0.45, 0.02913853515465987, 6.701863085571771, 171, 144, 6.94339676122158e-05, 8, 17
1.793, 0.1246165085923951, 0.48, 0.05913853515465988, 13.60186308557177, 146, 155, 6.950167796564145e-05, 8, 32
1.83, 0.1273043156404664, 0.4699999999999999, 0.04913853515465988, 11.30186308557177, 133, 149, 6.956519980353354e-05, 8, 24
1.868, 0.1299921226885377, 0.4600000000000001, 0.03913853515465988, 9.00186308557177, 137, 159, 6.958893077544844e-05, 8, 13
1.906, 0.1326799297366089, 0.43, 0.009138535154659877, 2.101863085571772, 149, 167, 6.961171549664686e-05, 8, 21
1.941, 0.1356120828799594, 0.4, -0.02086146484534012, -4.798136914428228, 142, 155, 6.986712152496621e-05, 9, 17
2.001, 0.1397659664997059, 0.36, -0.06086146484534012, -13.99813691442823, 153, 146, 6.984805922024283e-05, 9, 23
2.043, 0.1426981196430564, 0.37, -0.05086146484534013, -11.69813691442823, 159, 138, 6.984734196919058e-05, 9, 16
2.08, 0.1453859266911277, 0.39, -0.03086146484534012, -7.098136914428228, 159, 134, 6.989708013996522e-05, 9, 6
2.117, 0.1478293876439197, 0.41, -0.01086146484534012, -2.498136914428228, 151, 141, 6.982965878314583e-05, 9, 20
2.153, 0.1507615407872702, 0.44, 0.01913853515465988, 4.401863085571772, 164, 148, 7.002393905586166e-05, 10, 17
2.191, 0.1534493478353415, 0.4600000000000001, 0.03913853515465988, 9.00186308557177, 153, 157, 7.003621535159356e-05, 10, 10
2.23, 0.1566258470739711, 0.48, 0.05913853515465988, 13.60186308557177, 134, 158, 7.023580586276733e-05, 10, 27
2.27, 0.1593136541220424, 0.4600000000000001, 0.03913853515465988, 9.00186308557177, 132, 158, 7.018222648548123e-05, 10, 4
2.307, 0.1620014611701137, 0.43, 0.009138535154659877, 2.101863085571772, 142, 157, 7.022169968362101e-05, 10, 10
2.342, 0.1646892682181849, 0.4, -0.02086146484534012, -4.798136914428228, 145, 162, 7.031992665165881e-05, 11, 4
2.383, 0.1676214213615354, 0.37, -0.05086146484534013, -11.69813691442823, 150, 148, 7.034050413828593e-05, 11, 12
2.424, 0.1705535745048859, 0.35, -0.07086146484534011, -16.29813691442823, 159, 136, 7.036038552181761e-05, 11, 27
2.463, 0.1734857276482364, 0.34, -0.08086146484534012, -18.59813691442823, 157, 137, 7.043675503379471e-05, 11, 3
2.5, 0.1761735346963076, 0.38, -0.04086146484534012, -9.398136914428228, 174, 133, 7.046941387852305e-05, 11, 17
2.537, 0.1788613417443789, 0.4, -0.02086146484534012, -4.798136914428228, 167, 133, 7.05011201199759e-05, 11, 5
2.576, 0.1817934948877294, 0.4699999999999999, 0.04913853515465988, 11.30186308557177, 152, 150, 7.05720088849881e-05, 12, 38
2.611, 0.1842369558405214, 0.5, 0.07913853515465988, 18.20186308557177, 149, 151, 7.056183678304152e-05, 12, 4
2.65, 0.1869247628885927, 0.52, 0.09913853515465988, 22.80186308557177, 135, 163, 7.053764637305385e-05, 12, 19
2.693, 0.1901012621272224, 0.49, 0.06913853515465989, 15.90186308557177, 121, 177, 7.059088827598305e-05, 12, 34
2.733, 0.1932777613658521, 0.43, 0.009138535154659877, 2.101863085571772, 134, 168, 7.072000049976292e-05, 12, 17
2.769, 0.1959655684139234, 0.36, -0.06086146484534012, -13.99813691442823, 145, 156, 7.077124175295173e-05, 13, 17
2.811, 0.199142067652553, 0.31, -0.1108614648453401, -25.49813691442823, 157, 148, 7.084385188635823e-05, 13, 26
2.85, 0.2018298747006242, 0.34, -0.08086146484534012, -18.59813691442823, 176, 132, 7.081749989495588e-05, 13, 37
2.887, 0.2042733356534164, 0.38, -0.04086146484534012, -9.398136914428228, 165, 121, 7.0756264514519e-05, 13, 22
2.923, 0.2069611427014876, 0.45, 0.02913853515465987, 6.701863085571771, 161, 135, 7.08043594599684e-05, 14, 19
2.964, 0.2098932958448381, 0.51, 0.08913853515465988, 20.50186308557177, 151, 146, 7.081420237680097e-05, 14, 21
2.998, 0.2125811028929093, 0.51, 0.08913853515465988, 20.50186308557177, 138, 178, 7.090763939056347e-05, 14, 43
3.036, 0.2155132560362599, 0.48, 0.05913853515465988, 13.60186308557177, 132, 170, 7.098592096055989e-05, 14, 12
3.073, 0.2179567169890519, 0.43, 0.009138535154659877, 2.101863085571772, 139, 154, 7.092636413571488e-05, 14, 22
3.113, 0.2208888701324023, 0.38, -0.04086146484534012, -9.398136914428228, 136, 158, 7.095691298824359e-05, 15, 7
3.154, 0.224065369371032, 0.35, -0.07086146484534011, -16.29813691442823, 148, 139, 7.104165167122131e-05, 15, 31
3.191, 0.2262644842285449, 0.34, -0.08086146484534012, -18.59813691442823, 159, 133, 7.090707747682385e-05, 15, 17
3.23, 0.2294409834671746, 0.36, -0.06086146484534012, -13.99813691442823, 175, 138, 7.103436020655559e-05, 15, 25
3.268, 0.232373136610525, 0.4, -0.02086146484534012, -4.798136914428228, 169, 138, 7.110561095793299e-05, 15, 4
3.306, 0.2350609436585963, 0.45, 0.02913853515465987, 6.701863085571771, 161, 148, 7.110131387132373e-05, 16, 19
3.346, 0.2379930968019468, 0.4600000000000001, 0.03913853515465988, 9.00186308557177, 147, 150, 7.112764399340908e-05, 16, 13
3.385, 0.240680903850018, 0.48, 0.05913853515465988, 13.60186308557177, 139, 154, 7.110218725259027e-05, 16, 16
3.424, 0.2433687108980893, 0.49, 0.06913853515465989, 15.90186308557177, 130, 148, 7.107731042584384e-05, 16, 16
3.461, 0.2460565179461605, 0.44, 0.01913853515465988, 4.401863085571772, 127, 163, 7.109405314826946e-05, 16, 12
3.498, 0.2489886710895111, 0.4, -0.02086146484534012, -4.798136914428228, 146, 177, 7.118029476544056e-05, 17, 38
3.535, 0.2516764781375823, 0.36, -0.06086146484534012, -13.99813691442823, 154, 152, 7.119560909125383e-05, 17, 29
3.573, 0.2546086312809328, 0.37, -0.05086146484534013, -11.69813691442823, 155, 135, 7.125906277104193e-05, 17, 20
3.615, 0.2575407844242832, 0.38, -0.04086146484534012, -9.398136914428228, 156, 139, 7.124226401778237e-05, 17, 3
3.654, 0.2604729375676337, 0.39, -0.03086146484534012, -7.098136914428228, 157, 132, 7.128432883624351e-05, 17, 11
3.693, 0.2629163985204258, 0.42, -0.000861464845340123, -0.1981369144282283, 157, 136, 7.11931758788047e-05, 17, 4
3.733, 0.2660928977590555, 0.45, 0.02913853515465987, 6.701863085571771, 160, 157, 7.128124772543677e-05, 18, 23
3.775, 0.2695137430929644, 0.45, 0.02913853515465987, 6.701863085571771, 150, 155, 7.139436903124884e-05, 18, 10
3.813, 0.2722015501410357, 0.45, 0.02913853515465987, 6.701863085571771, 143, 154, 7.138776557593381e-05, 18, 9
3.855, 0.2751337032843861, 0.4699999999999999, 0.04913853515465988, 11.30186308557177, 137, 150, 7.137061044990562e-05, 18, 11
3.894, 0.2778215103324574, 0.44, 0.01913853515465988, 4.401863085571772, 138, 155, 7.134604785117035e-05, 18, 4
3.93, 0.2807536634758079, 0.42, -0.000861464845340123, -0.1981369144282283, 145, 169, 7.143859121521827e-05, 19, 21
3.97, 0.2839301627144375, 0.39, -0.03086146484534012, -7.098136914428228, 164, 163, 7.151893267366184e-05, 19, 25
4.014, 0.2868623158577881, 0.42, -0.000861464845340123, -0.1981369144282283, 148, 135, 7.14654498898326e-05, 19, 40
4.051, 0.28930577681058, 0.42, -0.000861464845340123, -0.1981369144282283, 139, 129, 7.141589158493708e-05, 19, 23
4.091, 0.2922379299539306, 0.43, 0.009138535154659877, 2.101863085571772, 145, 159, 7.143435100316075e-05, 20, 37
4.13, 0.2954144291925602, 0.42, -0.000861464845340123, -0.1981369144282283, 157, 154, 7.152891748003879e-05, 21, 13
4.166, 0.2978578901453522, 0.4, -0.02086146484534012, -4.798136914428228, 158, 153, 7.149733320819785e-05, 21, 3
4.203, 0.3005456971934235, 0.39, -0.03086146484534012, -7.098136914428228, 144, 145, 7.150742260133798e-05, 21, 21
4.24, 0.3032335042414948, 0.4, -0.02086146484534012, -4.798136914428228, 156, 140, 7.151733590601293e-05, 21, 13
4.276, 0.3059213112895661, 0.43, 0.009138535154659877, 2.101863085571772, 161, 151, 7.154380525948691e-05, 22, 19
4.313, 0.3088534644329166, 0.42, -0.000861464845340123, -0.1981369144282283, 154, 147, 7.16098920549308e-05, 23, 11
4.353, 0.311785617576267, 0.45, 0.02913853515465987, 6.701863085571771, 147, 153, 7.162545774782151e-05, 24, 13
4.393, 0.3147177707196176, 0.4699999999999999, 0.04913853515465988, 11.30186308557177, 149, 148, 7.164073997714945e-05, 24, 6
4.434, 0.3174055777676888, 0.4600000000000001, 0.03913853515465988, 9.00186308557177, 129, 157, 7.158447852225729e-05, 24, 29
4.474, 0.3203377309110392, 0.38, -0.04086146484534012, -9.398136914428228, 136, 155, 7.159985044949469e-05, 25, 7
4.511, 0.3230255379591105, 0.31, -0.1108614648453401, -25.49813691442823, 152, 148, 7.160841009955895e-05, 25, 25
4.553, 0.3262020371977402, 0.29, -0.1308614648453401, -30.09813691442823, 172, 138, 7.164551662590385e-05, 25, 29
4.593, 0.3288898442458115, 0.28, -0.1408614648453401, -32.39813691442823, 182, 121, 7.160675903457684e-05, 25, 31
4.63, 0.3315776512938827, 0.31, -0.1108614648453401, -25.49813691442823, 173, 118, 7.161504347600057e-05, 25, 14
4.669, 0.3347541505325124, 0.38, -0.04086146484534012, -9.398136914428228, 180, 121, 7.169718366513437e-05, 25, 9
4.707, 0.3374419575805836, 0.4, -0.02086146484534012, -4.798136914428228, 166, 135, 7.168938975580703e-05, 25, 29
4.746, 0.3401297646286549, 0.43, 0.009138535154659877, 2.101863085571772, 164, 147, 7.166661707304149e-05, 26, 13
4.787, 0.3433062638672846, 0.37, -0.05086146484534013, -11.69813691442823, 148, 147, 7.171637014148414e-05, 27, 15
4.823, 0.3459940709153559, 0.3, -0.1208614648453401, -27.79813691442823, 147, 146, 7.173835183814137e-05, 27, 3
4.86, 0.3486818779634271, 0.23, -0.1908614648453401, -43.89813691442823, 172, 129, 7.1745242379306e-05, 27, 32
4.904, 0.3518583772020568, 0.22, -0.2008614648453401, -46.19813691442823, 185, 114, 7.174926125653687e-05, 27, 39
4.94, 0.3545461842501281, 0.2, -0.2208614648453401, -50.79813691442823, 186, 104, 7.177048264172635e-05, 27, 10
4.98, 0.3572339912981993, 0.24, -0.1808614648453401, -41.59813691442823, 198, 103, 7.17337331924095e-05, 27, 11
5.017, 0.3601661444415498, 0.27, -0.1508614648453401, -34.69813691442823, 205, 104, 7.178914579261507e-05, 27, 12
5.056, 0.3630982975849004, 0.35, -0.07086146484534011, -16.29813691442823, 196, 113, 7.181532784511479e-05, 27, 18
5.098, 0.3660304507282508, 0.42, -0.000861464845340123, -0.1981369144282283, 167, 116, 7.179883301848779e-05, 27, 28
5.136, 0.3689626038716013, 0.44, 0.01913853515465988, 4.401863085571772, 157, 141, 7.183851321487564e-05, 28, 39
5.176, 0.3718947570149517, 0.36, -0.06086146484534012, -13.99813691442823, 141, 163, 7.184983713580984e-05, 29, 39
5.213, 0.3743382179677438, 0.22, -0.2008614648453401, -46.19813691442823, 126, 142, 7.180859734658426e-05, 29, 36
5.25, 0.3767816789205359, 0.14, -0.2808614648453402, -64.59813691442823, 178, 113, 7.176793884200682e-05, 29, 75
5.289, 0.3797138320638863, 0.1, -0.3208614648453401, -73.79813691442823, 227, 101, 7.179312385401517e-05, 29, 63
5.327, 0.382890331302516, 0.09, -0.3308614648453401, -76.09813691442823, 242, 88, 7.187729140276254e-05, 29, 35
5.363, 0.3855781383505873, 0.09, -0.3308614648453401, -76.09813691442823, 212, 76, 7.189597955446342e-05, 29, 42
5.401, 0.3880215993033794, 0.1, -0.3208614648453401, -73.79813691442823, 222, 69, 7.18425475473763e-05, 29, 11
5.441, 0.391198098542009, 0.14, -0.2808614648453402, -64.59813691442823, 236, 70, 7.189819859253978e-05, 29, 21
5.477, 0.3936415594948011, 0.17, -0.2508614648453401, -57.69813691442823, 212, 81, 7.187174721467976e-05, 29, 37
5.517, 0.3965737126381516, 0.28, -0.1408614648453401, -32.39813691442823, 210, 85, 7.188213025886379e-05, 29, 9
5.553, 0.399505865781502, 0.4, -0.02086146484534012, -4.798136914428228, 208, 106, 7.194415014973924e-05, 29, 22
5.594, 0.4024380189248525, 0.52, 0.09913853515465988, 22.80186308557177, 156, 130, 7.194101160615883e-05, 30, 86
5.632, 0.4046371337823653, 0.5, 0.07913853515465988, 18.20186308557177, 131, 160, 7.184608199260748e-05, 30, 51
5.668, 0.4073249408304366, 0.38, -0.04086146484534012, -9.398136914428228, 128, 165, 7.186396274354916e-05, 31, 17
5.71, 0.4105014400690663, 0.19, -0.2308614648453401, -53.09813691442823, 141, 155, 7.189167076516048e-05, 31, 22
5.747, 0.4134335932124168, 0.09, -0.3308614648453401, -76.09813691442823, 184, 134, 7.193902787757382e-05, 31, 67
5.78, 0.4158770541652089, 0.08, -0.3408614648453401, -78.39813691442822, 215, 97, 7.195104743342712e-05, 31, 48
5.823, 0.4188092073085593, 0.07000000000000001, -0.3508614648453401, -80.69813691442823, 227, 66, 7.192327104732255e-05, 31, 62
5.863, 0.4217413604519098, 0.08, -0.3408614648453401, -78.39813691442822, 224, 63, 7.193268982635336e-05, 31, 5
5.903, 0.4246735135952601, 0.07000000000000001, -0.3508614648453401, -80.69813691442823, 230, 81, 7.194198095803154e-05, 31, 24
5.943, 0.42785001283389, 0.07000000000000001, -0.3508614648453401, -80.69813691442823, 237, 72, 7.199226196094396e-05, 31, 19
5.984, 0.4307821659772404, 0.07000000000000001, -0.3508614648453401, -80.69813691442823, 221, 64, 7.19889983250736e-05, 31, 26
6.024, 0.4334699730253116, 0.08, -0.3408614648453401, -78.39813691442822, 237, 69, 7.195716683687113e-05, 31, 19
6.063, 0.4364021261686622, 0.07000000000000001, -0.3508614648453401, -80.69813691442823, 227, 66, 7.197791953961111e-05, 31, 12
6.103, 0.4393342793120126, 0.09, -0.3308614648453401, -76.09813691442823, 227, 78, 7.198660975127193e-05, 31, 12
6.136, 0.4417777402648047, 0.1, -0.3208614648453401, -73.79813691442823, 231, 69, 7.199767605358616e-05, 31, 13
6.175, 0.4447098934081551, 0.11, -0.3108614648453401, -71.49813691442823, 225, 77, 7.201779650334496e-05, 31, 14
6.214, 0.4476420465515056, 0.13, -0.2908614648453401, -66.89813691442822, 218, 73, 7.203766439515698e-05, 31, 10
6.253, 0.4503298535995769, 0.16, -0.2608614648453401, -59.99813691442823, 219, 80, 7.201820783617094e-05, 31, 4
6.291, 0.4530176606476482, 0.2, -0.2208614648453401, -50.79813691442823, 206, 95, 7.201043723535976e-05, 31, 30
6.327, 0.4557054676957194, 0.21, -0.2108614648453401, -48.49813691442822, 206, 91, 7.202552041974386e-05, 31, 3
6.369, 0.4588819669343492, 0.2, -0.2208614648453401, -50.79813691442823, 199, 98, 7.204929611153227e-05, 31, 16
6.406, 0.4615697739824204, 0.18, -0.2408614648453401, -55.39813691442823, 202, 103, 7.205272775248522e-05, 31, 7
6.443, 0.4642575810304916, 0.15, -0.2708614648453401, -62.29813691442823, 201, 104, 7.205611997989938e-05, 31, 4
6.481, 0.4669453880785629, 0.12, -0.3008614648453401, -69.19813691442823, 207, 82, 7.204835489562766e-05, 31, 24
6.517, 0.4696331951266341, 0.11, -0.3108614648453401, -71.49813691442823, 216, 78, 7.206278887933624e-05, 31, 19
6.553, 0.4723210021747054, 0.12, -0.3008614648453401, -69.19813691442823, 226, 84, 7.207706427204416e-05, 31, 14
6.593, 0.4752531553180559, 0.14, -0.2808614648453402, -64.59813691442823, 226, 78, 7.20845071011764e-05, 31, 7
6.629, 0.4779409623661272, 0.14, -0.2808614648453402, -64.59813691442823, 212, 82, 7.209850088491887e-05, 31, 15
6.665, 0.4803844233189193, 0.14, -0.2808614648453402, -64.59813691442823, 210, 89, 7.207568241844251e-05, 31, 12
6.704, 0.4833165764622697, 0.13, -0.2908614648453401, -66.89813691442822, 208, 81, 7.209376140546984e-05, 31, 9
6.743, 0.4857600374150618, 0.13, -0.2908614648453401, -66.89813691442822, 206, 86, 7.203915726161379e-05, 31, 9
6.776, 0.4884478444631331, 0.12, -0.3008614648453401, -69.19813691442823, 216, 82, 7.208498294910465e-05, 31, 14
6.815, 0.4911356515112043, 0.11, -0.3108614648453401, -71.49813691442823, 213, 82, 7.206686008968513e-05, 31, 2
6.854, 0.4940678046545548, 0.12, -0.3008614648453401, -69.19813691442823, 227, 75, 7.208459361753061e-05, 31, 20
6.893, 0.4969999577979054, 0.14, -0.2808614648453402, -64.59813691442823, 226, 79, 7.210212647583132e-05, 31, 4
6.929, 0.4996877648459765, 0.17, -0.2508614648453401, -57.69813691442823, 218, 80, 7.211542283821281e-05, 31, 7
6.969, 0.502619917989327, 0.19, -0.2308614648453401, -53.09813691442823, 205, 96, 7.212224393590574e-05, 31, 31
7.006, 0.5055520711326774, 0.17, -0.2508614648453401, -57.69813691442823, 207, 97, 7.215987312770159e-05, 31, 3
7.041, 0.5077511859901903, 0.15, -0.2708614648453401, -62.29813691442823, 199, 97, 7.211350461442839e-05, 31, 3
7.083, 0.51092768522882, 0.17, -0.2508614648453401, -57.69813691442823, 203, 78, 7.213436188462799e-05, 31, 21
7.117, 0.5131268000863328, 0.2, -0.2208614648453401, -50.79813691442823, 216, 88, 7.209874948522311e-05, 31, 24
7.157, 0.5160589532296833, 0.25, -0.1708614648453401, -39.29813691442823, 200, 99, 7.210548459266219e-05, 31, 23
7.193, 0.5187467602777546, 0.26, -0.1608614648453401, -36.99813691442822, 189, 104, 7.211827614038018e-05, 31, 22
7.23, 0.521434567325826, 0.23, -0.1908614648453401, -43.89813691442823, 189, 114, 7.212096366885559e-05, 31, 10
7.273, 0.5248554126597346, 0.18, -0.2408614648453401, -55.39813691442823, 205, 110, 7.21649130564739e-05, 31, 21
7.311, 0.5275432197078059, 0.17, -0.2508614648453401, -57.69813691442823, 191, 92, 7.215746405523266e-05, 31, 33
7.346, 0.5299866806605982, 0.17, -0.2508614648453401, -57.69813691442823, 199, 89, 7.214629467201172e-05, 31, 10
7.387, 0.5331631798992278, 0.2, -0.2208614648453401, -50.79813691442823, 209, 92, 7.217587381876644e-05, 31, 14
7.427, 0.5360953330425781, 0.26, -0.1608614648453401, -36.99813691442822, 201, 93, 7.218194870641956e-05, 31, 7
7.463, 0.538294447900091, 0.29, -0.1308614648453401, -30.09813691442823, 192, 109, 7.212842662469398e-05, 31, 25
7.5, 0.5414709471387208, 0.35, -0.07086146484534011, -16.29813691442823, 202, 124, 7.219612628516279e-05, 31, 30
7.541, 0.5446474463773504, 0.39, -0.03086146484534012, -7.098136914428228, 177, 118, 7.222483044388682e-05, 31, 28
7.578, 0.5470909073301425, 0.4, -0.02086146484534012, -4.798136914428228, 148, 144, 7.219463015705232e-05, 31, 57
7.614, 0.5497787143782138, 0.4, -0.02086146484534012, -4.798136914428228, 147, 147, 7.220629293120748e-05, 31, 6
7.653, 0.5527108675215643, 0.39, -0.03086146484534012, -7.098136914428228, 153, 141, 7.222146446120009e-05, 31, 15
7.69, 0.5551543284743563, 0.31, -0.1108614648453401, -25.49813691442823, 154, 140, 7.219172021773166e-05, 31, 3
7.733, 0.558330827712986, 0.23, -0.1908614648453401, -43.89813691442823, 177, 132, 7.220106397426431e-05, 31, 33
7.769, 0.5610186347610573, 0.18, -0.2408614648453401, -55.39813691442823, 200, 125, 7.221246425036134e-05, 31, 30
7.809, 0.5639507879044078, 0.15, -0.2708614648453401, -62.29813691442823, 197, 89, 7.221805454019821e-05, 31, 37
7.85, 0.5668829410477581, 0.17, -0.2508614648453401, -57.69813691442823, 195, 87, 7.221438739461888e-05, 31, 6
7.887, 0.5695707480958294, 0.18, -0.2408614648453401, -55.39813691442823, 214, 96, 7.22164001642994e-05, 31, 28
7.925, 0.5725029012391801, 0.22, -0.2008614648453401, -46.19813691442823, 211, 91, 7.224011372103218e-05, 31, 6
7.96, 0.5749463621919721, 0.3, -0.1208614648453401, -27.79813691442823, 192, 95, 7.222944248642866e-05, 31, 20
8.0, 0.5778785153353225, 0.38, -0.04086146484534012, -9.398136914428228, 195, 110, 7.223481441691533e-05, 31, 14
8.042999999999999, 0.5810550145739521, 0.4699999999999999, 0.04913853515465988, 11.30186308557177, 168, 140, 7.224356764564865e-05, 32, 59
8.086, 0.5842315138125818, 0.5600000000000001, 0.1391385351546599, 32.00186308557177, 142, 152, 7.225222777795968e-05, 32, 39
8.125, 0.5871636669559322, 0.49, 0.06913853515465989, 15.90186308557177, 130, 161, 7.226629747149937e-05, 32, 23
8.164, 0.5898514740040036, 0.36, -0.06086146484534012, -13.99813691442823, 121, 177, 7.225030303821701e-05, 33, 28
8.202999999999999, 0.5927836271473542, 0.21, -0.2108614648453401, -48.49813691442822, 152, 158, 7.226424809793418e-05, 33, 53
8.241, 0.5957157802907044, 0.13, -0.2908614648453401, -66.89813691442822, 186, 124, 7.228683173045801e-05, 33, 68
8.279999999999999, 0.5984035873387759, 0.12, -0.3008614648453401, -69.19813691442823, 201, 88, 7.227096465444153e-05, 33, 41
8.317, 0.601091394386847, 0.14, -0.2808614648453402, -64.59813691442823, 222, 73, 7.227262166488481e-05, 33, 45
8.356999999999999, 0.6040235475301976, 0.18, -0.2408614648453401, -55.39813691442823, 214, 78, 7.22775574404927e-05, 33, 10
8.393000000000001, 0.6067113545782688, 0.29, -0.1308614648453401, -30.09813691442823, 205, 95, 7.228778203005706e-05, 33, 26
8.433, 0.6096435077216192, 0.39, -0.03086146484534012, -7.098136914428228, 203, 105, 7.229260141368661e-05, 33, 12
8.471, 0.6125756608649699, 0.51, 0.08913853515465988, 20.50186308557177, 171, 135, 7.231444467772042e-05, 34, 57
