Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
1.444                0.08258898020437167    73               29.27720668859648   63                       172                      0.05719458462906625     4          48
1.481                0.08478809506188455    67               23.27720668859648   49                       193                      0.05725057060221777     4          34
1.518                0.08723155601467658    51               7.277206688596479   48                       223                      0.05746479315854848     4          41
1.555                0.08967501696746865    30               -13.72279331140352  56                       217                      0.05766882120094447     5          10
1.594                0.09187413182498151    17               -26.72279331140352  62                       171                      0.0576374729140411      5          50
1.635                0.09431759277777358    10               -33.72279331140352  114                      139                      0.05768660108732329     5          86
1.674                0.09651670763528644    8                -35.72279331140352  195                      88                       0.05765633669969321     5          140
1.708                0.09896016858807849    8                -35.72279331140352  219                      38                       0.05793920877522161     5          72
1.743                0.1006705912550329     11               -32.72279331140352  163                      45                       0.0577570804676035      5          55
1.783                0.103114052207825      15               -28.72279331140352  185                      65                       0.05783177353215087     5          35
1.82                 0.1055575131606171     29               -14.72279331140352  222                      62                       0.05799863360473465     5          43
1.861                0.1082453202086883     56               12.27720668859648   199                      49                       0.05816513713524359     6          24
1.899                0.1104444350662012     70               26.27720668859648   179                      54                       0.05815926017177523     6          34
1.936                0.112643549923714      74               30.27720668859648   145                      117                      0.05818365182010022     6          71
1.972                0.1150870108765061     74               30.27720668859648   67                       197                      0.05836055318281241     6          164
2.012                0.1172861257340189     76               32.27720668859648   48                       209                      0.05829330304871717     6          51
2.05                 0.1194852405915318     77               33.27720668859648   38                       185                      0.05828548321538137     6          30
2.086                0.1216843554490446     77               33.27720668859648   71                       172                      0.05833382332168967     6          49
2.121                0.1238834703065575     75               31.27720668859648   58                       201                      0.05840804823505776     6          40
2.154                0.1260825851640704     75               31.27720668859648   50                       221                      0.05853416210031122     6          29
2.194                0.1285260461168624     78               34.27720668859648   55                       204                      0.05858069558653712     6          13
2.234                0.1312138531649337     77               33.27720668859648   57                       192                      0.05873493874885124     6          23
2.269                0.1331686219271674     72               28.27720668859648   52                       194                      0.05869044597935979     6          8
2.305                0.135123390689401      65               21.27720668859648   47                       193                      0.05862186147045596     6          11
2.34                 0.1375668516421931     58               14.27720668859648   39                       200                      0.05878925283854405     6          15
2.374                0.1397659664997059     48               4.277206688596479   56                       204                      0.05887361689119878     6          24
2.41                 0.1417207352619395     40               -3.722793311403521  52                       208                      0.05880528434105374     7          6
2.444                0.1439198501194524     34               -9.722793311403521  56                       179                      0.05888700905051245     7          18
2.483                0.1461189649769653     31               -12.72279331140352  84                       137                      0.05884775069551561     7          89
2.52                 0.1483180798344781     35               -8.722793311403521  198                      67                       0.05885638088669767     7          162
2.559                0.1510058868825494     39               -4.722793311403521  214                      51                       0.05900972523741672     7          50
2.598                0.152960655644783      51               7.277206688596479   182                      46                       0.05887631087174096     8          36
2.637                0.1556484626928543     69               25.27720668859648   167                      81                       0.05902482468443471     8          42
2.676                0.1578475775503672     78               34.27720668859648   133                      130                      0.05898638921912076     8          88
2.709                0.16004669240788       79               35.27720668859648   91                       169                      0.05907962067474346     8          83
2.744                0.1622458072653929     80               36.27720668859648   45                       202                      0.05912748078184871     8          78
2.784                0.1644449221229057     80               36.27720668859648   40                       192                      0.05906785995794028     8          15
2.818                0.1666440369804186     79               35.27720668859648   68                       192                      0.05913557025564888     8          32
2.856                0.1690874979332107     79               35.27720668859648   54                       214                      0.05920430599902335     8          31
2.89                 0.1710422666954443     79               35.27720668859648   42                       214                      0.05918417532714335     8          18
2.926                0.1729970354576779     76               32.27720668859648   52                       190                      0.05912407226851602     8          28
2.966                0.1756848425057492     74               30.27720668859648   55                       189                      0.05923292060207323     8          12
3.005                0.1781283034585413     73               29.27720668859648   53                       208                      0.05927730564344136     8          20
3.042                0.1800830722207749     70               26.27720668859648   51                       193                      0.05919890605548157     8          15
3.079                0.182526533173567      68               24.27720668859648   49                       190                      0.0592811085331494      8          7
3.114                0.1847256480310799     67               23.27720668859648   44                       206                      0.05932101735102115     8          23
3.154                0.1871691089838719     69               25.27720668859648   55                       197                      0.05934340804815216     8          21
3.192                0.1893682238413847     68               24.27720668859648   53                       195                      0.05932588466208795     8          4
3.228                0.1918116847941768     66               22.27720668859648   50                       204                      0.0594212158594104      8          12
3.267                0.1942551457469689     64               20.27720668859648   44                       199                      0.05945979361707037     8          7
3.301                0.1959655684139234     65               21.27720668859648   48                       189                      0.05936551602966476     8          16
3.336                0.1984090293667154     67               23.27720668859648   60                       193                      0.05947512870704897     8          14
3.373                0.200363798128949      70               26.27720668859648   51                       206                      0.05940225263235963     8          21
3.407                0.2028072590817411     70               26.27720668859648   44                       210                      0.05952663900256562     8          14
3.44                 0.2045176817486955     67               23.27720668859648   48                       193                      0.05945281446183009     8          21
3.477                0.2067167966062084     67               23.27720668859648   53                       199                      0.05945263060287846     8          10
3.516                0.2091602575590005     71               27.27720668859648   44                       205                      0.05948812786092162     8          18
3.556                0.2116037185117925     71               27.27720668859648   56                       197                      0.05950610756799564     8          22
3.594                0.2140471794645846     69               25.27720668859648   50                       206                      0.05955681120327895     8          15
3.63                 0.2162462943220974     67               23.27720668859648   52                       203                      0.0595719819069139      8          5
3.666                0.2184454091796103     68               24.27720668859648   55                       192                      0.05958685465892262     8          16
3.706                0.2208888701324023     70               26.27720668859648   45                       202                      0.05960304105029745     8          18
3.743                0.2230879849899152     72               28.27720668859648   45                       208                      0.05960138524977697     8          11
3.778                0.2255314459427073     74               30.27720668859648   60                       211                      0.05969598886784206     8          21
3.817                0.2279749068954994     74               30.27720668859648   53                       188                      0.05972620039179967     8          30
3.856                0.229929675657733      73               29.27720668859648   45                       207                      0.0596290652639349      8          27
3.898                0.2328618288010834     71               27.27720668859648   54                       196                      0.05973879651130924     8          19
3.938                0.2350609436585963     65               21.27720668859648   46                       188                      0.05969043769898331     8          14
3.976                0.2372600585161092     66               22.27720668859648   51                       202                      0.05967305294670754     8          16
4.014                0.2397035194689012     67               23.27720668859648   49                       203                      0.05971687081935755     8          4
4.05                 0.2419026343264141     69               25.27720668859648   52                       198                      0.05972904551269483     8          9
4.088                0.2443460952792061     71               27.27720668859648   47                       191                      0.05977154972583319     8          7
4.124                0.2460565179461605     73               29.27720668859648   47                       190                      0.059664529084908       8          5
4.164                0.2487443249942319     75               31.27720668859648   53                       209                      0.05973686959515655     8          20
4.2                  0.2509434398517447     77               33.27720668859648   50                       214                      0.05974843805993921     8          12
4.234                0.2533869008045367     79               35.27720668859648   54                       203                      0.0598457488910101      8          12
4.268                0.2553416695667704     79               35.27720668859648   60                       187                      0.05982700786475408     8          25
4.304                0.257296438329004      81               37.27720668859648   44                       177                      0.05978077098722213     8          23
4.341                0.2594955531865169     81               37.27720668859648   39                       206                      0.05977782842352381     8          30
4.379                0.2621833602345882     81               37.27720668859648   61                       217                      0.05987288427371276     8          34
4.418                0.2643824750921011     81               37.27720668859648   51                       187                      0.05984211749481689     8          38
4.454                0.2665815899496139     80               36.27720668859648   46                       205                      0.05985217556120653     8          19
4.489                0.2687807048071267     79               35.27720668859648   54                       209                      0.05987540762021091     8          19
4.526                0.2709798196646396     79               35.27720668859648   57                       191                      0.05987181168021202     8          16
4.563                0.2729345884268732     78               34.27720668859648   47                       194                      0.05981472461689092     8          12
4.606                0.2758667415702237     78               34.27720668859648   43                       216                      0.05989290958971423     8          25
4.639                0.2778215103324574     80               36.27720668859648   58                       194                      0.05988823244933334     8          37
4.676                0.2800206251899702     81               37.27720668859648   55                       191                      0.05988465038279943     8          11
4.713                0.2822197400474831     82               38.27720668859648   40                       215                      0.05988112455919437     8          40
4.753                0.2849075470955544     83               39.27720668859648   57                       198                      0.05994267769736048     8          22
4.789                0.2871066619530672     82               38.27720668859648   56                       193                      0.05995127624829134     8          16
4.826                0.28930577681058       82               38.27720668859648   55                       206                      0.05994732217376296     8          16
4.867                0.2919935838586513     82               38.27720668859648   41                       202                      0.05999457239750386     8          18
4.904                0.2941926987161642     82               38.27720668859648   47                       192                      0.05999035455060444     8          13
4.937                0.2961474674783979     82               38.27720668859648   61                       197                      0.05998530838128375     8          19
4.975                0.2985909284311898     82               38.27720668859648   60                       200                      0.06001827707159595     8          5
5.014                0.3007900432887027     82               38.27720668859648   40                       201                      0.05999003655538546     8          24
5.055                0.3032335042414948     82               38.27720668859648   42                       211                      0.0599868455472789      8          14
5.089                0.3051882730037285     83               39.27720668859648   53                       189                      0.05997018530236362     8          29
5.124                0.3071430417659621     84               40.27720668859648   52                       177                      0.05994204562177245     8          19
5.16                 0.309342156623475      83               39.27720668859648   48                       199                      0.05995003035338662     8          26
5.199                0.311785617576267      82               38.27720668859648   53                       220                      0.05997030536185171     8          29
5.237                0.3144734246243383     81               37.27720668859648   50                       211                      0.0600483911828028      8          10
5.277                0.3169168855771304     81               37.27720668859648   52                       193                      0.06005626029507871     8          23
5.313                0.318871654339364      82               38.27720668859648   54                       195                      0.06001725095790778     8          7
5.356                0.3213151152921561     82               38.27720668859648   44                       196                      0.05999161973341226     8          11
5.396                0.3240029223402273     79               35.27720668859648   48                       200                      0.0600450189659428      8          8
5.43                 0.3262020371977402     79               35.27720668859648   57                       209                      0.06007403999958384     8          18
5.468                0.3286454981505323     79               35.27720668859648   50                       198                      0.06010341955935119     8          18
5.503                0.3306002669127659     78               34.27720668859648   45                       196                      0.06007637050931599     8          5
5.546                0.3332880739608371     77               33.27720668859648   54                       205                      0.06009521708633918     8          12
5.583                0.33548718881835       68               24.27720668859648   54                       203                      0.06009084521195595     8          3
5.619                0.3379306497711421     45               1.277206688596479   49                       198                      0.06014071005003419     8          13
5.659                0.3403741107239342     16               -27.72279331140352  49                       199                      0.06014739542744905     9          3
5.697                0.3423288794861678     9                -34.72279331140352  50                       191                      0.06008932411552884     9          5
5.736                0.345016686534239      9                -34.72279331140352  118                      146                      0.06014935260359817     9          106
5.777                0.3477044935823104     9                -34.72279331140352  200                      64                       0.06018772608314183     9          177
5.817                0.3499036084398232     9                -34.72279331140352  194                      35                       0.06015190105549651     9          31
5.854                0.3521027232973361     9                -34.72279331140352  166                      72                       0.06014737329985241     9          60
5.896                0.3543018381548489     8                -35.72279331140352  188                      59                       0.06009189927999472     9          23
5.929                0.3565009530123618     9                -34.72279331140352  220                      46                       0.06012834424226038     9          43
5.968                0.3589444139651539     9                -34.72279331140352  219                      48                       0.06014484148209682     9          7
6.007                0.361632221013225      9                -34.72279331140352  199                      61                       0.06020180140057017     9          33
6.042                0.3635869897754587     7                -36.72279331140352  192                      50                       0.06017659546101601     9          19
6.078                0.3655417585376924     10               -33.72279331140352  204                      46                       0.0601417832408181      9          17
6.116                0.3679852194904845     16               -27.72279331140352  202                      55                       0.06016762908608314     9          6
6.156                0.3704286804432765     34               -9.722793311403521  190                      52                       0.0601735998120982      9          13
6.196                0.3728721413960685     58               14.27720668859648   199                      39                       0.0601794934467509      10         15
6.231                0.3750712562535814     72               28.27720668859648   210                      58                       0.06019439195210744     10         24
6.266                0.3775147172063735     76               32.27720668859648   142                      118                      0.06024811956692843     10         85
6.308                0.3799581781591655     76               32.27720668859648   62                       192                      0.06023433388699518     10         184
6.346                0.3821572930166783     77               33.27720668859648   40                       192                      0.06022018484347279     10         38
6.386                0.3843564078741912     82               38.27720668859648   57                       175                      0.06018734855530711     10         37
6.423                0.3867998688269833     77               33.27720668859648   61                       198                      0.06022106006959104     10         27
6.467                0.3894876758750546     58               14.27720668859648   48                       223                      0.06022694848848843     10         40
6.504                0.3921754829231258     34               -9.722793311403521  52                       221                      0.06029758347526535     11         5
6.546                0.3943745977806387     24               -19.72279331140352  59                       170                      0.06024665410642204     11         56
6.584                0.3965737126381516     17               -26.72279331140352  110                      132                      0.06023294541891731     11         79
6.617                0.3985284814003852     15               -28.72279331140352  182                      85                       0.06022797059096043     11         133
6.653                0.4009719423531773     14               -29.72279331140352  225                      40                       0.0602693435071663      11         85
6.691                0.4034154033059693     20               -23.72279331140352  184                      46                       0.06029224380600349     11         40
6.727                0.405370172068203      28               -15.72279331140352  161                      65                       0.0602601712603245      11         50
6.764                0.4075692869257159     48               4.277206688596479   214                      57                       0.0602556603970603      12         52
6.803                0.4102570939737872     70               26.27720668859648   218                      51                       0.06030532029601456     12         27
6.846                0.4129449010218583     80               36.27720668859648   132                      121                      0.06031915001779994     12         139
6.88                 0.4151440158793712     80               36.27720668859648   59                       201                      0.06034069998246673     12         161
6.919                0.417343130736884      80               36.27720668859648   38                       189                      0.06031841750786011     12         39
6.957                0.4195422455943969     80               36.27720668859648   61                       171                      0.06030505183188113     12         41
6.994                0.421985706547189      78               34.27720668859648   59                       213                      0.06033538841109366     12         40
7.03                 0.4241848214047018     75               31.27720668859648   48                       228                      0.06033923490820793     12         30
7.068                0.4263839362622147     73               29.27720668859648   50                       203                      0.06032596721310338     12         25
7.102                0.4285830511197275     72               28.27720668859648   57                       198                      0.06034681091519678     12         14
7.138                0.4305378198819612     72               28.27720668859648   55                       193                      0.06031630987418902     12         8
7.176                0.4327369347394741     66               22.27720668859648   40                       188                      0.06030336325800921     12         21
7.211                0.434936049596987      60               16.27720668859648   54                       200                      0.06031563577825363     12         26
7.246                0.4371351644544998     54               10.27720668859648   53                       217                      0.06032778973978743     12         19
7.287                0.4395786254072918     53               9.277206688596479   50                       196                      0.06032367577978479     12         24
7.321                0.4417777402648047     51               7.277206688596479   50                       187                      0.06034390660631126     12         10
7.356                0.4439768551223175     48               4.277206688596479   56                       196                      0.06035574430700348     12         13
7.392                0.4459316238845512     47               3.277206688596479   53                       190                      0.06032624781987977     12         5
7.428                0.448130738742064      43               -0.722793311403521  43                       207                      0.06032993251777921     12         26
7.466                0.4505741996948561     39               -4.722793311403521  46                       215                      0.0603501472937123      13         13
7.506                0.4530176606476482     39               -4.722793311403521  65                       173                      0.0603540714958231      13         55
7.543                0.455216775505161      42               -1.722793311403521  113                      126                      0.06034956588958783     13         76
7.58                 0.457660236457953      49               5.277206688596479   192                      71                       0.06037733990210461     14         158
7.619                0.4601036974107451     56               12.27720668859648   210                      50                       0.06038898771633352     14         42
7.657                0.462302812268258      71               27.27720668859648   123                      113                      0.06037649370096094     14         142
7.692                0.4642575810304916     81               37.27720668859648   60                       188                      0.06035589976995471     14         146
7.727                0.4664566958880044     82               38.27720668859648   62                       213                      0.06036711477779273     14         27
7.759                0.4686558107455173     82               38.27720668859648   57                       208                      0.06040157375248322     14         5
7.795                0.470610579507751      82               38.27720668859648   54                       187                      0.06037339057187312     14         28
7.829                0.4725653482699846     81               37.27720668859648   40                       198                      0.06036088239493992     14         22
7.87                 0.4752531553180559     82               38.27720668859648   61                       202                      0.06038794857916847     14         26
7.906                0.4774522701755687     82               38.27720668859648   57                       203                      0.06039112954408915     14         5
7.94                 0.4796513850330816     82               38.27720668859648   43                       200                      0.06040949433666015     14         19
7.976                0.4818504998905945     82               38.27720668859648   57                       194                      0.06041255013673452     14         16
8.013999999999999    0.4840496147481073     81               37.27720668859648   48                       200                      0.06040050096682149     14         11
8.053000000000001    0.4864930757008994     81               37.27720668859648   48                       209                      0.06041140887879044     14         12
8.087                0.4886921905584122     80               36.27720668859648   58                       198                      0.06042935458864997     14         22
8.122999999999999    0.4906469593206459     77               33.27720668859648   48                       206                      0.06040218630070736     14         10
8.166                0.4935791124639963     78               34.27720668859648   46                       205                      0.06044319280724912     14         12
8.201000000000001    0.49553388122623       74               30.27720668859648   54                       196                      0.06042359239437021     14         25
8.239000000000001    0.4979773421790221     65               21.27720668859648   56                       202                      0.06044147859922589     14         14
8.276999999999999    0.4999321109412557     56               12.27720668859648   47                       194                      0.06040015838362399     14         18
8.316000000000001    0.5023755718940478     63               19.27720668859648   44                       213                      0.06041072293098217     14         20
8.356                0.5050633789421191     66               22.27720668859648   58                       199                      0.06044319996913822     14         22
8.397                0.5075068398949112     63               19.27720668859648   55                       190                      0.0604390663206992      14         15
8.433                0.5094616086571449     50               6.277206688596479   46                       210                      0.06041285528959385     14         24
8.473000000000001    0.5119050696099369     35               -8.722793311403521  43                       198                      0.06041603559659351     15         11
8.513                0.5145928766580081     12               -31.72279331140352  56                       187                      0.06044788871819665     15         31
8.550000000000001    0.5170363376108002     8                -35.72279331140352  108                      138                      0.06047208627026902     15         96
8.584                0.5189911063730338     6                -37.72279331140352  195                      76                       0.06046028732211485     15         138
8.624000000000001    0.5211902212305466     6                -37.72279331140352  218                      36                       0.06043485867701142     15         81
8.66                 0.5233893360880595     9                -34.72279331140352  171                      61                       0.06043756767760502     15         63
8.701000000000001    0.5255884509455724     11               -32.72279331140352  159                      66                       0.06040552246242643     15         28
8.736000000000001    0.5277875658030853     14               -29.72279331140352  217                      45                       0.06041524333826525     15         71
8.776999999999999    0.5307197189464357     19               -24.72279331140352  234                      43                       0.0604670979772628      15         28
8.811999999999999    0.5331631798992278     25               -18.72279331140352  205                      66                       0.06050421923504627     15         49
8.843999999999999    0.5348736025661823     23               -20.72279331140352  191                      52                       0.06047869771214183     15         31
8.884                0.537072717423695      15               -28.72279331140352  190                      45                       0.06045393037187021     15         10
8.92                 0.5392718322812079     21               -22.72279331140352  189                      53                       0.0604564834395973      15         10
8.959                0.5417152932340001     22               -21.72279331140352  204                      48                       0.06046604456233955     15         17
8.999000000000001    0.544158754186792      17               -26.72279331140352  209                      49                       0.06046880255437182     15         9
9.041                0.5468465612348633     14               -29.72279331140352  192                      53                       0.06048518540370128     15         29
9.076000000000001    0.5485569839018178     14               -29.72279331140352  199                      51                       0.06044039046957003     15         12
9.113                0.5510004448546098     15               -28.72279331140352  195                      43                       0.06046312354379566     15         9
9.148999999999999    0.5529552136168435     16               -27.72279331140352  181                      60                       0.06043886912414948     15         31
9.188000000000001    0.5553986745696355     17               -26.72279331140352  213                      53                       0.06044826671415276     15         31
9.223000000000001    0.5578421355224275     17               -26.72279331140352  214                      40                       0.0604838052176545      15         23
9.259                0.5600412503799403     16               -27.72279331140352  191                      59                       0.06048614865319585     15         43
9.295999999999999    0.5622403652374532     16               -27.72279331140352  190                      56                       0.06048196700058663     15         11
9.332000000000001    0.5646838261902454     15               -28.72279331140352  207                      43                       0.06051048287507986     15         35
9.368                0.5663942488571998     13               -30.72279331140352  194                      51                       0.06046053040747222     15         18
9.401999999999999    0.5688377098099919     12               -31.72279331140352  200                      54                       0.06050177726122017     15         6
9.439                0.5712811707627839     11               -32.72279331140352  212                      47                       0.06052348456010001     15         21
9.475                0.5732359395250175     13               -30.72279331140352  196                      51                       0.06049983530607045     15         20
9.513999999999999    0.5754350543825304     17               -26.72279331140352  203                      45                       0.06048297817768872     15         12
9.550000000000001    0.5778785153353225     26               -17.72279331140352  206                      50                       0.060510839302128       15         9
9.587999999999999    0.5800776301928353     30               -13.72279331140352  191                      55                       0.06050037861835998     15         18
9.628                0.5825210911456273     24               -19.72279331140352  203                      43                       0.0605028137874561      15         20
9.663                0.5849645520984195     37               -6.722793311403521  213                      52                       0.06053653648953943     15         19
9.707000000000001    0.5874080130512116     48               4.277206688596479   188                      59                       0.06051385732473592     16         26
9.747                0.5896071279087244     50               6.277206688596479   176                      56                       0.06049113859738632     16         21
9.786                0.5922949349567958     48               4.277206688596479   134                      122                      0.06052472255842998     16         106
9.82                 0.5944940498143087     51               7.277206688596479   82                       200                      0.06053910894239396     16         137
9.858000000000001    0.5969375107671007     55               11.27720668859648   46                       208                      0.06055361237239811     16         50
9.891                0.5988922795293342     57               13.27720668859648   42                       169                      0.06054921438978205     16         45
9.929                0.600847048291568      62               18.27720668859648   59                       174                      0.06051435676216819     16         19
9.965999999999999    0.6032905092443599     57               13.27720668859648   60                       204                      0.06053486948067027     16         32
10.016               0.6062226623877105     19               -24.72279331140352  53                       192                      0.06052542555787844     17         16
10.054               0.6081774311499441     5                -38.72279331140352  51                       180                      0.06049109122239348     17         17
10.098               0.6111095842932944     14               -29.72279331140352  122                      127                      0.06051788317422206     17         92
10.13                0.6130643530555282     19               -24.72279331140352  199                      62                       0.06051967947241145     17         173
10.166               0.6150191218177618     20               -23.72279331140352  200                      35                       0.06049765117231574     17         33
10.206               0.6177069288658331     21               -22.72279331140352  175                      77                       0.06052390053555097     17         72
10.243               0.6201503898186251     23               -20.72279331140352  199                      81                       0.06054382405727083     17         25
10.283               0.6228381968666964     24               -19.72279331140352  217                      50                       0.06056969725437095     17         52
10.314               0.6245486195336508     24               -19.72279331140352  200                      36                       0.06055348259973345     17         31
10.352               0.6267477343911637     24               -19.72279331140352  187                      58                       0.06054363740254672     17         35
10.389               0.6289468492486766     24               -19.72279331140352  199                      60                       0.06053969094702827     17         13
10.426               0.6309016180109102     23               -20.72279331140352  182                      48                       0.06051233627574431     17         22
10.466               0.6335894250589814     22               -21.72279331140352  219                      42                       0.06053787741820958     17         30
10.501               0.6362772321070528     17               -26.72279331140352  257                      59                       0.06059206095677105     17         62
10.541               0.6389650391551241     10               -33.72279331140352  210                      54                       0.0606171178403495      17         49
10.578               0.6409198079173577     7                -36.72279331140352  180                      40                       0.0605898854147625      17         47
10.613               0.6431189227748705     6                -37.72279331140352  191                      49                       0.0605972790704674      17         14
10.65                0.6453180376323834     12               -31.72279331140352  211                      63                       0.06059324297017684     17         38
10.688               0.6477614985851754     21               -22.72279331140352  207                      53                       0.06060642763708603     17         12
10.727               0.6499606134426883     19               -24.72279331140352  189                      38                       0.06059108916217846     17         33
10.766               0.6524040743954805     17               -26.72279331140352  200                      57                       0.06059855790409441     17         29
10.802               0.6548475353482725     16               -27.72279331140352  208                      61                       0.06062280460546866     17         15
10.837               0.656802304110506      15               -28.72279331140352  196                      41                       0.06060739172377096     17         27
10.879               0.6592457650632982     14               -29.72279331140352  191                      42                       0.0605980113120046      17         12
10.919               0.6616892260160902     15               -28.72279331140352  206                      56                       0.06059980089899168     17         30
10.958               0.6641326869688823     15               -28.72279331140352  200                      49                       0.06060710777230173     17         13
10.993               0.6663318018263952     17               -26.72279331140352  204                      54                       0.06061419101486356     17         5
11.028               0.6685309166839079     15               -28.72279331140352  205                      57                       0.06062122929669096     17         8
11.062               0.6704856854461417     12               -31.72279331140352  192                      52                       0.06061161502857907     17         16
11.1                 0.6726848003036546     10               -33.72279331140352  199                      42                       0.06060223426159049     17         15
11.138               0.6751282612564466     9                -34.72279331140352  201                      56                       0.06061485556261865     17         17
11.177               0.6775717222092386     18               -25.72279331140352  200                      48                       0.06062196673608648     17         10
11.216               0.6797708370667515     64               20.27720668859648   201                      45                       0.06060724296244217     18         5
11.256               0.6822142980195435     81               37.27720668859648   188                      54                       0.06060894616378318     18         19
11.291               0.6844134128770564     78               34.27720668859648   140                      128                      0.06061583676176215     18         106
11.326               0.6863681816392901     80               36.27720668859648   76                       185                      0.06060111086343722     18         141
11.359               0.6878342582109652     79               35.27720668859648   76                       169                      0.06055412080385291     18         16
11.398               0.6902777191637572     78               34.27720668859648   26                       198                      0.06056130190943651     18         77
11.433               0.6927211801165494     76               32.27720668859648   83                       219                      0.06058962478059558     18         78
11.47                0.6954089871646207     76               32.27720668859648   69                       209                      0.06062850803527643     18         20
11.507               0.6976081020221335     75               31.27720668859648   42                       207                      0.06062467211455058     18         30
11.544               0.6995628707843671     72               28.27720668859648   48                       194                      0.06059969428139008     18         16
11.583               0.7022506778324384     68               24.27720668859648   66                       193                      0.06062770248056967     18         33
11.623               0.7046941387852304     58               14.27720668859648   47                       193                      0.06062928149231959     18         19
11.659               0.7066489075474641     43               -0.722793311403521  39                       203                      0.06060973561604461     18         15
11.697               0.708848022404977      20               -23.72279331140352  57                       207                      0.06060083973711013     19         17
11.739               0.7117801755483275     11               -32.72279331140352  65                       188                      0.06063379977411428     19         27
11.776               0.713734944310561      8                -35.72279331140352  100                      130                      0.06060928535245933     19         92
11.812               0.7161784052633533     8                -35.72279331140352  195                      68                       0.06063142611440513     19         161
11.85                0.7183775201208659     9                -34.72279331140352  228                      38                       0.06062257553762582     19         66
11.89                0.7205766349783788     15               -28.72279331140352  169                      44                       0.06060358578455666     19         58
11.926               0.7227757498358916     32               -11.72279331140352  178                      62                       0.0606050435884531      19         17
11.966               0.7252192107886838     46               2.277206688596479   207                      61                       0.06060665308279156     19         31
12.001               0.7276626717414758     62               18.27720668859648   208                      52                       0.06063350318652411     20         12
12.036               0.7298617865989887     76               32.27720668859648   203                      50                       0.06063989586232874     20         9
12.077               0.7323052475517806     78               34.27720668859648   154                      111                      0.06063635402432563     20         104
