Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.03, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 260, 0, 0, 0, 210, 0, 0, 0, 0, 0
0.08300000000000001, 0.0002443460952792061, 0.002943928858785616, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 260, 0, 0, 0, 210, 0, 3, 0, 3, 0
0.131, 0.001954768762233649, 0.01492189894834847, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 260, 0, 0, 0, 210, 65, 81, 65, 78, 0
0.18, 0.004886921905584122, 0.02714956614213401, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 260, 0, 0, 0, 210, 62, 183, 3, 102, 0
0.229, 0.008063421144213802, 0.03521144604460175, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 260, 0, 0, 0, 210, 33, 239, 29, 56, 0
0.28, 0.01246165085923951, 0.04450589592585541, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5699999999999999, 0.138127539782006, 0, 0, 0, 260, 0, 0, 0, 210, 74, 282, 41, 43, 0
0.336, 0.0161268422884276, 0.04799655442984406, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 0, 0, 0, 260, 0, 0, 0, -210, 43, 256, 31, 26, 1
0.38, 0.0200363798128949, 0.05272731529709186, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 260, 0, 0, 0, -210, 50, 259, 7, 3, 1
0.43, 0.02345722514680379, 0.05455168638791578, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 260, 0, 0, 0, -210, 168, 142, 118, 117, 1
0.476, 0.02687807048071267, 0.05646653462334595, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 260, 0, 0, 0, -210, 209, 91, 41, 51, 1
