Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.008, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.54, 0.108127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 0, 0, 0, 0, 0
0.054, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 0, 0, 0, 0, 0
0.099, 0.001466076571675237, 0.01480885425934583, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 59, 14, 59, 14, 0
0.149, 0.004886921905584122, 0.03279813359452431, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 230, 0, 0, 0, 150, 114, 187, 55, 173, 0
0.195, 0.008307767239493009, 0.04260393456150261, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 59, 231, 55, 44, 0
0.254, 0.01319468914507713, 0.05194759505935878, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.25, -0.181872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 90, 254, 31, 23, 1
0.304, 0.01661553447898602, 0.05465636341771716, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 230, 0, 0, 0, -150, 100, 217, 10, 37, 1
0.354, 0.02028072590817411, 0.0572901861812828, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 170, 134, 70, 83, 1
0.4050000000000001, 0.02419026343264141, 0.05972904551269485, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 230, 0, 0, 0, -150, 244, 58, 74, 76, 1
0.453, 0.02761110876655029, 0.06095167498134723, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 230, 0, 0, 0, -150, 221, 98, 23, 40, 1
0.504, 0.0317649923862968, 0.06302577854423967, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 229, 73, 8, 25, 1
0.5550000000000001, 0.03543018381548488, 0.0638381690369097, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.34, -0.09187246021799403, 0, 0, 0, 230, 0, 0, 0, -150, 229, 75, 0, 2, 1
0.604, 0.03933972133995219, 0.06513198897343077, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6, 0.168127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 241, 84, 12, 9, 2
0.6550000000000001, 0.04324925886441948, 0.06602940284644196, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 197, 104, 44, 20, 2
0.7039999999999999, 0.04715879638888679, 0.06698692668875963, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 143, 191, 54, 87, 2
0.752, 0.05106833391335409, 0.06791001850180065, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 60, 239, 83, 48, 2
0.8050000000000001, 0.05424483315198376, 0.06738488590308542, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.76, 0.328127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 86, 217, 26, 22, 2
0.8529999999999999, 0.05839871677173027, 0.06846273947447862, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.55, 0.118127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 95, 242, 9, 25, 2
0.9130000000000001, 0.06279694648675598, 0.06878088333708212, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.22, -0.211872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 69, 236, 26, 6, 3
0.9609999999999999, 0.06621779182066485, 0.06890509034408414, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 230, 0, 0, 0, -150, 91, 209, 22, 27, 3
1.008, 0.06988298324985296, 0.06932835639866365, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 177, 136, 86, 73, 3
1.055, 0.07330382858376185, 0.06948230197512971, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 243, 77, 66, 59, 3
1.108, 0.07696902001294993, 0.06946662456042412, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 213, 77, 30, 0, 3
1.155, 0.08112290363269643, 0.07023628020146877, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 239, 86, 26, 9, 3
1.214, 0.08576547944300135, 0.07064701766309832, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.34, -0.09187246021799403, 0, 0, 0, 230, 0, 0, 0, -150, 233, 76, 6, 10, 3
1.265, 0.08967501696746865, 0.07088934147625981, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.61, 0.178127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 220, 90, 13, 14, 4
1.32, 0.09334020839665675, 0.07071227908837631, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 230, 0, 0, 0, 150, 209, 94, 11, 4, 4
1.363, 0.09676105373056563, 0.07099123531222718, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 142, 189, 67, 95, 4
1.41, 0.1004262451597537, 0.07122428734734307, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 67, 243, 75, 54, 4
1.456, 0.1038470904936626, 0.07132355116322982, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.86, 0.428127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 69, 215, 2, 28, 4
1.505, 0.1075122819228507, 0.07143673217465163, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 83, 228, 14, 13, 4
1.573, 0.112643549923714, 0.07161064839396949, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4699999999999999, 0.03812753978200597, 0, 0, 0, 230, 0, 0, 0, 150, 78, 237, 5, 9, 4
1.628, 0.1167974335434605, 0.07174289529696592, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 0, 0, 0, 230, 0, 0, 0, -150, 82, 223, 4, 14, 5
1.676, 0.1207069710679278, 0.0720208657923197, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 93, 220, 11, 3, 5
1.732, 0.1246165085923951, 0.07194948533048217, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 193, 123, 100, 97, 5
1.78, 0.1282817000215832, 0.07206837079864226, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 232, 64, 39, 59, 5
1.83, 0.1317025453554921, 0.07196860401939459, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 212, 85, 20, 21, 5
1.875, 0.1353677367846802, 0.07219612628516279, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 230, 0, 0, 0, -150, 245, 81, 33, 4, 5
1.923, 0.1390329282138683, 0.07230001467179838, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 0, 0, 0, 230, 0, 0, 0, -150, 241, 78, 4, 3, 5
1.973, 0.1429424657383356, 0.07244929839753452, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.34, -0.09187246021799403, 0, 0, 0, 230, 0, 0, 0, -150, 226, 83, 15, 5, 5
2.033, 0.1475850415486405, 0.07259470809082169, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.65, 0.218127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 220, 81, 6, 2, 6
2.084, 0.1512502329778286, 0.07257688722544558, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 222, 101, 2, 20, 6
2.133, 0.1551597705022959, 0.07274250843989493, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.76, 0.328127539782006, 0, 0, 0, 230, 0, 0, 0, 150, 147, 195, 75, 94, 6
