Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.011, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.67, 0.238127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 0, 0, 0, 0, 0
0.064, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 0, 0, 0, 0, 0
0.113, 0.001954768762233649, 0.0172988386038376, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 84, 86, 84, 86, 0
0.163, 0.004886921905584122, 0.02998111598517866, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 72, 177, 12, 91, 0
0.209, 0.008063421144213802, 0.03858096241250623, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 36, 251, 36, 74, 0
0.266, 0.01246165085923951, 0.04684831150090042, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.28, -0.151872460217994, 0, 0, 0, 250, 0, 0, 0, -200, 61, 264, 25, 13, 1
0.316, 0.0161268422884276, 0.05103431103932786, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -200, 61, 249, 0, 15, 1
0.366, 0.01954768762233649, 0.05340898257468987, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -200, 136, 144, 75, 105, 1
0.416, 0.02345722514680379, 0.05638756044904757, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -200, 251, 66, 115, 78, 1
0.471, 0.02736676267127109, 0.05810353008762439, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -200, 241, 49, 10, 17, 1
0.518, 0.03078760800517997, 0.05943553668953662, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 0, 0, 0, 250, 0, 0, 0, -200, 251, 49, 10, 0, 1
0.567, 0.03445279943436807, 0.06076331469906185, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.2, -0.2318724602179941, 0, 0, 0, 250, 0, 0, 0, -200, 257, 51, 6, 2, 1
0.624, 0.03860668305411457, 0.06186968438159386, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.54, 0.108127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 249, 48, 8, 3, 2
0.6720000000000001, 0.04202752838802345, 0.06254096486313014, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 233, 69, 16, 21, 2
0.717, 0.04544837372193234, 0.06338685316866435, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 158, 142, 75, 73, 2
0.766, 0.04935791124639964, 0.06443591546527367, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 81, 244, 77, 102, 2
0.8129999999999999, 0.05229006438975011, 0.06431742237361638, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 41, 234, 40, 10, 2
0.867, 0.0561996019142174, 0.06482076345353795, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 0, 0, 0, 250, 0, 0, 0, 200, 46, 252, 5, 18, 2
0.917, 0.06035348553396391, 0.06581623286146555, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.48, 0.04812753978200597, 0, 0, 0, 250, 0, 0, 0, 200, 61, 256, 15, 4, 2
0.968, 0.06377433086787279, 0.06588257321061239, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.13, -0.301872460217994, 0, 0, 0, 250, 0, 0, 0, -200, 44, 261, 17, 5, 3
1.018, 0.06743952229706089, 0.06624707494799695, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -200, 66, 225, 22, 36, 3
