Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
4.393                0.2629163985204258     79               35.27720668859648   46                       200                      0.05984894116103479     6          9
4.43                 0.2653598594732178     79               35.27720668859648   49                       206                      0.05990064547928168     6          7
4.466                0.2675589743307307     77               33.27720668859648   56                       204                      0.05991020473146679     6          11
4.503                0.2695137430929644     77               33.27720668859648   47                       186                      0.0598520415485153      6          24
4.538                0.2717128579504773     74               30.27720668859648   47                       202                      0.05987502378811751     6          14
4.572                0.2739119728079901     75               31.27720668859648   53                       219                      0.05991075520734691     6          26
4.609                0.2761110876655029     76               32.27720668859648   49                       193                      0.05990694026155411     6          26
4.644                0.2783102025230158     77               33.27720668859648   48                       202                      0.05992898417808265     6          6
4.681                0.2802649712852494     79               35.27720668859648   46                       188                      0.05987288427371276     6          10
4.72                 0.2827084322380415     80               36.27720668859648   55                       198                      0.05989585428772067     6          15
4.757                0.2851518931908336     81               37.27720668859648   52                       204                      0.05994363951877939     6          7
4.795                0.2875953541436256     82               38.27720668859648   48                       201                      0.05997817604663726     6          8
4.827                0.2895501229058592     82               38.27720668859648   51                       204                      0.05998552370123456     6          7
4.866                0.2917492377633721     82               38.27720668859648   49                       198                      0.05995668675778302     6          4
4.905                0.293948352620885      82               38.27720668859648   48                       195                      0.05992830838346279     6          10
4.943                0.2963918135736771     83               39.27720668859648   53                       208                      0.05996192870193751     6          20
4.98                 0.2988352745264691     83               39.27720668859648   53                       206                      0.0600070832382468      6          2
5.026                0.3017674276698195     83               39.27720668859648   49                       190                      0.06004127092515312     6          22
5.063                0.3039665425273324     82               38.27720668859648   53                       186                      0.06003684426769355     6          12
5.107                0.3064100034801245     83               39.27720668859648   40                       216                      0.05999804258471206     6          46
5.143                0.3088534644329166     83               39.27720668859648   58                       216                      0.06005317216272925     6          20
5.18                 0.3108082331951502     84               40.27720668859648   55                       184                      0.06000158941991317     6          34
5.217                0.3132516941479422     84               40.27720668859648   50                       196                      0.06004441137587545     6          17
5.252                0.3149621168148967     82               38.27720668859648   41                       189                      0.05996993846437485     6          12
5.293                0.3174055777676888     81               37.27720668859648   51                       199                      0.05996704662151688     6          15
5.327                0.3198490387204809     79               35.27720668859648   57                       204                      0.06004299581762359     6          12
5.366                0.3222924996732728     70               26.27720668859648   47                       209                      0.06006196415826927     6          10
5.403                0.3244916145307857     44               0.277206688596479   45                       188                      0.06005767435328258     6          19
5.439                0.3266907293882986     21               -22.72279331140352  54                       194                      0.06006448416773279     7          14
5.477                0.3291341903410907     11               -32.72279331140352  60                       192                      0.06009388174933187     7          5
5.512                0.3310889591033243     9                -34.72279331140352  85                       141                      0.06006693742803417     7          69
5.547                0.3332880739608371     9                -34.72279331140352  180                      76                       0.06008438326317598     7          172
5.581                0.33548718881835       9                -34.72279331140352  216                      52                       0.0601123792901541      7          57
5.623                0.3379306497711421     9                -34.72279331140352  179                      53                       0.06009792811153158     7          28
5.656                0.3396410724380965     8                -35.72279331140352  164                      47                       0.06004969456119103     7          31
5.691                0.3418401872956094     9                -34.72279331140352  198                      61                       0.06006680500713573     7          48
5.727                0.3442836482484015     9                -34.72279331140352  216                      59                       0.06011588060911497     7          19
5.763                0.346238417010635      9                -34.72279331140352  221                      46                       0.06007954485695559     7          16
5.803                0.3489262240587063     10               -33.72279331140352  191                      42                       0.06012859280694578     7          43
5.838                0.3511253389162192     12               -31.72279331140352  198                      53                       0.06014479940325783     7          18
5.877                0.3535687998690113     21               -22.72279331140352  193                      64                       0.06016144289076252     7          16
5.913                0.3555235686312449     39               -4.722793311403521  191                      53                       0.06012575150198628     7          16
5.955                0.357967029584037      59               15.27720668859648   206                      36                       0.06011201168497683     8          30
5.993                0.3606548366321082     73               29.27720668859648   195                      82                       0.06017934867880999     8          49
6.028                0.3628539514896211     77               33.27720668859648   132                      113                      0.06019474974943948     8          80
6.064                0.365053066347134      76               32.27720668859648   85                       190                      0.06020004392268041     8          124
6.1                  0.367496527299926      77               33.27720668859648   44                       225                      0.06024533234425018     8          85
6.14                 0.3694512960621597     77               33.27720668859648   46                       165                      0.06017122085702927     8          57
6.178                0.3716504109196725     76               32.27720668859648   68                       167                      0.06015707525407453     8          30
6.216                0.3740938718724646     69               25.27720668859648   60                       205                      0.06018241181989456     8          46
6.255                0.3765373328252566     46               2.277206688596479   43                       221                      0.06019781500004103     8          35
6.295                0.3792251398733279     21               -22.72279331140352  49                       213                      0.06024227797828878     9          17
6.334                0.3814242547308408     13               -30.72279331140352  64                       181                      0.06021854353186625     9          39
6.367                0.3836233695883536     10               -33.72279331140352  95                       126                      0.06025182497068534     9          82
6.405                0.3858224844458665     9                -34.72279331140352  180                      87                       0.06023770248959663     9          135
6.444                0.3882659453986585     9                -34.72279331140352  223                      48                       0.06025231927353484     9          84
