Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.008, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.23, -0.201872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 0, 0, 0, 0, 1
0.064, 0.0004886921905584122, 0.007635815477475192, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6, 0.168127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 3, 3, 3, 3, 2
0.11, 0.002443460952792061, 0.02221328138901874, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.61, 0.178127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 47, 69, 44, 66, 2
0.16, 0.005619960191421741, 0.03512475119638587, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.64, 0.208127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 63, 190, 16, 121, 2
0.21, 0.009285151620609833, 0.04421500771718968, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.48, 0.04812753978200597, 0, 0, 0, 250, 0, 0, 0, 170, 89, 239, 26, 49, 2
0.269, 0.01417207352619396, 0.05268428820146452, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 97, 268, 8, 29, 3
0.315, 0.01808161105066125, 0.05740193984336905, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 80, 250, 17, 18, 3
0.361, 0.02199114857512855, 0.06091730907237825, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 192, 149, 112, 101, 3
0.409, 0.02565634000431665, 0.06272943766336589, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 236, 71, 44, 78, 3
0.459, 0.02883283924294632, 0.06281664323081988, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -170, 233, 79, 3, 8, 3
0.506, 0.03347541505325124, 0.06615694674555581, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 288, 88, 55, 9, 3
0.5590000000000001, 0.03787364476827695, 0.0677524951131967, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.29, -0.141872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 251, 78, 37, 10, 3
0.6109999999999999, 0.04202752838802345, 0.06878482551231335, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6, 0.168127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 247, 77, 4, 1, 4
0.666, 0.04618141200776996, 0.06934145947112608, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 224, 100, 23, 23, 4
0.7109999999999999, 0.05033529562751646, 0.07079507120607097, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 151, 191, 73, 91, 4
0.76, 0.05400048705670456, 0.0710532724430323, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 74, 244, 77, 53, 4
0.808, 0.05742133239061344, 0.07106600543392753, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 70, 235, 4, 9, 4
0.859, 0.06206390820091836, 0.07225134831305979, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.67, 0.238127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 89, 271, 19, 36, 4
0.91, 0.06597344572538566, 0.07249829200591831, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.29, -0.141872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 74, 247, 15, 24, 5
0.96, 0.07012732934513216, 0.07304930140117934, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 96, 211, 22, 36, 5
1.009, 0.07403686686959947, 0.07337647856253664, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 188, 149, 92, 62, 5
1.066, 0.07819075048934597, 0.07334967212884235, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 253, 68, 65, 81, 5
1.116, 0.08234463410909248, 0.07378551443467067, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -170, 244, 88, 9, 20, 5
1.16, 0.08600982553828056, 0.07414640132610392, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 257, 81, 13, 7, 5
1.211, 0.09040805525330626, 0.07465570210842797, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.45, 0.01812753978200597, 0, 0, 0, 250, 0, 0, 0, 170, 264, 77, 7, 4, 6
1.261, 0.09407324668249435, 0.07460209887588767, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 223, 96, 41, 19, 6
1.31, 0.09847147639752007, 0.07516906595230541, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 250, 0, 0, 0, 170, 155, 193, 68, 97, 6
1.356, 0.101892321731429, 0.07514183018541959, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 86, 265, 69, 72, 6
1.404, 0.1053131670653378, 0.07500937825166512, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.85, 0.418127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 64, 223, 22, 42, 6
1.45, 0.1092227045898051, 0.07532600316538286, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 0, 0, 0, 250, 0, 0, 0, 170, 89, 253, 25, 30, 6
1.507, 0.1141096264953893, 0.0757197256107427, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.32, -0.111872460217994, 0, 0, 0, 250, 0, 0, 0, -170, 78, 272, 11, 19, 7
