Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
0.017                0.0                    76               32.27720668859648   0                        0                        0.0                     0          0
0.06600000000000001  0.0002443460952792061  77               33.27720668859648   0                        3                        0.003702213564836456    0          3
0.109                0.001954768762233649   77               33.27720668859648   68                       49                       0.01793365836911605     0          120
0.152                0.004642575810304916   76               32.27720668859648   123                      174                      0.03054326190990077     0          169
0.191                0.007330382858376183   73               29.27720668859648   87                       196                      0.03837896784490148     0          71
0.229                0.01026253600172666    59               15.27720668859648   99                       212                      0.0448145676931295      0          28
0.268                0.01319468914507713    39               -4.722793311403521  110                      204                      0.04923391472043706     1          19
0.303                0.0158824961931484     27               -16.72279331140352  107                      197                      0.05241747918530825     1          3
0.342                0.01881464933649887    19               -24.72279331140352  177                      134                      0.05501359455116628     1          106
0.382                0.02150245638457014    18               -25.72279331140352  210                      76                       0.05628915283918885     1          126
0.419                0.02419026343264141    23               -20.72279331140352  176                      97                       0.05773332561489597     1          54
0.458                0.02712241657599188    29               -14.72279331140352  207                      120                      0.05921925016592113     1          55
0.498                0.03029891581462156    41               -2.722793311403521  216                      100                      0.06084119641490274     1          33
0.5350000000000001   0.03274237676741362    47               3.277206688596479   182                      95                       0.0612007042381563      2          40
0.5779999999999999   0.03567452991076409    60               16.27720668859648   184                      104                      0.06172063998402093     2          13
0.621                0.03909537524467298    69               25.27720668859648   119                      193                      0.06295551569190495     2          154
0.6600000000000001   0.04202752838802345    65               21.27720668859648   88                       208                      0.06367807331518705     2          50
0.698                0.04471533543609471    58               14.27720668859648   107                      180                      0.06406208515199817     2          47
0.738                0.0476474885794452     45               1.277206688596479   118                      204                      0.06456299265507479     2          34
0.779                0.05082398781807487    30               -13.72279331140352  90                       212                      0.06524260310407557     3          38
0.8139999999999999   0.05326744877086693    18               -25.72279331140352  100                      176                      0.06543912625413628     3          39
0.8529999999999999   0.0561996019142174     13               -30.72279331140352  165                      135                      0.06588464468255264     3          110
0.892                0.05888740896228867    12               -31.72279331140352  202                      93                       0.06601727462139985     3          82
0.931                0.06206390820091836    14               -29.72279331140352  207                      99                       0.06666370376038491     3          10
0.9800000000000001   0.06548475353482725    20               -23.72279331140352  192                      117                      0.06682117707635433     3          37
1.02                 0.06841690667817772    29               -14.72279331140352  203                      96                       0.0670753987040958      3          34
1.059                0.07134905982152818    38               -5.722793311403521  203                      93                       0.06737399416574901     3          8
1.098                0.07403686686959947    52               8.277206688596479   189                      107                      0.06742884050054596     4          31
1.138                0.07696902001294993    64               20.27720668859648   177                      102                      0.06763534271788219     4          20
1.178                0.0799011731563004     72               28.27720668859648   145                      178                      0.06782782101553514     4          101
1.219                0.08307767239493009    75               31.27720668859648   85                       212                      0.0681523153362839      4          98
1.259                0.08576547944300135    67               23.27720668859648   96                       173                      0.06812190583240775     4          42
1.3                  0.08869763258635183    59               15.27720668859648   112                      197                      0.06822894814334756     4          38
1.34                 0.09187413182498151    45               1.277206688596479   109                      221                      0.06856278494401604     4          30
1.38                 0.09480628496833198    27               -16.72279331140352  95                       183                      0.06870020649879129     5          52
1.418                0.09749409201640326    13               -30.72279331140352  114                      197                      0.06875464881269623     5          25
1.458                0.1006705912550329     8                -35.72279331140352  177                      137                      0.06904704475653834     5          111
1.497                0.1033583983031042     7                -36.72279331140352  209                      73                       0.06904368624121857     5          114
1.539                0.1062905514464547     14               -29.72279331140352  186                      97                       0.06906468580016547     5          43
1.58                 0.1092227045898051     26               -17.72279331140352  182                      116                      0.06912829404418047     5          26
1.619                0.1121548577331556     37               -6.722793311403521  208                      96                       0.06927415548681632     5          46
1.661                0.1153313569717853     55               11.27720668859648   197                      99                       0.0694348928186546      6          7
1.698                0.1180191640198565     69               25.27720668859648   183                      110                      0.06950480802111692     6          26
1.741                0.1211956632584863     74               30.27720668859648   133                      172                      0.06961267275042288     6          116
1.778                0.1241278164018367     78               34.27720668859648   106                      207                      0.06981317007977318     6          60
1.82                 0.1270599695451872     79               35.27720668859648   101                      181                      0.06981317007977318     6          33
1.859                0.1297477765932584     81               37.27720668859648   106                      199                      0.06979439300336656     6          21
1.896                0.1326799297366089     81               37.27720668859648   96                       211                      0.06997886589483593     6          22
1.935                0.1353677367846802     81               37.27720668859648   101                      201                      0.06995748671042903     6          14
1.971                0.1382998899280307     82               38.27720668859648   105                      202                      0.07016737185592625     6          8
2.013                0.1412320430713812     82               38.27720668859648   103                      197                      0.07015998165493351     6          4
2.055                0.1441641962147316     81               37.27720668859648   95                       200                      0.0701528935351492      6          12
2.096                0.1473406954533613     81               37.27720668859648   98                       210                      0.07029613332698535     6          16
2.133                0.1502728485967117     82               38.27720668859648   108                      197                      0.07045140581186673     6          24
2.175                0.1532050017400622     82               38.27720668859648   95                       193                      0.07043908125979874     6          18
2.215                0.1558928087881335     82               38.27720668859648   99                       198                      0.07038050058155011     6          4
2.259                0.1590693080267632     80               36.27720668859648   103                      199                      0.07041580700609261     6          9
2.297                0.1620014611701137     79               35.27720668859648   94                       197                      0.07052741017418967     6          11
2.338                0.1651779604087433     78               34.27720668859648   99                       210                      0.07064925594899202     6          17
2.391                0.1688431518379314     78               34.27720668859648   94                       180                      0.07061612372979148     6          33
2.431                0.1720196510765611     77               33.27720668859648   104                      202                      0.07076086017135381     6          29
2.468                0.1744631120293532     78               34.27720668859648   101                      203                      0.07069007780767956     6          9
2.51                 0.1776396112679828     76               32.27720668859648   99                       196                      0.07077275349322027     6          9
2.549                0.1805717644113333     75               31.27720668859648   95                       216                      0.07084023711703935     6          21
2.584                0.1832595714594046     75               31.27720668859648   103                      196                      0.07092088678769528     6          23
2.622                0.1857030324121967     73               29.27720668859648   100                      197                      0.0708249551533931      6          5
2.661                0.1888795316508263     71               27.27720668859648   109                      205                      0.07098065826787911     6          17
2.698                0.1915673386988976     68               24.27720668859648   98                       197                      0.07100346134132602     6          17
2.735                0.1940107996516897     65               21.27720668859648   89                       199                      0.07093630700244597     6          13
2.781                0.1974316449855986     61               17.27720668859648   96                       205                      0.07099304026810448     6          17
2.819                0.2001194520336698     62               18.27720668859648   109                      188                      0.07098951828083355     6          30
2.861                0.2032959512722995     64               20.27720668859648   98                       203                      0.07105765511090509     6          26
2.899                0.20622810441565       68               24.27720668859648   99                       213                      0.07113766968459813     6          12
2.938                0.2089159114637212     69               25.27720668859648   98                       189                      0.07110820676096706     6          25
2.977                0.2118480646070717     71               27.27720668859648   95                       201                      0.07116159375447488     6          13
3.016                0.2147802177504222     73               29.27720668859648   102                      205                      0.07121360004987474     6          11
3.058                0.2177123708937727     74               30.27720668859648   107                      197                      0.07119436589070395     6          14
3.098                0.2206445240371231     75               31.27720668859648   93                       198                      0.071221602336063       6          15
3.136                0.2235766771804736     77               33.27720668859648   96                       199                      0.07129358328458979     6          3
3.177                0.2265088303238241     78               34.27720668859648   105                      200                      0.0712964527301933      6          10
3.216                0.2294409834671746     78               34.27720668859648   102                      198                      0.07134358938655926     6          3
3.259                0.2326174827058042     79               35.27720668859648   101                      205                      0.07137695081491385     6          6
3.297                0.2355496358491547     80               36.27720668859648   93                       211                      0.07144362628121161     6          16
3.335                0.2379930968019468     80               36.27720668859648   100                      188                      0.07136224791662572     6          35
3.375                0.2409252499452973     80               36.27720668859648   105                      202                      0.07138525924305105     6          22
3.415                0.2438574030886477     80               36.27720668859648   97                       205                      0.07140773150472847     6          15
3.456                0.2470339023272774     80               36.27720668859648   99                       201                      0.0714797171085872      6          5
3.495                0.2499660554706279     80               36.27720668859648   112                      205                      0.07152104591434274     6          19
3.533                0.2526538625186991     80               36.27720668859648   93                       201                      0.07151255661440679     6          23
3.573                0.2555860156620496     80               36.27720668859648   96                       193                      0.07153261003695763     6          6
3.613                0.2585181688054001     79               35.27720668859648   105                      205                      0.07155221943133132     6          16
3.656                0.2616946680440297     77               33.27720668859648   98                       196                      0.07157950438841077     6          12
3.698                0.2646268211873802     69               25.27720668859648   97                       198                      0.07155944326321801     6          2
3.739                0.2678033204260099     74               30.27720668859648   103                      197                      0.07162431677614601     6          9
3.775                0.270246781378802      79               35.27720668859648   97                       189                      0.07158855135862305     6          18
3.818                0.2734232806174317     79               35.27720668859648   100                      203                      0.07161426941263271     6          18
3.858                0.2765997798560613     77               33.27720668859648   104                      218                      0.07169512178747053     6          22
3.9                  0.2795319329994118     71               27.27720668859648   99                       194                      0.07167485461523381     6          30
3.943                0.2824640861427623     62               18.27720668859648   96                       196                      0.07163684659973681     6          6
3.983                0.285640585381392      77               33.27720668859648   109                      198                      0.07171493481832587     6          18
4.025                0.2885727385247424     81               37.27720668859648   104                      192                      0.07169509031670618     6          14
4.066                0.2917492377633721     82               38.27720668859648   92                       208                      0.07175337869241814     6          29
4.109                0.2949257370020018     81               37.27720668859648   99                       198                      0.07177555049939201     6          21
4.147                0.2978578901453522     81               37.27720668859648   101                      209                      0.07182490719685369     6          17
4.189                0.3007900432887027     81               37.27720668859648   103                      191                      0.07180473699897415     6          21
4.228                0.3037221964320532     82               38.27720668859648   104                      198                      0.0718359026565878      6          7
4.265                0.3064100034801245     81               37.27720668859648   95                       205                      0.07184290820167045     6          17
4.308                0.309342156623475      81               37.27720668859648   99                       190                      0.07180644304166086     6          20
4.345                0.311785617576267      79               35.27720668859648   96                       205                      0.07175733430984281     6          11
4.382                0.3147177707196176     75               31.27720668859648   101                      213                      0.07182057752615645     6          13
4.425                0.3181386160535264     68               24.27720668859648   110                      199                      0.07189573244147489     6          23
4.468                0.3213151152921561     63               19.27720668859648   96                       189                      0.07191475275115399     6          25
4.507                0.3240029223402273     58               14.27720668859648   93                       188                      0.07188882235194749     6          6
4.545                0.3264463832930194     49               5.277206688596479   97                       191                      0.07182538686315059     6          6
4.586                0.3293785364363699     32               -11.72279331140352  105                      210                      0.07182262024342998     7          23
4.623                0.3325550356749996     21               -22.72279331140352  117                      211                      0.07193489848042387     7          25
4.661                0.33548718881835       17               -26.72279331140352  163                      139                      0.07197751315562114     7          118
4.7                  0.3381749958664213     19               -24.72279331140352  217                      72                       0.07195212678008964     7          124
4.739                0.3408628029144926     19               -24.72279331140352  195                      101                      0.07192715824319319     7          31
4.782                0.343794956057843      20               -23.72279331140352  171                      92                       0.07189354999118425     7          34
4.822                0.3467271092011935     22               -21.72279331140352  208                      109                      0.0719052486937357      7          48
4.867                0.3503923006303816     24               -19.72279331140352  220                      122                      0.07199348687700464     7          33
4.907                0.3533244537737321     23               -20.72279331140352  190                      79                       0.07200416828484451     7          74
4.948                0.3562566069170825     21               -22.72279331140352  190                      94                       0.07200012265907084     7          15
4.988                0.359188760060433      22               -21.72279331140352  191                      107                      0.0720105773978414      7          13
5.035                0.3623652592990627     23               -20.72279331140352  205                      93                       0.07196926699087641     7          27
5.073                0.3652974124424131     24               -19.72279331140352  208                      101                      0.07200816330424072     7          12
5.12                 0.368718257776322      24               -19.72279331140352  195                      105                      0.0720152847219379      7          20
5.16                 0.3716504109196725     24               -19.72279331140352  195                      99                       0.07202527343404506     7          13
5.197                0.3745825640630231     23               -20.72279331140352  203                      104                      0.07207669118010834     7          16
5.235                0.3772703711110943     23               -20.72279331140352  202                      104                      0.0720669285790056      7          2
5.275                0.3804468703497239     23               -20.72279331140352  202                      94                       0.07212262945018464     7          11
5.312                0.3826459852072368     22               -21.72279331140352  203                      102                      0.07203425926341054     7          8
5.36                 0.3863111766364249     22               -21.72279331140352  197                      98                       0.07207298071575091     7          6
5.398                0.3892433297797754     21               -22.72279331140352  191                      102                      0.07210880507220738     7          11
5.435                0.3919311368278467     21               -22.72279331140352  201                      94                       0.07211244467853666     7          15
5.477                0.3951076360664763     20               -23.72279331140352  207                      98                       0.07213942597525586     7          8
5.513                0.3980397892098269     20               -23.72279331140352  226                      105                      0.07220021571010826     7          27
5.553                0.4009719423531773     22               -21.72279331140352  213                      104                      0.07220816537964656     7          12
5.595                0.4039040954965277     21               -22.72279331140352  181                      91                       0.0721901868626502      7          48
5.635                0.4063475564493198     21               -22.72279331140352  157                      103                      0.07211136760413838     7          39
5.679                0.4095240556879495     21               -22.72279331140352  199                      86                       0.07211200135375057     7          58
5.715                0.4119675166407416     22               -21.72279331140352  205                      93                       0.07208530474903614     7          16
5.753                0.414899669784092      21               -22.72279331140352  201                      91                       0.07211883709092508     7          10
5.793                0.4178318229274424     22               -21.72279331140352  193                      105                      0.07212701932115353     7          23
5.831                0.4202752838802345     20               -23.72279331140352  199                      89                       0.07207602193109835     7          17
5.868                0.423207437023585      19               -24.72279331140352  211                      107                      0.07212124011990201     7          25
5.909                0.4266282823574939     18               -25.72279331140352  219                      129                      0.07219974316423995     7          39
5.95                 0.4295604355008444     17               -26.72279331140352  213                      91                       0.0721950311766125      7          21
5.992                0.4327369347394741     14               -29.72279331140352  196                      87                       0.07221911460939154     7          44
6.032                0.4359134339781037     9                -34.72279331140352  218                      109                      0.07226681597780233     7          41
6.074                0.4390899332167334     9                -34.72279331140352  206                      110                      0.07229007790858304     7          15
6.116                0.4420220863600839     6                -37.72279331140352  200                      90                       0.07227306840419946     7          30
6.156                0.4451985855987136     2                -41.72279331140352  208                      96                       0.07231945834936868     7          15
6.197                0.448130738742064      1                -42.72279331140353  199                      101                      0.07231414212394126     7          13
6.235                0.4505741996948561     1                -42.72279331140353  202                      96                       0.07226530869203786     7          6
6.275                0.4535063528382066     1                -42.72279331140353  202                      101                      0.07227192873915643     7          1
6.313                0.4566828520768363     2                -41.72279331140352  191                      113                      0.07234006844239447     7          25
6.348                0.4588819669343492     2                -41.72279331140352  195                      96                       0.07228764444460446     7          9
6.391                0.462302812268258      2                -41.72279331140352  218                      93                       0.07233653767301799     7          40
6.43                 0.4652349654116085     2                -41.72279331140352  193                      98                       0.07235380488516462     7          29
6.468                0.4679227724596798     2                -41.72279331140352  196                      104                      0.07234427527205933     7          8
6.508                0.4708549256030302     2                -41.72279331140352  204                      94                       0.07235017295682701     7          21
6.543                0.4735427326511015     2                -41.72279331140352  197                      105                      0.07237394660722933     7          14
6.583                0.476474885794452      2                -41.72279331140352  201                      101                      0.0723795968091223      7          5
6.625                0.4796513850330816     3                -40.72279331140352  198                      94                       0.07240020906159723     7          12
6.66                 0.4820948459858737     3                -40.72279331140352  195                      98                       0.07238661351139244     7          6
6.701                0.4852713452245034     3                -40.72279331140352  199                      110                      0.07241775036927375     7          18
