Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.005, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 0, 0, 0, 0, 0
0.05600000000000001, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 0, 0, 0, 0, 0
0.102, 0.001221730476396031, 0.01197774976858854, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 9, 76, 9, 76, 0
0.151, 0.00439822971502571, 0.02912734910613053, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 73, 190, 64, 114, 0
0.202, 0.00757472895365539, 0.03749865818641282, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 45, 247, 28, 57, 0
0.257, 0.01270599695451872, 0.04943967686583158, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.42, -0.01187246021799403, 0, 0, 0, 250, 0, 0, 0, -190, 68, 272, 23, 25, 1
0.306, 0.0161268422884276, 0.05270209898178956, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 0, 0, 0, 250, 0, 0, 0, -190, 62, 236, 6, 36, 1
0.355, 0.0200363798128949, 0.05644050651519692, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -190, 151, 149, 89, 87, 1
0.404, 0.02345722514680379, 0.05806243848218759, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -190, 248, 66, 97, 83, 1
0.451, 0.02663372438543346, 0.05905482125373275, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -190, 247, 50, 1, 16, 1
0.497, 0.03029891581462156, 0.06096361330909771, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.13, -0.301872460217994, 0, 0, 0, 250, 0, 0, 0, -190, 252, 72, 5, 22, 1
0.5470000000000001, 0.03445279943436807, 0.0629850081067058, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.28, -0.151872460217994, 0, 0, 0, 250, 0, 0, 0, -190, 251, 55, 1, 17, 1
0.596, 0.03787364476827695, 0.06354638383939086, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.5899999999999999, 0.158127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 246, 57, 5, 2, 2
0.646, 0.04178318229274424, 0.06467984875037809, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 240, 75, 6, 18, 2
0.693, 0.04544837372193234, 0.06558206886281724, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 147, 170, 93, 95, 2
0.742, 0.04911356515112043, 0.06619078861336986, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 73, 239, 74, 69, 2
0.787, 0.05229006438975011, 0.06644226733132163, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 39, 244, 34, 5, 2
0.835, 0.0561996019142174, 0.06730491247211665, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 0, 0, 0, 250, 0, 0, 0, 190, 76, 250, 37, 6, 2
0.89, 0.06035348553396391, 0.06781290509434147, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.27, -0.161872460217994, 0, 0, 0, 250, 0, 0, 0, -190, 65, 263, 11, 13, 3
0.9399999999999999, 0.06426302305843122, 0.06836491814726725, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -190, 71, 239, 6, 24, 3
