Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
1.762, 0.1026253600172666, 0.05824367764884596, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 174, 92, 127, 86, 5
1.806, 0.1050688209700586, 0.05817764173314432, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 197, 39, 23, 53, 5
1.861, 0.1080009741134091, 0.05803383885728593, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.13, -0.301872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 176, 59, 21, 20, 5
1.91, 0.111421819447318, 0.05833603112425026, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 226, 57, 50, 2, 5
1.962, 0.1148426647812269, 0.0585334682880871, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.51, 0.07812753978200597, 0, 0, 0, 200, 0, 0, 0, 150, 197, 48, 29, 9, 6
2.012, 0.1180191640198565, 0.05865763619277164, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.67, 0.238127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 183, 51, 14, 3, 6
2.061, 0.1207069710679278, 0.05856718635028036, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 95, 177, 88, 126, 6
2.112, 0.1236391242112783, 0.05854125199397647, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 49, 209, 46, 32, 6
2.162, 0.126815623449908, 0.05865662509246437, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 55, 161, 6, 48, 6
2.211, 0.1297477765932584, 0.05868284784860175, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.45, 0.01812753978200597, 0, 0, 0, 200, 0, 0, 0, 150, 57, 220, 2, 59, 6
2.268, 0.1336573141177257, 0.05893179634820359, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 48, 193, 9, 27, 7
2.316, 0.136345121165797, 0.0588709504170108, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 67, 193, 19, 0, 7
2.362, 0.1392772743091475, 0.05896582316221316, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 146, 84, 79, 109, 7
2.408, 0.142209427452498, 0.05905707120120348, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 215, 43, 69, 41, 7
2.452, 0.14465288840529, 0.05899383703315254, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 181, 57, 34, 14, 7
2.502, 0.1475850415486405, 0.05898682715773002, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 194, 56, 13, 1, 7
2.552, 0.1507615407872702, 0.05907583886648517, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 216, 53, 22, 3, 7
2.601, 0.1539380400258999, 0.05918417532714335, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.41, -0.02187246021799403, 0, 0, 0, 200, 0, 0, 0, -150, 196, 40, 20, 13, 7
2.648, 0.1566258470739711, 0.05914873378926401, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.62, 0.188127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 195, 64, 1, 24, 8
2.7, 0.16004669240788, 0.05927655274365926, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.77, 0.338127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 177, 56, 18, 8, 8
2.745, 0.1627344994559513, 0.05928397065790576, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 100, 159, 77, 103, 8
2.787, 0.1651779604087433, 0.05926729831673604, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 48, 215, 52, 56, 8
2.832, 0.1678657674568146, 0.05927463540141758, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 35, 179, 13, 36, 8
2.882, 0.1707979206001651, 0.05926367820963395, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 63, 193, 28, 14, 8
2.941, 0.1747074581246324, 0.0594041000083755, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.61, 0.178127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 49, 219, 14, 26, 8
2.993, 0.1778839573632621, 0.05943333022494556, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.27, -0.161872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 52, 191, 3, 28, 9
3.042, 0.1808161105066125, 0.05943987853603304, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 64, 184, 12, 7, 9
3.091, 0.183748263649963, 0.05944621923324589, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 162, 86, 98, 98, 9
3.141, 0.1866804167933135, 0.05943343419080341, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 207, 48, 45, 38, 9
3.189, 0.189612569936664, 0.05945831606668673, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 179, 53, 28, 5, 9
3.237, 0.1923003769847352, 0.05940697466318666, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 205, 50, 26, 3, 9
3.292, 0.1962099145092025, 0.05960203964435071, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.49, 0.05812753978200597, 0, 0, 0, 200, 0, 0, 0, 150, 214, 53, 9, 3, 10
3.347, 0.1996307598431114, 0.05964468474547697, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 177, 75, 37, 22, 10
3.397, 0.2025629129864619, 0.05962994200366849, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.73, 0.298127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 94, 171, 83, 96, 10
3.442, 0.2052507200345332, 0.05963123766256048, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.74, 0.308127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 46, 224, 48, 53, 10
3.488, 0.2076941809873252, 0.05954535005370563, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.71, 0.278127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 45, 171, 1, 53, 10
3.536, 0.2108706802259549, 0.05963537336706869, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.55, 0.118127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 70, 203, 25, 32, 10
3.589, 0.2142915255598638, 0.05970786446360094, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.19, -0.241872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 42, 205, 28, 2, 11
3.634, 0.216979332607935, 0.05970812674956935, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 69, 175, 27, 30, 11
3.682, 0.2199114857512855, 0.05972609607585158, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 162, 94, 93, 81, 11
3.733, 0.2228436388946359, 0.05969559038163299, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 191, 41, 29, 53, 11
3.781, 0.2260201381332657, 0.05977787308470396, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 194, 67, 3, 26, 11
3.831, 0.2289522912766162, 0.05976306219697629, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.2, -0.2318724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 214, 53, 20, 14, 11
3.882, 0.2321287905152458, 0.05979618508893504, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.43, -0.001872460217994032, 0, 0, 0, 200, 0, 0, 0, -150, 198, 44, 16, 9, 11
3.932, 0.2350609436585963, 0.05978152178499396, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6600000000000001, 0.228127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 195, 53, 3, 9, 12
3.982, 0.238237442897226, 0.05982858937650075, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 200, 0, 0, 0, 150, 173, 65, 22, 12, 12
4.033, 0.2414139421358557, 0.05985964347529275, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 200, 0, 0, 0, 150, 89, 189, 84, 124, 12
4.082, 0.2445904413744853, 0.05991926540286264, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 200, 0, 0, 0, 150, 40, 212, 49, 23, 12
4.132, 0.2472782484225566, 0.05984468742075425, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 46, 170, 6, 42, 12
4.179, 0.2502104015659071, 0.05987327149220079, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.76, 0.328127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 56, 211, 10, 41, 12
4.232, 0.253631246899816, 0.0599317691162136, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.44, 0.008127539782005968, 0, 0, 0, 200, 0, 0, 0, 150, 47, 206, 9, 5, 12
4.282, 0.2563190539478872, 0.0598596576244482, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.19, -0.241872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 41, 206, 6, 0, 13
4.331, 0.2594955531865169, 0.05991585157850771, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 81, 169, 40, 37, 13
4.378, 0.261939014139309, 0.05983074786187963, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 149, 86, 68, 83, 13
4.427, 0.2651155133779386, 0.05988604322971282, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 195, 55, 46, 31, 13
4.472, 0.2678033204260099, 0.05988446342263192, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 185, 52, 10, 3, 13
4.52, 0.2709798196646396, 0.05995128753642469, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 213, 63, 28, 11, 13
4.57, 0.2744006649985485, 0.06004390919005438, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.26, -0.171872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 199, 46, 14, 17, 13
4.617, 0.2768441259513405, 0.05996190728857278, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 0, 0, 0, 200, 0, 0, 0, 150, 189, 40, 10, 6, 14
4.663, 0.279776279094691, 0.05999920203617649, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.65, 0.218127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 169, 73, 20, 33, 14
4.712, 0.2824640861427623, 0.05994568890975431, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.76, 0.328127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 98, 138, 71, 65, 14
4.762, 0.2858849314766712, 0.06003463491740259, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 60, 226, 38, 88, 14
4.809, 0.2888170846200216, 0.06005761792888785, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.75, 0.318127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 53, 174, 7, 52, 14
4.853, 0.2912605455728137, 0.0600165970683729, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.64, 0.208127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 51, 198, 2, 24, 14
4.902, 0.2946813909067226, 0.06011452282878878, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.43, -0.001872460217994032, 0, 0, 0, 200, 0, 0, 0, -150, 60, 208, 9, 10, 15
4.963, 0.2981022362406315, 0.06006492771320401, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.16, -0.271872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 64, 165, 4, 43, 15
5.007, 0.3007900432887027, 0.06007390519047389, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.11, -0.321872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 179, 85, 115, 80, 15
5.053, 0.3037221964320532, 0.06010730188641466, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 196, 39, 17, 46, 15
5.1, 0.3064100034801245, 0.0600803928392401, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.22, -0.211872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 184, 56, 12, 17, 15
5.153, 0.3095865027187541, 0.06007888661338137, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.48, 0.04812753978200597, 0, 0, 0, 200, 0, 0, 0, 150, 220, 58, 36, 2, 16
5.204, 0.3127630019573838, 0.06010049999181089, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 167, 72, 53, 14, 16
5.25, 0.3156951551007343, 0.06013241049537797, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 95, 160, 72, 88, 16
5.297, 0.3186273082440848, 0.06015240857921178, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 53, 207, 42, 47, 16
5.356, 0.3218038074827145, 0.06008286174061137, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 33, 179, 20, 28, 16
5.402, 0.3249803067213441, 0.06015925707540617, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.44, 0.008127539782005968, 0, 0, 0, 200, 0, 0, 0, 150, 79, 208, 46, 29, 16
5.45, 0.3281568059599738, 0.06021225797430713, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 46, 208, 33, 0, 17
5.496, 0.3306002669127659, 0.06015288699286135, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 43, 185, 3, 23, 17
5.543, 0.3337767661513956, 0.06021590585448234, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 164, 97, 121, 88, 17
5.591, 0.3364645731994669, 0.06017967683767964, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 212, 42, 48, 55, 17
5.635, 0.3391523802475382, 0.06018675780790384, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 170, 55, 42, 13, 17
5.68, 0.3418401872956094, 0.06018313156612841, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 210, 65, 40, 10, 17
5.727, 0.3445279943436806, 0.06015854624474954, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 200, 0, 0, 0, -150, 210, 41, 0, 24, 17
5.781, 0.3481931857728688, 0.06023061507920234, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.14, -0.291872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 199, 52, 11, 11, 17
5.831, 0.3511253389162192, 0.06021700204359788, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.23, -0.201872460217994, 0, 0, 0, 200, 0, 0, 0, -150, 197, 56, 2, 4, 17
5.877, 0.3538131459642905, 0.06020301956173055, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.37, -0.06187246021799403, 0, 0, 0, 200, 0, 0, 0, -150, 200, 48, 3, 8, 17
5.931, 0.3574783373934785, 0.06027286079809114, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6, 0.168127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 199, 49, 1, 1, 18
5.982, 0.3601661444415498, 0.06020831568732026, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.74, 0.308127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 184, 61, 15, 12, 18
6.029, 0.3630982975849004, 0.06022529400976952, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 200, 0, 0, 0, 150, 127, 157, 57, 96, 18
6.072, 0.3660304507282508, 0.06028169478396752, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 200, 0, 0, 0, 150, 62, 218, 65, 61, 18
6.119, 0.3684739116810429, 0.06021799504511241, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 0, 0, 0, 200, 0, 0, 0, 150, 33, 169, 29, 49, 18
