Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
1.193, 0.08503244115716374, 0.07127614514431158, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 246, 74, 15, 3, 5
1.249, 0.08943067087218942, 0.07160181815227338, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4, -0.03187246021799403, 0, 0, 0, 250, 0, 0, 0, -180, 256, 68, 10, 6, 5
1.299, 0.09309586230137754, 0.07166733048604891, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.67, 0.238127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 239, 73, 17, 5, 6
1.35, 0.09724974592112405, 0.07203684883046225, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.84, 0.4081275397820059, 0, 0, 0, 250, 0, 0, 0, 180, 244, 87, 5, 14, 6
1.394, 0.1009149373503121, 0.07239235104039608, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8699999999999999, 0.438127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 155, 179, 89, 92, 6
1.439, 0.1045801287795002, 0.07267555856810302, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8800000000000001, 0.448127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 72, 246, 83, 67, 6
1.487, 0.1077566280181299, 0.07246578884877599, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8800000000000001, 0.448127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 61, 230, 11, 16, 6
1.53, 0.111421819447318, 0.0728247185930183, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8699999999999999, 0.438127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 76, 249, 15, 19, 6
1.58, 0.1155757030670645, 0.07314917915636993, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 71, 262, 5, 13, 6
1.636, 0.119729586686811, 0.07318434394059352, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.27, -0.161872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 73, 258, 2, 4, 7
1.69, 0.1238834703065575, 0.07330382858376185, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 88, 214, 15, 44, 7
1.74, 0.1277930078310248, 0.07344425737415218, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 198, 140, 110, 74, 7
1.805, 0.1326799297366089, 0.07350688628066976, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 240, 56, 42, 84, 7
1.853, 0.1365894672610762, 0.07371261050246964, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 248, 77, 8, 21, 7
1.901, 0.1402546586902643, 0.07377941014742994, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.15, -0.2818724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 266, 76, 18, 1, 7
1.951, 0.1444085423100108, 0.07401770492568469, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4699999999999999, 0.03812753978200597, 0, 0, 0, 250, 0, 0, 0, 180, 263, 60, 3, 16, 8
2.001, 0.1483180798344781, 0.07412197892777517, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.73, 0.298127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 221, 98, 42, 38, 8
2.051, 0.1522276173589454, 0.07422116887320596, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 156, 179, 65, 81, 8
2.095, 0.1556484626928543, 0.07429520892260349, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 69, 259, 87, 80, 8
2.142, 0.1593136541220424, 0.0743761223725688, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 250, 0, 0, 0, 180, 62, 233, 7, 26, 8
2.194, 0.1632231916465097, 0.07439525599202812, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 79, 251, 17, 18, 8
2.249, 0.1678657674568146, 0.07464018117243869, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 66, 260, 13, 9, 9
2.3, 0.1717753049812819, 0.074684915209253, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 90, 232, 24, 28, 9
2.35, 0.17544049641047, 0.07465553038743405, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 180, 151, 90, 81, 9
2.399, 0.1791056878396581, 0.07465847763220429, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 232, 72, 52, 79, 9
2.449, 0.1835039175546838, 0.07493014191697991, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 260, 64, 28, 8, 9
2.497, 0.1869247628885927, 0.07485973683964464, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 255, 80, 5, 16, 9
2.546, 0.1910786465083392, 0.07505052887208922, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.24, -0.191872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 253, 79, 2, 1, 9
2.598, 0.1947438379375273, 0.07495913700443699, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.65, 0.218127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 236, 65, 17, 14, 10
2.645, 0.1981646832714361, 0.07492048516878493, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 250, 0, 0, 0, 180, 226, 88, 10, 23, 10
2.691, 0.2025629129864619, 0.07527421515661905, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 168, 194, 58, 106, 10
2.741, 0.20622810441565, 0.07523827231508573, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 70, 246, 98, 52, 10
2.786, 0.2091602575590005, 0.07507546933201739, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 48, 230, 22, 16, 10
2.83, 0.2130697950834677, 0.07528968024150804, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 81, 255, 33, 25, 10
2.889, 0.2177123708937727, 0.07535907611414769, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4699999999999999, 0.03812753978200597, 0, 0, 0, 250, 0, 0, 0, 180, 73, 257, 8, 2, 10
2.939, 0.2218662545135191, 0.07549038942276937, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 64, 240, 9, 17, 11
2.986, 0.2250427537521488, 0.07536595905966136, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 82, 233, 18, 7, 11
3.032, 0.2289522912766162, 0.07551196941840903, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 168, 161, 86, 72, 11
3.085, 0.2326174827058042, 0.07540274966152487, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 226, 73, 58, 88, 11
3.129, 0.2362826741349923, 0.07551379806167859, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 264, 60, 38, 13, 11
3.177, 0.2399478655641804, 0.07552655510361362, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 260, 78, 4, 18, 11
3.226, 0.2438574030886477, 0.07559125948191188, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.12, -0.311872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 248, 73, 12, 5, 11
3.281, 0.2482556328036734, 0.07566462444488675, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4, -0.03187246021799403, 0, 0, 0, 250, 0, 0, 0, -180, 235, 65, 13, 8, 11
3.338, 0.2526538625186991, 0.07569019248612916, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 251, 74, 16, 9, 12
3.385, 0.256074707852608, 0.07564983983828892, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 243, 77, 8, 3, 12
3.43, 0.2599842453770754, 0.07579715608661088, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 161, 186, 82, 109, 12
3.48, 0.2641381289968218, 0.07590176120598329, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 74, 254, 87, 68, 12
3.524, 0.2673146282354515, 0.07585545636647319, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 65, 226, 9, 28, 12
3.575, 0.271468511855198, 0.07593524807138406, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 79, 261, 14, 35, 12
3.621, 0.2751337032843861, 0.07598279571510248, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 74, 254, 5, 7, 12
3.671, 0.2787988947135742, 0.07594630746760396, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7, 0.268127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 61, 254, 13, 0, 12
3.724, 0.2829527783333207, 0.07598087495524187, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.49, 0.05812753978200597, 0, 0, 0, 250, 0, 0, 0, 180, 73, 244, 12, 10, 12
3.772, 0.2866179697625087, 0.07598567597097263, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.21, -0.221872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 69, 246, 4, 2, 13
3.82, 0.2907718533822553, 0.07611828622572128, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 98, 242, 29, 4, 13
3.869, 0.2946813909067226, 0.07616474306195984, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 165, 159, 67, 83, 13
3.916, 0.2981022362406315, 0.07612416655787322, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 257, 77, 92, 82, 13
3.961, 0.3017674276698195, 0.07618465732638715, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 240, 52, 17, 25, 13
4.01, 0.3054326190990077, 0.07616773543616152, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 241, 90, 1, 38, 13
4.06, 0.309342156623475, 0.076192649414649, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 254, 66, 13, 24, 13
4.109, 0.3132516941479422, 0.07623550599852575, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 258, 69, 4, 3, 13
4.16, 0.3171612316724095, 0.07624068069048306, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.49, 0.05812753978200597, 0, 0, 0, 250, 0, 0, 0, 180, 239, 69, 19, 0, 14
4.216, 0.3213151152921561, 0.07621326264045447, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 230, 87, 9, 18, 14
4.269, 0.3254689989119026, 0.07624010281375091, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.84, 0.4081275397820059, 0, 0, 0, 250, 0, 0, 0, 180, 136, 190, 94, 103, 14
4.311, 0.3288898442458115, 0.07629084765618453, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.84, 0.4081275397820059, 0, 0, 0, 250, 0, 0, 0, 180, 72, 264, 64, 74, 14
4.36, 0.3325550356749996, 0.07627409075114668, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 59, 239, 13, 25, 14
4.409, 0.3364645731994669, 0.07631312615093375, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.64, 0.208127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 74, 248, 15, 9, 14
4.461, 0.3408628029144926, 0.07640950524870938, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 74, 270, 0, 22, 15
4.509, 0.3442836482484015, 0.07635476785282799, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 88, 233, 14, 37, 15
4.556, 0.3479488396775896, 0.07637156270359736, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 167, 151, 79, 82, 15
4.6, 0.3513696850114984, 0.07638471413293444, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 225, 75, 58, 76, 15
4.65, 0.3555235686312449, 0.07645668142607418, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 262, 66, 37, 9, 15
4.699, 0.3589444139651539, 0.07638740454674481, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 250, 70, 12, 4, 15
4.746, 0.3628539514896211, 0.07645468847231798, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 254, 71, 4, 1, 15
4.795, 0.3665191429188092, 0.07643777745960567, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 238, 68, 16, 3, 15
4.84, 0.3699399882527181, 0.07643388187039629, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 257, 71, 19, 3, 15
4.9, 0.3748269101583022, 0.07649528778740862, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.17, -0.261872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 241, 73, 16, 2, 15
4.945, 0.3782477554922111, 0.07649095156566453, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.26, -0.171872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 251, 65, 10, 8, 15
4.996, 0.3821572930166783, 0.07649265272551609, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.49, 0.05812753978200597, 0, 0, 0, 250, 0, 0, 0, 180, 258, 71, 7, 6, 16
5.046, 0.3860668305411457, 0.07650947890232773, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7199999999999999, 0.288127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 229, 81, 29, 10, 16
5.094, 0.389976368065613, 0.07655602042905635, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.79, 0.3581275397820059, 0, 0, 0, 250, 0, 0, 0, 180, 163, 188, 66, 107, 16
5.141, 0.3941302516853594, 0.07666412209402051, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 78, 261, 85, 73, 16
5.195, 0.3975510970192684, 0.07652571646184185, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.54, 0.108127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 46, 222, 32, 39, 16
5.241, 0.4014606345437358, 0.07660000659105814, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 250, 0, 0, 0, -180, 85, 256, 39, 34, 17
5.299, 0.4063475564493198, 0.07668381891853554, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 250, 0, 0, 0, -180, 99, 245, 14, 11, 17
5.355, 0.4102570939737872, 0.07661196899603867, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.44, 0.008127539782005968, 0, 0, 0, 250, 0, 0, 0, 180, 191, 137, 92, 108, 18
5.405, 0.4139222854029752, 0.07658136640203056, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.65, 0.218127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 225, 71, 34, 66, 18
5.451, 0.4180761690227217, 0.07669715080218707, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 165, 182, 60, 111, 18
5.5, 0.4222300526424682, 0.07676910048044876, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 73, 253, 92, 71, 18
5.548, 0.4254065518810979, 0.07667746068512939, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.84, 0.4081275397820059, 0, 0, 0, 250, 0, 0, 0, 180, 44, 242, 29, 11, 18
5.601, 0.4295604355008444, 0.07669352535276635, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 82, 252, 38, 10, 18
5.648, 0.4337143191205909, 0.07679077888112444, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 68, 257, 14, 5, 18
5.704, 0.4376238566450581, 0.0767222750078994, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 69, 237, 1, 20, 18
5.756, 0.4417777402648047, 0.07675082353453869, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 71, 250, 2, 13, 18
5.8, 0.4451985855987136, 0.07675837682736441, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8299999999999999, 0.398127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 67, 243, 4, 7, 18
5.849, 0.4488637770279017, 0.07674196905930957, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 76, 251, 9, 8, 18
5.895, 0.4525289684570898, 0.07676488014539267, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 61, 239, 15, 12, 18
5.945, 0.4564385059815571, 0.07677687232658656, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 71, 262, 10, 23, 18
5.99, 0.4603480435060243, 0.07685276185409422, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 80, 254, 9, 8, 18
6.039, 0.4640132349352125, 0.07683610447676975, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 67, 254, 13, 0, 18
6.097, 0.4684114646502382, 0.07682654824507761, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 69, 240, 2, 14, 18
6.141, 0.471832309984147, 0.07683313955123711, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.7800000000000001, 0.348127539782006, 0, 0, 0, 250, 0, 0, 0, 180, 77, 256, 8, 16, 18
