Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
0.016                0.0                    77               33.27720668859648   0                        0                        0.0                     0          0
0.05899999999999999  0.0                    77               33.27720668859648   0                        0                        0.0                     0          0
0.096                0.0009773843811168245  78               34.27720668859648   9                        28                       0.01018108730330025     0          38
0.136                0.002932153143350474   78               34.27720668859648   77                       164                      0.02155994958345936     0          197
0.174                0.005131268000863328   79               35.27720668859648   54                       184                      0.02949004598197315     0          58
0.208                0.007086036763096979   76               32.27720668859648   35                       186                      0.03406748443796625     0          21
0.247                0.009773843811168245   68               24.27720668859648   55                       213                      0.03957021785898074     0          48
0.287                0.01221730476396031    42               -1.722793311403521  62                       224                      0.04256900614620315     0          18
0.328                0.01490511181203158    15               -28.72279331140352  43                       210                      0.04544241406107187     1          28
0.359                0.01637118838370681    11               -32.72279331140352  47                       183                      0.04560219605489363     1          26
0.395                0.01881464933649887    9                -34.72279331140352  87                       131                      0.04763202363670599     1          94
0.434                0.02076941809873252    7                -36.72279331140352  180                      75                       0.04785580207081226     1          144
0.4680000000000001   0.02296853295624538    8                -35.72279331140352  216                      60                       0.04907806187231918     1          58
0.507                0.02541199390903743    7                -36.72279331140352  182                      49                       0.05012227595470894     1          43
0.541                0.02736676267127109    8                -35.72279331140352  168                      51                       0.05058551325558426     1          18
0.583                0.02981022362406315    9                -34.72279331140352  207                      59                       0.05113245904642049     1          51
0.623                0.03249803067213442    12               -31.72279331140352  216                      54                       0.05216377314949345     1          20
0.659                0.03469714552964727    16               -27.72279331140352  198                      50                       0.05265120717700648     1          22
0.705                0.03738495257771854    26               -17.72279331140352  197                      46                       0.05302830152867878     1          6
0.743                0.0398284135305106     42               -1.722793311403521  196                      55                       0.05360486343271952     1          7
0.777                0.04178318229274424    61               17.27720668859648   193                      54                       0.05377500938577122     2          4
0.818                0.04471533543609471    73               29.27720668859648   205                      52                       0.05466422424950455     2          17
0.856                0.04691445029360758    80               36.27720668859648   132                      108                      0.05480660081028923     2          113
0.89                 0.04911356515112043    81               37.27720668859648   63                       205                      0.05518378106867464     2          173
0.927                0.05131268000863329    81               37.27720668859648   50                       213                      0.05535348436745771     2          36
0.967                0.05326744877086693    80               36.27720668859648   48                       167                      0.05508526243109301     2          49
1.005                0.05546656362837979    79               35.27720668859648   48                       187                      0.05519061057550228     2          19
1.041                0.05815437067645107    70               26.27720668859648   70                       218                      0.05586394877661006     2          51
1.084                0.06108652381980153    56               12.27720668859648   58                       207                      0.05635288175258443     2          20
1.124                0.0632856386773144     36               -7.722793311403521  40                       195                      0.05630394900116938     2          30
1.161                0.06548475353482725    21               -22.72279331140352  54                       193                      0.05640374981466602     3          9
1.203                0.06817256058289852    11               -32.72279331140352  67                       181                      0.05666879516450417     3          30
1.241                0.07037167544041136    8                -35.72279331140352  109                      142                      0.05670562082224929     3          66
1.274                0.07257079029792423    8                -35.72279331140352  188                      66                       0.05696294371893581     3          170
1.31                 0.07476990515543708    7                -36.72279331140352  221                      44                       0.05707626347743288     3          57
1.341                0.07648032782239151    7                -36.72279331140352  173                      45                       0.05703231008381172     3          40
1.376                0.07843509658462517    7                -36.72279331140352  156                      49                       0.05700225042487296     3          32
1.414                0.08063421144213802    7                -36.72279331140352  198                      61                       0.0570256092235771      3          56
1.451                0.08307767239493009    10               -33.72279331140352  232                      53                       0.05725545995515512     3          42
1.49                 0.08576547944300135    15               -28.72279331140352  213                      49                       0.05756072445839017     3          20
1.526                0.08796459430051421    30               -13.72279331140352  184                      51                       0.05764390190073014     3          33
1.567                0.09016370915802707    47               3.277206688596479   199                      44                       0.05753906136440783     3          20
1.603                0.09211847792026072    68               24.27720668859648   199                      51                       0.05746629938880893     4          7
1.641                0.09480628496833198    76               32.27720668859648   184                      64                       0.05777348261324313     4          33
1.678                0.09724974592112405    78               34.27720668859648   149                      107                      0.05795574846312518     4          68
1.714                0.09920451468335768    78               34.27720668859648   80                       196                      0.05787894672307916     4          123
1.754                0.1016479756361497     76               32.27720668859648   40                       210                      0.05795209557363155     4          101
1.793                0.1040914365889418     76               32.27720668859648   35                       171                      0.05805434277130051     4          44
1.83                 0.1060462053511755     70               26.27720668859648   81                       177                      0.05794874609353849     4          50
1.866                0.1084896663039675     75               31.27720668859648   57                       213                      0.05814022845871786     4          45
1.903                0.1109331272567596     71               27.27720668859648   44                       220                      0.05829381358736709     4          36
1.944                0.1133765882095517     63               19.27720668859648   45                       200                      0.05832129023125086     4          22
1.979                0.1155757030670645     55               11.27720668859648   54                       186                      0.05840106269179611     4          22
2.018                0.1177748179245774     46               2.277206688596479   63                       180                      0.05836214961574695     4          16
2.056                0.1199739327820902     31               -12.72279331140352  46                       193                      0.05835308014693103     5          28
2.093                0.1221730476396031     21               -22.72279331140352  40                       212                      0.05837221578576353     5          28
2.131                0.1248608546876743     14               -29.72279331140352  119                      150                      0.0585926113034605      5          137
2.165                0.1270599695451872     13               -30.72279331140352  191                      92                       0.05868820764211879     5          135
2.197                0.1290147383074208     14               -29.72279331140352  208                      48                       0.05872313987593119     5          61
2.236                0.1309695070696545     18               -25.72279331140352  179                      42                       0.05857312480753778     5          35
2.274                0.1329242758318882     28               -15.72279331140352  172                      54                       0.05845394715562364     5          18
2.314                0.1356120828799594     46               2.277206688596479   191                      69                       0.05860504878131349     5          55
2.353                0.1380555438327514     70               26.27720668859648   224                      49                       0.05867213932543622     6          54
2.386                0.1402546586902643     82               38.27720668859648   216                      53                       0.05878233809315353     6          5
2.427                0.1429424657383356     82               38.27720668859648   142                      117                      0.05889677203886921     6          139
2.465                0.1453859266911277     83               39.27720668859648   64                       196                      0.05898009196394631     6          164
2.504                0.1475850415486405     83               39.27720668859648   38                       194                      0.05893971307853054     6          29
2.543                0.1495398103108742     82               38.27720668859648   35                       156                      0.05880448694882979     6          45
2.578                0.151738925168387      82               38.27720668859648   76                       196                      0.05885916414599963     6          84
2.619                0.1546710783117375     83               39.27720668859648   59                       217                      0.05905730367000285     6          34
2.655                0.1568701931692503     83               39.27720668859648   41                       209                      0.05908481851949166     6          26
2.692                0.1590693080267632     82               38.27720668859648   45                       193                      0.05908963894010519     6          16
2.727                0.161268422884276      83               39.27720668859648   64                       198                      0.05913766882445033     6          28
2.769                0.1637118838370681     81               37.27720668859648   47                       197                      0.05912310720009683     6          17
2.803                0.1654223065040225     80               36.27720668859648   39                       191                      0.05901616357617643     6          15
2.841                0.1681101135520938     78               34.27720668859648   59                       201                      0.05917286643861098     6          27
2.878                0.1705535745048859     78               34.27720668859648   62                       215                      0.05926114472025223     6          18
2.917                0.1729970354576779     78               34.27720668859648   45                       185                      0.05930649141504214     6          42
2.951                0.1747074581246324     77               33.27720668859648   44                       188                      0.05920279841566668     6          7
2.989                0.1771509190774244     77               33.27720668859648   53                       207                      0.05926762096936248     6          32
3.025                0.1793500339349373     76               32.27720668859648   50                       194                      0.0592892674165082      6          14
3.06                 0.181304802697171      74               30.27720668859648   47                       202                      0.05924993552195129     6          5
3.101                0.1839926097452422     72               28.27720668859648   53                       213                      0.05933331497750475     6          22
3.136                0.1861917246027551     71               27.27720668859648   49                       203                      0.05937236116159282     6          13
3.177                0.1886351855555471     69               25.27720668859648   48                       199                      0.0593752551323724      6          8
3.213                0.1908343004130599     68               24.27720668859648   50                       184                      0.05939442901122314     6          14
3.25                 0.1930334152705729     66               22.27720668859648   51                       198                      0.05939489700633011     6          10
3.288                0.1954768762233649     66               22.27720668859648   55                       210                      0.05945160469080442     6          19
3.324                0.1976759910808778     65               21.27720668859648   51                       206                      0.05946931139617262     6          8
3.363                0.2001194520336698     65               21.27720668859648   45                       192                      0.05950623016166214     6          19
3.396                0.2023185668911827     68               24.27720668859648   55                       213                      0.05957554973238595     6          27
3.433                0.2045176817486955     70               26.27720668859648   51                       197                      0.05957404070745573     6          12
3.471                0.2064724505109292     70               26.27720668859648   40                       185                      0.0594850044687206      6          25
3.511                0.2089159114637212     70               26.27720668859648   55                       203                      0.05950325020328147     6          28
3.552                0.2116037185117925     72               28.27720668859648   54                       208                      0.05957311895039203     6          7
3.585                0.2138028333693053     71               27.27720668859648   51                       196                      0.05963816830385086     6          16
3.619                0.2155132560362599     70               26.27720668859648   51                       199                      0.05955049904290131     6          4
3.653                0.2177123708937727     71               27.27720668859648   50                       206                      0.05959824004756985     6          6
3.69                 0.2199114857512855     72               28.27720668859648   47                       190                      0.05959660860468442     6          13
3.733                0.2223549467040776     75               31.27720668859648   53                       206                      0.05956467899921714     6          14
3.767                0.2247984076568696     76               32.27720668859648   46                       213                      0.05967571214676656     6          13
3.801                0.2269975225143825     75               31.27720668859648   47                       195                      0.0597204742210951      6          18
3.841                0.2294409834671746     76               32.27720668859648   56                       201                      0.05973470019973303     6          11
3.877                0.2316400983246874     76               32.27720668859648   47                       204                      0.05974725259857814     6          16
3.916                0.2338392131822003     77               33.27720668859648   44                       196                      0.05971379294744644     6          15
3.955                0.2360383280397131     74               30.27720668859648   54                       189                      0.05968099318323972     6          17
3.989                0.238237442897226      77               33.27720668859648   56                       206                      0.05972360062602808     6          17
4.027                0.240680903850018      79               35.27720668859648   45                       214                      0.05976680006208543     6          14
4.063                0.2426356726122517     76               32.27720668859648   43                       198                      0.05971835407636026     6          24
4.1                  0.2448347874697645     78               34.27720668859648   52                       193                      0.05971580182189379     6          13
4.14                 0.2472782484225566     79               35.27720668859648   55                       196                      0.05972904551269483     6          10
4.175                0.2494773632800695     79               35.27720668859648   48                       206                      0.05975505707307054     6          23
4.215                0.2521651703281407     79               35.27720668859648   49                       211                      0.05982566318579852     6          7
4.247                0.2541199390903744     81               37.27720668859648   55                       205                      0.05983516343074509     6          14
4.285                0.2565634000431664     82               38.27720668859648   45                       197                      0.05987477247215085     6          16
4.32                 0.2582738227101208     82               38.27720668859648   46                       193                      0.05978560710882427     6          8
4.355                0.2604729375676337     82               38.27720668859648   61                       201                      0.05981008899371611     6          24
4.391                0.2626720524251466     82               38.27720668859648   55                       199                      0.05982055395699081     6          8
4.424                0.2646268211873802     82               38.27720668859648   49                       198                      0.05981618923765376     6          8
4.463                0.2670702821401723     82               38.27720668859648   43                       208                      0.05984097740089005     6          15
4.498                0.2692693969976852     81               37.27720668859648   56                       189                      0.05986425011064588     6          31
4.536                0.2717128579504773     80               36.27720668859648   54                       197                      0.05990142371042269     6          8
4.571                0.2736676267127109     79               35.27720668859648   41                       202                      0.05987040619398619     6          13
4.61                 0.2761110876655029     77               33.27720668859648   51                       205                      0.05989394526366657     6          11
4.647                0.278554548618295      77               33.27720668859648   67                       195                      0.0599428768276942      6          32
4.687                0.2809980095710871     79               35.27720668859648   47                       193                      0.0599526369897775      6          21
4.724                0.2829527783333207     80               36.27720668859648   41                       187                      0.05989686247530075     6          14
4.761                0.2853962392861127     82               38.27720668859648   58                       200                      0.05994459972403123     6          31
4.794                0.2871066619530672     82               38.27720668859648   52                       204                      0.05988874884294269     6          9
4.833                0.2895501229058592     82               38.27720668859648   42                       209                      0.05991105377733483     6          16
4.87                 0.2919935838586513     83               39.27720668859648   57                       207                      0.05995761475536988     6          12
4.906                0.2944370448114434     83               39.27720668859648   55                       194                      0.0600157042012726      6          16
4.94                 0.2961474674783979     83               39.27720668859648   47                       195                      0.05994888005635584     6          9
4.981                0.2985909284311898     83               39.27720668859648   50                       203                      0.05994598041180281     6          13
5.024                0.3012787354792612     83               39.27720668859648   45                       196                      0.05996790117023511     6          11
5.06                 0.3034778503367741     82               38.27720668859648   43                       199                      0.0599758597503506      6          12
5.097                0.3059213112895661     83               39.27720668859648   54                       211                      0.06001987665088602     6          24
5.137                0.3083647722423581     83               39.27720668859648   61                       208                      0.06002818225469304     6          9
