Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.004, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.4600000000000001, 0.02812753978200597, 0, 0, 0, 210, 0, 0, 0, 150, 0, 0, 0, 0, 0
0.048, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 210, 0, 0, 0, 150, 0, 0, 0, 0, 0
0.09299999999999999, 0.0009773843811168245, 0.01050950947437446, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 210, 0, 0, 0, 150, 6, 78, 6, 78, 0
0.142, 0.003909537524467298, 0.02753195439765703, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8, 0.368127539782006, 0, 0, 0, 210, 0, 0, 0, 150, 70, 169, 64, 91, 0
0.19, 0.006841690667817772, 0.03600889825167248, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.74, 0.308127539782006, 0, 0, 0, 210, 0, 0, 0, 150, 62, 211, 8, 42, 0
0.241, 0.01075122819228507, 0.04461090536217871, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.49, 0.05812753978200597, 0, 0, 0, 210, 0, 0, 0, 150, 83, 240, 21, 29, 0
0.293, 0.01441641962147316, 0.04920279734291181, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.19, -0.241872460217994, 0, 0, 0, 210, 0, 0, 0, -150, 52, 208, 31, 32, 1
0.342, 0.01710422666954443, 0.05001235868287845, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.1, -0.3318724602179941, 0, 0, 0, 210, 0, 0, 0, -150, 67, 183, 15, 25, 1
0.387, 0.02028072590817411, 0.05240497650690984, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 210, 0, 0, 0, -150, 166, 123, 99, 60, 1
0.432, 0.02272418686096617, 0.05260228440038466, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 210, 0, 0, 0, -150, 210, 52, 44, 71, 1
