Tempo (s), Distância (m), Vel. Média (m/s), Preto (%), Branco (%), Limite (%), Refletância (%), Erro (%), Ganho Proporcional ((°/s)/%), Ganho Integral ((°/s)/%), Ganho Derivativo ((°/s)/%), Vel. Base (°/s), Correção P (°/s), Correção I (°/s), Correção D (°/s), Correção (°/s), Vel. Angular Esq. (°/s), Vel. Angular Dir. (°/s), Suavidade Esq. (°/s), Suavidade Dir. (°/s), Oscilação
0.008, 0.0, 0.0, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.29, -0.141872460217994, 0, 0, 0, 260, 0, 0, 0, -200, 0, 0, 0, 0, 1
0.06, 0.0002443460952792061, 0.004072434921320102, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 3, 0, 3, 0, 2
0.112, 0.002199114857512855, 0.01963495408493621, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6899999999999999, 0.258127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 92, 94, 89, 94, 2
0.159, 0.004642575810304916, 0.02919859000191771, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.6600000000000001, 0.228127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 84, 157, 8, 63, 2
0.209, 0.007819075048934597, 0.03741184233939998, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.55, 0.118127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 44, 227, 40, 70, 2
0.262, 0.01221730476396031, 0.04663093421358896, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.19, -0.241872460217994, 0, 0, 0, 260, 0, 0, 0, -200, 77, 292, 33, 65, 3
0.319, 0.01710422666954443, 0.05361826542176937, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.09, -0.3418724602179941, 0, 0, 0, 260, 0, 0, 0, -200, 73, 236, 4, 56, 3
0.367, 0.02101376419401173, 0.05725821306270226, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 260, 0, 0, 0, -200, 189, 139, 116, 97, 3
0.414, 0.02443460952792061, 0.0590207959611609, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.07000000000000001, -0.361872460217994, 0, 0, 0, 260, 0, 0, 0, -200, 252, 70, 63, 69, 3
0.4640000000000001, 0.0280998009571087, 0.06055991585583772, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 260, 0, 0, 0, -200, 246, 47, 6, 23, 3
0.512, 0.0317649923862968, 0.06204100075448594, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.08, -0.351872460217994, 0, 0, 0, 260, 0, 0, 0, -200, 279, 65, 33, 18, 3
0.564, 0.03640756819660171, 0.06455242588049948, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.18, -0.251872460217994, 0, 0, 0, 260, 0, 0, 0, -200, 270, 59, 9, 6, 3
0.622, 0.04080579791162743, 0.0656041767067965, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.55, 0.118127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 249, 62, 21, 3, 4
0.6790000000000001, 0.04520402762665313, 0.066574414766794, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 233, 82, 16, 20, 4
0.723, 0.04886921905584122, 0.06759228085178592, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 157, 180, 76, 98, 4
0.774, 0.05277875658030853, 0.06818960798489472, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8199999999999999, 0.388127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 77, 247, 80, 67, 4
0.823, 0.0561996019142174, 0.06828627207073803, 0.08005089058524174, 0.7836940298507463, 0.431872460217994, 0.8100000000000001, 0.378127539782006, 0, 0, 0, 260, 0, 0, 0, 200, 39, 237, 38, 10, 4
